county,office,district,party,candidate,votes
Albany,Governor,,D,Zephyr R. Teachout,11321
Allegany,Governor,,D,Zephyr R. Teachout,184
Broome,Governor,,D,Zephyr R. Teachout,1668
Cattaraugus,Governor,,D,Zephyr R. Teachout,381
Cayuga,Governor,,D,Zephyr R. Teachout,389
Chautauqua,Governor,,D,Zephyr R. Teachout,663
Chemung,Governor,,D,Zephyr R. Teachout,474
Chenango,Governor,,D,Zephyr R. Teachout,355
Clinton,Governor,,D,Zephyr R. Teachout,458
Columbia,Governor,,D,Zephyr R. Teachout,1760
Cortland,Governor,,D,Zephyr R. Teachout,444
Delaware,Governor,,D,Zephyr R. Teachout,600
Dutchess,Governor,,D,Zephyr R. Teachout,3211
Erie,Governor,,D,Zephyr R. Teachout,10112
Essex,Governor,,D,Zephyr R. Teachout,316
Franklin,Governor,,D,Zephyr R. Teachout,551
Fulton,Governor,,D,Zephyr R. Teachout,349
Genesee,Governor,,D,Zephyr R. Teachout,197
Greene,Governor,,D,Zephyr R. Teachout,545
Hamilton,Governor,,D,Zephyr R. Teachout,88
Herkimer,Governor,,D,Zephyr R. Teachout,327
Jefferson,Governor,,D,Zephyr R. Teachout,883
Lewis,Governor,,D,Zephyr R. Teachout,102
Livingston,Governor,,D,Zephyr R. Teachout,403
Madison,Governor,,D,Zephyr R. Teachout,769
Monroe,Governor,,D,Zephyr R. Teachout,6088
Montgomery,Governor,,D,Zephyr R. Teachout,401
Nassau,Governor,,D,Zephyr R. Teachout,7582
Niagara,Governor,,D,Zephyr R. Teachout,1295
Oneida,Governor,,D,Zephyr R. Teachout,1709
Onondaga,Governor,,D,Zephyr R. Teachout,3680
Ontario,Governor,,D,Zephyr R. Teachout,698
Orange,Governor,,D,Zephyr R. Teachout,3258
Orleans,Governor,,D,Zephyr R. Teachout,123
Oswego,Governor,,D,Zephyr R. Teachout,392
Otsego,Governor,,D,Zephyr R. Teachout,1436
Putnam,Governor,,D,Zephyr R. Teachout,865
Rensselaer,Governor,,D,Zephyr R. Teachout,2752
Rockland,Governor,,D,Zephyr R. Teachout,3439
St. Lawrence,Governor,,D,Zephyr R. Teachout,865
Saratoga,Governor,,D,Zephyr R. Teachout,2752
Schenectady,Governor,,D,Zephyr R. Teachout,3237
Schoharie,Governor,,D,Zephyr R. Teachout,393
Schuyler,Governor,,D,Zephyr R. Teachout,244
Seneca,Governor,,D,Zephyr R. Teachout,276
Steuben,Governor,,D,Zephyr R. Teachout,419
Suffolk,Governor,,D,Zephyr R. Teachout,7218
Sullivan,Governor,,D,Zephyr R. Teachout,1253
Tioga,Governor,,D,Zephyr R. Teachout,345
Tompkins,Governor,,D,Zephyr R. Teachout,3464
Ulster,Governor,,D,Zephyr R. Teachout,4680
Warren,Governor,,D,Zephyr R. Teachout,532
Washington,Governor,,D,Zephyr R. Teachout,572
Wayne,Governor,,D,Zephyr R. Teachout,356
Westchester,Governor,,D,Zephyr R. Teachout,10107
Wyoming,Governor,,D,Zephyr R. Teachout,152
Yates,Governor,,D,Zephyr R. Teachout,214
Bronx,Governor,,D,Zephyr R. Teachout,6684
