county,precinct,office,district,candidate,party,votes
Jefferson,Adams Ward: 000 001,Governor,,Andrew M. Cuomo,,199
Jefferson,Adams Ward: 000 002,Governor,,Andrew M. Cuomo,,115
Jefferson,Adams Ward: 000 003,Governor,,Andrew M. Cuomo,,232
Jefferson,Alexandria Ward: 000 001,Governor,,Andrew M. Cuomo,,189
Jefferson,Alexandria Ward: 000 002,Governor,,Andrew M. Cuomo,,190
Jefferson,Alexandria Ward: 000 003,Governor,,Andrew M. Cuomo,,214
Jefferson,Antwerp Ward: 000 001,Governor,,Andrew M. Cuomo,,82
Jefferson,Antwerp Ward: 000 002,Governor,,Andrew M. Cuomo,,82
Jefferson,Brownville Ward: 000 001,Governor,,Andrew M. Cuomo,,108
Jefferson,Brownville Ward: 000 002,Governor,,Andrew M. Cuomo,,119
Jefferson,Brownville Ward: 000 003,Governor,,Andrew M. Cuomo,,137
Jefferson,Brownville Ward: 000 004,Governor,,Andrew M. Cuomo,,103
Jefferson,Brownville Ward: 000 005,Governor,,Andrew M. Cuomo,,186
Jefferson,Cape Vincent Ward: 000 001,Governor,,Andrew M. Cuomo,,180
Jefferson,Cape Vincent Ward: 000 002,Governor,,Andrew M. Cuomo,,359
Jefferson,Champion Ward: 000 001,Governor,,Andrew M. Cuomo,,116
Jefferson,Champion Ward: 000 002,Governor,,Andrew M. Cuomo,,178
Jefferson,Champion Ward: 000 003,Governor,,Andrew M. Cuomo,,98
Jefferson,Clayton Ward: 000 001,Governor,,Andrew M. Cuomo,,133
Jefferson,Clayton Ward: 000 002,Governor,,Andrew M. Cuomo,,293
Jefferson,Clayton Ward: 000 003,Governor,,Andrew M. Cuomo,,286
Jefferson,Ellisburg Ward: 000 001,Governor,,Andrew M. Cuomo,,103
Jefferson,Ellisburg Ward: 000 002,Governor,,Andrew M. Cuomo,,96
Jefferson,Ellisburg Ward: 000 003,Governor,,Andrew M. Cuomo,,121
Jefferson,Henderson Ward: 000 001,Governor,,Andrew M. Cuomo,,228
Jefferson,Hounsfield Ward: 000 001,Governor,,Andrew M. Cuomo,,258
Jefferson,Hounsfield Ward: 000 002,Governor,,Andrew M. Cuomo,,137
Jefferson,Hounsfield Ward: 000 003,Governor,,Andrew M. Cuomo,,135
Jefferson,LeRay Ward: 000 001,Governor,,Andrew M. Cuomo,,50
Jefferson,LeRay Ward: 000 002,Governor,,Andrew M. Cuomo,,26
Jefferson,LeRay Ward: 000 003,Governor,,Andrew M. Cuomo,,59
Jefferson,LeRay Ward: 000 004,Governor,,Andrew M. Cuomo,,142
Jefferson,LeRay Ward: 000 005,Governor,,Andrew M. Cuomo,,108
Jefferson,LeRay Ward: 000 006,Governor,,Andrew M. Cuomo,,27
Jefferson,LeRay Ward: 000 007,Governor,,Andrew M. Cuomo,,8
Jefferson,LeRay Ward: 000 008,Governor,,Andrew M. Cuomo,,109
Jefferson,Lorraine Ward: 000 001,Governor,,Andrew M. Cuomo,,96
Jefferson,Lyme Ward: 000 001,Governor,,Andrew M. Cuomo,,128
Jefferson,Lyme Ward: 000 002,Governor,,Andrew M. Cuomo,,192
Jefferson,Lyme Ward: 000 003,Governor,,Andrew M. Cuomo,,80
Jefferson,Orleans Ward: 000 001,Governor,,Andrew M. Cuomo,,218
Jefferson,Orleans Ward: 000 002,Governor,,Andrew M. Cuomo,,94
Jefferson,Orleans Ward: 000 003,Governor,,Andrew M. Cuomo,,64
Jefferson,Pamelia Ward: 000 001,Governor,,Andrew M. Cuomo,,123
Jefferson,Pamelia Ward: 000 002,Governor,,Andrew M. Cuomo,,178
Jefferson,Philadelphia Ward: 000 001,Governor,,Andrew M. Cuomo,,166
Jefferson,Rutland Ward: 000 001,Governor,,Andrew M. Cuomo,,124
Jefferson,Rutland Ward: 000 001,Governor,,Andrew M. Cuomo,,113
Jefferson,Rutland Ward: 000 002,Governor,,Andrew M. Cuomo,,110
Jefferson,Rutland Ward: 000 003,Governor,,Andrew M. Cuomo,,49
Jefferson,Theresa Ward: 000 001,Governor,,Andrew M. Cuomo,,286
Jefferson,Watertown Ward: 000 001,Governor,,Andrew M. Cuomo,,207
Jefferson,Watertown Ward: 000 002,Governor,,Andrew M. Cuomo,,247
Jefferson,Watertown City Ward: 030 001,Governor,,Andrew M. Cuomo,,365
Jefferson,Watertown City Ward: 030 001,Governor,,Andrew M. Cuomo,,290
Jefferson,Watertown City Ward: 030 001,Governor,,Andrew M. Cuomo,,247
Jefferson,Watertown City Ward: 031 001,Governor,,Andrew M. Cuomo,,252
Jefferson,Watertown City Ward: 031 001,Governor,,Andrew M. Cuomo,,288
Jefferson,Watertown City Ward: 031 001,Governor,,Andrew M. Cuomo,,174
Jefferson,Watertown City Ward: 032 001,Governor,,Andrew M. Cuomo,,214
Jefferson,Watertown City Ward: 032 001,Governor,,Andrew M. Cuomo,,85
Jefferson,Watertown City Ward: 033 001,Governor,,Andrew M. Cuomo,,301
Jefferson,Watertown City Ward: 033 001,Governor,,Andrew M. Cuomo,,227
Jefferson,Watertown City Ward: 033 001,Governor,,Andrew M. Cuomo,,70
Jefferson,Wilna Ward: 000 001,Governor,,Andrew M. Cuomo,,268
Jefferson,Wilna Ward: 000 002,Governor,,Andrew M. Cuomo,,10
Jefferson,Wilna Ward: 000 003,Governor,,Andrew M. Cuomo,,38
Jefferson,Wilna Ward: 000 004,Governor,,Andrew M. Cuomo,,39
Jefferson,Wilna Ward: 000 005,Governor,,Andrew M. Cuomo,,125
Jefferson,Worth Ward: 000 001,Governor,,Andrew M. Cuomo,,26
Jefferson,Total,Governor,,Andrew M. Cuomo,,10700
Jefferson,Adams Ward: 000 001,Governor,,Kathy C Hochul,,0
Jefferson,Adams Ward: 000 002,Governor,,Kathy C Hochul,,0
Jefferson,Adams Ward: 000 003,Governor,,Kathy C Hochul,,0
Jefferson,Alexandria Ward: 000 001,Governor,,Kathy C Hochul,,0
Jefferson,Alexandria Ward: 000 002,Governor,,Kathy C Hochul,,0
Jefferson,Alexandria Ward: 000 003,Governor,,Kathy C Hochul,,0
Jefferson,Antwerp Ward: 000 001,Governor,,Kathy C Hochul,,0
Jefferson,Antwerp Ward: 000 002,Governor,,Kathy C Hochul,,0
Jefferson,Brownville Ward: 000 001,Governor,,Kathy C Hochul,,0
Jefferson,Brownville Ward: 000 002,Governor,,Kathy C Hochul,,0
Jefferson,Brownville Ward: 000 003,Governor,,Kathy C Hochul,,0
Jefferson,Brownville Ward: 000 004,Governor,,Kathy C Hochul,,0
Jefferson,Brownville Ward: 000 005,Governor,,Kathy C Hochul,,0
