candidate,office,district,party,county,precinct,votes
Cynthia E. Nixon,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,36
Andrew M. Cuomo,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,22
Ducky Drake - WRT,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Scattering,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Scatter,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Void,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Blank Votes,Governor ,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Kathy C Hochul,Lieutenant Governor,,DEMOCRATIC,Clinton,Altona W:000 D:001,31
Jumaane Williams,Lieutenant Governor,,DEMOCRATIC,Clinton,Altona W:000 D:001,18
Blank Votes,Lieutenant Governor,,DEMOCRATIC,Clinton,Altona W:000 D:001,9
Sean Patrick Maloney,Attorney General,,DEMOCRATIC,Clinton,Altona W:000 D:001,23
Letitia A. James,Attorney General,,DEMOCRATIC,Clinton,Altona W:000 D:001,14
Leecia R. Eve,Attorney General,,DEMOCRATIC,Clinton,Altona W:000 D:001,0
Zephyr Teachout,Attorney General,,DEMOCRATIC,Clinton,Altona W:000 D:001,17
Blank Votes,Attorney General,,DEMOCRATIC,Clinton,Altona W:000 D:001,4
Nancy B Sliwa,Attorney General,,REFORM,Clinton,Altona W:000 D:001,1
Mike Diederich,Attorney General,,REFORM,Clinton,Altona W:000 D:001,0
Christopher B Garvey,Attorney General,,REFORM,Clinton,Altona W:000 D:001,0
Blank Votes,Attorney General,,REFORM,Clinton,Altona W:000 D:001,0
Cynthia E. Nixon,Governor ,,DEMOCRATIC,Clinton,Ausable W:000 D:001,10
Andrew M. Cuomo,Governor ,,DEMOCRATIC,Clinton,Ausable W:000 D:001,19
Blank Votes,Governor ,,DEMOCRATIC,Clinton,Ausable W:000 D:001,1
Kathy C Hochul,Lieutenant Governor,,DEMOCRATIC,Clinton,Ausable W:000 D:001,15
