county,precinct,office,district,candidate,party,votes
Wayne,Arcadia 01,President,,Hillary Clinton,DEM,195
Wayne,Arcadia 02,President,,Hillary Clinton,DEM,249
Wayne,Arcadia 03,President,,Hillary Clinton,DEM,208
Wayne,Arcadia 04,President,,Hillary Clinton,DEM,159
Wayne,Arcadia 05,President,,Hillary Clinton,DEM,178
Wayne,Arcadia 06,President,,Hillary Clinton,DEM,292
Wayne,Arcadia 07,President,,Hillary Clinton,DEM,181
Wayne,Arcadia 08,President,,Hillary Clinton,DEM,147
Wayne,Arcadia 09,President,,Hillary Clinton,DEM,166
Wayne,Arcadia 10,President,,Hillary Clinton,DEM,229
Wayne,Butler,President,,Hillary Clinton,DEM,141
Wayne,Galen 01,President,,Hillary Clinton,DEM,120
Wayne,Galen 02,President,,Hillary Clinton,DEM,103
Wayne,Galen 03,President,,Hillary Clinton,DEM,153
Wayne,Galen 04,President,,Hillary Clinton,DEM,144
Wayne,Huron 01,President,,Hillary Clinton,DEM,132
Wayne,Huron 02,President,,Hillary Clinton,DEM,159
Wayne,Lyons 01,President,,Hillary Clinton,DEM,141
Wayne,Lyons 02,President,,Hillary Clinton,DEM,127
Wayne,Lyons 03,President,,Hillary Clinton,DEM,181
Wayne,Lyons 04,President,,Hillary Clinton,DEM,171
Wayne,Lyons 05,President,,Hillary Clinton,DEM,83
Wayne,Macedon 01,President,,Hillary Clinton,DEM,309
Wayne,Macedon 02,President,,Hillary Clinton,DEM,415
Wayne,Macedon 03,President,,Hillary Clinton,DEM,297
Wayne,Macedon 04,President,,Hillary Clinton,DEM,199
Wayne,Macedon 05,President,,Hillary Clinton,DEM,254
Wayne,Marion 01,President,,Hillary Clinton,DEM,127
Wayne,Marion 02,President,,Hillary Clinton,DEM,111
Wayne,Marion 03,President,,Hillary Clinton,DEM,172
Wayne,Marion 04,President,,Hillary Clinton,DEM,125
Wayne,Ontario 01,President,,Hillary Clinton,DEM,176
Wayne,Ontario 02,President,,Hillary Clinton,DEM,386
Wayne,Ontario 03,President,,Hillary Clinton,DEM,299
Wayne,Ontario 04,President,,Hillary Clinton,DEM,134
Wayne,Ontario 05,President,,Hillary Clinton,DEM,213
Wayne,Ontario 06,President,,Hillary Clinton,DEM,349
Wayne,Palmyra 01,President,,Hillary Clinton,DEM,172
Wayne,Palmyra 02,President,,Hillary Clinton,DEM,187
Wayne,Palmyra 03,President,,Hillary Clinton,DEM,157
Wayne,Palmyra 04,President,,Hillary Clinton,DEM,183
Wayne,Palmyra 05,President,,Hillary Clinton,DEM,176
Wayne,Palmyra 06,President,,Hillary Clinton,DEM,134
Wayne,Rose 01,President,,Hillary Clinton,DEM,135
Wayne,Rose 02,President,,Hillary Clinton,DEM,134
Wayne,Savannah 01,President,,Hillary Clinton,DEM,76
Wayne,Savannah 02,President,,Hillary Clinton,DEM,96
Wayne,Sodus 01,President,,Hillary Clinton,DEM,174
Wayne,Sodus 02,President,,Hillary Clinton,DEM,164
Wayne,Sodus 03,President,,Hillary Clinton,DEM,136
Wayne,Sodus 04,President,,Hillary Clinton,DEM,184
Wayne,Sodus 05,President,,Hillary Clinton,DEM,208
Wayne,Sodus 06,President,,Hillary Clinton,DEM,182
Wayne,Walworth 01,President,,Hillary Clinton,DEM,191
Wayne,Walworth 02,President,,Hillary Clinton,DEM,683
Wayne,Walworth 03,President,,Hillary Clinton,DEM,241
Wayne,Walworth 04,President,,Hillary Clinton,DEM,313
Wayne,Walworth 05,President,,Hillary Clinton,DEM,204
Wayne,Williamson 01,President,,Hillary Clinton,DEM,163
Wayne,Williamson 02,President,,Hillary Clinton,DEM,252
Wayne,Williamson 03,President,,Hillary Clinton,DEM,254
Wayne,Williamson 04,President,,Hillary Clinton,DEM,124
Wayne,Williamson 05,President,,Hillary Clinton,DEM,212
Wayne,Wolcott 01,President,,Hillary Clinton,DEM,123
Wayne,Wolcott 02,President,,Hillary Clinton,DEM,40
Wayne,Wolcott 03,President,,Hillary Clinton,DEM,86
Wayne,Wolcott 04,President,,Hillary Clinton,DEM,119
Wayne,,President,,Hillary Clinton,DEM,12728
Wayne,Arcadia 01,President,,Hillary Clinton,WOR,9
Wayne,Arcadia 02,President,,Hillary Clinton,WOR,8
Wayne,Arcadia 03,President,,Hillary Clinton,WOR,3
Wayne,Arcadia 04,President,,Hillary Clinton,WOR,7
Wayne,Arcadia 05,President,,Hillary Clinton,WOR,7
Wayne,Arcadia 06,President,,Hillary Clinton,WOR,12
Wayne,Arcadia 07,President,,Hillary Clinton,WOR,3
Wayne,Arcadia 08,President,,Hillary Clinton,WOR,5
Wayne,Arcadia 09,President,,Hillary Clinton,WOR,6
Wayne,Arcadia 10,President,,Hillary Clinton,WOR,8
Wayne,Butler,President,,Hillary Clinton,WOR,6
Wayne,Galen 01,President,,Hillary Clinton,WOR,5
Wayne,Galen 02,President,,Hillary Clinton,WOR,6
Wayne,Galen 03,President,,Hillary Clinton,WOR,6
Wayne,Galen 04,President,,Hillary Clinton,WOR,5
Wayne,Huron 01,President,,Hillary Clinton,WOR,3
Wayne,Huron 02,President,,Hillary Clinton,WOR,3
Wayne,Lyons 01,President,,Hillary Clinton,WOR,5
Wayne,Lyons 02,President,,Hillary Clinton,WOR,1
Wayne,Lyons 03,President,,Hillary Clinton,WOR,6
Wayne,Lyons 04,President,,Hillary Clinton,WOR,6
Wayne,Lyons 05,President,,Hillary Clinton,WOR,5
Wayne,Macedon 01,President,,Hillary Clinton,WOR,16
Wayne,Macedon 02,President,,Hillary Clinton,WOR,16
Wayne,Macedon 03,President,,Hillary Clinton,WOR,12
Wayne,Macedon 04,President,,Hillary Clinton,WOR,13
Wayne,Macedon 05,President,,Hillary Clinton,WOR,8
Wayne,Marion 01,President,,Hillary Clinton,WOR,7
Wayne,Marion 02,President,,Hillary Clinton,WOR,7
Wayne,Marion 03,President,,Hillary Clinton,WOR,11
Wayne,Marion 04,President,,Hillary Clinton,WOR,4
Wayne,Ontario 01,President,,Hillary Clinton,WOR,11
Wayne,Ontario 02,President,,Hillary Clinton,WOR,8
Wayne,Ontario 03,President,,Hillary Clinton,WOR,8
Wayne,Ontario 04,President,,Hillary Clinton,WOR,8
Wayne,Ontario 05,President,,Hillary Clinton,WOR,12
Wayne,Ontario 06,President,,Hillary Clinton,WOR,12
Wayne,Palmyra 01,President,,Hillary Clinton,WOR,6
Wayne,Palmyra 02,President,,Hillary Clinton,WOR,8
Wayne,Palmyra 03,President,,Hillary Clinton,WOR,6
Wayne,Palmyra 04,President,,Hillary Clinton,WOR,5
Wayne,Palmyra 05,President,,Hillary Clinton,WOR,14
Wayne,Palmyra 06,President,,Hillary Clinton,WOR,5
Wayne,Rose 01,President,,Hillary Clinton,WOR,8
Wayne,Rose 02,President,,Hillary Clinton,WOR,6
Wayne,Savannah 01,President,,Hillary Clinton,WOR,3
Wayne,Savannah 02,President,,Hillary Clinton,WOR,3
Wayne,Sodus 01,President,,Hillary Clinton,WOR,8
Wayne,Sodus 02,President,,Hillary Clinton,WOR,7
Wayne,Sodus 03,President,,Hillary Clinton,WOR,11
Wayne,Sodus 04,President,,Hillary Clinton,WOR,11
Wayne,Sodus 05,President,,Hillary Clinton,WOR,8
Wayne,Sodus 06,President,,Hillary Clinton,WOR,9
Wayne,Walworth 01,President,,Hillary Clinton,WOR,12
Wayne,Walworth 02,President,,Hillary Clinton,WOR,29
