"county","precinct","district","office","party","candidate","votes"
"Rensselaer","Troy 1","","President","DEM","Hillary Clinton","321"
"Rensselaer","Troy 2","","President","DEM","Hillary Clinton","145"
"Rensselaer","Troy 3","","President","DEM","Hillary Clinton","196"
"Rensselaer","Troy 4","","President","DEM","Hillary Clinton","173"
"Rensselaer","Troy 5","","President","DEM","Hillary Clinton","240"
"Rensselaer","Troy 6","","President","DEM","Hillary Clinton","234"
"Rensselaer","Troy 7","","President","DEM","Hillary Clinton","328"
"Rensselaer","Troy 8","","President","DEM","Hillary Clinton","247"
"Rensselaer","Troy 9","","President","DEM","Hillary Clinton","324"
"Rensselaer","Troy 10","","President","DEM","Hillary Clinton","337"
"Rensselaer","Troy 11","","President","DEM","Hillary Clinton","391"
"Rensselaer","Troy 12","","President","DEM","Hillary Clinton","328"
"Rensselaer","Troy 13","","President","DEM","Hillary Clinton","318"
"Rensselaer","Troy 14","","President","DEM","Hillary Clinton","229"
"Rensselaer","Troy 15","","President","DEM","Hillary Clinton","313"
"Rensselaer","Troy 16","","President","DEM","Hillary Clinton","259"
"Rensselaer","Troy 17","","President","DEM","Hillary Clinton","361"
"Rensselaer","Troy 18","","President","DEM","Hillary Clinton","461"
"Rensselaer","Troy 19","","President","DEM","Hillary Clinton","383"
"Rensselaer","Troy 20","","President","DEM","Hillary Clinton","270"
"Rensselaer","Troy 21","","President","DEM","Hillary Clinton","258"
"Rensselaer","Troy 22","","President","DEM","Hillary Clinton","300"
"Rensselaer","Troy 23","","President","DEM","Hillary Clinton","110"
"Rensselaer","Troy 24","","President","DEM","Hillary Clinton","341"
"Rensselaer","Troy 25","","President","DEM","Hillary Clinton","216"
"Rensselaer","Troy 26","","President","DEM","Hillary Clinton","247"
"Rensselaer","Troy 27","","President","DEM","Hillary Clinton","276"
"Rensselaer","Troy 28","","President","DEM","Hillary Clinton","223"
"Rensselaer","Troy 29","","President","DEM","Hillary Clinton","300"
"Rensselaer","Troy 30","","President","DEM","Hillary Clinton","225"
"Rensselaer","Rensselaer 1","","President","DEM","Hillary Clinton","236"
"Rensselaer","Rensselaer 2","","President","DEM","Hillary Clinton","283"
"Rensselaer","Rensselaer 3","","President","DEM","Hillary Clinton","239"
"Rensselaer","Rensselaer 4","","President","DEM","Hillary Clinton","254"
"Rensselaer","Rensselaer 5","","President","DEM","Hillary Clinton","308"
"Rensselaer","Rensselaer 6","","President","DEM","Hillary Clinton","398"
"Rensselaer","Berlin 1","","President","DEM","Hillary Clinton","132"
"Rensselaer","Berlin 2","","President","DEM","Hillary Clinton","98"
"Rensselaer","Brunswick 1","","President","DEM","Hillary Clinton","345"
"Rensselaer","Brunswick 2","","President","DEM","Hillary Clinton","270"
"Rensselaer","Brunswick 3","","President","DEM","Hillary Clinton","250"
"Rensselaer","Brunswick 4","","President","DEM","Hillary Clinton","237"
"Rensselaer","Brunswick 5","","President","DEM","Hillary Clinton","461"
"Rensselaer","Brunswick 6","","President","DEM","Hillary Clinton","273"
