county,precinct,office,district,candidate,party,votes
Bronx,050/77,State Senate,32,Public Counter,Democratic,59
Bronx,050/77,State Senate,32,Emergency,Democratic,0
Bronx,050/77,State Senate,32,Absentee/Military,Democratic,0
Bronx,050/77,State Senate,32,Affidavit,Democratic,0
Bronx,050/77,State Senate,32,Ruben Diaz Sr.,Democratic,50
Bronx,050/77,State Senate,32,Elliot Quinones,Democratic,2
Bronx,051/77,State Senate,32,Public Counter,Democratic,58
Bronx,051/77,State Senate,32,Emergency,Democratic,0
Bronx,051/77,State Senate,32,Absentee/Military,Democratic,2
Bronx,051/77,State Senate,32,Affidavit,Democratic,0
Bronx,051/77,State Senate,32,Ruben Diaz Sr.,Democratic,53
Bronx,051/77,State Senate,32,Elliot Quinones,Democratic,5
Bronx,052/77,State Senate,32,Public Counter,Democratic,24
Bronx,052/77,State Senate,32,Emergency,Democratic,0
Bronx,052/77,State Senate,32,Absentee/Military,Democratic,0
Bronx,052/77,State Senate,32,Affidavit,Democratic,2
Bronx,052/77,State Senate,32,Ruben Diaz Sr.,Democratic,19
Bronx,052/77,State Senate,32,Elliot Quinones,Democratic,2
Bronx,053/77,State Senate,32,Public Counter,Democratic,64
Bronx,053/77,State Senate,32,Emergency,Democratic,0
Bronx,053/77,State Senate,32,Absentee/Military,Democratic,5
Bronx,053/77,State Senate,32,Affidavit,Democratic,1
Bronx,053/77,State Senate,32,Ruben Diaz Sr.,Democratic,62
Bronx,053/77,State Senate,32,Elliot Quinones,Democratic,4
Bronx,054/77,State Senate,32,Public Counter,Democratic,46
Bronx,054/77,State Senate,32,Emergency,Democratic,0
Bronx,054/77,State Senate,32,Absentee/Military,Democratic,3
Bronx,054/77,State Senate,32,Affidavit,Democratic,1
Bronx,054/77,State Senate,32,Ruben Diaz Sr.,Democratic,46
Bronx,054/77,State Senate,32,Elliot Quinones,Democratic,3
Bronx,055/77,State Senate,32,Public Counter,Democratic,35
Bronx,055/77,State Senate,32,Emergency,Democratic,0
Bronx,055/77,State Senate,32,Absentee/Military,Democratic,2
Bronx,055/77,State Senate,32,Affidavit,Democratic,0
Bronx,055/77,State Senate,32,Ruben Diaz Sr.,Democratic,32
Bronx,055/77,State Senate,32,Elliot Quinones,Democratic,2
Bronx,056/77,State Senate,32,Public Counter,Democratic,57
Bronx,056/77,State Senate,32,Emergency,Democratic,0
Bronx,056/77,State Senate,32,Absentee/Military,Democratic,4
Bronx,056/77,State Senate,32,Affidavit,Democratic,1
Bronx,056/77,State Senate,32,Ruben Diaz Sr.,Democratic,50
Bronx,056/77,State Senate,32,Elliot Quinones,Democratic,9
Bronx,057/77,State Senate,32,Public Counter,Democratic,52
Bronx,057/77,State Senate,32,Emergency,Democratic,0
Bronx,057/77,State Senate,32,Absentee/Military,Democratic,1
Bronx,057/77,State Senate,32,Affidavit,Democratic,0
Bronx,057/77,State Senate,32,Ruben Diaz Sr.,Democratic,43
Bronx,057/77,State Senate,32,Elliot Quinones,Democratic,6
Bronx,058/77,State Senate,32,Public Counter,Democratic,72
Bronx,058/77,State Senate,32,Emergency,Democratic,0
Bronx,058/77,State Senate,32,Absentee/Military,Democratic,6
Bronx,058/77,State Senate,32,Affidavit,Democratic,0
Bronx,058/77,State Senate,32,Ruben Diaz Sr.,Democratic,62
Bronx,058/77,State Senate,32,Elliot Quinones,Democratic,9
Bronx,058/77,State Senate,32,Scattered,Democratic,1
Bronx,059/77,State Senate,32,Public Counter,Democratic,32
Bronx,059/77,State Senate,32,Emergency,Democratic,0
Bronx,059/77,State Senate,32,Absentee/Military,Democratic,3
Bronx,059/77,State Senate,32,Affidavit,Democratic,0
Bronx,059/77,State Senate,32,Ruben Diaz Sr.,Democratic,31
Bronx,059/77,State Senate,32,Elliot Quinones,Democratic,3
Bronx,060/77,State Senate,32,Public Counter,Democratic,89
Bronx,060/77,State Senate,32,Emergency,Democratic,0
Bronx,060/77,State Senate,32,Absentee/Military,Democratic,3
Bronx,060/77,State Senate,32,Affidavit,Democratic,0
Bronx,060/77,State Senate,32,Ruben Diaz Sr.,Democratic,73
Bronx,060/77,State Senate,32,Elliot Quinones,Democratic,11
Bronx,062/77,State Senate,32,Public Counter,Democratic,44
Bronx,062/77,State Senate,32,Emergency,Democratic,0
Bronx,062/77,State Senate,32,Absentee/Military,Democratic,3
Bronx,062/77,State Senate,32,Affidavit,Democratic,0
