county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes
New York,004/68,U.S. House,12,Democratic,Peter Lindner,6,59,0,3,2,0
New York,020/76,U.S. House,12,Democratic,Carolyn B. Maloney,45,24,0,25,0,0
New York,020/76,U.S. House,12,Democratic,Peter Lindner,4,24,0,25,0,0
New York,020/74,U.S. House,12,Democratic,Carolyn B. Maloney,32,33,0,2,2,0
New York,020/74,U.S. House,12,Democratic,Peter Lindner,5,33,0,2,2,0
New York,014/68,U.S. House,12,Democratic,Carolyn B. Maloney,16,15,0,1,2,0
New York,014/68,U.S. House,12,Democratic,Peter Lindner,2,15,0,1,2,0
New York,008/68,U.S. House,12,Democratic,Carolyn B. Maloney,28,25,0,1,3,0,1
New York,008/68,U.S. House,12,Democratic,Peter Lindner,0,25,0,1,3,0,1
New York,055/65,U.S. House,12,Democratic,Carolyn B. Maloney,85,90,0,1,1,0,1
New York,055/65,U.S. House,12,Democratic,Peter Lindner,6,90,0,1,1,0,1
New York,055/66,U.S. House,12,Democratic,Carolyn B. Maloney,28,28,0,0,3,0
New York,055/66,U.S. House,12,Democratic,Peter Lindner,3,28,0,0,3,0
New York,025/73,U.S. House,12,Democratic,Carolyn B. Maloney,37,32,0,5,5,0
New York,025/73,U.S. House,12,Democratic,Peter Lindner,4,32,0,5,5,0
New York,025/74,U.S. House,12,Democratic,Carolyn B. Maloney,18,30,0,2,2,0,3
New York,025/74,U.S. House,12,Democratic,Peter Lindner,12,30,0,2,2,0,3
New York,025/76,U.S. House,12,Democratic,Carolyn B. Maloney,42,43,0,3,2,0
New York,025/76,U.S. House,12,Democratic,Peter Lindner,5,43,0,3,2,0
New York,080/65,U.S. House,12,Democratic,Carolyn B. Maloney,18,30,0,0,0,0,9
New York,080/65,U.S. House,12,Democratic,Peter Lindner,3,30,0,0,0,0,9
New York,036/66,U.S. House,12,Democratic,Carolyn B. Maloney,38,39,0,2,1,0,1
New York,036/66,U.S. House,12,Democratic,Peter Lindner,3,39,0,2,1,0,1
New York,012/67,U.S. House,12,Democratic,Carolyn B. Maloney,5,5,0,1,0,0
New York,012/67,U.S. House,12,Democratic,Peter Lindner,1,5,0,1,0,0
New York,012/68,U.S. House,12,Democratic,Carolyn B. Maloney,17,13,0,2,4,0
New York,012/68,U.S. House,12,Democratic,Peter Lindner,2,13,0,2,4,0
New York,002/68,U.S. House,12,Democratic,Carolyn B. Maloney,40,47,0,2,0,0,2
New York,002/68,U.S. House,12,Democratic,Peter Lindner,7,47,0,2,0,0,2
New York,048/74,U.S. House,12,Democratic,Carolyn B. Maloney,66,66,0,4,3,0
New York,048/74,U.S. House,12,Democratic,Peter Lindner,7,66,0,4,3,0
New York,048/75,U.S. House,12,Democratic,Carolyn B. Maloney,29,30,0,0,3,0
New York,048/75,U.S. House,12,Democratic,Peter Lindner,4,30,0,0,3,0
New York,048/76,U.S. House,12,Democratic,Carolyn B. Maloney,17,14,0,0,3,1
New York,048/76,U.S. House,12,Democratic,Peter Lindner,1,14,0,0,3,1
New York,088/73,U.S. House,12,Democratic,Carolyn B. Maloney,58,52,0,2,6,0
New York,088/73,U.S. House,12,Democratic,Peter Lindner,2,52,0,2,6,0
New York,088/74,U.S. House,12,Democratic,Carolyn B. Maloney,43,42,0,3,0,0
New York,088/74,U.S. House,12,Democratic,Peter Lindner,1,42,0,3,0,0
New York,088/75,U.S. House,12,Democratic,Carolyn B. Maloney,24,18,0,3,4,0
New York,088/75,U.S. House,12,Democratic,Peter Lindner,1,18,0,3,4,0
New York,088/76,U.S. House,12,Democratic,Carolyn B. Maloney,44,38,0,1,6,0
New York,088/76,U.S. House,12,Democratic,Peter Lindner,1,38,0,1,6,0
New York,048/73,U.S. House,12,Democratic,Carolyn B. Maloney,11,11,0,2,0,0
New York,048/73,U.S. House,12,Democratic,Peter Lindner,2,11,0,2,0,0
New York,006/68,U.S. House,12,Democratic,Carolyn B. Maloney,24,12,0,13,0,1
New York,006/68,U.S. House,12,Democratic,Peter Lindner,1,12,0,13,0,1
New York,044/73,U.S. House,12,Democratic,Carolyn B. Maloney,33,34,0,0,1,0
New York,044/73,U.S. House,12,Democratic,Peter Lindner,2,34,0,0,1,0
New York,044/74,U.S. House,12,Democratic,Carolyn B. Maloney,50,49,0,4,2,0
New York,044/74,U.S. House,12,Democratic,Peter Lindner,5,49,0,4,2,0
New York,044/76,U.S. House,12,Democratic,Carolyn B. Maloney,51,48,0,3,3,0,1
New York,044/76,U.S. House,12,Democratic,Peter Lindner,2,48,0,3,3,0,1
New York,049/73,U.S. House,12,Democratic,Carolyn B. Maloney,39,38,0,1,5,0
New York,049/73,U.S. House,12,Democratic,Peter Lindner,4,38,0,1,5,0
New York,049/76,U.S. House,12,Democratic,Carolyn B. Maloney,19,25,0,1,0,0
New York,049/76,U.S. House,12,Democratic,Peter Lindner,7,25,0,1,0,0
New York,049/75,U.S. House,12,Democratic,Carolyn B. Maloney,14,11,0,3,1,0
New York,049/75,U.S. House,12,Democratic,Peter Lindner,0,11,0,3,1,0
New York,049/74,U.S. House,12,Democratic,Carolyn B. Maloney,55,56,0,4,0,0
New York,049/74,U.S. House,12,Democratic,Peter Lindner,5,56,0,4,0,0
New York,089/76,U.S. House,12,Democratic,Carolyn B. Maloney,18,16,0,2,1,0
New York,089/76,U.S. House,12,Democratic,Peter Lindner,1,16,0,2,1,0
New York,089/75,U.S. House,12,Democratic,Carolyn B. Maloney,7,5,0,2,1,0,1
New York,089/75,U.S. House,12,Democratic,Peter Lindner,0,5,0,2,1,0,1
New York,089/74,U.S. House,12,Democratic,Carolyn B. Maloney,58,60,0,0,0,0
New York,089/74,U.S. House,12,Democratic,Peter Lindner,2,60,0,0,0,0
New York,089/73,U.S. House,12,Democratic,Carolyn B. Maloney,39,40,0,3,1,0
New York,089/73,U.S. House,12,Democratic,Peter Lindner,5,40,0,3,1,0
New York,073/76,U.S. House,12,Democratic,Carolyn B. Maloney,51,52,0,4,3,1
New York,073/76,U.S. House,12,Democratic,Peter Lindner,9,52,0,4,3,1
New York,073/74,U.S. House,12,Democratic,Carolyn B. Maloney,21,20,0,2,0,0
New York,073/74,U.S. House,12,Democratic,Peter Lindner,1,20,0,2,0,0
New York,073/73,U.S. House,12,Democratic,Carolyn B. Maloney,50,42,0,4,7,0
New York,073/73,U.S. House,12,Democratic,Peter Lindner,3,42,0,4,7,0
New York,046/73,U.S. House,12,Democratic,Carolyn B. Maloney,9,6,0,4,2,0,1
New York,046/73,U.S. House,12,Democratic,Peter Lindner,2,6,0,4,2,0,1
New York,046/76,U.S. House,12,Democratic,Carolyn B. Maloney,68,60,0,10,1,0
New York,046/76,U.S. House,12,Democratic,Peter Lindner,3,60,0,10,1,0
New York,046/74,U.S. House,12,Democratic,Carolyn B. Maloney,51,57,0,2,0,0
New York,046/74,U.S. House,12,Democratic,Peter Lindner,8,57,0,2,0,0
New York,045/76,U.S. House,12,Democratic,Carolyn B. Maloney,30,32,0,1,1,0
New York,045/76,U.S. House,12,Democratic,Peter Lindner,3,32,0,1,1,0
New York,010/68,U.S. House,12,Democratic,Carolyn B. Maloney,36,26,0,6,5,0
New York,010/68,U.S. House,12,Democratic,Peter Lindner,1,26,0,6,5,0
New York,045/74,U.S. House,12,Democratic,Carolyn B. Maloney,81,83,0,3,3,0,1
New York,045/74,U.S. House,12,Democratic,Peter Lindner,7,83,0,3,3,0,1
New York,045/73,U.S. House,12,Democratic,Carolyn B. Maloney,12,10,0,0,3,0
New York,045/73,U.S. House,12,Democratic,Peter Lindner,1,10,0,0,3,0
New York,079/74,U.S. House,12,Democratic,Carolyn B. Maloney,24,25,0,1,0,0,1
New York,079/74,U.S. House,12,Democratic,Peter Lindner,1,25,0,1,0,0,1
New York,079/76,U.S. House,12,Democratic,Carolyn B. Maloney,46,45,0,4,1,1
New York,079/76,U.S. House,12,Democratic,Peter Lindner,5,45,0,4,1,1
New York,079/73,U.S. House,12,Democratic,Carolyn B. Maloney,25,23,0,3,1,0
New York,079/73,U.S. House,12,Democratic,Peter Lindner,2,23,0,3,1,0
New York,076/65,U.S. House,12,Democratic,Carolyn B. Maloney,16,30,0,3,1,1,13
New York,076/65,U.S. House,12,Democratic,Peter Lindner,6,30,0,3,1,1,13
New York,103/68,U.S. House,12,Democratic,Carolyn B. Maloney,0,0,0,0,0,0
New York,103/68,U.S. House,12,Democratic,Peter Lindner,0,0,0,0,0,0
New York,059/74,U.S. House,12,Democratic,Carolyn B. Maloney,48,39,0,8,2,0
New York,059/74,U.S. House,12,Democratic,Peter Lindner,1,39,0,8,2,0
New York,053/66,U.S. House,12,Democratic,Carolyn B. Maloney,48,47,0,7,2,0
New York,053/66,U.S. House,12,Democratic,Peter Lindner,7,47,0,7,2,0
New York,053/65,U.S. House,12,Democratic,Carolyn B. Maloney,94,102,0,0,0,0,1
New York,053/65,U.S. House,12,Democratic,Peter Lindner,7,102,0,0,0,0,1
New York,072/74,U.S. House,12,Democratic,Carolyn B. Maloney,15,17,0,1,0,0
New York,072/74,U.S. House,12,Democratic,Peter Lindner,3,17,0,1,0,0
New York,072/76,U.S. House,12,Democratic,Carolyn B. Maloney,74,69,0,4,4,0
New York,072/76,U.S. House,12,Democratic,Peter Lindner,3,69,0,4,4,0
New York,072/73,U.S. House,12,Democratic,Carolyn B. Maloney,21,21,0,0,5,0
New York,072/73,U.S. House,12,Democratic,Peter Lindner,5,21,0,0,5,0
New York,026/66,U.S. House,12,Democratic,Carolyn B. Maloney,15,16,0,1,0,1
New York,026/66,U.S. House,12,Democratic,Peter Lindner,3,16,0,1,0,1
New York,078/73,U.S. House,12,Democratic,Carolyn B. Maloney,14,15,0,0,2,0
New York,078/73,U.S. House,12,Democratic,Peter Lindner,3,15,0,0,2,0
New York,078/76,U.S. House,12,Democratic,Carolyn B. Maloney,58,51,0,6,3,0,1
New York,078/76,U.S. House,12,Democratic,Peter Lindner,1,51,0,6,3,0,1
New York,078/74,U.S. House,12,Democratic,Carolyn B. Maloney,64,66,0,6,4,0,1
New York,078/74,U.S. House,12,Democratic,Peter Lindner,11,66,0,6,4,0,1
New York,050/66,U.S. House,12,Democratic,Carolyn B. Maloney,41,40,0,0,1,0
New York,050/66,U.S. House,12,Democratic,Peter Lindner,0,40,0,0,1,0
New York,038/66,U.S. House,12,Democratic,Carolyn B. Maloney,24,27,0,0,0,0
New York,038/66,U.S. House,12,Democratic,Peter Lindner,3,27,0,0,0,0
New York,069/65,U.S. House,12,Democratic,Carolyn B. Maloney,6,7,0,1,0,0,2
New York,069/65,U.S. House,12,Democratic,Peter Lindner,0,7,0,1,0,0,2
New York,070/65,U.S. House,12,Democratic,Carolyn B. Maloney,1,1,0,0,0,0
New York,070/65,U.S. House,12,Democratic,Peter Lindner,0,1,0,0,0,0
New York,024/66,U.S. House,12,Democratic,Carolyn B. Maloney,23,23,0,0,2,0,1
New York,024/66,U.S. House,12,Democratic,Peter Lindner,1,23,0,0,2,0,1
New York,047/73,U.S. House,12,Democratic,Carolyn B. Maloney,15,11,0,4,2,0,1
New York,047/73,U.S. House,12,Democratic,Peter Lindner,1,11,0,4,2,0,1
New York,047/74,U.S. House,12,Democratic,Carolyn B. Maloney,72,78,0,1,2,0
New York,047/74,U.S. House,12,Democratic,Peter Lindner,9,78,0,1,2,0
New York,047/76,U.S. House,12,Democratic,Carolyn B. Maloney,16,18,0,1,1,0
New York,047/76,U.S. House,12,Democratic,Peter Lindner,4,18,0,1,1,0
New York,020/66,U.S. House,12,Democratic,Carolyn B. Maloney,16,15,0,1,0,0
New York,020/66,U.S. House,12,Democratic,Peter Lindner,0,15,0,1,0,0
New York,014/76,U.S. House,12,Democratic,Carolyn B. Maloney,21,21,0,3,1,0
New York,014/76,U.S. House,12,Democratic,Peter Lindner,4,21,0,3,1,0
New York,014/73,U.S. House,12,Democratic,Carolyn B. Maloney,11,11,0,1,0,0
New York,014/73,U.S. House,12,Democratic,Peter Lindner,1,11,0,1,0,0
New York,030/66,U.S. House,12,Democratic,Carolyn B. Maloney,38,49,0,1,0,0,1
New York,030/66,U.S. House,12,Democratic,Peter Lindner,11,49,0,1,0,0,1
New York,013/73,U.S. House,12,Democratic,Carolyn B. Maloney,27,23,0,2,2,0
New York,013/73,U.S. House,12,Democratic,Peter Lindner,0,23,0,2,2,0
New York,037/76,U.S. House,12,Democratic,Carolyn B. Maloney,37,34,0,4,1,0
New York,037/76,U.S. House,12,Democratic,Peter Lindner,2,34,0,4,1,0
New York,037/74,U.S. House,12,Democratic,Carolyn B. Maloney,29,34,0,1,1,0
New York,037/74,U.S. House,12,Democratic,Peter Lindner,6,34,0,1,1,0
New York,037/75,U.S. House,12,Democratic,Carolyn B. Maloney,22,23,0,0,3,0
New York,037/75,U.S. House,12,Democratic,Peter Lindner,4,23,0,0,3,0
New York,037/73,U.S. House,12,Democratic,Carolyn B. Maloney,39,37,0,4,0,0
New York,037/73,U.S. House,12,Democratic,Peter Lindner,2,37,0,4,0,0
New York,013/76,U.S. House,12,Democratic,Carolyn B. Maloney,36,27,0,8,2,0
New York,013/76,U.S. House,12,Democratic,Peter Lindner,1,27,0,8,2,0
New York,017/74,U.S. House,12,Democratic,Carolyn B. Maloney,5,9,0,0,0,0
New York,017/74,U.S. House,12,Democratic,Peter Lindner,4,9,0,0,0,0
New York,017/75,U.S. House,12,Democratic,Carolyn B. Maloney,24,27,0,0,1,0,1
New York,017/75,U.S. House,12,Democratic,Peter Lindner,3,27,0,0,1,0,1
New York,017/76,U.S. House,12,Democratic,Carolyn B. Maloney,47,52,0,1,0,0,1
New York,017/76,U.S. House,12,Democratic,Peter Lindner,4,52,0,1,0,0,1
New York,017/73,U.S. House,12,Democratic,Carolyn B. Maloney,32,35,0,2,0,0,1
New York,017/73,U.S. House,12,Democratic,Peter Lindner,4,35,0,2,0,0,1
New York,040/74,U.S. House,12,Democratic,Carolyn B. Maloney,76,79,0,2,3,0
New York,040/74,U.S. House,12,Democratic,Peter Lindner,8,79,0,2,3,0
New York,040/76,U.S. House,12,Democratic,Carolyn B. Maloney,28,31,0,1,0,0
New York,040/76,U.S. House,12,Democratic,Peter Lindner,4,31,0,1,0,0
New York,090/75,U.S. House,12,Democratic,Carolyn B. Maloney,12,11,0,2,1,0
New York,090/75,U.S. House,12,Democratic,Peter Lindner,2,11,0,2,1,0
New York,090/74,U.S. House,12,Democratic,Carolyn B. Maloney,52,51,0,1,4,0
New York,090/74,U.S. House,12,Democratic,Peter Lindner,4,51,0,1,4,0
New York,040/73,U.S. House,12,Democratic,Carolyn B. Maloney,28,23,0,2,5,1
New York,040/73,U.S. House,12,Democratic,Peter Lindner,3,23,0,2,5,1
New York,036/75,U.S. House,12,Democratic,Carolyn B. Maloney,38,35,0,3,5,0
New York,036/75,U.S. House,12,Democratic,Peter Lindner,5,35,0,3,5,0
New York,036/74,U.S. House,12,Democratic,Carolyn B. Maloney,33,31,0,2,4,0
New York,036/74,U.S. House,12,Democratic,Peter Lindner,4,31,0,2,4,0
New York,036/76,U.S. House,12,Democratic,Carolyn B. Maloney,21,23,0,0,1,0
New York,036/76,U.S. House,12,Democratic,Peter Lindner,3,23,0,0,1,0
New York,036/73,U.S. House,12,Democratic,Carolyn B. Maloney,35,31,0,5,3,0
New York,036/73,U.S. House,12,Democratic,Peter Lindner,4,31,0,5,3,0
New York,086/76,U.S. House,12,Democratic,Carolyn B. Maloney,28,26,0,2,1,1
New York,086/76,U.S. House,12,Democratic,Peter Lindner,1,26,0,2,1,1
New York,012/76,U.S. House,12,Democratic,Carolyn B. Maloney,42,33,0,7,2,0
New York,012/76,U.S. House,12,Democratic,Peter Lindner,0,33,0,7,2,0
New York,086/74,U.S. House,12,Democratic,Carolyn B. Maloney,18,17,0,1,1,0
New York,086/74,U.S. House,12,Democratic,Peter Lindner,1,17,0,1,1,0
New York,064/76,U.S. House,12,Democratic,Carolyn B. Maloney,39,33,0,5,2,1
New York,064/76,U.S. House,12,Democratic,Peter Lindner,2,33,0,5,2,1
New York,012/73,U.S. House,12,Democratic,Carolyn B. Maloney,6,4,0,2,1,0
New York,012/73,U.S. House,12,Democratic,Peter Lindner,1,4,0,2,1,0
New York,086/73,U.S. House,12,Democratic,Carolyn B. Maloney,40,39,0,5,4,0
New York,086/73,U.S. House,12,Democratic,Peter Lindner,7,39,0,5,4,0
New York,016/73,U.S. House,12,Democratic,Carolyn B. Maloney,17,18,0,2,2,0
New York,016/73,U.S. House,12,Democratic,Peter Lindner,5,18,0,2,2,0
New York,016/76,U.S. House,12,Democratic,Carolyn B. Maloney,55,55,0,4,0,0
New York,016/76,U.S. House,12,Democratic,Peter Lindner,4,55,0,4,0,0
New York,016/75,U.S. House,12,Democratic,Carolyn B. Maloney,58,58,0,3,2,0
New York,016/75,U.S. House,12,Democratic,Peter Lindner,5,58,0,3,2,0
New York,016/74,U.S. House,12,Democratic,Carolyn B. Maloney,4,5,0,1,0,0
New York,016/74,U.S. House,12,Democratic,Peter Lindner,2,5,0,1,0,0
New York,093/73,U.S. House,12,Democratic,Carolyn B. Maloney,43,43,0,5,2,0
New York,093/73,U.S. House,12,Democratic,Peter Lindner,6,43,0,5,2,0
New York,093/74,U.S. House,12,Democratic,Carolyn B. Maloney,0,0,0,0,0,0
New York,093/74,U.S. House,12,Democratic,Peter Lindner,0,0,0,0,0,0
New York,019/73,U.S. House,12,Democratic,Carolyn B. Maloney,26,22,0,2,5,0
New York,019/73,U.S. House,12,Democratic,Peter Lindner,3,22,0,2,5,0
New York,019/76,U.S. House,12,Democratic,Carolyn B. Maloney,34,26,0,10,1,0,1
New York,019/76,U.S. House,12,Democratic,Peter Lindner,2,26,0,10,1,0,1
New York,090/73,U.S. House,12,Democratic,Carolyn B. Maloney,135,138,0,3,4,0
New York,090/73,U.S. House,12,Democratic,Peter Lindner,10,138,0,3,4,0
New York,019/74,U.S. House,12,Democratic,Carolyn B. Maloney,89,98,0,1,1,0
New York,019/74,U.S. House,12,Democratic,Peter Lindner,10,98,0,1,1,0
New York,019/75,U.S. House,12,Democratic,Carolyn B. Maloney,24,27,0,0,4,0
New York,019/75,U.S. House,12,Democratic,Peter Lindner,7,27,0,0,4,0
New York,048/66,U.S. House,12,Democratic,Carolyn B. Maloney,32,28,0,6,3,0
New York,048/66,U.S. House,12,Democratic,Peter Lindner,5,28,0,6,3,0
New York,087/75,U.S. House,12,Democratic,Carolyn B. Maloney,29,27,0,2,2,0
New York,087/75,U.S. House,12,Democratic,Peter Lindner,1,27,0,2,2,0
New York,087/74,U.S. House,12,Democratic,Carolyn B. Maloney,31,27,0,4,1,0
New York,087/74,U.S. House,12,Democratic,Peter Lindner,1,27,0,4,1,0
New York,087/76,U.S. House,12,Democratic,Carolyn B. Maloney,12,18,0,0,0,0
New York,087/76,U.S. House,12,Democratic,Peter Lindner,6,18,0,0,0,0
New York,087/73,U.S. House,12,Democratic,Carolyn B. Maloney,38,39,0,3,1,1
New York,087/73,U.S. House,12,Democratic,Peter Lindner,6,39,0,3,1,1
New York,041/73,U.S. House,12,Democratic,Carolyn B. Maloney,39,41,0,3,3,0
New York,041/73,U.S. House,12,Democratic,Peter Lindner,8,41,0,3,3,0
New York,041/76,U.S. House,12,Democratic,Carolyn B. Maloney,40,41,0,0,2,0
New York,041/76,U.S. House,12,Democratic,Peter Lindner,3,41,0,0,2,0
New York,041/74,U.S. House,12,Democratic,Carolyn B. Maloney,80,91,0,4,0,0
New York,041/74,U.S. House,12,Democratic,Peter Lindner,14,91,0,4,0,0
New York,011/73,U.S. House,12,Democratic,Carolyn B. Maloney,19,15,0,2,2,1,1
New York,011/73,U.S. House,12,Democratic,Peter Lindner,0,15,0,2,2,1,1
New York,011/76,U.S. House,12,Democratic,Carolyn B. Maloney,17,16,0,2,3,0
New York,011/76,U.S. House,12,Democratic,Peter Lindner,4,16,0,2,3,0
New York,011/75,U.S. House,12,Democratic,Carolyn B. Maloney,39,37,0,3,3,0
New York,011/75,U.S. House,12,Democratic,Peter Lindner,4,37,0,3,3,0
New York,077/73,U.S. House,12,Democratic,Carolyn B. Maloney,44,36,0,9,3,0
New York,077/73,U.S. House,12,Democratic,Peter Lindner,4,36,0,9,3,0
New York,032/66,U.S. House,12,Democratic,Carolyn B. Maloney,27,22,0,3,5,0
New York,032/66,U.S. House,12,Democratic,Peter Lindner,3,22,0,3,5,0
New York,077/74,U.S. House,12,Democratic,Carolyn B. Maloney,29,26,0,5,0,0,1
New York,077/74,U.S. House,12,Democratic,Peter Lindner,1,26,0,5,0,0,1
New York,015/76,U.S. House,12,Democratic,Carolyn B. Maloney,26,24,0,2,1,0
New York,015/76,U.S. House,12,Democratic,Peter Lindner,1,24,0,2,1,0
New York,015/74,U.S. House,12,Democratic,Carolyn B. Maloney,33,42,0,0,0,1,3
New York,015/74,U.S. House,12,Democratic,Peter Lindner,7,42,0,0,0,1,3
New York,015/73,U.S. House,12,Democratic,Carolyn B. Maloney,9,9,0,0,0,0
New York,015/73,U.S. House,12,Democratic,Peter Lindner,0,9,0,0,0,0
New York,007/68,U.S. House,12,Democratic,Carolyn B. Maloney,17,18,0,0,0,0
New York,007/68,U.S. House,12,Democratic,Peter Lindner,1,18,0,0,0,0
New York,039/73,U.S. House,12,Democratic,Carolyn B. Maloney,25,25,0,1,4,0
New York,039/73,U.S. House,12,Democratic,Peter Lindner,5,25,0,1,4,0
New York,010/73,U.S. House,12,Democratic,Carolyn B. Maloney,43,39,0,7,1,0
New York,010/73,U.S. House,12,Democratic,Peter Lindner,2,39,0,7,1,0
New York,010/75,U.S. House,12,Democratic,Carolyn B. Maloney,35,34,0,0,2,1
New York,010/75,U.S. House,12,Democratic,Peter Lindner,2,34,0,0,2,1
New York,010/74,U.S. House,12,Democratic,Carolyn B. Maloney,22,32,0,1,2,0,3
New York,010/74,U.S. House,12,Democratic,Peter Lindner,10,32,0,1,2,0,3
New York,010/76,U.S. House,12,Democratic,Carolyn B. Maloney,40,42,0,0,1,0,1
New York,010/76,U.S. House,12,Democratic,Peter Lindner,2,42,0,0,1,0,1
New York,079/65,U.S. House,12,Democratic,Carolyn B. Maloney,35,36,0,1,2,0,1
New York,079/65,U.S. House,12,Democratic,Peter Lindner,3,36,0,1,2,0,1
New York,076/73,U.S. House,12,Democratic,Carolyn B. Maloney,52,47,0,4,3,0
New York,076/73,U.S. House,12,Democratic,Peter Lindner,2,47,0,4,3,0
New York,076/75,U.S. House,12,Democratic,Carolyn B. Maloney,22,22,0,2,2,0,1
New York,076/75,U.S. House,12,Democratic,Peter Lindner,3,22,0,2,2,0,1
New York,076/74,U.S. House,12,Democratic,Carolyn B. Maloney,28,26,0,2,0,0
New York,076/74,U.S. House,12,Democratic,Peter Lindner,0,26,0,2,0,0
New York,076/76,U.S. House,12,Democratic,Carolyn B. Maloney,21,21,0,2,0,0,1
New York,076/76,U.S. House,12,Democratic,Peter Lindner,1,21,0,2,0,0,1
New York,029/66,U.S. House,12,Democratic,Carolyn B. Maloney,43,42,0,1,6,0
New York,029/66,U.S. House,12,Democratic,Peter Lindner,6,42,0,1,6,0
New York,001/68,U.S. House,12,Democratic,Carolyn B. Maloney,52,60,0,1,0,0,3
New York,001/68,U.S. House,12,Democratic,Peter Lindner,6,60,0,1,0,0,3
New York,091/73,U.S. House,12,Democratic,Carolyn B. Maloney,50,53,0,4,0,0,1
New York,091/73,U.S. House,12,Democratic,Peter Lindner,6,53,0,4,0,0,1
New York,091/74,U.S. House,12,Democratic,Carolyn B. Maloney,34,34,0,3,1,0
New York,091/74,U.S. House,12,Democratic,Peter Lindner,3,34,0,3,1,0
New York,091/75,U.S. House,12,Democratic,Carolyn B. Maloney,19,15,0,4,2,0
New York,091/75,U.S. House,12,Democratic,Peter Lindner,2,15,0,4,2,0
New York,005/68,U.S. House,12,Democratic,Carolyn B. Maloney,30,31,0,0,3,0
New York,005/68,U.S. House,12,Democratic,Peter Lindner,4,31,0,0,3,0
New York,092/75,U.S. House,12,Democratic,Carolyn B. Maloney,38,35,0,4,2,0
New York,092/75,U.S. House,12,Democratic,Peter Lindner,3,35,0,4,2,0
New York,092/74,U.S. House,12,Democratic,Carolyn B. Maloney,66,72,0,1,1,0,2
New York,092/74,U.S. House,12,Democratic,Peter Lindner,6,72,0,1,1,0,2
New York,092/73,U.S. House,12,Democratic,Carolyn B. Maloney,78,80,0,1,2,0
New York,092/73,U.S. House,12,Democratic,Peter Lindner,5,80,0,1,2,0
New York,056/65,U.S. House,12,Democratic,Carolyn B. Maloney,25,31,0,0,0,0
New York,056/65,U.S. House,12,Democratic,Peter Lindner,6,31,0,0,0,0
New York,056/66,U.S. House,12,Democratic,Carolyn B. Maloney,27,28,0,2,0,0,1
New York,056/66,U.S. House,12,Democratic,Peter Lindner,1,28,0,2,0,0,1
New York,051/76,U.S. House,12,Democratic,Carolyn B. Maloney,48,48,0,1,1,0
New York,051/76,U.S. House,12,Democratic,Peter Lindner,2,48,0,1,1,0
New York,051/74,U.S. House,12,Democratic,Carolyn B. Maloney,75,79,0,2,1,0
New York,051/74,U.S. House,12,Democratic,Peter Lindner,7,79,0,2,1,0
New York,051/75,U.S. House,12,Democratic,Carolyn B. Maloney,7,5,0,0,2,0
New York,051/75,U.S. House,12,Democratic,Peter Lindner,0,5,0,0,2,0
New York,039/74,U.S. House,12,Democratic,Carolyn B. Maloney,65,66,0,4,1,0,1
New York,039/74,U.S. House,12,Democratic,Peter Lindner,5,66,0,4,1,0,1
New York,051/73,U.S. House,12,Democratic,Carolyn B. Maloney,18,14,0,3,2,0,1
New York,051/73,U.S. House,12,Democratic,Peter Lindner,0,14,0,3,2,0,1
New York,039/76,U.S. House,12,Democratic,Carolyn B. Maloney,27,26,0,4,1,0
New York,039/76,U.S. House,12,Democratic,Peter Lindner,4,26,0,4,1,0
New York,018/73,U.S. House,12,Democratic,Carolyn B. Maloney,28,20,0,9,0,0
New York,018/73,U.S. House,12,Democratic,Peter Lindner,1,20,0,9,0,0
New York,018/75,U.S. House,12,Democratic,Carolyn B. Maloney,23,22,0,1,2,0
New York,018/75,U.S. House,12,Democratic,Peter Lindner,2,22,0,1,2,0
New York,018/74,U.S. House,12,Democratic,Carolyn B. Maloney,17,18,0,1,0,0
New York,018/74,U.S. House,12,Democratic,Peter Lindner,2,18,0,1,0,0
New York,018/76,U.S. House,12,Democratic,Carolyn B. Maloney,12,13,0,0,0,0
New York,018/76,U.S. House,12,Democratic,Peter Lindner,1,13,0,0,0,0
New York,075/73,U.S. House,12,Democratic,Carolyn B. Maloney,39,36,0,3,2,0
New York,075/73,U.S. House,12,Democratic,Peter Lindner,2,36,0,3,2,0
New York,075/74,U.S. House,12,Democratic,Carolyn B. Maloney,77,75,0,3,2,0
New York,075/74,U.S. House,12,Democratic,Peter Lindner,2,75,0,3,2,0
New York,075/75,U.S. House,12,Democratic,Carolyn B. Maloney,18,16,0,3,2,0
New York,075/75,U.S. House,12,Democratic,Peter Lindner,3,16,0,3,2,0
New York,075/76,U.S. House,12,Democratic,Carolyn B. Maloney,54,54,0,2,5,0
New York,075/76,U.S. House,12,Democratic,Peter Lindner,7,54,0,2,5,0
New York,035/66,U.S. House,12,Democratic,Carolyn B. Maloney,53,51,0,1,5,2,2
New York,035/66,U.S. House,12,Democratic,Peter Lindner,4,51,0,1,5,2,2
New York,071/74,U.S. House,12,Democratic,Carolyn B. Maloney,24,23,0,1,1,0
New York,071/74,U.S. House,12,Democratic,Peter Lindner,1,23,0,1,1,0
New York,034/66,U.S. House,12,Democratic,Carolyn B. Maloney,39,34,0,4,4,0,1
New York,034/66,U.S. House,12,Democratic,Peter Lindner,2,34,0,4,4,0,1
New York,071/73,U.S. House,12,Democratic,Carolyn B. Maloney,23,24,0,0,1,0
