county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
New York,084/72,President,,Republican,Donald J. Trump / Michael R. Pence,0,0,,0,0,0,,0,0
New York,084/72,President,,Conservative,Donald J. Trump / Michael R. Pence,0,0,,0,0,0,,0,0
New York,084/72,President,,Green,Jill Stein / Ajamu Baraka,0,0,,0,0,0,,0,0
New York,041/72,President,,Libertarian,Gary Johnson / Bill Weld,5,677,,17,7,22,3,0,0
New York,041/72,President,,Independence,Gary Johnson / Bill Weld,9,677,,17,7,22,3,0,0
New York,041/72,President,,Working Families,Hillary Clinton / Tim Kaine,23,677,,17,7,22,3,0,0
New York,041/72,President,,Women's Equality,Hillary Clinton / Tim Kaine,4,677,,17,7,22,3,0,0
New York,041/72,President,,Democratic,Hillary Clinton / Tim Kaine,603,677,,17,7,22,3,0,0
New York,041/72,President,,Republican,Donald J. Trump / Michael R. Pence,56,677,,17,7,22,3,0,0
New York,041/72,President,,Conservative,Donald J. Trump / Michael R. Pence,2,677,,17,7,22,3,0,0
New York,041/72,President,,Green,Jill Stein / Ajamu Baraka,13,677,,17,7,22,3,0,0
New York,095/69,President,,Libertarian,Gary Johnson / Bill Weld,1,650,,78,32,16,9,2,0
New York,095/69,President,,Independence,Gary Johnson / Bill Weld,4,650,,78,32,16,9,2,0
New York,095/69,President,,Working Families,Hillary Clinton / Tim Kaine,38,650,,78,32,16,9,2,0
New York,095/69,President,,Women's Equality,Hillary Clinton / Tim Kaine,5,650,,78,32,16,9,2,0
New York,095/69,President,,Democratic,Hillary Clinton / Tim Kaine,665,650,,78,32,16,9,2,0
New York,095/69,President,,Republican,Donald J. Trump / Michael R. Pence,37,650,,78,32,16,9,2,0
New York,095/69,President,,Conservative,Donald J. Trump / Michael R. Pence,3,650,,78,32,16,9,2,0
New York,095/69,President,,Green,Jill Stein / Ajamu Baraka,11,650,,78,32,16,9,2,0
New York,095/68,President,,Libertarian,Gary Johnson / Bill Weld,0,0,,0,0,0,,0,0
New York,095/68,President,,Independence,Gary Johnson / Bill Weld,0,0,,0,0,0,,0,0
New York,095/68,President,,Working Families,Hillary Clinton / Tim Kaine,0,0,,0,0,0,,0,0
New York,095/68,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,0,,0,0,0,,0,0
New York,095/68,President,,Democratic,Hillary Clinton / Tim Kaine,0,0,,0,0,0,,0,0
New York,095/68,President,,Republican,Donald J. Trump / Michael R. Pence,0,0,,0,0,0,,0,0
New York,095/68,President,,Conservative,Donald J. Trump / Michael R. Pence,0,0,,0,0,0,,0,0
New York,095/68,President,,Green,Jill Stein / Ajamu Baraka,0,0,,0,0,0,,0,0
New York,075/67,President,,Libertarian,Gary Johnson / Bill Weld,3,566,,37,11,10,4,0,0
New York,075/67,President,,Independence,Gary Johnson / Bill Weld,8,566,,37,11,10,4,0,0
New York,075/67,President,,Working Families,Hillary Clinton / Tim Kaine,28,566,,37,11,10,4,0,0
New York,075/67,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,566,,37,11,10,4,0,0
New York,075/67,President,,Democratic,Hillary Clinton / Tim Kaine,509,566,,37,11,10,4,0,0
New York,075/67,President,,Republican,Donald J. Trump / Michael R. Pence,49,566,,37,11,10,4,0,0
New York,075/67,President,,Conservative,Donald J. Trump / Michael R. Pence,3,566,,37,11,10,4,0,0
New York,075/67,President,,Green,Jill Stein / Ajamu Baraka,12,566,,37,11,10,4,0,0
New York,075/66,President,,Libertarian,Gary Johnson / Bill Weld,7,648,,39,13,18,11,0,0
New York,075/66,President,,Independence,Gary Johnson / Bill Weld,7,648,,39,13,18,11,0,0
New York,075/66,President,,Working Families,Hillary Clinton / Tim Kaine,24,648,,39,13,18,11,0,0
New York,075/66,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,648,,39,13,18,11,0,0
New York,075/66,President,,Democratic,Hillary Clinton / Tim Kaine,601,648,,39,13,18,11,0,0
New York,075/66,President,,Republican,Donald J. Trump / Michael R. Pence,53,648,,39,13,18,11,0,0
New York,075/66,President,,Conservative,Donald J. Trump / Michael R. Pence,6,648,,39,13,18,11,0,0
New York,075/66,President,,Green,Jill Stein / Ajamu Baraka,3,648,,39,13,18,11,0,0
New York,075/65,President,,Libertarian,Gary Johnson / Bill Weld,2,472,,21,15,18,5,0,0
New York,075/65,President,,Independence,Gary Johnson / Bill Weld,3,472,,21,15,18,5,0,0
New York,075/65,President,,Working Families,Hillary Clinton / Tim Kaine,16,472,,21,15,18,5,0,0
New York,075/65,President,,Women's Equality,Hillary Clinton / Tim Kaine,5,472,,21,15,18,5,0,0
New York,075/65,President,,Democratic,Hillary Clinton / Tim Kaine,453,472,,21,15,18,5,0,0
New York,075/65,President,,Republican,Donald J. Trump / Michael R. Pence,27,472,,21,15,18,5,0,0
New York,075/65,President,,Conservative,Donald J. Trump / Michael R. Pence,0,472,,21,15,18,5,0,0
New York,075/65,President,,Green,Jill Stein / Ajamu Baraka,11,472,,21,15,18,5,0,0
New York,041/70,President,,Libertarian,Gary Johnson / Bill Weld,2,671,,31,1,8,5,0,0
New York,041/70,President,,Independence,Gary Johnson / Bill Weld,3,671,,31,1,8,5,0,0
New York,041/70,President,,Working Families,Hillary Clinton / Tim Kaine,8,671,,31,1,8,5,0,0
New York,041/70,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,671,,31,1,8,5,0,0
New York,041/70,President,,Democratic,Hillary Clinton / Tim Kaine,668,671,,31,1,8,5,0,0
New York,041/70,President,,Republican,Donald J. Trump / Michael R. Pence,13,671,,31,1,8,5,0,0
New York,041/70,President,,Conservative,Donald J. Trump / Michael R. Pence,1,671,,31,1,8,5,0,0
New York,041/70,President,,Green,Jill Stein / Ajamu Baraka,7,671,,31,1,8,5,0,0
New York,051/69,President,,Libertarian,Gary Johnson / Bill Weld,1,515,,28,14,10,8,0,0
New York,051/69,President,,Independence,Gary Johnson / Bill Weld,7,515,,28,14,10,8,0,0
New York,051/69,President,,Working Families,Hillary Clinton / Tim Kaine,32,515,,28,14,10,8,0,0
New York,051/69,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,515,,28,14,10,8,0,0
New York,051/69,President,,Democratic,Hillary Clinton / Tim Kaine,476,515,,28,14,10,8,0,0
New York,051/69,President,,Republican,Donald J. Trump / Michael R. Pence,29,515,,28,14,10,8,0,0
New York,051/69,President,,Conservative,Donald J. Trump / Michael R. Pence,3,515,,28,14,10,8,0,0
New York,051/69,President,,Green,Jill Stein / Ajamu Baraka,7,515,,28,14,10,8,0,0
New York,051/68,President,,Libertarian,Gary Johnson / Bill Weld,0,377,,15,0,13,1,3,0
New York,051/68,President,,Independence,Gary Johnson / Bill Weld,0,377,,15,0,13,1,3,0
New York,051/68,President,,Working Families,Hillary Clinton / Tim Kaine,9,377,,15,0,13,1,3,0
New York,051/68,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,377,,15,0,13,1,3,0
New York,051/68,President,,Democratic,Hillary Clinton / Tim Kaine,358,377,,15,0,13,1,3,0
New York,051/68,President,,Republican,Donald J. Trump / Michael R. Pence,32,377,,15,0,13,1,3,0
New York,051/68,President,,Conservative,Donald J. Trump / Michael R. Pence,2,377,,15,0,13,1,3,0
New York,051/68,President,,Green,Jill Stein / Ajamu Baraka,4,377,,15,0,13,1,3,0
New York,080/76,President,,Libertarian,Gary Johnson / Bill Weld,5,511,,27,11,27,5,0,0
New York,080/76,President,,Independence,Gary Johnson / Bill Weld,4,511,,27,11,27,5,0,0
New York,080/76,President,,Working Families,Hillary Clinton / Tim Kaine,16,511,,27,11,27,5,0,0
New York,080/76,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,511,,27,11,27,5,0,0
New York,080/76,President,,Democratic,Hillary Clinton / Tim Kaine,469,511,,27,11,27,5,0,0
New York,080/76,President,,Republican,Donald J. Trump / Michael R. Pence,58,511,,27,11,27,5,0,0
New York,080/76,President,,Conservative,Donald J. Trump / Michael R. Pence,7,511,,27,11,27,5,0,0
New York,080/76,President,,Green,Jill Stein / Ajamu Baraka,10,511,,27,11,27,5,0,0
New York,051/65,President,,Libertarian,Gary Johnson / Bill Weld,3,465,,38,7,10,3,0,0
New York,051/65,President,,Independence,Gary Johnson / Bill Weld,6,465,,38,7,10,3,0,0
New York,051/65,President,,Working Families,Hillary Clinton / Tim Kaine,29,465,,38,7,10,3,0,0
New York,051/65,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,465,,38,7,10,3,0,0
New York,051/65,President,,Democratic,Hillary Clinton / Tim Kaine,338,465,,38,7,10,3,0,0
New York,051/65,President,,Republican,Donald J. Trump / Michael R. Pence,127,465,,38,7,10,3,0,0
New York,051/65,President,,Conservative,Donald J. Trump / Michael R. Pence,4,465,,38,7,10,3,0,0
New York,051/65,President,,Green,Jill Stein / Ajamu Baraka,8,465,,38,7,10,3,0,0
New York,051/67,President,,Libertarian,Gary Johnson / Bill Weld,1,234,,15,1,7,5,0,0
New York,051/67,President,,Independence,Gary Johnson / Bill Weld,1,234,,15,1,7,5,0,0
New York,051/67,President,,Working Families,Hillary Clinton / Tim Kaine,2,234,,15,1,7,5,0,0
New York,051/67,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,234,,15,1,7,5,0,0
New York,051/67,President,,Democratic,Hillary Clinton / Tim Kaine,198,234,,15,1,7,5,0,0
New York,051/67,President,,Republican,Donald J. Trump / Michael R. Pence,45,234,,15,1,7,5,0,0
New York,051/67,President,,Conservative,Donald J. Trump / Michael R. Pence,1,234,,15,1,7,5,0,0
New York,051/67,President,,Green,Jill Stein / Ajamu Baraka,2,234,,15,1,7,5,0,0
New York,051/66,President,,Libertarian,Gary Johnson / Bill Weld,10,940,,62,19,8,12,0,0
New York,051/66,President,,Independence,Gary Johnson / Bill Weld,5,940,,62,19,8,12,0,0
New York,051/66,President,,Working Families,Hillary Clinton / Tim Kaine,29,940,,62,19,8,12,0,0
New York,051/66,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,940,,62,19,8,12,0,0
New York,051/66,President,,Democratic,Hillary Clinton / Tim Kaine,891,940,,62,19,8,12,0,0
New York,051/66,President,,Republican,Donald J. Trump / Michael R. Pence,71,940,,62,19,8,12,0,0
New York,051/66,President,,Conservative,Donald J. Trump / Michael R. Pence,3,940,,62,19,8,12,0,0
New York,051/66,President,,Green,Jill Stein / Ajamu Baraka,4,940,,62,19,8,12,0,0
New York,075/69,President,,Libertarian,Gary Johnson / Bill Weld,1,559,,24,13,17,4,0,0
New York,075/69,President,,Independence,Gary Johnson / Bill Weld,5,559,,24,13,17,4,0,0
New York,075/69,President,,Working Families,Hillary Clinton / Tim Kaine,16,559,,24,13,17,4,0,0
New York,075/69,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,559,,24,13,17,4,0,0
New York,075/69,President,,Democratic,Hillary Clinton / Tim Kaine,541,559,,24,13,17,4,0,0
New York,075/69,President,,Republican,Donald J. Trump / Michael R. Pence,26,559,,24,13,17,4,0,0
New York,075/69,President,,Conservative,Donald J. Trump / Michael R. Pence,2,559,,24,13,17,4,0,0
New York,075/69,President,,Green,Jill Stein / Ajamu Baraka,16,559,,24,13,17,4,0,0
New York,075/68,President,,Libertarian,Gary Johnson / Bill Weld,1,421,,15,2,18,7,0,0
New York,075/68,President,,Independence,Gary Johnson / Bill Weld,6,421,,15,2,18,7,0,0
New York,075/68,President,,Working Families,Hillary Clinton / Tim Kaine,11,421,,15,2,18,7,0,0
New York,075/68,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,421,,15,2,18,7,0,0
New York,075/68,President,,Democratic,Hillary Clinton / Tim Kaine,392,421,,15,2,18,7,0,0
New York,075/68,President,,Republican,Donald J. Trump / Michael R. Pence,28,421,,15,2,18,7,0,0
New York,075/68,President,,Conservative,Donald J. Trump / Michael R. Pence,3,421,,15,2,18,7,0,0
New York,075/68,President,,Green,Jill Stein / Ajamu Baraka,5,421,,15,2,18,7,0,0
New York,040/74,President,,Libertarian,Gary Johnson / Bill Weld,1,621,,36,15,13,7,0,0
New York,040/74,President,,Independence,Gary Johnson / Bill Weld,13,621,,36,15,13,7,0,0
New York,040/74,President,,Working Families,Hillary Clinton / Tim Kaine,24,621,,36,15,13,7,0,0
New York,040/74,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,621,,36,15,13,7,0,0
New York,040/74,President,,Democratic,Hillary Clinton / Tim Kaine,506,621,,36,15,13,7,0,0
New York,040/74,President,,Republican,Donald J. Trump / Michael R. Pence,102,621,,36,15,13,7,0,0
New York,040/74,President,,Conservative,Donald J. Trump / Michael R. Pence,7,621,,36,15,13,7,0,0
New York,040/74,President,,Green,Jill Stein / Ajamu Baraka,18,621,,36,15,13,7,0,0
New York,086/75,President,,Libertarian,Gary Johnson / Bill Weld,3,132,,8,0,1,,0,0
New York,086/75,President,,Independence,Gary Johnson / Bill Weld,7,132,,8,0,1,,0,0
New York,086/75,President,,Working Families,Hillary Clinton / Tim Kaine,1,132,,8,0,1,,0,0
New York,086/75,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,132,,8,0,1,,0,0
New York,086/75,President,,Democratic,Hillary Clinton / Tim Kaine,99,132,,8,0,1,,0,0
New York,086/75,President,,Republican,Donald J. Trump / Michael R. Pence,29,132,,8,0,1,,0,0
New York,086/75,President,,Conservative,Donald J. Trump / Michael R. Pence,2,132,,8,0,1,,0,0
New York,086/75,President,,Green,Jill Stein / Ajamu Baraka,0,132,,8,0,1,,0,0
New York,018/68,President,,Libertarian,Gary Johnson / Bill Weld,0,333,,5,2,25,1,2,0
New York,018/68,President,,Independence,Gary Johnson / Bill Weld,1,333,,5,2,25,1,2,0
New York,018/68,President,,Working Families,Hillary Clinton / Tim Kaine,4,333,,5,2,25,1,2,0
New York,018/68,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,333,,5,2,25,1,2,0
New York,018/68,President,,Democratic,Hillary Clinton / Tim Kaine,335,333,,5,2,25,1,2,0
New York,018/68,President,,Republican,Donald J. Trump / Michael R. Pence,17,333,,5,2,25,1,2,0
New York,018/68,President,,Conservative,Donald J. Trump / Michael R. Pence,0,333,,5,2,25,1,2,0
New York,018/68,President,,Green,Jill Stein / Ajamu Baraka,7,333,,5,2,25,1,2,0
New York,059/76,President,,Libertarian,Gary Johnson / Bill Weld,8,828,,73,11,6,15,0,0
New York,059/76,President,,Independence,Gary Johnson / Bill Weld,12,828,,73,11,6,15,0,0
New York,059/76,President,,Working Families,Hillary Clinton / Tim Kaine,20,828,,73,11,6,15,0,0
New York,059/76,President,,Women's Equality,Hillary Clinton / Tim Kaine,5,828,,73,11,6,15,0,0
New York,059/76,President,,Democratic,Hillary Clinton / Tim Kaine,720,828,,73,11,6,15,0,0
New York,059/76,President,,Republican,Donald J. Trump / Michael R. Pence,111,828,,73,11,6,15,0,0
New York,059/76,President,,Conservative,Donald J. Trump / Michael R. Pence,9,828,,73,11,6,15,0,0
New York,059/76,President,,Green,Jill Stein / Ajamu Baraka,9,828,,73,11,6,15,0,0
New York,009/76,President,,Libertarian,Gary Johnson / Bill Weld,2,457,,47,16,14,3,0,0
New York,009/76,President,,Independence,Gary Johnson / Bill Weld,10,457,,47,16,14,3,0,0
New York,009/76,President,,Working Families,Hillary Clinton / Tim Kaine,2,457,,47,16,14,3,0,0
New York,009/76,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,457,,47,16,14,3,0,0
New York,009/76,President,,Democratic,Hillary Clinton / Tim Kaine,392,457,,47,16,14,3,0,0
New York,009/76,President,,Republican,Donald J. Trump / Michael R. Pence,115,457,,47,16,14,3,0,0
New York,009/76,President,,Conservative,Donald J. Trump / Michael R. Pence,4,457,,47,16,14,3,0,0
New York,009/76,President,,Green,Jill Stein / Ajamu Baraka,1,457,,47,16,14,3,0,0
New York,071/69,President,,Libertarian,Gary Johnson / Bill Weld,5,311,,9,7,11,5,1,0
New York,071/69,President,,Independence,Gary Johnson / Bill Weld,4,311,,9,7,11,5,1,0
New York,071/69,President,,Working Families,Hillary Clinton / Tim Kaine,11,311,,9,7,11,5,1,0
New York,071/69,President,,Women's Equality,Hillary Clinton / Tim Kaine,5,311,,9,7,11,5,1,0
New York,071/69,President,,Democratic,Hillary Clinton / Tim Kaine,279,311,,9,7,11,5,1,0
New York,071/69,President,,Republican,Donald J. Trump / Michael R. Pence,25,311,,9,7,11,5,1,0
New York,071/69,President,,Conservative,Donald J. Trump / Michael R. Pence,0,311,,9,7,11,5,1,0
New York,071/69,President,,Green,Jill Stein / Ajamu Baraka,3,311,,9,7,11,5,1,0
New York,071/68,President,,Libertarian,Gary Johnson / Bill Weld,3,539,,17,4,26,2,0,0
New York,071/68,President,,Independence,Gary Johnson / Bill Weld,4,539,,17,4,26,2,0,0
New York,071/68,President,,Working Families,Hillary Clinton / Tim Kaine,25,539,,17,4,26,2,0,0
New York,071/68,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,539,,17,4,26,2,0,0
New York,071/68,President,,Democratic,Hillary Clinton / Tim Kaine,505,539,,17,4,26,2,0,0
New York,071/68,President,,Republican,Donald J. Trump / Michael R. Pence,31,539,,17,4,26,2,0,0
New York,071/68,President,,Conservative,Donald J. Trump / Michael R. Pence,0,539,,17,4,26,2,0,0
New York,071/68,President,,Green,Jill Stein / Ajamu Baraka,13,539,,17,4,26,2,0,0
New York,059/72,President,,Libertarian,Gary Johnson / Bill Weld,1,565,,22,9,15,5,0,0
New York,059/72,President,,Independence,Gary Johnson / Bill Weld,5,565,,22,9,15,5,0,0
New York,059/72,President,,Working Families,Hillary Clinton / Tim Kaine,21,565,,22,9,15,5,0,0
New York,059/72,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,565,,22,9,15,5,0,0
New York,059/72,President,,Democratic,Hillary Clinton / Tim Kaine,513,565,,22,9,15,5,0,0
New York,059/72,President,,Republican,Donald J. Trump / Michael R. Pence,40,565,,22,9,15,5,0,0
New York,059/72,President,,Conservative,Donald J. Trump / Michael R. Pence,4,565,,22,9,15,5,0,0
New York,059/72,President,,Green,Jill Stein / Ajamu Baraka,18,565,,22,9,15,5,0,0
New York,009/72,President,,Libertarian,Gary Johnson / Bill Weld,2,575,,6,0,18,2,0,0
New York,009/72,President,,Independence,Gary Johnson / Bill Weld,1,575,,6,0,18,2,0,0
New York,009/72,President,,Working Families,Hillary Clinton / Tim Kaine,2,575,,6,0,18,2,0,0
New York,009/72,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,575,,6,0,18,2,0,0
New York,009/72,President,,Democratic,Hillary Clinton / Tim Kaine,563,575,,6,0,18,2,0,0
New York,009/72,President,,Republican,Donald J. Trump / Michael R. Pence,16,575,,6,0,18,2,0,0
New York,009/72,President,,Conservative,Donald J. Trump / Michael R. Pence,0,575,,6,0,18,2,0,0
New York,009/72,President,,Green,Jill Stein / Ajamu Baraka,9,575,,6,0,18,2,0,0
New York,059/70,President,,Libertarian,Gary Johnson / Bill Weld,0,369,,20,0,44,2,0,0
New York,059/70,President,,Independence,Gary Johnson / Bill Weld,0,369,,20,0,44,2,0,0
New York,059/70,President,,Working Families,Hillary Clinton / Tim Kaine,13,369,,20,0,44,2,0,0
New York,059/70,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,369,,20,0,44,2,0,0
New York,059/70,President,,Democratic,Hillary Clinton / Tim Kaine,381,369,,20,0,44,2,0,0
New York,059/70,President,,Republican,Donald J. Trump / Michael R. Pence,12,369,,20,0,44,2,0,0
New York,059/70,President,,Conservative,Donald J. Trump / Michael R. Pence,0,369,,20,0,44,2,0,0
New York,059/70,President,,Green,Jill Stein / Ajamu Baraka,3,369,,20,0,44,2,0,0
New York,009/70,President,,Libertarian,Gary Johnson / Bill Weld,1,672,,28,0,29,2,0,0
New York,009/70,President,,Independence,Gary Johnson / Bill Weld,2,672,,28,0,29,2,0,0
New York,009/70,President,,Working Families,Hillary Clinton / Tim Kaine,31,672,,28,0,29,2,0,0
New York,009/70,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,672,,28,0,29,2,0,0
New York,009/70,President,,Democratic,Hillary Clinton / Tim Kaine,656,672,,28,0,29,2,0,0
New York,009/70,President,,Republican,Donald J. Trump / Michael R. Pence,14,672,,28,0,29,2,0,0
New York,009/70,President,,Conservative,Donald J. Trump / Michael R. Pence,4,672,,28,0,29,2,0,0
New York,009/70,President,,Green,Jill Stein / Ajamu Baraka,13,672,,28,0,29,2,0,0
New York,034/73,President,,Libertarian,Gary Johnson / Bill Weld,2,378,,56,10,4,2,1,0
New York,034/73,President,,Independence,Gary Johnson / Bill Weld,9,378,,56,10,4,2,1,0
New York,034/73,President,,Working Families,Hillary Clinton / Tim Kaine,7,378,,56,10,4,2,1,0
New York,034/73,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,378,,56,10,4,2,1,0
New York,034/73,President,,Democratic,Hillary Clinton / Tim Kaine,316,378,,56,10,4,2,1,0
New York,034/73,President,,Republican,Donald J. Trump / Michael R. Pence,105,378,,56,10,4,2,1,0
New York,034/73,President,,Conservative,Donald J. Trump / Michael R. Pence,1,378,,56,10,4,2,1,0
New York,034/73,President,,Green,Jill Stein / Ajamu Baraka,2,378,,56,10,4,2,1,0
New York,034/72,President,,Libertarian,Gary Johnson / Bill Weld,1,598,,9,2,31,,0,0
New York,034/72,President,,Independence,Gary Johnson / Bill Weld,1,598,,9,2,31,,0,0
New York,034/72,President,,Working Families,Hillary Clinton / Tim Kaine,6,598,,9,2,31,,0,0
New York,034/72,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,598,,9,2,31,,0,0
New York,034/72,President,,Democratic,Hillary Clinton / Tim Kaine,587,598,,9,2,31,,0,0
New York,034/72,President,,Republican,Donald J. Trump / Michael R. Pence,30,598,,9,2,31,,0,0
New York,034/72,President,,Conservative,Donald J. Trump / Michael R. Pence,2,598,,9,2,31,,0,0
New York,034/72,President,,Green,Jill Stein / Ajamu Baraka,6,598,,9,2,31,,0,0
New York,034/71,President,,Libertarian,Gary Johnson / Bill Weld,1,407,,19,1,30,4,0,0
New York,034/71,President,,Independence,Gary Johnson / Bill Weld,3,407,,19,1,30,4,0,0
New York,034/71,President,,Working Families,Hillary Clinton / Tim Kaine,14,407,,19,1,30,4,0,0
New York,034/71,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,407,,19,1,30,4,0,0
New York,034/71,President,,Democratic,Hillary Clinton / Tim Kaine,421,407,,19,1,30,4,0,0
New York,034/71,President,,Republican,Donald J. Trump / Michael R. Pence,9,407,,19,1,30,4,0,0
New York,034/71,President,,Conservative,Donald J. Trump / Michael R. Pence,0,407,,19,1,30,4,0,0
New York,034/71,President,,Green,Jill Stein / Ajamu Baraka,4,407,,19,1,30,4,0,0
New York,034/70,President,,Libertarian,Gary Johnson / Bill Weld,0,572,,27,1,27,2,0,0
New York,034/70,President,,Independence,Gary Johnson / Bill Weld,2,572,,27,1,27,2,0,0
New York,034/70,President,,Working Families,Hillary Clinton / Tim Kaine,19,572,,27,1,27,2,0,0
New York,034/70,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,572,,27,1,27,2,0,0
New York,034/70,President,,Democratic,Hillary Clinton / Tim Kaine,572,572,,27,1,27,2,0,0
New York,034/70,President,,Republican,Donald J. Trump / Michael R. Pence,13,572,,27,1,27,2,0,0
New York,034/70,President,,Conservative,Donald J. Trump / Michael R. Pence,4,572,,27,1,27,2,0,0
New York,034/70,President,,Green,Jill Stein / Ajamu Baraka,12,572,,27,1,27,2,0,0
New York,071/67,President,,Libertarian,Gary Johnson / Bill Weld,7,501,,40,22,9,9,0,0
New York,071/67,President,,Independence,Gary Johnson / Bill Weld,2,501,,40,22,9,9,0,0
New York,071/67,President,,Working Families,Hillary Clinton / Tim Kaine,10,501,,40,22,9,9,0,0
New York,071/67,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,501,,40,22,9,9,0,0
New York,071/67,President,,Democratic,Hillary Clinton / Tim Kaine,496,501,,40,22,9,9,0,0
New York,071/67,President,,Republican,Donald J. Trump / Michael R. Pence,38,501,,40,22,9,9,0,0
New York,071/67,President,,Conservative,Donald J. Trump / Michael R. Pence,1,501,,40,22,9,9,0,0
New York,071/67,President,,Green,Jill Stein / Ajamu Baraka,5,501,,40,22,9,9,0,0
New York,071/66,President,,Libertarian,Gary Johnson / Bill Weld,8,582,,44,16,22,4,0,0
New York,071/66,President,,Independence,Gary Johnson / Bill Weld,5,582,,44,16,22,4,0,0
New York,071/66,President,,Working Families,Hillary Clinton / Tim Kaine,32,582,,44,16,22,4,0,0
New York,071/66,President,,Women's Equality,Hillary Clinton / Tim Kaine,4,582,,44,16,22,4,0,0
New York,071/66,President,,Democratic,Hillary Clinton / Tim Kaine,552,582,,44,16,22,4,0,0
New York,071/66,President,,Republican,Donald J. Trump / Michael R. Pence,44,582,,44,16,22,4,0,0
New York,071/66,President,,Conservative,Donald J. Trump / Michael R. Pence,3,582,,44,16,22,4,0,0
New York,071/66,President,,Green,Jill Stein / Ajamu Baraka,10,582,,44,16,22,4,0,0
New York,071/65,President,,Libertarian,Gary Johnson / Bill Weld,3,536,,32,6,13,7,0,0
New York,071/65,President,,Independence,Gary Johnson / Bill Weld,8,536,,32,6,13,7,0,0
New York,071/65,President,,Working Families,Hillary Clinton / Tim Kaine,17,536,,32,6,13,7,0,0
New York,071/65,President,,Women's Equality,Hillary Clinton / Tim Kaine,6,536,,32,6,13,7,0,0
New York,071/65,President,,Democratic,Hillary Clinton / Tim Kaine,468,536,,32,6,13,7,0,0
New York,071/65,President,,Republican,Donald J. Trump / Michael R. Pence,58,536,,32,6,13,7,0,0
New York,071/65,President,,Conservative,Donald J. Trump / Michael R. Pence,6,536,,32,6,13,7,0,0
New York,071/65,President,,Green,Jill Stein / Ajamu Baraka,14,536,,32,6,13,7,0,0
New York,034/74,President,,Libertarian,Gary Johnson / Bill Weld,2,622,,43,19,8,4,0,0
New York,034/74,President,,Independence,Gary Johnson / Bill Weld,4,622,,43,19,8,4,0,0
New York,034/74,President,,Working Families,Hillary Clinton / Tim Kaine,40,622,,43,19,8,4,0,0
New York,034/74,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,622,,43,19,8,4,0,0
New York,034/74,President,,Democratic,Hillary Clinton / Tim Kaine,572,622,,43,19,8,4,0,0
New York,034/74,President,,Republican,Donald J. Trump / Michael R. Pence,25,622,,43,19,8,4,0,0
New York,034/74,President,,Conservative,Donald J. Trump / Michael R. Pence,5,622,,43,19,8,4,0,0
New York,034/74,President,,Green,Jill Stein / Ajamu Baraka,34,622,,43,19,8,4,0,0
New York,031/69,President,,Libertarian,Gary Johnson / Bill Weld,3,556,,43,13,4,8,0,0
New York,031/69,President,,Independence,Gary Johnson / Bill Weld,7,556,,43,13,4,8,0,0
New York,031/69,President,,Working Families,Hillary Clinton / Tim Kaine,17,556,,43,13,4,8,0,0
New York,031/69,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,556,,43,13,4,8,0,0
New York,031/69,President,,Democratic,Hillary Clinton / Tim Kaine,509,556,,43,13,4,8,0,0
New York,031/69,President,,Republican,Donald J. Trump / Michael R. Pence,49,556,,43,13,4,8,0,0
New York,031/69,President,,Conservative,Donald J. Trump / Michael R. Pence,4,556,,43,13,4,8,0,0
New York,031/69,President,,Green,Jill Stein / Ajamu Baraka,13,556,,43,13,4,8,0,0
New York,031/68,President,,Libertarian,Gary Johnson / Bill Weld,1,512,,11,0,16,7,0,0
New York,031/68,President,,Independence,Gary Johnson / Bill Weld,3,512,,11,0,16,7,0,0
New York,031/68,President,,Working Families,Hillary Clinton / Tim Kaine,9,512,,11,0,16,7,0,0
