county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Bronx,022/85,President,,Independence,Gary Johnson / Bill Weld,1,380,,10,0,27,,0,0
Bronx,022/85,President,,Working Families,Hillary Clinton / Tim Kaine,4,380,,10,0,27,,0,0
Bronx,022/85,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,380,,10,0,27,,0,0
Bronx,022/85,President,,Democratic,Hillary Clinton / Tim Kaine,384,380,,10,0,27,,0,0
Bronx,022/85,President,,Republican,Donald J. Trump / Michael R. Pence,18,380,,10,0,27,,0,0
Bronx,022/85,President,,Conservative,Donald J. Trump / Michael R. Pence,0,380,,10,0,27,,0,0
Bronx,022/85,President,,Green,Jill Stein / Ajamu Baraka,1,380,,10,0,27,,0,0
Bronx,022/84,President,,Libertarian,Gary Johnson / Bill Weld,1,109,,7,2,12,,0,0
Bronx,022/84,President,,Independence,Gary Johnson / Bill Weld,0,109,,7,2,12,,0,0
Bronx,022/84,President,,Working Families,Hillary Clinton / Tim Kaine,2,109,,7,2,12,,0,0
Bronx,022/84,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,109,,7,2,12,,0,0
Bronx,022/84,President,,Democratic,Hillary Clinton / Tim Kaine,110,109,,7,2,12,,0,0
Bronx,022/84,President,,Republican,Donald J. Trump / Michael R. Pence,12,109,,7,2,12,,0,0
Bronx,022/84,President,,Conservative,Donald J. Trump / Michael R. Pence,0,109,,7,2,12,,0,0
Bronx,022/84,President,,Green,Jill Stein / Ajamu Baraka,0,109,,7,2,12,,0,0
Bronx,022/87,President,,Libertarian,Gary Johnson / Bill Weld,0,269,,9,0,11,1,0,0
Bronx,022/87,President,,Independence,Gary Johnson / Bill Weld,0,269,,9,0,11,1,0,0
Bronx,022/87,President,,Working Families,Hillary Clinton / Tim Kaine,1,269,,9,0,11,1,0,0
Bronx,022/87,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,269,,9,0,11,1,0,0
Bronx,022/87,President,,Democratic,Hillary Clinton / Tim Kaine,265,269,,9,0,11,1,0,0
Bronx,022/87,President,,Republican,Donald J. Trump / Michael R. Pence,12,269,,9,0,11,1,0,0
Bronx,022/87,President,,Conservative,Donald J. Trump / Michael R. Pence,3,269,,9,0,11,1,0,0
Bronx,022/87,President,,Green,Jill Stein / Ajamu Baraka,1,269,,9,0,11,1,0,0
Bronx,022/86,President,,Libertarian,Gary Johnson / Bill Weld,1,472,,7,1,50,2,0,0
Bronx,022/86,President,,Independence,Gary Johnson / Bill Weld,1,472,,7,1,50,2,0,0
Bronx,022/86,President,,Working Families,Hillary Clinton / Tim Kaine,3,472,,7,1,50,2,0,0
Bronx,022/86,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,472,,7,1,50,2,0,0
Bronx,022/86,President,,Democratic,Hillary Clinton / Tim Kaine,481,472,,7,1,50,2,0,0
Bronx,022/86,President,,Republican,Donald J. Trump / Michael R. Pence,16,472,,7,1,50,2,0,0
Bronx,022/86,President,,Conservative,Donald J. Trump / Michael R. Pence,3,472,,7,1,50,2,0,0
Bronx,022/86,President,,Green,Jill Stein / Ajamu Baraka,11,472,,7,1,50,2,0,0
Bronx,022/81,President,,Libertarian,Gary Johnson / Bill Weld,1,428,,11,0,20,,0,0
Bronx,022/81,President,,Independence,Gary Johnson / Bill Weld,0,428,,11,0,20,,0,0
Bronx,022/81,President,,Working Families,Hillary Clinton / Tim Kaine,9,428,,11,0,20,,0,0
Bronx,022/81,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,428,,11,0,20,,0,0
Bronx,022/81,President,,Democratic,Hillary Clinton / Tim Kaine,421,428,,11,0,20,,0,0
Bronx,022/81,President,,Republican,Donald J. Trump / Michael R. Pence,13,428,,11,0,20,,0,0
Bronx,022/81,President,,Conservative,Donald J. Trump / Michael R. Pence,2,428,,11,0,20,,0,0
Bronx,022/81,President,,Green,Jill Stein / Ajamu Baraka,9,428,,11,0,20,,0,0
Bronx,022/80,President,,Libertarian,Gary Johnson / Bill Weld,0,360,,9,1,20,2,0,0
Bronx,022/80,President,,Independence,Gary Johnson / Bill Weld,3,360,,9,1,20,2,0,0
Bronx,022/80,President,,Working Families,Hillary Clinton / Tim Kaine,10,360,,9,1,20,2,0,0
Bronx,022/80,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,360,,9,1,20,2,0,0
Bronx,022/80,President,,Democratic,Hillary Clinton / Tim Kaine,331,360,,9,1,20,2,0,0
Bronx,022/80,President,,Republican,Donald J. Trump / Michael R. Pence,32,360,,9,1,20,2,0,0
Bronx,022/80,President,,Conservative,Donald J. Trump / Michael R. Pence,1,360,,9,1,20,2,0,0
Bronx,022/80,President,,Green,Jill Stein / Ajamu Baraka,10,360,,9,1,20,2,0,0
Bronx,022/83,President,,Libertarian,Gary Johnson / Bill Weld,1,409,,13,0,18,3,0,0
Bronx,022/83,President,,Independence,Gary Johnson / Bill Weld,3,409,,13,0,18,3,0,0
Bronx,022/83,President,,Working Families,Hillary Clinton / Tim Kaine,9,409,,13,0,18,3,0,0
Bronx,022/83,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,409,,13,0,18,3,0,0
Bronx,022/83,President,,Democratic,Hillary Clinton / Tim Kaine,398,409,,13,0,18,3,0,0
Bronx,022/83,President,,Republican,Donald J. Trump / Michael R. Pence,17,409,,13,0,18,3,0,0
Bronx,022/83,President,,Conservative,Donald J. Trump / Michael R. Pence,3,409,,13,0,18,3,0,0
Bronx,022/83,President,,Green,Jill Stein / Ajamu Baraka,4,409,,13,0,18,3,0,0
Bronx,022/82,President,,Libertarian,Gary Johnson / Bill Weld,0,488,,12,2,22,3,0,0
Bronx,022/82,President,,Independence,Gary Johnson / Bill Weld,4,488,,12,2,22,3,0,0
Bronx,022/82,President,,Working Families,Hillary Clinton / Tim Kaine,2,488,,12,2,22,3,0,0
Bronx,022/82,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,488,,12,2,22,3,0,0
Bronx,022/82,President,,Democratic,Hillary Clinton / Tim Kaine,349,488,,12,2,22,3,0,0
Bronx,022/82,President,,Republican,Donald J. Trump / Michael R. Pence,141,488,,12,2,22,3,0,0
Bronx,022/82,President,,Conservative,Donald J. Trump / Michael R. Pence,17,488,,12,2,22,3,0,0
Bronx,022/82,President,,Green,Jill Stein / Ajamu Baraka,6,488,,12,2,22,3,0,0
Bronx,078/83,President,,Libertarian,Gary Johnson / Bill Weld,1,403,,14,2,15,3,0,0
Bronx,078/83,President,,Independence,Gary Johnson / Bill Weld,3,403,,14,2,15,3,0,0
Bronx,078/83,President,,Working Families,Hillary Clinton / Tim Kaine,4,403,,14,2,15,3,0,0
Bronx,078/83,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,403,,14,2,15,3,0,0
Bronx,078/83,President,,Democratic,Hillary Clinton / Tim Kaine,401,403,,14,2,15,3,0,0
Bronx,078/83,President,,Republican,Donald J. Trump / Michael R. Pence,15,403,,14,2,15,3,0,0
Bronx,078/83,President,,Conservative,Donald J. Trump / Michael R. Pence,1,403,,14,2,15,3,0,0
Bronx,078/83,President,,Green,Jill Stein / Ajamu Baraka,3,403,,14,2,15,3,0,0
Bronx,047/77,President,,Libertarian,Gary Johnson / Bill Weld,0,450,,13,1,28,,0,0
Bronx,047/77,President,,Independence,Gary Johnson / Bill Weld,2,450,,13,1,28,,0,0
Bronx,047/77,President,,Working Families,Hillary Clinton / Tim Kaine,6,450,,13,1,28,,0,0
Bronx,047/77,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,450,,13,1,28,,0,0
Bronx,047/77,President,,Democratic,Hillary Clinton / Tim Kaine,463,450,,13,1,28,,0,0
Bronx,047/77,President,,Republican,Donald J. Trump / Michael R. Pence,15,450,,13,1,28,,0,0
Bronx,047/77,President,,Conservative,Donald J. Trump / Michael R. Pence,0,450,,13,1,28,,0,0
Bronx,047/77,President,,Green,Jill Stein / Ajamu Baraka,5,450,,13,1,28,,0,0
Bronx,047/79,President,,Libertarian,Gary Johnson / Bill Weld,0,606,,6,0,29,,0,0
Bronx,047/79,President,,Independence,Gary Johnson / Bill Weld,0,606,,6,0,29,,0,0
Bronx,047/79,President,,Working Families,Hillary Clinton / Tim Kaine,3,606,,6,0,29,,0,0
Bronx,047/79,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,606,,6,0,29,,0,0
Bronx,047/79,President,,Democratic,Hillary Clinton / Tim Kaine,606,606,,6,0,29,,0,0
Bronx,047/79,President,,Republican,Donald J. Trump / Michael R. Pence,23,606,,6,0,29,,0,0
Bronx,047/79,President,,Conservative,Donald J. Trump / Michael R. Pence,3,606,,6,0,29,,0,0
Bronx,047/79,President,,Green,Jill Stein / Ajamu Baraka,5,606,,6,0,29,,0,0
Bronx,047/78,President,,Libertarian,Gary Johnson / Bill Weld,1,515,,13,4,31,1,0,0
Bronx,047/78,President,,Independence,Gary Johnson / Bill Weld,5,515,,13,4,31,1,0,0
Bronx,047/78,President,,Working Families,Hillary Clinton / Tim Kaine,5,515,,13,4,31,1,0,0
Bronx,047/78,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,515,,13,4,31,1,0,0
Bronx,047/78,President,,Democratic,Hillary Clinton / Tim Kaine,513,515,,13,4,31,1,0,0
Bronx,047/78,President,,Republican,Donald J. Trump / Michael R. Pence,24,515,,13,4,31,1,0,0
Bronx,047/78,President,,Conservative,Donald J. Trump / Michael R. Pence,1,515,,13,4,31,1,0,0
Bronx,047/78,President,,Green,Jill Stein / Ajamu Baraka,10,515,,13,4,31,1,0,0
Bronx,002/77,President,,Libertarian,Gary Johnson / Bill Weld,0,202,,6,0,26,,0,0
Bronx,002/77,President,,Independence,Gary Johnson / Bill Weld,1,202,,6,0,26,,0,0
Bronx,002/77,President,,Working Families,Hillary Clinton / Tim Kaine,3,202,,6,0,26,,0,0
Bronx,002/77,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,202,,6,0,26,,0,0
Bronx,002/77,President,,Democratic,Hillary Clinton / Tim Kaine,214,202,,6,0,26,,0,0
Bronx,002/77,President,,Republican,Donald J. Trump / Michael R. Pence,9,202,,6,0,26,,0,0
Bronx,002/77,President,,Conservative,Donald J. Trump / Michael R. Pence,2,202,,6,0,26,,0,0
Bronx,002/77,President,,Green,Jill Stein / Ajamu Baraka,2,202,,6,0,26,,0,0
Bronx,014/79,President,,Libertarian,Gary Johnson / Bill Weld,0,135,,1,0,21,,0,0
Bronx,014/79,President,,Independence,Gary Johnson / Bill Weld,1,135,,1,0,21,,0,0
Bronx,014/79,President,,Working Families,Hillary Clinton / Tim Kaine,0,135,,1,0,21,,0,0
Bronx,014/79,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,135,,1,0,21,,0,0
Bronx,014/79,President,,Democratic,Hillary Clinton / Tim Kaine,144,135,,1,0,21,,0,0
Bronx,014/79,President,,Republican,Donald J. Trump / Michael R. Pence,8,135,,1,0,21,,0,0
Bronx,014/79,President,,Conservative,Donald J. Trump / Michael R. Pence,0,135,,1,0,21,,0,0
Bronx,014/79,President,,Green,Jill Stein / Ajamu Baraka,1,135,,1,0,21,,0,0
Bronx,014/78,President,,Libertarian,Gary Johnson / Bill Weld,0,399,,6,1,47,,0,0
Bronx,014/78,President,,Independence,Gary Johnson / Bill Weld,1,399,,6,1,47,,0,0
Bronx,014/78,President,,Working Families,Hillary Clinton / Tim Kaine,3,399,,6,1,47,,0,0
Bronx,014/78,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,399,,6,1,47,,0,0
Bronx,014/78,President,,Democratic,Hillary Clinton / Tim Kaine,422,399,,6,1,47,,0,0
Bronx,014/78,President,,Republican,Donald J. Trump / Michael R. Pence,17,399,,6,1,47,,0,0
Bronx,014/78,President,,Conservative,Donald J. Trump / Michael R. Pence,1,399,,6,1,47,,0,0
Bronx,014/78,President,,Green,Jill Stein / Ajamu Baraka,4,399,,6,1,47,,0,0
Bronx,002/87,President,,Libertarian,Gary Johnson / Bill Weld,1,376,,12,1,35,2,0,0
Bronx,002/87,President,,Independence,Gary Johnson / Bill Weld,4,376,,12,1,35,2,0,0
Bronx,002/87,President,,Working Families,Hillary Clinton / Tim Kaine,1,376,,12,1,35,2,0,0
Bronx,002/87,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,376,,12,1,35,2,0,0
Bronx,002/87,President,,Democratic,Hillary Clinton / Tim Kaine,392,376,,12,1,35,2,0,0
Bronx,002/87,President,,Republican,Donald J. Trump / Michael R. Pence,13,376,,12,1,35,2,0,0
Bronx,002/87,President,,Conservative,Donald J. Trump / Michael R. Pence,1,376,,12,1,35,2,0,0
Bronx,002/87,President,,Green,Jill Stein / Ajamu Baraka,4,376,,12,1,35,2,0,0
Bronx,002/86,President,,Libertarian,Gary Johnson / Bill Weld,1,502,,12,2,43,,0,0
Bronx,002/86,President,,Independence,Gary Johnson / Bill Weld,4,502,,12,2,43,,0,0
Bronx,002/86,President,,Working Families,Hillary Clinton / Tim Kaine,2,502,,12,2,43,,0,0
Bronx,002/86,President,,Women's Equality,Hillary Clinton / Tim Kaine,3,502,,12,2,43,,0,0
Bronx,002/86,President,,Democratic,Hillary Clinton / Tim Kaine,519,502,,12,2,43,,0,0
Bronx,002/86,President,,Republican,Donald J. Trump / Michael R. Pence,19,502,,12,2,43,,0,0
Bronx,002/86,President,,Conservative,Donald J. Trump / Michael R. Pence,2,502,,12,2,43,,0,0
Bronx,002/86,President,,Green,Jill Stein / Ajamu Baraka,5,502,,12,2,43,,0,0
Bronx,014/77,President,,Libertarian,Gary Johnson / Bill Weld,1,434,,10,1,22,2,0,0
Bronx,014/77,President,,Independence,Gary Johnson / Bill Weld,3,434,,10,1,22,2,0,0
Bronx,014/77,President,,Working Families,Hillary Clinton / Tim Kaine,9,434,,10,1,22,2,0,0
Bronx,014/77,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,434,,10,1,22,2,0,0
Bronx,014/77,President,,Democratic,Hillary Clinton / Tim Kaine,415,434,,10,1,22,2,0,0
Bronx,014/77,President,,Republican,Donald J. Trump / Michael R. Pence,33,434,,10,1,22,2,0,0
Bronx,014/77,President,,Conservative,Donald J. Trump / Michael R. Pence,3,434,,10,1,22,2,0,0
Bronx,014/77,President,,Green,Jill Stein / Ajamu Baraka,1,434,,10,1,22,2,0,0
Bronx,002/84,President,,Libertarian,Gary Johnson / Bill Weld,0,502,,8,0,50,1,0,0
Bronx,002/84,President,,Independence,Gary Johnson / Bill Weld,3,502,,8,0,50,1,0,0
Bronx,002/84,President,,Working Families,Hillary Clinton / Tim Kaine,7,502,,8,0,50,1,0,0
Bronx,002/84,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,502,,8,0,50,1,0,0
Bronx,002/84,President,,Democratic,Hillary Clinton / Tim Kaine,521,502,,8,0,50,1,0,0
Bronx,002/84,President,,Republican,Donald J. Trump / Michael R. Pence,21,502,,8,0,50,1,0,0
Bronx,002/84,President,,Conservative,Donald J. Trump / Michael R. Pence,1,502,,8,0,50,1,0,0
Bronx,002/84,President,,Green,Jill Stein / Ajamu Baraka,1,502,,8,0,50,1,0,0
Bronx,002/83,President,,Libertarian,Gary Johnson / Bill Weld,0,88,,5,0,7,,0,0
Bronx,002/83,President,,Independence,Gary Johnson / Bill Weld,0,88,,5,0,7,,0,0
Bronx,002/83,President,,Working Families,Hillary Clinton / Tim Kaine,1,88,,5,0,7,,0,0
Bronx,002/83,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,88,,5,0,7,,0,0
Bronx,002/83,President,,Democratic,Hillary Clinton / Tim Kaine,93,88,,5,0,7,,0,0
Bronx,002/83,President,,Republican,Donald J. Trump / Michael R. Pence,5,88,,5,0,7,,0,0
Bronx,002/83,President,,Conservative,Donald J. Trump / Michael R. Pence,0,88,,5,0,7,,0,0
Bronx,002/83,President,,Green,Jill Stein / Ajamu Baraka,0,88,,5,0,7,,0,0
Bronx,002/82,President,,Libertarian,Gary Johnson / Bill Weld,1,522,,37,2,10,7,0,0
Bronx,002/82,President,,Independence,Gary Johnson / Bill Weld,2,522,,37,2,10,7,0,0
Bronx,002/82,President,,Working Families,Hillary Clinton / Tim Kaine,5,522,,37,2,10,7,0,0
Bronx,002/82,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,522,,37,2,10,7,0,0
Bronx,002/82,President,,Democratic,Hillary Clinton / Tim Kaine,232,522,,37,2,10,7,0,0
Bronx,002/82,President,,Republican,Donald J. Trump / Michael R. Pence,287,522,,37,2,10,7,0,0
Bronx,002/82,President,,Conservative,Donald J. Trump / Michael R. Pence,31,522,,37,2,10,7,0,0
Bronx,002/82,President,,Green,Jill Stein / Ajamu Baraka,2,522,,37,2,10,7,0,0
Bronx,002/81,President,,Libertarian,Gary Johnson / Bill Weld,0,506,,11,4,30,1,0,0
Bronx,002/81,President,,Independence,Gary Johnson / Bill Weld,3,506,,11,4,30,1,0,0
Bronx,002/81,President,,Working Families,Hillary Clinton / Tim Kaine,4,506,,11,4,30,1,0,0
Bronx,002/81,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,506,,11,4,30,1,0,0
Bronx,002/81,President,,Democratic,Hillary Clinton / Tim Kaine,483,506,,11,4,30,1,0,0
Bronx,002/81,President,,Republican,Donald J. Trump / Michael R. Pence,52,506,,11,4,30,1,0,0
Bronx,002/81,President,,Conservative,Donald J. Trump / Michael R. Pence,5,506,,11,4,30,1,0,0
Bronx,002/81,President,,Green,Jill Stein / Ajamu Baraka,2,506,,11,4,30,1,0,0
Bronx,002/80,President,,Libertarian,Gary Johnson / Bill Weld,4,259,,14,3,12,3,0,0
Bronx,002/80,President,,Independence,Gary Johnson / Bill Weld,4,259,,14,3,12,3,0,0
Bronx,002/80,President,,Working Families,Hillary Clinton / Tim Kaine,13,259,,14,3,12,3,0,0
Bronx,002/80,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,259,,14,3,12,3,0,0
Bronx,002/80,President,,Democratic,Hillary Clinton / Tim Kaine,240,259,,14,3,12,3,0,0
Bronx,002/80,President,,Republican,Donald J. Trump / Michael R. Pence,16,259,,14,3,12,3,0,0
Bronx,002/80,President,,Conservative,Donald J. Trump / Michael R. Pence,2,259,,14,3,12,3,0,0
Bronx,002/80,President,,Green,Jill Stein / Ajamu Baraka,4,259,,14,3,12,3,0,0
Bronx,060/87,President,,Libertarian,Gary Johnson / Bill Weld,0,309,,4,0,12,,0,0
Bronx,060/87,President,,Independence,Gary Johnson / Bill Weld,2,309,,4,0,12,,0,0
Bronx,060/87,President,,Working Families,Hillary Clinton / Tim Kaine,0,309,,4,0,12,,0,0
Bronx,060/87,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,309,,4,0,12,,0,0
Bronx,060/87,President,,Democratic,Hillary Clinton / Tim Kaine,299,309,,4,0,12,,0,0
Bronx,060/87,President,,Republican,Donald J. Trump / Michael R. Pence,14,309,,4,0,12,,0,0
Bronx,060/87,President,,Conservative,Donald J. Trump / Michael R. Pence,2,309,,4,0,12,,0,0
Bronx,060/87,President,,Green,Jill Stein / Ajamu Baraka,5,309,,4,0,12,,0,0
Bronx,060/86,President,,Libertarian,Gary Johnson / Bill Weld,0,36,,3,0,1,,0,0
Bronx,060/86,President,,Independence,Gary Johnson / Bill Weld,0,36,,3,0,1,,0,0
Bronx,060/86,President,,Working Families,Hillary Clinton / Tim Kaine,1,36,,3,0,1,,0,0
Bronx,060/86,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,36,,3,0,1,,0,0
Bronx,060/86,President,,Democratic,Hillary Clinton / Tim Kaine,39,36,,3,0,1,,0,0
Bronx,060/86,President,,Republican,Donald J. Trump / Michael R. Pence,0,36,,3,0,1,,0,0
Bronx,060/86,President,,Conservative,Donald J. Trump / Michael R. Pence,0,36,,3,0,1,,0,0
Bronx,060/86,President,,Green,Jill Stein / Ajamu Baraka,0,36,,3,0,1,,0,0
Bronx,060/85,President,,Libertarian,Gary Johnson / Bill Weld,0,358,,8,0,39,,0,0
Bronx,060/85,President,,Independence,Gary Johnson / Bill Weld,1,358,,8,0,39,,0,0
Bronx,060/85,President,,Working Families,Hillary Clinton / Tim Kaine,5,358,,8,0,39,,0,0
Bronx,060/85,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,358,,8,0,39,,0,0
Bronx,060/85,President,,Democratic,Hillary Clinton / Tim Kaine,375,358,,8,0,39,,0,0
Bronx,060/85,President,,Republican,Donald J. Trump / Michael R. Pence,15,358,,8,0,39,,0,0
Bronx,060/85,President,,Conservative,Donald J. Trump / Michael R. Pence,2,358,,8,0,39,,0,0
Bronx,060/85,President,,Green,Jill Stein / Ajamu Baraka,2,358,,8,0,39,,0,0
Bronx,060/84,President,,Libertarian,Gary Johnson / Bill Weld,1,398,,8,2,15,2,0,0
Bronx,060/84,President,,Independence,Gary Johnson / Bill Weld,1,398,,8,2,15,2,0,0
Bronx,060/84,President,,Working Families,Hillary Clinton / Tim Kaine,3,398,,8,2,15,2,0,0
Bronx,060/84,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,398,,8,2,15,2,0,0
Bronx,060/84,President,,Democratic,Hillary Clinton / Tim Kaine,375,398,,8,2,15,2,0,0
Bronx,060/84,President,,Republican,Donald J. Trump / Michael R. Pence,30,398,,8,2,15,2,0,0
Bronx,060/84,President,,Conservative,Donald J. Trump / Michael R. Pence,0,398,,8,2,15,2,0,0
Bronx,060/84,President,,Green,Jill Stein / Ajamu Baraka,4,398,,8,2,15,2,0,0
Bronx,060/83,President,,Libertarian,Gary Johnson / Bill Weld,0,219,,4,0,9,,0,0
Bronx,060/83,President,,Independence,Gary Johnson / Bill Weld,0,219,,4,0,9,,0,0
Bronx,060/83,President,,Working Families,Hillary Clinton / Tim Kaine,2,219,,4,0,9,,0,0
Bronx,060/83,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,219,,4,0,9,,0,0
Bronx,060/83,President,,Democratic,Hillary Clinton / Tim Kaine,211,219,,4,0,9,,0,0
Bronx,060/83,President,,Republican,Donald J. Trump / Michael R. Pence,11,219,,4,0,9,,0,0
Bronx,060/83,President,,Conservative,Donald J. Trump / Michael R. Pence,4,219,,4,0,9,,0,0
Bronx,060/83,President,,Green,Jill Stein / Ajamu Baraka,2,219,,4,0,9,,0,0
Bronx,060/82,President,,Libertarian,Gary Johnson / Bill Weld,2,490,,23,2,9,,0,0
Bronx,060/82,President,,Independence,Gary Johnson / Bill Weld,5,490,,23,2,9,,0,0
Bronx,060/82,President,,Working Families,Hillary Clinton / Tim Kaine,15,490,,23,2,9,,0,0
Bronx,060/82,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,490,,23,2,9,,0,0
Bronx,060/82,President,,Democratic,Hillary Clinton / Tim Kaine,254,490,,23,2,9,,0,0
Bronx,060/82,President,,Republican,Donald J. Trump / Michael R. Pence,199,490,,23,2,9,,0,0
Bronx,060/82,President,,Conservative,Donald J. Trump / Michael R. Pence,34,490,,23,2,9,,0,0
Bronx,060/82,President,,Green,Jill Stein / Ajamu Baraka,8,490,,23,2,9,,0,0
Bronx,060/81,President,,Libertarian,Gary Johnson / Bill Weld,3,435,,23,7,22,5,0,0
Bronx,060/81,President,,Independence,Gary Johnson / Bill Weld,6,435,,23,7,22,5,0,0
Bronx,060/81,President,,Working Families,Hillary Clinton / Tim Kaine,12,435,,23,7,22,5,0,0
Bronx,060/81,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,435,,23,7,22,5,0,0
Bronx,060/81,President,,Democratic,Hillary Clinton / Tim Kaine,294,435,,23,7,22,5,0,0
Bronx,060/81,President,,Republican,Donald J. Trump / Michael R. Pence,135,435,,23,7,22,5,0,0
Bronx,060/81,President,,Conservative,Donald J. Trump / Michael R. Pence,22,435,,23,7,22,5,0,0
Bronx,060/81,President,,Green,Jill Stein / Ajamu Baraka,6,435,,23,7,22,5,0,0
Bronx,060/80,President,,Libertarian,Gary Johnson / Bill Weld,0,617,,18,0,35,2,0,0
Bronx,060/80,President,,Independence,Gary Johnson / Bill Weld,3,617,,18,0,35,2,0,0
Bronx,060/80,President,,Working Families,Hillary Clinton / Tim Kaine,12,617,,18,0,35,2,0,0
Bronx,060/80,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,617,,18,0,35,2,0,0
Bronx,060/80,President,,Democratic,Hillary Clinton / Tim Kaine,612,617,,18,0,35,2,0,0
Bronx,060/80,President,,Republican,Donald J. Trump / Michael R. Pence,25,617,,18,0,35,2,0,0
Bronx,060/80,President,,Conservative,Donald J. Trump / Michael R. Pence,2,617,,18,0,35,2,0,0
Bronx,060/80,President,,Green,Jill Stein / Ajamu Baraka,12,617,,18,0,35,2,0,0
Bronx,013/78,President,,Libertarian,Gary Johnson / Bill Weld,0,480,,10,1,35,2,0,0
Bronx,013/78,President,,Independence,Gary Johnson / Bill Weld,2,480,,10,1,35,2,0,0
Bronx,013/78,President,,Working Families,Hillary Clinton / Tim Kaine,4,480,,10,1,35,2,0,0
Bronx,013/78,President,,Women's Equality,Hillary Clinton / Tim Kaine,2,480,,10,1,35,2,0,0
Bronx,013/78,President,,Democratic,Hillary Clinton / Tim Kaine,480,480,,10,1,35,2,0,0
Bronx,013/78,President,,Republican,Donald J. Trump / Michael R. Pence,24,480,,10,1,35,2,0,0
Bronx,013/78,President,,Conservative,Donald J. Trump / Michael R. Pence,3,480,,10,1,35,2,0,0
Bronx,013/78,President,,Green,Jill Stein / Ajamu Baraka,5,480,,10,1,35,2,0,0
Bronx,013/79,President,,Libertarian,Gary Johnson / Bill Weld,1,578,,4,0,45,2,0,0
Bronx,013/79,President,,Independence,Gary Johnson / Bill Weld,1,578,,4,0,45,2,0,0
Bronx,013/79,President,,Working Families,Hillary Clinton / Tim Kaine,6,578,,4,0,45,2,0,0
Bronx,013/79,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,578,,4,0,45,2,0,0
Bronx,013/79,President,,Democratic,Hillary Clinton / Tim Kaine,575,578,,4,0,45,2,0,0
Bronx,013/79,President,,Republican,Donald J. Trump / Michael R. Pence,30,578,,4,0,45,2,0,0
Bronx,013/79,President,,Conservative,Donald J. Trump / Michael R. Pence,4,578,,4,0,45,2,0,0
Bronx,013/79,President,,Green,Jill Stein / Ajamu Baraka,6,578,,4,0,45,2,0,0
Bronx,006/87,President,,Libertarian,Gary Johnson / Bill Weld,0,469,,13,1,36,2,0,0
Bronx,006/87,President,,Independence,Gary Johnson / Bill Weld,2,469,,13,1,36,2,0,0
Bronx,006/87,President,,Working Families,Hillary Clinton / Tim Kaine,4,469,,13,1,36,2,0,0
Bronx,006/87,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,469,,13,1,36,2,0,0
Bronx,006/87,President,,Democratic,Hillary Clinton / Tim Kaine,464,469,,13,1,36,2,0,0
Bronx,006/87,President,,Republican,Donald J. Trump / Michael R. Pence,30,469,,13,1,36,2,0,0
Bronx,006/87,President,,Conservative,Donald J. Trump / Michael R. Pence,2,469,,13,1,36,2,0,0
Bronx,006/87,President,,Green,Jill Stein / Ajamu Baraka,10,469,,13,1,36,2,0,0
Bronx,037/78,President,,Libertarian,Gary Johnson / Bill Weld,0,54,,7,0,3,,0,0
Bronx,037/78,President,,Independence,Gary Johnson / Bill Weld,0,54,,7,0,3,,0,0
Bronx,037/78,President,,Working Families,Hillary Clinton / Tim Kaine,0,54,,7,0,3,,0,0
Bronx,037/78,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,54,,7,0,3,,0,0
Bronx,037/78,President,,Democratic,Hillary Clinton / Tim Kaine,57,54,,7,0,3,,0,0
Bronx,037/78,President,,Republican,Donald J. Trump / Michael R. Pence,4,54,,7,0,3,,0,0
