county,precinct,office,district,party,candidates,votes
Jefferson,Philadelphia 2,,,,Voters,443
Jefferson,Rodman 1,,,,Voters,794
Jefferson,Rutland 1,,,,Voters,723
Jefferson,Rutland 2,,,,Voters,693
Jefferson,Rutland 3,,,,Voters,241
Jefferson,Theresa 1,,,,Voters,1554
Jefferson,Watertown 1,,,,Voters,1584
Jefferson,Watertown 2,,,,Voters,1451
Jefferson,Wilna 1,,,,Voters,1427
Jefferson,Wilna 2,,,,Voters,62
Jefferson,Wilna 3,,,,Voters,135
Jefferson,Wilna 4,,,,Voters,324
Jefferson,Wilna 5,,,,Voters,805
Jefferson,Worth 1,,,,Voters,164
Jefferson,12/1,President,,,Ballots,1002
Jefferson,12/2,President,,,Ballots,819
Jefferson,12/3,President,,,Ballots,726
Jefferson,13/1,President,,,Ballots,780
Jefferson,13/2,President,,,Ballots,809
Jefferson,13/3,President,,,Ballots,570
Jefferson,14/1,President,,,Ballots,670
Jefferson,14/2,President,,,Ballots,366
Jefferson,15/1,President,,,Ballots,817
Jefferson,15/2,President,,,Ballots,825
Jefferson,15/3,President,,,Ballots,276
Jefferson,Adams 1,President,,,Ballots,688
Jefferson,Adams 2,President,,,Ballots,448
Jefferson,Adams 3,President,,,Ballots,998
Jefferson,Alexandria 1,President,,,Ballots,472
Jefferson,Alexandria 2,President,,,Ballots,589
Jefferson,Alexandria 3,President,,,Ballots,848
Jefferson,Antwerp 1.,President,,,Ballots,245
Jefferson,Antwerp 2,President,,,Ballots,448
Jefferson,Brownville 1,President,,,Ballots,534
Jefferson,Brownville 2,President,,,Ballots,435
Jefferson,Brownville 3.,President,,,Ballots,598
Jefferson,Brownville 4,President,,,Ballots,410
Jefferson,Brownville 5,President,,,Ballots,651
Jefferson,Cape Vincent 1,President,,,Ballots,476
Jefferson,Cape Vincent 2,President,,,Ballots,973
Jefferson,Champion 1,President,,,Ballots,1011
Jefferson,Champion 2,President,,,Ballots,566
Jefferson,Clayton 1,President,,,Ballots,554
Jefferson,Clayton 2,President,,,Ballots,824
Jefferson,Clayton 3,President,,,Ballots,941
Jefferson,Ellisburg 1,President,,,Ballots,174
Jefferson,Elllisburg 2,President,,,Ballots,466
Jefferson,Ellisburg 3,President,,,Ballots,100
Jefferson,Ellisburg 4,President,,,Ballots,683
Jefferson,Henderson 1,President,,,Ballots,810
Jefferson,Hounsfield 1,President,,,Ballots,690
Jefferson,Hounsfield 2,President,,,Ballots,913
Jefferson,LeRay 1,President,,,Ballots,258
Jefferson,LeRay 2,President,,,Ballots,138
Jefferson,LeRay 3,President,,,Ballots,210
Jefferson,LeRay 4,President,,,Ballots,830
Jefferson,LeRay 5,President,,,Ballots,301
Jefferson,LeRay 6,President,,,Ballots,141
Jefferson,LeRay 7,President,,,Ballots,139
Jefferson,LeRay 8,President,,,Ballots,652
Jefferson,Lorraine 1,President,,,Ballots,415
Jefferson,Lyme 1,President,,,Ballots,452
Jefferson,Lyme 2,President,,,Ballots,531
Jefferson,Lyme 3.,President,,,Ballots,280
Jefferson,Orleans 1,President,,,Ballots,748
Jefferson,Orleans 2,President,,,Ballots,510
Jefferson,Pamelia 1,President,,,Ballots,665
Jefferson,Pamelia 2,President,,,Ballots,659
Jefferson,Philadelphia 1,President,,,Ballots,328
Jefferson,Philadelphia 2,President,,,Ballots,319
Jefferson,Rodman 1,President,,,Ballots,580
Jefferson,Rutland 1,President,,,Ballots,511
Jefferson,Rutland 2,President,,,Ballots,444
Jefferson,Rutland 3,President,,,Ballots,166
Jefferson,Theresa 1,President,,,Ballots,1065
Jefferson,Watertown 1,President,,,Ballots,1115
Jefferson,Watertown 2,President,,,Ballots,1043
Jefferson,Wilna 1,President,,,Ballots,922
Jefferson,Wilna 2,President,,,Ballots,37
Jefferson,Wilna 3,President,,,Ballots,93
Jefferson,Wilna 4,President,,,Ballots,216
Jefferson,Wilna 5,President,,,Ballots,512
Jefferson,Worth 1,President,,,Ballots,129
Jefferson,12/1,President,,,Absentee,150
Jefferson,12/2,President,,,Absentee,66
Jefferson,12/3,President,,,Absentee,73
Jefferson,13/1,President,,,Absentee,55
Jefferson,13/2,President,,,Absentee,61
Jefferson,13/3,President,,,Absentee,25
Jefferson,14/1,President,,,Absentee,50
Jefferson,14/2,President,,,Absentee,16
Jefferson,15/1,President,,,Absentee,59
Jefferson,15/2,President,,,Absentee,48
Jefferson,15/3,President,,,Absentee,18
Jefferson,Adams 1,President,,,Absentee,33
Jefferson,Adams 2,President,,,Absentee,26
Jefferson,Adams 3,President,,,Absentee,51
Jefferson,Alexandria 1,President,,,Absentee,50
Jefferson,Alexandria 2,President,,,Absentee,101
Jefferson,Alexandria 3,President,,,Absentee,68
Jefferson,Antwerp 1.,President,,,Absentee,14
Jefferson,Antwerp 2,President,,,Absentee,23
Jefferson,Brownville 1,President,,,Absentee,22
Jefferson,Brownville 2,President,,,Absentee,26
Jefferson,Brownville 3.,President,,,Absentee,28
Jefferson,Brownville 4,President,,,Absentee,28
Jefferson,Brownville 5,President,,,Absentee,46
Jefferson,Cape Vincent 1,President,,,Absentee,64
Jefferson,Cape Vincent 2,President,,,Absentee,259
Jefferson,Champion 1,President,,,Absentee,62
Jefferson,Champion 2,President,,,Absentee,25
Jefferson,Clayton 1,President,,,Absentee,27
Jefferson,Clayton 2,President,,,Absentee,77
Jefferson,Clayton 3,President,,,Absentee,103
Jefferson,Ellisburg 1,President,,,Absentee,12
Jefferson,Elllisburg 2,President,,,Absentee,18
Jefferson,Ellisburg 3,President,,,Absentee,2
Jefferson,Ellisburg 4,President,,,Absentee,50
Jefferson,Henderson 1,President,,,Absentee,111
Jefferson,Hounsfield 1,President,,,Absentee,62
Jefferson,Hounsfield 2,President,,,Absentee,54
Jefferson,LeRay 1,President,,,Absentee,22
Jefferson,LeRay 2,President,,,Absentee,2
Jefferson,LeRay 3,President,,,Absentee,13
Jefferson,LeRay 4,President,,,Absentee,81
Jefferson,LeRay 5,President,,,Absentee,32
Jefferson,LeRay 6,President,,,Absentee,6
Jefferson,LeRay 7,President,,,Absentee,33
Jefferson,LeRay 8,President,,,Absentee,57
Jefferson,Lorraine 1,President,,,Absentee,25
Jefferson,Lyme 1,President,,,Absentee,59
Jefferson,Lyme 2,President,,,Absentee,78
Jefferson,Lyme 3.,President,,,Absentee,23
Jefferson,Orleans 1,President,,,Absentee,37
Jefferson,Orleans 2,President,,,Absentee,82
Jefferson,Pamelia 1,President,,,Absentee,35
Jefferson,Pamelia 2,President,,,Absentee,37
Jefferson,Philadelphia 1,President,,,Absentee,29
Jefferson,Philadelphia 2,President,,,Absentee,24
Jefferson,Rodman 1,President,,,Absentee,16
Jefferson,Rutland 1,President,,,Absentee,24
Jefferson,Rutland 2,President,,,Absentee,16
Jefferson,Rutland 3,President,,,Absentee,7
Jefferson,Theresa 1,President,,,Absentee,74
Jefferson,Watertown 1,President,,,Absentee,76
Jefferson,Watertown 2,President,,,Absentee,110
Jefferson,Wilna 1,President,,,Absentee,69
Jefferson,Wilna 2,President,,,Absentee,0
Jefferson,Wilna 3,President,,,Absentee,3
Jefferson,Wilna 4,President,,,Absentee,5
Jefferson,Wilna 5,President,,,Absentee,28
Jefferson,Worth 1,President,,,Absentee,3
Jefferson,12/1,President,,,Affidavit,11
Jefferson,12/2,President,,,Affidavit,17
Jefferson,12/3,President,,,Affidavit,5
Jefferson,13/1,President,,,Affidavit,18
Jefferson,13/2,President,,,Affidavit,9
Jefferson,13/3,President,,,Affidavit,10
Jefferson,14/1,President,,,Affidavit,22
Jefferson,14/2,President,,,Affidavit,7
Jefferson,15/1,President,,,Affidavit,18
Jefferson,15/2,President,,,Affidavit,20
Jefferson,15/3,President,,,Affidavit,8
Jefferson,Adams 1,President,,,Affidavit,14
Jefferson,Adams 2,President,,,Affidavit,5
Jefferson,Adams 3,President,,,Affidavit,18
Jefferson,Alexandria 1,President,,,Affidavit,5
Jefferson,Alexandria 2,President,,,Affidavit,7
Jefferson,Alexandria 3,President,,,Affidavit,9
Jefferson,Antwerp 1.,President,,,Affidavit,0
Jefferson,Antwerp 2,President,,,Affidavit,9
Jefferson,Brownville 1,President,,,Affidavit,5
Jefferson,Brownville 2,President,,,Affidavit,4
Jefferson,Brownville 3.,President,,,Affidavit,4
Jefferson,Brownville 4,President,,,Affidavit,10
Jefferson,Brownville 5,President,,,Affidavit,11
Jefferson,Cape Vincent 1,President,,,Affidavit,7
Jefferson,Cape Vincent 2,President,,,Affidavit,5
Jefferson,Champion 1,President,,,Affidavit,12
Jefferson,Champion 2,President,,,Affidavit,3
Jefferson,Clayton 1,President,,,Affidavit,5
Jefferson,Clayton 2,President,,,Affidavit,15
Jefferson,Clayton 3,President,,,Affidavit,4
Jefferson,Ellisburg 1,President,,,Affidavit,2
Jefferson,Elllisburg 2,President,,,Affidavit,11
Jefferson,Ellisburg 3,President,,,Affidavit,6
Jefferson,Ellisburg 4,President,,,Affidavit,11
Jefferson,Henderson 1,President,,,Affidavit,7
Jefferson,Hounsfield 1,President,,,Affidavit,14
Jefferson,Hounsfield 2,President,,,Affidavit,10
Jefferson,LeRay 1,President,,,Affidavit,5
Jefferson,LeRay 2,President,,,Affidavit,2
Jefferson,LeRay 3,President,,,Affidavit,9
Jefferson,LeRay 4,President,,,Affidavit,13
Jefferson,LeRay 5,President,,,Affidavit,2
Jefferson,LeRay 6,President,,,Affidavit,4
Jefferson,LeRay 7,President,,,Affidavit,2
Jefferson,LeRay 8,President,,,Affidavit,25
Jefferson,Lorraine 1,President,,,Affidavit,6
Jefferson,Lyme 1,President,,,Affidavit,6
Jefferson,Lyme 2,President,,,Affidavit,7
Jefferson,Lyme 3.,President,,,Affidavit,3
Jefferson,Orleans 1,President,,,Affidavit,13
Jefferson,Orleans 2,President,,,Affidavit,2
Jefferson,Pamelia 1,President,,,Affidavit,4
Jefferson,Pamelia 2,President,,,Affidavit,9
Jefferson,Philadelphia 1,President,,,Affidavit,3
Jefferson,Philadelphia 2,President,,,Affidavit,1
Jefferson,Rodman 1,President,,,Affidavit,9
Jefferson,Rutland 1,President,,,Affidavit,3
Jefferson,Rutland 2,President,,,Affidavit,8
Jefferson,Rutland 3,President,,,Affidavit,3
Jefferson,Theresa 1,President,,,Affidavit,10
Jefferson,Watertown 1,President,,,Affidavit,22
Jefferson,Watertown 2,President,,,Affidavit,11
Jefferson,Wilna 1,President,,,Affidavit,19
Jefferson,Wilna 2,President,,,Affidavit,0
Jefferson,Wilna 3,President,,,Affidavit,4
Jefferson,Wilna 4,President,,,Affidavit,0
Jefferson,Wilna 5,President,,,Affidavit,9
Jefferson,Worth 1,President,,,Affidavit,2
Jefferson,12/1,President,,DEM,Hillary Clinton,466
Jefferson,12/2,President,,DEM,Hillary Clinton,340
Jefferson,12/3,President,,DEM,Hillary Clinton,308
Jefferson,13/1,President,,DEM,Hillary Clinton,330
Jefferson,13/2,President,,DEM,Hillary Clinton,373
Jefferson,13/3,President,,DEM,Hillary Clinton,232
Jefferson,14/1,President,,DEM,Hillary Clinton,264
Jefferson,14/2,President,,DEM,Hillary Clinton,173
Jefferson,15/1,President,,DEM,Hillary Clinton,365
Jefferson,15/2,President,,DEM,Hillary Clinton,333
Jefferson,15/3,President,,DEM,Hillary Clinton,108
Jefferson,Adams 1,President,,DEM,Hillary Clinton,251
Jefferson,Adams 2,President,,DEM,Hillary Clinton,149
Jefferson,Adams 3,President,,DEM,Hillary Clinton,300
Jefferson,Alexandria 1,President,,DEM,Hillary Clinton,215
Jefferson,Alexandria 2,President,,DEM,Hillary Clinton,214
Jefferson,Alexandria 3,President,,DEM,Hillary Clinton,234
Jefferson,Antwerp 1.,President,,DEM,Hillary Clinton,64
Jefferson,Antwerp 2,President,,DEM,Hillary Clinton,130
Jefferson,Brownville 1,President,,DEM,Hillary Clinton,145
Jefferson,Brownville 2,President,,DEM,Hillary Clinton,150
Jefferson,Brownville 3.,President,,DEM,Hillary Clinton,174
Jefferson,Brownville 4,President,,DEM,Hillary Clinton,143
Jefferson,Brownville 5,President,,DEM,Hillary Clinton,204
Jefferson,Cape Vincent 1,President,,DEM,Hillary Clinton,175
Jefferson,Cape Vincent 2,President,,DEM,Hillary Clinton,320
Jefferson,Champion 1,President,,DEM,Hillary Clinton,263
Jefferson,Champion 2,President,,DEM,Hillary Clinton,210
Jefferson,Clayton 1,President,,DEM,Hillary Clinton,127
Jefferson,Clayton 2,President,,DEM,Hillary Clinton,319
Jefferson,Clayton 3,President,,DEM,Hillary Clinton,312
Jefferson,Ellisburg 1,President,,DEM,Hillary Clinton,52
Jefferson,Elllisburg 2,President,,DEM,Hillary Clinton,118
Jefferson,Ellisburg 3,President,,DEM,Hillary Clinton,23
Jefferson,Ellisburg 4,President,,DEM,Hillary Clinton,211
Jefferson,Henderson 1,President,,DEM,Hillary Clinton,270
Jefferson,Hounsfield 1,President,,DEM,Hillary Clinton,314
Jefferson,Hounsfield 2,President,,DEM,Hillary Clinton,291
Jefferson,LeRay 1,President,,DEM,Hillary Clinton,70
Jefferson,LeRay 2,President,,DEM,Hillary Clinton,33
Jefferson,LeRay 3,President,,DEM,Hillary Clinton,63
Jefferson,LeRay 4,President,,DEM,Hillary Clinton,296
Jefferson,LeRay 5,President,,DEM,Hillary Clinton,114
Jefferson,LeRay 6,President,,DEM,Hillary Clinton,41
Jefferson,LeRay 7,President,,DEM,Hillary Clinton,56
Jefferson,LeRay 8,President,,DEM,Hillary Clinton,277
Jefferson,Lorraine 1,President,,DEM,Hillary Clinton,95
Jefferson,Lyme 1,President,,DEM,Hillary Clinton,140
Jefferson,Lyme 2,President,,DEM,Hillary Clinton,195
Jefferson,Lyme 3.,President,,DEM,Hillary Clinton,86
Jefferson,Orleans 1,President,,DEM,Hillary Clinton,225
Jefferson,Orleans 2,President,,DEM,Hillary Clinton,188
Jefferson,Pamelia 1,President,,DEM,Hillary Clinton,160
Jefferson,Pamelia 2,President,,DEM,Hillary Clinton,206
Jefferson,Philadelphia 1,President,,DEM,Hillary Clinton,108
Jefferson,Philadelphia 2,President,,DEM,Hillary Clinton,96
Jefferson,Rodman 1,President,,DEM,Hillary Clinton,130
Jefferson,Rutland 1,President,,DEM,Hillary Clinton,135
Jefferson,Rutland 2,President,,DEM,Hillary Clinton,109
Jefferson,Rutland 3,President,,DEM,Hillary Clinton,59
Jefferson,Theresa 1,President,,DEM,Hillary Clinton,306
Jefferson,Watertown 1,President,,DEM,Hillary Clinton,421
Jefferson,Watertown 2,President,,DEM,Hillary Clinton,293
Jefferson,Wilna 1,President,,DEM,Hillary Clinton,337
Jefferson,Wilna 2,President,,DEM,Hillary Clinton,15
Jefferson,Wilna 3,President,,DEM,Hillary Clinton,27
Jefferson,Wilna 4,President,,DEM,Hillary Clinton,45
Jefferson,Wilna 5,President,,DEM,Hillary Clinton,126
Jefferson,Worth 1,President,,DEM,Hillary Clinton,28
Jefferson,12/1,President,,WF,Hillary Clinton,13
Jefferson,12/2,President,,WF,Hillary Clinton,11
Jefferson,12/3,President,,WF,Hillary Clinton,8
Jefferson,13/1,President,,WF,Hillary Clinton,15
Jefferson,13/2,President,,WF,Hillary Clinton,11
Jefferson,13/3,President,,WF,Hillary Clinton,11
Jefferson,14/1,President,,WF,Hillary Clinton,19
Jefferson,14/2,President,,WF,Hillary Clinton,7
Jefferson,15/1,President,,WF,Hillary Clinton,15
Jefferson,15/2,President,,WF,Hillary Clinton,15
Jefferson,15/3,President,,WF,Hillary Clinton,8
Jefferson,Adams 1,President,,WF,Hillary Clinton,6
Jefferson,Adams 2,President,,WF,Hillary Clinton,4
Jefferson,Adams 3,President,,WF,Hillary Clinton,10
Jefferson,Alexandria 1,President,,WF,Hillary Clinton,4
Jefferson,Alexandria 2,President,,WF,Hillary Clinton,3
Jefferson,Alexandria 3,President,,WF,Hillary Clinton,11
Jefferson,Antwerp 1.,President,,WF,Hillary Clinton,6
Jefferson,Antwerp 2,President,,WF,Hillary Clinton,1
Jefferson,Brownville 1,President,,WF,Hillary Clinton,10
Jefferson,Brownville 2,President,,WF,Hillary Clinton,5
Jefferson,Brownville 3.,President,,WF,Hillary Clinton,5
Jefferson,Brownville 4,President,,WF,Hillary Clinton,9
Jefferson,Brownville 5,President,,WF,Hillary Clinton,3
Jefferson,Cape Vincent 1,President,,WF,Hillary Clinton,4
Jefferson,Cape Vincent 2,President,,WF,Hillary Clinton,10
Jefferson,Champion 1,President,,WF,Hillary Clinton,7
Jefferson,Champion 2,President,,WF,Hillary Clinton,2
Jefferson,Clayton 1,President,,WF,Hillary Clinton,5
Jefferson,Clayton 2,President,,WF,Hillary Clinton,20
Jefferson,Clayton 3,President,,WF,Hillary Clinton,12
Jefferson,Ellisburg 1,President,,WF,Hillary Clinton,0
Jefferson,Elllisburg 2,President,,WF,Hillary Clinton,3
Jefferson,Ellisburg 3,President,,WF,Hillary Clinton,1
Jefferson,Ellisburg 4,President,,WF,Hillary Clinton,8
Jefferson,Henderson 1,President,,WF,Hillary Clinton,9
Jefferson,Hounsfield 1,President,,WF,Hillary Clinton,7
Jefferson,Hounsfield 2,President,,WF,Hillary Clinton,10
Jefferson,LeRay 1,President,,WF,Hillary Clinton,4
Jefferson,LeRay 2,President,,WF,Hillary Clinton,2
Jefferson,LeRay 3,President,,WF,Hillary Clinton,3
Jefferson,LeRay 4,President,,WF,Hillary Clinton,9
Jefferson,LeRay 5,President,,WF,Hillary Clinton,4
Jefferson,LeRay 6,President,,WF,Hillary Clinton,1
Jefferson,LeRay 7,President,,WF,Hillary Clinton,3
Jefferson,LeRay 8,President,,WF,Hillary Clinton,11
Jefferson,Lorraine 1,President,,WF,Hillary Clinton,2
Jefferson,Lyme 1,President,,WF,Hillary Clinton,1
Jefferson,Lyme 2,President,,WF,Hillary Clinton,8
Jefferson,Lyme 3.,President,,WF,Hillary Clinton,4
Jefferson,Orleans 1,President,,WF,Hillary Clinton,12
Jefferson,Orleans 2,President,,WF,Hillary Clinton,2
Jefferson,Pamelia 1,President,,WF,Hillary Clinton,3
Jefferson,Pamelia 2,President,,WF,Hillary Clinton,8
Jefferson,Philadelphia 1,President,,WF,Hillary Clinton,8
Jefferson,Philadelphia 2,President,,WF,Hillary Clinton,5
Jefferson,Rodman 1,President,,WF,Hillary Clinton,5
Jefferson,Rutland 1,President,,WF,Hillary Clinton,2
Jefferson,Rutland 2,President,,WF,Hillary Clinton,3
Jefferson,Rutland 3,President,,WF,Hillary Clinton,1
Jefferson,Theresa 1,President,,WF,Hillary Clinton,17
Jefferson,Watertown 1,President,,WF,Hillary Clinton,7
Jefferson,Watertown 2,President,,WF,Hillary Clinton,15
Jefferson,Wilna 1,President,,WF,Hillary Clinton,10
Jefferson,Wilna 2,President,,WF,Hillary Clinton,0
Jefferson,Wilna 3,President,,WF,Hillary Clinton,1
Jefferson,Wilna 4,President,,WF,Hillary Clinton,1
Jefferson,Wilna 5,President,,WF,Hillary Clinton,5
Jefferson,Worth 1,President,,WF,Hillary Clinton,1
Jefferson,12/1,President,,WE,Hillary Clinton,2
Jefferson,12/2,President,,WE,Hillary Clinton,9
Jefferson,12/3,President,,WE,Hillary Clinton,1
Jefferson,13/1,President,,WE,Hillary Clinton,5
Jefferson,13/2,President,,WE,Hillary Clinton,2
Jefferson,13/3,President,,WE,Hillary Clinton,3
Jefferson,14/1,President,,WE,Hillary Clinton,7
Jefferson,14/2,President,,WE,Hillary Clinton,4
Jefferson,15/1,President,,WE,Hillary Clinton,7
Jefferson,15/2,President,,WE,Hillary Clinton,4
Jefferson,15/3,President,,WE,Hillary Clinton,1
Jefferson,Adams 1,President,,WE,Hillary Clinton,4
Jefferson,Adams 2,President,,WE,Hillary Clinton,1
Jefferson,Adams 3,President,,WE,Hillary Clinton,7
Jefferson,Alexandria 1,President,,WE,Hillary Clinton,2
Jefferson,Alexandria 2,President,,WE,Hillary Clinton,3
Jefferson,Alexandria 3,President,,WE,Hillary Clinton,5
Jefferson,Antwerp 1.,President,,WE,Hillary Clinton,1
Jefferson,Antwerp 2,President,,WE,Hillary Clinton,1
Jefferson,Brownville 1,President,,WE,Hillary Clinton,2
Jefferson,Brownville 2,President,,WE,Hillary Clinton,4
Jefferson,Brownville 3.,President,,WE,Hillary Clinton,3
Jefferson,Brownville 4,President,,WE,Hillary Clinton,6
Jefferson,Brownville 5,President,,WE,Hillary Clinton,1
Jefferson,Cape Vincent 1,President,,WE,Hillary Clinton,4
Jefferson,Cape Vincent 2,President,,WE,Hillary Clinton,1
Jefferson,Champion 1,President,,WE,Hillary Clinton,4
Jefferson,Champion 2,President,,WE,Hillary Clinton,2
Jefferson,Clayton 1,President,,WE,Hillary Clinton,6
Jefferson,Clayton 2,President,,WE,Hillary Clinton,4
Jefferson,Clayton 3,President,,WE,Hillary Clinton,3
Jefferson,Ellisburg 1,President,,WE,Hillary Clinton,1
Jefferson,Elllisburg 2,President,,WE,Hillary Clinton,3
Jefferson,Ellisburg 3,President,,WE,Hillary Clinton,0
Jefferson,Ellisburg 4,President,,WE,Hillary Clinton,4
Jefferson,Henderson 1,President,,WE,Hillary Clinton,2
Jefferson,Hounsfield 1,President,,WE,Hillary Clinton,4
Jefferson,Hounsfield 2,President,,WE,Hillary Clinton,9
Jefferson,LeRay 1,President,,WE,Hillary Clinton,1
Jefferson,LeRay 2,President,,WE,Hillary Clinton,1
Jefferson,LeRay 3,President,,WE,Hillary Clinton,2
Jefferson,LeRay 4,President,,WE,Hillary Clinton,4
Jefferson,LeRay 5,President,,WE,Hillary Clinton,0
Jefferson,LeRay 6,President,,WE,Hillary Clinton,2
Jefferson,LeRay 7,President,,WE,Hillary Clinton,1
Jefferson,LeRay 8,President,,WE,Hillary Clinton,4
Jefferson,Lorraine 1,President,,WE,Hillary Clinton,3
Jefferson,Lyme 1,President,,WE,Hillary Clinton,2
Jefferson,Lyme 2,President,,WE,Hillary Clinton,2
Jefferson,Lyme 3.,President,,WE,Hillary Clinton,4
Jefferson,Orleans 1,President,,WE,Hillary Clinton,1
Jefferson,Orleans 2,President,,WE,Hillary Clinton,4
Jefferson,Pamelia 1,President,,WE,Hillary Clinton,1
Jefferson,Pamelia 2,President,,WE,Hillary Clinton,1
Jefferson,Philadelphia 1,President,,WE,Hillary Clinton,1
Jefferson,Philadelphia 2,President,,WE,Hillary Clinton,1
Jefferson,Rodman 1,President,,WE,Hillary Clinton,6
Jefferson,Rutland 1,President,,WE,Hillary Clinton,1
Jefferson,Rutland 2,President,,WE,Hillary Clinton,0
Jefferson,Rutland 3,President,,WE,Hillary Clinton,2
Jefferson,Theresa 1,President,,WE,Hillary Clinton,6
Jefferson,Watertown 1,President,,WE,Hillary Clinton,3
Jefferson,Watertown 2,President,,WE,Hillary Clinton,5
Jefferson,Wilna 1,President,,WE,Hillary Clinton,3
Jefferson,Wilna 2,President,,WE,Hillary Clinton,0
Jefferson,Wilna 3,President,,WE,Hillary Clinton,0
Jefferson,Wilna 4,President,,WE,Hillary Clinton,0
Jefferson,Wilna 5,President,,WE,Hillary Clinton,0
Jefferson,Worth 1,President,,WE,Hillary Clinton,0
Jefferson,12/1,President,,REP,Donald J. Trump,392
Jefferson,12/2,President,,REP,Donald J. Trump,345
Jefferson,12/3,President,,REP,Donald J. Trump,319
Jefferson,13/1,President,,REP,Donald J. Trump,319
Jefferson,13/2,President,,REP,Donald J. Trump,324
Jefferson,13/3,President,,REP,Donald J. Trump,254
Jefferson,14/1,President,,REP,Donald J. Trump,312
Jefferson,14/2,President,,REP,Donald J. Trump,138
Jefferson,15/1,President,,REP,Donald J. Trump,336
Jefferson,15/2,President,,REP,Donald J. Trump,373
Jefferson,15/3,President,,REP,Donald J. Trump,121
Jefferson,Adams 1,President,,REP,Donald J. Trump,331
Jefferson,Adams 2,President,,REP,Donald J. Trump,241
Jefferson,Adams 3,President,,REP,Donald J. Trump,550
Jefferson,Alexandria 1,President,,REP,Donald J. Trump,213
Jefferson,Alexandria 2,President,,REP,Donald J. Trump,305
Jefferson,Alexandria 3,President,,REP,Donald J. Trump,488
Jefferson,Antwerp 1.,President,,REP,Donald J. Trump,145
Jefferson,Antwerp 2,President,,REP,Donald J. Trump,256
Jefferson,Brownville 1,President,,REP,Donald J. Trump,297
Jefferson,Brownville 2,President,,REP,Donald J. Trump,209
Jefferson,Brownville 3.,President,,REP,Donald J. Trump,336
Jefferson,Brownville 4,President,,REP,Donald J. Trump,197
Jefferson,Brownville 5,President,,REP,Donald J. Trump,372
Jefferson,Cape Vincent 1,President,,REP,Donald J. Trump,224
Jefferson,Cape Vincent 2,President,,REP,Donald J. Trump,530
Jefferson,Champion 1,President,,REP,Donald J. Trump,598
Jefferson,Champion 2,President,,REP,Donald J. Trump,276
Jefferson,Clayton 1,President,,REP,Donald J. Trump,344
Jefferson,Clayton 2,President,,REP,Donald J. Trump,387
Jefferson,Clayton 3,President,,REP,Donald J. Trump,494
Jefferson,Ellisburg 1,President,,REP,Donald J. Trump,100
Jefferson,Elllisburg 2,President,,REP,Donald J. Trump,280
Jefferson,Ellisburg 3,President,,REP,Donald J. Trump,60
Jefferson,Ellisburg 4,President,,REP,Donald J. Trump,363
Jefferson,Henderson 1,President,,REP,Donald J. Trump,438
Jefferson,Hounsfield 1,President,,REP,Donald J. Trump,295
Jefferson,Hounsfield 2,President,,REP,Donald J. Trump,491
