county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes
New York,004/73,President,,Republican,Ted Cruz,5,43,0,2,1,0
New York,083/71,President,,Republican,John R. Kasich,12,23,0,1,0,2
New York,083/71,President,,Republican,Donald J. Trump,11,23,0,1,0,2
New York,083/71,President,,Republican,Ben Carson,0,23,0,1,0,2
New York,083/71,President,,Republican,Ted Cruz,3,23,0,1,0,2
New York,083/70,President,,Republican,John R. Kasich,3,7,0,0,0,0
New York,083/70,President,,Republican,Donald J. Trump,4,7,0,0,0,0
New York,083/70,President,,Republican,Ben Carson,0,7,0,0,0,0
New York,083/70,President,,Republican,Ted Cruz,0,7,0,0,0,0
New York,083/73,President,,Republican,John R. Kasich,23,53,0,1,0,0
New York,083/73,President,,Republican,Donald J. Trump,22,53,0,1,0,0
New York,083/73,President,,Republican,Ben Carson,0,53,0,1,0,0
New York,083/73,President,,Republican,Ted Cruz,9,53,0,1,0,0
New York,082/71,President,,Republican,John R. Kasich,10,30,0,0,0,2
New York,082/71,President,,Republican,Donald J. Trump,8,30,0,0,0,2
New York,082/71,President,,Republican,Ben Carson,0,30,0,0,0,2
New York,082/71,President,,Republican,Ted Cruz,14,30,0,0,0,2
New York,035/70,President,,Republican,John R. Kasich,1,5,0,0,0,0
New York,035/70,President,,Republican,Donald J. Trump,3,5,0,0,0,0
New York,035/70,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,035/70,President,,Republican,Ted Cruz,1,5,0,0,0,0
New York,035/71,President,,Republican,John R. Kasich,0,3,0,0,0,0
New York,035/71,President,,Republican,Donald J. Trump,1,3,0,0,0,0
New York,035/71,President,,Republican,Ben Carson,0,3,0,0,0,0
New York,035/71,President,,Republican,Ted Cruz,2,3,0,0,0,0
New York,035/72,President,,Republican,John R. Kasich,2,4,0,0,0,0
New York,035/72,President,,Republican,Donald J. Trump,1,4,0,0,0,0
New York,035/72,President,,Republican,Ben Carson,0,4,0,0,0,0
New York,035/72,President,,Republican,Ted Cruz,1,4,0,0,0,0
New York,035/73,President,,Republican,John R. Kasich,32,67,0,1,0,2
New York,035/73,President,,Republican,Donald J. Trump,33,67,0,1,0,2
New York,035/73,President,,Republican,Ben Carson,0,67,0,1,0,2
New York,035/73,President,,Republican,Ted Cruz,5,67,0,1,0,2
New York,064/74,President,,Republican,John R. Kasich,15,36,0,0,1,0
New York,064/74,President,,Republican,Donald J. Trump,18,36,0,0,1,0
New York,064/74,President,,Republican,Ben Carson,1,36,0,0,1,0
New York,064/74,President,,Republican,Ted Cruz,3,36,0,0,1,0
New York,008/70,President,,Republican,John R. Kasich,3,2,0,3,0,0
New York,008/70,President,,Republican,Donald J. Trump,0,2,0,3,0,0
New York,008/70,President,,Republican,Ben Carson,0,2,0,3,0,0
New York,008/70,President,,Republican,Ted Cruz,2,2,0,3,0,0
New York,008/71,President,,Republican,John R. Kasich,1,3,0,1,0,1
New York,008/71,President,,Republican,Donald J. Trump,2,3,0,1,0,1
New York,008/71,President,,Republican,Ben Carson,1,3,0,1,0,1
New York,008/71,President,,Republican,Ted Cruz,1,3,0,1,0,1
New York,008/72,President,,Republican,John R. Kasich,3,5,0,0,0,0
New York,008/72,President,,Republican,Donald J. Trump,2,5,0,0,0,0
New York,008/72,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,008/72,President,,Republican,Ted Cruz,0,5,0,0,0,0
New York,008/73,President,,Republican,John R. Kasich,1,0,0,0,0,1
New York,008/73,President,,Republican,Donald J. Trump,0,0,0,0,0,1
New York,008/73,President,,Republican,Ben Carson,0,0,0,0,0,1
New York,008/73,President,,Republican,Ted Cruz,0,0,0,0,0,1
New York,008/74,President,,Republican,John R. Kasich,4,11,0,0,0,0
New York,008/74,President,,Republican,Donald J. Trump,5,11,0,0,0,0
New York,008/74,President,,Republican,Ben Carson,0,11,0,0,0,0
New York,008/74,President,,Republican,Ted Cruz,2,11,0,0,0,0
New York,008/75,President,,Republican,John R. Kasich,12,19,0,4,0,0
New York,008/75,President,,Republican,Donald J. Trump,9,19,0,4,0,0
New York,008/75,President,,Republican,Ben Carson,0,19,0,4,0,0
New York,008/75,President,,Republican,Ted Cruz,2,19,0,4,0,0
New York,008/76,President,,Republican,John R. Kasich,25,54,0,0,0,2
New York,008/76,President,,Republican,Donald J. Trump,22,54,0,0,0,2
New York,008/76,President,,Republican,Ben Carson,0,54,0,0,0,2
New York,008/76,President,,Republican,Ted Cruz,8,54,0,0,0,2
New York,064/72,President,,Republican,John R. Kasich,5,13,0,2,0,0
New York,064/72,President,,Republican,Donald J. Trump,7,13,0,2,0,0
New York,064/72,President,,Republican,Ben Carson,0,13,0,2,0,0
New York,064/72,President,,Republican,Ted Cruz,2,13,0,2,0,0
New York,082/75,President,,Republican,John R. Kasich,8,17,0,0,0,1
New York,082/75,President,,Republican,Donald J. Trump,6,17,0,0,0,1
New York,082/75,President,,Republican,Ben Carson,1,17,0,0,0,1
New York,082/75,President,,Republican,Ted Cruz,3,17,0,0,0,1
New York,064/73,President,,Republican,John R. Kasich,51,76,0,5,2,0
New York,064/73,President,,Republican,Donald J. Trump,23,76,0,5,2,0
New York,064/73,President,,Republican,Ben Carson,1,76,0,5,2,0
New York,064/73,President,,Republican,Ted Cruz,7,76,0,5,2,0
New York,070/75,President,,Republican,John R. Kasich,6,20,0,2,0,0
New York,070/75,President,,Republican,Donald J. Trump,12,20,0,2,0,0
New York,070/75,President,,Republican,Ben Carson,0,20,0,2,0,0
New York,070/75,President,,Republican,Ted Cruz,4,20,0,2,0,0
New York,055/72,President,,Republican,John R. Kasich,1,6,0,0,0,0
New York,055/72,President,,Republican,Donald J. Trump,4,6,0,0,0,0
New York,055/72,President,,Republican,Ben Carson,0,6,0,0,0,0
New York,055/72,President,,Republican,Ted Cruz,1,6,0,0,0,0
New York,055/73,President,,Republican,John R. Kasich,27,49,0,2,2,2
New York,055/73,President,,Republican,Donald J. Trump,26,49,0,2,2,2
New York,055/73,President,,Republican,Ben Carson,0,49,0,2,2,2
New York,055/73,President,,Republican,Ted Cruz,2,49,0,2,2,2
New York,055/70,President,,Republican,John R. Kasich,1,3,0,0,0,0
New York,055/70,President,,Republican,Donald J. Trump,1,3,0,0,0,0
New York,055/70,President,,Republican,Ben Carson,0,3,0,0,0,0
New York,055/70,President,,Republican,Ted Cruz,1,3,0,0,0,0
New York,055/71,President,,Republican,John R. Kasich,1,5,0,0,0,0
New York,055/71,President,,Republican,Donald J. Trump,3,5,0,0,0,0
New York,055/71,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,055/71,President,,Republican,Ted Cruz,1,5,0,0,0,0
New York,055/76,President,,Republican,John R. Kasich,30,57,0,1,1,0
New York,055/76,President,,Republican,Donald J. Trump,19,57,0,1,1,0
New York,055/76,President,,Republican,Ben Carson,0,57,0,1,1,0
New York,055/76,President,,Republican,Ted Cruz,10,57,0,1,1,0
New York,055/74,President,,Republican,John R. Kasich,6,16,0,0,0,2
New York,055/74,President,,Republican,Donald J. Trump,11,16,0,0,0,2
New York,055/74,President,,Republican,Ben Carson,0,16,0,0,0,2
New York,055/74,President,,Republican,Ted Cruz,1,16,0,0,0,2
New York,055/75,President,,Republican,John R. Kasich,11,22,0,0,2,1
New York,055/75,President,,Republican,Donald J. Trump,9,22,0,0,2,1
New York,055/75,President,,Republican,Ben Carson,0,22,0,0,2,1
New York,055/75,President,,Republican,Ted Cruz,5,22,0,0,2,1
New York,091/69,President,,Republican,John R. Kasich,6,11,0,3,0,0
New York,091/69,President,,Republican,Donald J. Trump,6,11,0,3,0,0
New York,091/69,President,,Republican,Ben Carson,0,11,0,3,0,0
New York,091/69,President,,Republican,Ted Cruz,1,11,0,3,0,0
New York,091/68,President,,Republican,John R. Kasich,0,2,0,0,0,0
New York,091/68,President,,Republican,Donald J. Trump,2,2,0,0,0,0
New York,091/68,President,,Republican,Ben Carson,0,2,0,0,0,0
New York,091/68,President,,Republican,Ted Cruz,0,2,0,0,0,0
New York,029/76,President,,Republican,John R. Kasich,19,34,0,0,0,1
New York,029/76,President,,Republican,Donald J. Trump,12,34,0,0,0,1
New York,029/76,President,,Republican,Ben Carson,0,34,0,0,0,1
New York,029/76,President,,Republican,Ted Cruz,4,34,0,0,0,1
New York,029/71,President,,Republican,John R. Kasich,3,4,0,0,0,0
New York,029/71,President,,Republican,Donald J. Trump,1,4,0,0,0,0
New York,029/71,President,,Republican,Ben Carson,0,4,0,0,0,0
New York,029/71,President,,Republican,Ted Cruz,0,4,0,0,0,0
New York,029/73,President,,Republican,John R. Kasich,28,57,0,1,0,4
New York,029/73,President,,Republican,Donald J. Trump,25,57,0,1,0,4
New York,029/73,President,,Republican,Ben Carson,0,57,0,1,0,4
New York,029/73,President,,Republican,Ted Cruz,9,57,0,1,0,4
New York,029/72,President,,Republican,John R. Kasich,1,8,0,0,0,1
New York,029/72,President,,Republican,Donald J. Trump,6,8,0,0,0,1
New York,029/72,President,,Republican,Ben Carson,1,8,0,0,0,1
New York,029/72,President,,Republican,Ted Cruz,1,8,0,0,0,1
New York,001/76,President,,Republican,John R. Kasich,24,64,0,1,0,1
New York,001/76,President,,Republican,Donald J. Trump,36,64,0,1,0,1
New York,001/76,President,,Republican,Ben Carson,0,64,0,1,0,1
New York,001/76,President,,Republican,Ted Cruz,6,64,0,1,0,1
New York,102/68,President,,Republican,John R. Kasich,0,0,0,0,0,0
New York,102/68,President,,Republican,Donald J. Trump,0,0,0,0,0,0
New York,102/68,President,,Republican,Ben Carson,0,0,0,0,0,0
New York,102/68,President,,Republican,Ted Cruz,0,0,0,0,0,0
New York,102/69,President,,Republican,John R. Kasich,0,2,0,1,0,0
New York,102/69,President,,Republican,Donald J. Trump,2,2,0,1,0,0
New York,102/69,President,,Republican,Ben Carson,0,2,0,1,0,0
New York,102/69,President,,Republican,Ted Cruz,0,2,0,1,0,0
New York,091/65,President,,Republican,John R. Kasich,15,30,0,1,0,1
New York,091/65,President,,Republican,Donald J. Trump,14,30,0,1,0,1
New York,091/65,President,,Republican,Ben Carson,0,30,0,1,0,1
New York,091/65,President,,Republican,Ted Cruz,2,30,0,1,0,1
New York,001/72,President,,Republican,John R. Kasich,0,3,0,2,0,0
New York,001/72,President,,Republican,Donald J. Trump,2,3,0,2,0,0
New York,001/72,President,,Republican,Ben Carson,0,3,0,2,0,0
New York,001/72,President,,Republican,Ted Cruz,1,3,0,2,0,0
New York,091/67,President,,Republican,John R. Kasich,16,26,0,3,0,1
New York,091/67,President,,Republican,Donald J. Trump,10,26,0,3,0,1
New York,091/67,President,,Republican,Ben Carson,1,26,0,3,0,1
New York,091/67,President,,Republican,Ted Cruz,3,26,0,3,0,1
New York,091/66,President,,Republican,John R. Kasich,25,42,0,0,0,4
New York,091/66,President,,Republican,Donald J. Trump,15,42,0,0,0,4
New York,091/66,President,,Republican,Ben Carson,0,42,0,0,0,4
New York,091/66,President,,Republican,Ted Cruz,6,42,0,0,0,4
New York,005/73,President,,Republican,John R. Kasich,29,68,0,1,1,3
New York,005/73,President,,Republican,Donald J. Trump,35,68,0,1,1,3
New York,005/73,President,,Republican,Ben Carson,1,68,0,1,1,3
New York,005/73,President,,Republican,Ted Cruz,8,68,0,1,1,3
New York,005/72,President,,Republican,John R. Kasich,1,4,0,0,0,0
New York,005/72,President,,Republican,Donald J. Trump,2,4,0,0,0,0
New York,005/72,President,,Republican,Ben Carson,0,4,0,0,0,0
New York,005/72,President,,Republican,Ted Cruz,0,4,0,0,0,0
New York,025/68,President,,Republican,John R. Kasich,1,2,0,0,0,0
New York,025/68,President,,Republican,Donald J. Trump,1,2,0,0,0,0
New York,025/68,President,,Republican,Ben Carson,0,2,0,0,0,0
New York,025/68,President,,Republican,Ted Cruz,0,2,0,0,0,0
New York,025/69,President,,Republican,John R. Kasich,13,27,0,2,2,0
New York,025/69,President,,Republican,Donald J. Trump,12,27,0,2,2,0
New York,025/69,President,,Republican,Ben Carson,0,27,0,2,2,0
New York,025/69,President,,Republican,Ted Cruz,4,27,0,2,2,0
New York,056/73,President,,Republican,John R. Kasich,52,82,0,7,1,2
New York,056/73,President,,Republican,Donald J. Trump,32,82,0,7,1,2
New York,056/73,President,,Republican,Ben Carson,0,82,0,7,1,2
New York,056/73,President,,Republican,Ted Cruz,8,82,0,7,1,2
New York,056/72,President,,Republican,John R. Kasich,1,8,0,0,0,0
New York,056/72,President,,Republican,Donald J. Trump,5,8,0,0,0,0
New York,056/72,President,,Republican,Ben Carson,0,8,0,0,0,0
New York,056/72,President,,Republican,Ted Cruz,2,8,0,0,0,0
New York,056/71,President,,Republican,John R. Kasich,0,2,0,0,0,0
New York,056/71,President,,Republican,Donald J. Trump,2,2,0,0,0,0
New York,056/71,President,,Republican,Ben Carson,0,2,0,0,0,0
New York,056/71,President,,Republican,Ted Cruz,0,2,0,0,0,0
New York,056/70,President,,Republican,John R. Kasich,1,1,0,0,0,0
New York,056/70,President,,Republican,Donald J. Trump,0,1,0,0,0,0
New York,056/70,President,,Republican,Ben Carson,0,1,0,0,0,0
New York,056/70,President,,Republican,Ted Cruz,0,1,0,0,0,0
New York,025/66,President,,Republican,John R. Kasich,4,5,0,0,0,0
New York,025/66,President,,Republican,Donald J. Trump,1,5,0,0,0,0
New York,025/66,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,025/66,President,,Republican,Ted Cruz,0,5,0,0,0,0
New York,025/67,President,,Republican,John R. Kasich,0,2,0,0,0,0
New York,025/67,President,,Republican,Donald J. Trump,1,2,0,0,0,0
New York,025/67,President,,Republican,Ben Carson,0,2,0,0,0,0
New York,025/67,President,,Republican,Ted Cruz,1,2,0,0,0,0
New York,025/65,President,,Republican,John R. Kasich,6,39,0,2,0,0
New York,025/65,President,,Republican,Donald J. Trump,33,39,0,2,0,0
New York,025/65,President,,Republican,Ben Carson,0,39,0,2,0,0
New York,025/65,President,,Republican,Ted Cruz,1,39,0,2,0,0
New York,084/74,President,,Republican,John R. Kasich,21,35,0,1,0,3
New York,084/74,President,,Republican,Donald J. Trump,14,35,0,1,0,3
New York,084/74,President,,Republican,Ben Carson,0,35,0,1,0,3
New York,084/74,President,,Republican,Ted Cruz,4,35,0,1,0,3
New York,041/73,President,,Republican,John R. Kasich,41,84,0,0,0,1
New York,041/73,President,,Republican,Donald J. Trump,35,84,0,0,0,1
New York,041/73,President,,Republican,Ben Carson,0,84,0,0,0,1
New York,041/73,President,,Republican,Ted Cruz,9,84,0,0,0,1
New York,068/73,President,,Republican,John R. Kasich,43,65,0,0,2,2
New York,068/73,President,,Republican,Donald J. Trump,19,65,0,0,2,2
New York,068/73,President,,Republican,Ben Carson,0,65,0,0,2,2
New York,068/73,President,,Republican,Ted Cruz,7,65,0,0,2,2
New York,084/70,President,,Republican,John R. Kasich,0,3,0,0,0,0
New York,084/70,President,,Republican,Donald J. Trump,3,3,0,0,0,0
New York,084/70,President,,Republican,Ben Carson,0,3,0,0,0,0
New York,084/70,President,,Republican,Ted Cruz,0,3,0,0,0,0
New York,084/71,President,,Republican,John R. Kasich,7,9,0,0,0,0
New York,084/71,President,,Republican,Donald J. Trump,0,9,0,0,0,0
New York,084/71,President,,Republican,Ben Carson,0,9,0,0,0,0
New York,084/71,President,,Republican,Ted Cruz,2,9,0,0,0,0
New York,084/72,President,,Republican,John R. Kasich,0,0,0,0,0,0
New York,084/72,President,,Republican,Donald J. Trump,0,0,0,0,0,0
New York,084/72,President,,Republican,Ben Carson,0,0,0,0,0,0
New York,084/72,President,,Republican,Ted Cruz,0,0,0,0,0,0
New York,041/72,President,,Republican,John R. Kasich,3,10,0,0,0,1
New York,041/72,President,,Republican,Donald J. Trump,5,10,0,0,0,1
New York,041/72,President,,Republican,Ben Carson,0,10,0,0,0,1
New York,041/72,President,,Republican,Ted Cruz,2,10,0,0,0,1
New York,095/69,President,,Republican,John R. Kasich,13,15,0,0,1,3
New York,095/69,President,,Republican,Donald J. Trump,2,15,0,0,1,3
New York,095/69,President,,Republican,Ben Carson,0,15,0,0,1,3
New York,095/69,President,,Republican,Ted Cruz,4,15,0,0,1,3
New York,075/67,President,,Republican,John R. Kasich,13,26,0,0,0,1
New York,075/67,President,,Republican,Donald J. Trump,10,26,0,0,0,1
New York,075/67,President,,Republican,Ben Carson,0,26,0,0,0,1
New York,075/67,President,,Republican,Ted Cruz,4,26,0,0,0,1
New York,075/66,President,,Republican,John R. Kasich,7,24,0,1,0,3
New York,075/66,President,,Republican,Donald J. Trump,19,24,0,1,0,3
New York,075/66,President,,Republican,Ben Carson,0,24,0,1,0,3
New York,075/66,President,,Republican,Ted Cruz,2,24,0,1,0,3
New York,075/65,President,,Republican,John R. Kasich,5,9,0,0,0,0
New York,075/65,President,,Republican,Donald J. Trump,3,9,0,0,0,0
New York,075/65,President,,Republican,Ben Carson,0,9,0,0,0,0
New York,075/65,President,,Republican,Ted Cruz,1,9,0,0,0,0
New York,041/70,President,,Republican,John R. Kasich,3,5,0,0,0,0
New York,041/70,President,,Republican,Donald J. Trump,1,5,0,0,0,0
New York,041/70,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,041/70,President,,Republican,Ted Cruz,1,5,0,0,0,0
New York,051/69,President,,Republican,John R. Kasich,6,16,0,0,1,1
New York,051/69,President,,Republican,Donald J. Trump,9,16,0,0,1,1
New York,051/69,President,,Republican,Ben Carson,0,16,0,0,1,1
New York,051/69,President,,Republican,Ted Cruz,3,16,0,0,1,1
New York,051/68,President,,Republican,John R. Kasich,3,8,0,2,0,0
New York,051/68,President,,Republican,Donald J. Trump,5,8,0,2,0,0
New York,051/68,President,,Republican,Ben Carson,0,8,0,2,0,0
New York,051/68,President,,Republican,Ted Cruz,2,8,0,2,0,0
New York,080/76,President,,Republican,John R. Kasich,10,30,0,0,0,1
New York,080/76,President,,Republican,Donald J. Trump,15,30,0,0,0,1
New York,080/76,President,,Republican,Ben Carson,0,30,0,0,0,1
New York,080/76,President,,Republican,Ted Cruz,6,30,0,0,0,1
New York,051/65,President,,Republican,John R. Kasich,7,16,0,1,4,1
New York,051/65,President,,Republican,Donald J. Trump,10,16,0,1,4,1
New York,051/65,President,,Republican,Ben Carson,0,16,0,1,4,1
New York,051/65,President,,Republican,Ted Cruz,5,16,0,1,4,1
New York,051/67,President,,Republican,John R. Kasich,1,10,0,0,0,0
New York,051/67,President,,Republican,Donald J. Trump,8,10,0,0,0,0
New York,051/67,President,,Republican,Ben Carson,0,10,0,0,0,0
New York,051/67,President,,Republican,Ted Cruz,1,10,0,0,0,0
New York,051/66,President,,Republican,John R. Kasich,18,35,0,1,0,0
New York,051/66,President,,Republican,Donald J. Trump,9,35,0,1,0,0
New York,051/66,President,,Republican,Ben Carson,1,35,0,1,0,0
New York,051/66,President,,Republican,Ted Cruz,8,35,0,1,0,0
New York,075/69,President,,Republican,John R. Kasich,3,5,0,0,0,0
New York,075/69,President,,Republican,Donald J. Trump,0,5,0,0,0,0
New York,075/69,President,,Republican,Ben Carson,1,5,0,0,0,0
New York,075/69,President,,Republican,Ted Cruz,1,5,0,0,0,0
New York,075/68,President,,Republican,John R. Kasich,2,5,0,0,0,0
New York,075/68,President,,Republican,Donald J. Trump,3,5,0,0,0,0
New York,075/68,President,,Republican,Ben Carson,0,5,0,0,0,0
New York,075/68,President,,Republican,Ted Cruz,0,5,0,0,0,0
New York,040/74,President,,Republican,John R. Kasich,21,44,0,3,0,1
New York,040/74,President,,Republican,Donald J. Trump,20,44,0,3,0,1
New York,040/74,President,,Republican,Ben Carson,1,44,0,3,0,1
New York,040/74,President,,Republican,Ted Cruz,5,44,0,3,0,1
New York,086/75,President,,Republican,John R. Kasich,10,20,0,1,0,0
New York,086/75,President,,Republican,Donald J. Trump,9,20,0,1,0,0
New York,086/75,President,,Republican,Ben Carson,0,20,0,1,0,0
New York,086/75,President,,Republican,Ted Cruz,2,20,0,1,0,0
New York,018/68,President,,Republican,John R. Kasich,1,4,0,1,0,0
New York,018/68,President,,Republican,Donald J. Trump,2,4,0,1,0,0
New York,018/68,President,,Republican,Ben Carson,0,4,0,1,0,0
New York,018/68,President,,Republican,Ted Cruz,1,4,0,1,0,0
New York,059/76,President,,Republican,John R. Kasich,39,68,0,3,1,1
New York,059/76,President,,Republican,Donald J. Trump,24,68,0,3,1,1
New York,059/76,President,,Republican,Ben Carson,0,68,0,3,1,1
New York,059/76,President,,Republican,Ted Cruz,10,68,0,3,1,1
New York,009/76,President,,Republican,John R. Kasich,23,50,0,3,0,2
New York,009/76,President,,Republican,Donald J. Trump,28,50,0,3,0,2
New York,009/76,President,,Republican,Ben Carson,0,50,0,3,0,2
New York,009/76,President,,Republican,Ted Cruz,4,50,0,3,0,2
New York,071/69,President,,Republican,John R. Kasich,5,8,0,0,0,0
New York,071/69,President,,Republican,Donald J. Trump,1,8,0,0,0,0
New York,071/69,President,,Republican,Ben Carson,2,8,0,0,0,0
New York,071/69,President,,Republican,Ted Cruz,0,8,0,0,0,0
New York,071/68,President,,Republican,John R. Kasich,2,7,0,0,0,0
New York,071/68,President,,Republican,Donald J. Trump,1,7,0,0,0,0
New York,071/68,President,,Republican,Ben Carson,1,7,0,0,0,0
New York,071/68,President,,Republican,Ted Cruz,3,7,0,0,0,0
New York,059/72,President,,Republican,John R. Kasich,7,18,0,0,0,0
New York,059/72,President,,Republican,Donald J. Trump,7,18,0,0,0,0
New York,059/72,President,,Republican,Ben Carson,0,18,0,0,0,0
New York,059/72,President,,Republican,Ted Cruz,4,18,0,0,0,0
New York,009/72,President,,Republican,John R. Kasich,0,3,0,0,0,0
New York,009/72,President,,Republican,Donald J. Trump,1,3,0,0,0,0
New York,009/72,President,,Republican,Ben Carson,0,3,0,0,0,0
New York,009/72,President,,Republican,Ted Cruz,2,3,0,0,0,0
New York,059/70,President,,Republican,John R. Kasich,0,1,0,0,0,0
New York,059/70,President,,Republican,Donald J. Trump,1,1,0,0,0,0
New York,059/70,President,,Republican,Ben Carson,0,1,0,0,0,0
New York,059/70,President,,Republican,Ted Cruz,0,1,0,0,0,0
New York,009/70,President,,Republican,John R. Kasich,5,8,0,1,0,0
New York,009/70,President,,Republican,Donald J. Trump,3,8,0,1,0,0
New York,009/70,President,,Republican,Ben Carson,1,8,0,1,0,0
New York,009/70,President,,Republican,Ted Cruz,0,8,0,1,0,0
New York,034/73,President,,Republican,John R. Kasich,16,49,0,1,0,1
New York,034/73,President,,Republican,Donald J. Trump,29,49,0,1,0,1
New York,034/73,President,,Republican,Ben Carson,1,49,0,1,0,1
New York,034/73,President,,Republican,Ted Cruz,5,49,0,1,0,1
New York,034/72,President,,Republican,John R. Kasich,2,3,0,0,0,0
New York,034/72,President,,Republican,Donald J. Trump,1,3,0,0,0,0
New York,034/72,President,,Republican,Ben Carson,0,3,0,0,0,0
New York,034/72,President,,Republican,Ted Cruz,0,3,0,0,0,0
New York,034/71,President,,Republican,John R. Kasich,1,1,0,0,0,0
New York,034/71,President,,Republican,Donald J. Trump,0,1,0,0,0,0
New York,034/71,President,,Republican,Ben Carson,0,1,0,0,0,0
New York,034/71,President,,Republican,Ted Cruz,0,1,0,0,0,0
