county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes
Bronx,055/77,President,,Democratic,Hillary Clinton,138,187,0,2,0,7
Bronx,056/84,President,,Democratic,Bernie Sanders,71,180,0,2,0,11
Bronx,056/84,President,,Democratic,Hillary Clinton,121,180,0,2,0,11
Bronx,056/85,President,,Democratic,Bernie Sanders,21,76,0,0,0,6
Bronx,056/85,President,,Democratic,Hillary Clinton,61,76,0,0,0,6
Bronx,029/77,President,,Democratic,Bernie Sanders,13,59,0,0,0,3
Bronx,029/77,President,,Democratic,Hillary Clinton,49,59,0,0,0,3
Bronx,019/84,President,,Democratic,Bernie Sanders,48,229,0,3,0,19
Bronx,019/84,President,,Democratic,Hillary Clinton,203,229,0,3,0,19
Bronx,001/79,President,,Democratic,Bernie Sanders,62,184,0,1,0,13
Bronx,001/79,President,,Democratic,Hillary Clinton,135,184,0,1,0,13
Bronx,001/78,President,,Democratic,Bernie Sanders,63,214,0,3,0,14
Bronx,001/78,President,,Democratic,Hillary Clinton,168,214,0,3,0,14
Bronx,001/77,President,,Democratic,Bernie Sanders,34,69,0,0,0,6
Bronx,001/77,President,,Democratic,Hillary Clinton,40,69,0,0,0,6
Bronx,064/82,President,,Democratic,Bernie Sanders,48,84,0,0,0,6
Bronx,064/82,President,,Democratic,Hillary Clinton,41,84,0,0,0,6
Bronx,064/81,President,,Democratic,Bernie Sanders,118,360,0,9,3,8
Bronx,064/81,President,,Democratic,Hillary Clinton,261,360,0,9,3,8
Bronx,064/80,President,,Democratic,Bernie Sanders,39,161,0,1,1,8
Bronx,064/80,President,,Democratic,Hillary Clinton,129,161,0,1,1,8
Bronx,029/78,President,,Democratic,Bernie Sanders,57,169,0,2,0,8
Bronx,029/78,President,,Democratic,Hillary Clinton,121,169,0,2,0,8
Bronx,064/85,President,,Democratic,Bernie Sanders,36,144,0,0,1,14
Bronx,064/85,President,,Democratic,Hillary Clinton,122,144,0,0,1,14
Bronx,064/84,President,,Democratic,Bernie Sanders,71,172,0,1,0,29
Bronx,064/84,President,,Democratic,Hillary Clinton,129,172,0,1,0,29
Bronx,056/77,President,,Democratic,Bernie Sanders,51,196,0,15,0,9
Bronx,056/77,President,,Democratic,Hillary Clinton,166,196,0,15,0,9
Bronx,035/83,President,,Democratic,Bernie Sanders,41,149,0,4,0,5
Bronx,035/83,President,,Democratic,Hillary Clinton,116,149,0,4,0,5
Bronx,055/85,President,,Democratic,Bernie Sanders,70,198,0,3,0,17
Bronx,055/85,President,,Democratic,Hillary Clinton,148,198,0,3,0,17
Bronx,055/84,President,,Democratic,Bernie Sanders,60,197,0,0,0,8
Bronx,055/84,President,,Democratic,Hillary Clinton,144,197,0,0,0,8
Bronx,005/77,President,,Democratic,Bernie Sanders,48,236,0,1,0,9
Bronx,005/77,President,,Democratic,Hillary Clinton,194,236,0,1,0,9
Bronx,055/82,President,,Democratic,Bernie Sanders,45,95,0,2,0,4
Bronx,055/82,President,,Democratic,Hillary Clinton,53,95,0,2,0,4
Bronx,055/81,President,,Democratic,Bernie Sanders,112,228,0,6,3,8
Bronx,055/81,President,,Democratic,Hillary Clinton,133,228,0,6,3,8
Bronx,055/80,President,,Democratic,Bernie Sanders,67,225,0,3,3,9
Bronx,055/80,President,,Democratic,Hillary Clinton,169,225,0,3,3,9
Bronx,053/85,President,,Democratic,Bernie Sanders,62,188,0,5,0,6
Bronx,053/85,President,,Democratic,Hillary Clinton,135,188,0,5,0,6
Bronx,005/79,President,,Democratic,Bernie Sanders,47,190,0,3,0,10
Bronx,005/79,President,,Democratic,Hillary Clinton,156,190,0,3,0,10
Bronx,005/78,President,,Democratic,Bernie Sanders,68,216,0,0,0,19
Bronx,005/78,President,,Democratic,Hillary Clinton,165,216,0,0,0,19
Bronx,053/81,President,,Democratic,Bernie Sanders,18,79,0,5,0,1
Bronx,053/81,President,,Democratic,Hillary Clinton,64,79,0,5,0,1
Bronx,053/80,President,,Democratic,Bernie Sanders,28,59,0,2,0,6
Bronx,053/80,President,,Democratic,Hillary Clinton,38,59,0,2,0,6
Bronx,056/79,President,,Democratic,Bernie Sanders,55,180,0,4,0,5
Bronx,056/79,President,,Democratic,Hillary Clinton,133,180,0,4,0,5
Bronx,056/78,President,,Democratic,Bernie Sanders,0,0,0,0,0,0
Bronx,056/78,President,,Democratic,Hillary Clinton,0,0,0,0,0,0
Bronx,065/84,President,,Democratic,Bernie Sanders,66,191,0,0,0,12
Bronx,065/84,President,,Democratic,Hillary Clinton,136,191,0,0,0,12
Bronx,065/85,President,,Democratic,Bernie Sanders,57,198,0,2,0,7
Bronx,065/85,President,,Democratic,Hillary Clinton,150,198,0,2,0,7
Bronx,065/86,President,,Democratic,Bernie Sanders,26,97,0,0,1,11
Bronx,065/86,President,,Democratic,Hillary Clinton,82,97,0,0,1,11
Bronx,065/87,President,,Democratic,Bernie Sanders,39,95,0,2,0,8
Bronx,065/87,President,,Democratic,Hillary Clinton,65,95,0,2,0,8
Bronx,065/80,President,,Democratic,Bernie Sanders,78,327,0,2,1,23
Bronx,065/80,President,,Democratic,Hillary Clinton,267,327,0,2,1,23
Bronx,065/81,President,,Democratic,Bernie Sanders,109,239,0,4,2,8
Bronx,065/81,President,,Democratic,Hillary Clinton,143,239,0,4,2,8
Bronx,065/82,President,,Democratic,Bernie Sanders,97,405,0,7,0,8
Bronx,065/82,President,,Democratic,Hillary Clinton,318,405,0,7,0,8
Bronx,065/83,President,,Democratic,Bernie Sanders,32,123,0,5,0,5
Bronx,065/83,President,,Democratic,Hillary Clinton,98,123,0,5,0,5
Bronx,084/79,President,,Democratic,Bernie Sanders,70,234,0,1,0,5
Bronx,084/79,President,,Democratic,Hillary Clinton,167,234,0,1,0,5
Bronx,035/82,President,,Democratic,Bernie Sanders,61,133,0,0,0,10
Bronx,035/82,President,,Democratic,Hillary Clinton,77,133,0,0,0,10
Bronx,118/82,President,,Democratic,Bernie Sanders,0,0,0,0,0,0
Bronx,118/82,President,,Democratic,Hillary Clinton,0,0,0,0,0,0
Bronx,009/82,President,,Democratic,Bernie Sanders,39,99,0,2,0,7
Bronx,009/82,President,,Democratic,Hillary Clinton,67,99,0,2,0,7
Bronx,080/79,President,,Democratic,Bernie Sanders,0,0,0,0,0,0
Bronx,080/79,President,,Democratic,Hillary Clinton,0,0,0,0,0,0
Bronx,009/80,President,,Democratic,Bernie Sanders,40,69,0,0,1,12
Bronx,009/80,President,,Democratic,Hillary Clinton,41,69,0,0,1,12
Bronx,009/81,President,,Democratic,Bernie Sanders,41,163,0,1,0,14
Bronx,009/81,President,,Democratic,Hillary Clinton,135,163,0,1,0,14
Bronx,009/86,President,,Democratic,Bernie Sanders,47,155,0,4,0,14
Bronx,009/86,President,,Democratic,Hillary Clinton,123,155,0,4,0,14
Bronx,067/83,President,,Democratic,Bernie Sanders,83,232,0,3,1,11
Bronx,067/83,President,,Democratic,Hillary Clinton,163,232,0,3,1,11
Bronx,009/84,President,,Democratic,Bernie Sanders,34,150,0,0,0,5
Bronx,009/84,President,,Democratic,Hillary Clinton,120,150,0,0,0,5
Bronx,009/85,President,,Democratic,Bernie Sanders,38,123,0,0,0,2
Bronx,009/85,President,,Democratic,Hillary Clinton,86,123,0,0,0,2
Bronx,057/81,President,,Democratic,Bernie Sanders,86,155,0,1,5,2
Bronx,057/81,President,,Democratic,Hillary Clinton,75,155,0,1,5,2
Bronx,057/80,President,,Democratic,Bernie Sanders,24,83,0,2,0,3
Bronx,057/80,President,,Democratic,Hillary Clinton,64,83,0,2,0,3
Bronx,057/83,President,,Democratic,Bernie Sanders,47,210,0,4,0,6
Bronx,057/83,President,,Democratic,Hillary Clinton,169,210,0,4,0,6
Bronx,057/82,President,,Democratic,Bernie Sanders,65,121,0,4,0,6
Bronx,057/82,President,,Democratic,Hillary Clinton,66,121,0,4,0,6
Bronx,057/85,President,,Democratic,Bernie Sanders,40,109,0,1,0,2
Bronx,057/85,President,,Democratic,Hillary Clinton,67,109,0,1,0,2
Bronx,057/84,President,,Democratic,Bernie Sanders,60,178,0,1,0,11
Bronx,057/84,President,,Democratic,Hillary Clinton,130,178,0,1,0,11
Bronx,057/87,President,,Democratic,Bernie Sanders,96,316,0,1,1,20
Bronx,057/87,President,,Democratic,Hillary Clinton,242,316,0,1,1,20
Bronx,032/84,President,,Democratic,Bernie Sanders,23,81,0,0,2,7
Bronx,032/84,President,,Democratic,Hillary Clinton,66,81,0,0,2,7
Bronx,074/87,President,,Democratic,Bernie Sanders,51,174,0,1,1,8
Bronx,074/87,President,,Democratic,Hillary Clinton,131,174,0,1,1,8
Bronx,009/77,President,,Democratic,Bernie Sanders,88,262,0,2,1,36
Bronx,009/77,President,,Democratic,Hillary Clinton,210,262,0,2,1,36
Bronx,059/77,President,,Democratic,Bernie Sanders,41,145,0,2,0,1
Bronx,059/77,President,,Democratic,Hillary Clinton,106,145,0,2,0,1
Bronx,034/79,President,,Democratic,Bernie Sanders,60,152,0,0,0,12
Bronx,034/79,President,,Democratic,Hillary Clinton,103,152,0,0,0,12
Bronx,034/78,President,,Democratic,Bernie Sanders,52,138,0,2,0,14
Bronx,034/78,President,,Democratic,Hillary Clinton,102,138,0,2,0,14
Bronx,034/77,President,,Democratic,Bernie Sanders,57,204,0,3,0,17
Bronx,034/77,President,,Democratic,Hillary Clinton,163,204,0,3,0,17
Bronx,059/78,President,,Democratic,Bernie Sanders,15,59,0,1,0,5
Bronx,059/78,President,,Democratic,Hillary Clinton,48,59,0,1,0,5
Bronx,059/79,President,,Democratic,Bernie Sanders,56,171,0,1,0,7
Bronx,059/79,President,,Democratic,Hillary Clinton,122,171,0,1,0,7
Bronx,054/80,President,,Democratic,Bernie Sanders,20,38,0,0,0,1
Bronx,054/80,President,,Democratic,Hillary Clinton,19,38,0,0,0,1
Bronx,054/81,President,,Democratic,Bernie Sanders,94,184,0,4,0,8
Bronx,054/81,President,,Democratic,Hillary Clinton,99,184,0,4,0,8
Bronx,054/82,President,,Democratic,Bernie Sanders,3,14,0,0,0,1
Bronx,054/82,President,,Democratic,Hillary Clinton,12,14,0,0,0,1
Bronx,054/83,President,,Democratic,Bernie Sanders,31,120,0,4,0,5
Bronx,054/83,President,,Democratic,Hillary Clinton,97,120,0,4,0,5
Bronx,054/84,President,,Democratic,Bernie Sanders,63,189,0,0,0,13
Bronx,054/84,President,,Democratic,Hillary Clinton,138,189,0,0,0,13
Bronx,054/85,President,,Democratic,Bernie Sanders,54,203,0,1,0,8
Bronx,054/85,President,,Democratic,Hillary Clinton,155,203,0,1,0,8
Bronx,054/86,President,,Democratic,Bernie Sanders,75,214,0,1,0,17
Bronx,054/86,President,,Democratic,Hillary Clinton,153,214,0,1,0,17
Bronx,030/83,President,,Democratic,Bernie Sanders,31,153,0,15,0,14
Bronx,030/83,President,,Democratic,Hillary Clinton,148,153,0,15,0,14
Bronx,013/82,President,,Democratic,Bernie Sanders,46,149,0,4,0,11
Bronx,013/82,President,,Democratic,Hillary Clinton,117,149,0,4,0,11
Bronx,082/82,President,,Democratic,Bernie Sanders,32,153,0,4,0,5
Bronx,082/82,President,,Democratic,Hillary Clinton,126,153,0,4,0,5
Bronx,071/84,President,,Democratic,Bernie Sanders,52,182,0,2,1,13
Bronx,071/84,President,,Democratic,Hillary Clinton,143,182,0,2,1,13
Bronx,071/87,President,,Democratic,Bernie Sanders,20,87,0,0,0,1
Bronx,071/87,President,,Democratic,Hillary Clinton,67,87,0,0,0,1
Bronx,071/81,President,,Democratic,Bernie Sanders,115,346,0,18,3,4
Bronx,071/81,President,,Democratic,Hillary Clinton,256,346,0,18,3,4
Bronx,071/80,President,,Democratic,Bernie Sanders,53,155,0,1,0,3
Bronx,071/80,President,,Democratic,Hillary Clinton,105,155,0,1,0,3
Bronx,071/83,President,,Democratic,Bernie Sanders,61,255,0,1,0,10
Bronx,071/83,President,,Democratic,Hillary Clinton,202,255,0,1,0,10
Bronx,071/82,President,,Democratic,Bernie Sanders,54,215,0,4,1,5
Bronx,071/82,President,,Democratic,Hillary Clinton,170,215,0,4,1,5
Bronx,002/78,President,,Democratic,Bernie Sanders,80,274,0,2,0,13
Bronx,002/78,President,,Democratic,Hillary Clinton,209,274,0,2,0,13
Bronx,002/79,President,,Democratic,Bernie Sanders,58,184,0,5,0,13
Bronx,002/79,President,,Democratic,Hillary Clinton,144,184,0,5,0,13
Bronx,030/87,President,,Democratic,Bernie Sanders,23,62,0,3,0,2
Bronx,030/87,President,,Democratic,Hillary Clinton,43,62,0,3,0,2
Bronx,008/81,President,,Democratic,Bernie Sanders,35,110,0,5,1,10
Bronx,008/81,President,,Democratic,Hillary Clinton,89,110,0,5,1,10
Bronx,008/80,President,,Democratic,Bernie Sanders,41,90,0,0,0,3
Bronx,008/80,President,,Democratic,Hillary Clinton,51,90,0,0,0,3
Bronx,008/83,President,,Democratic,Bernie Sanders,46,121,0,17,0,9
Bronx,008/83,President,,Democratic,Hillary Clinton,100,121,0,17,0,9
Bronx,008/82,President,,Democratic,Bernie Sanders,76,168,0,2,0,7
Bronx,008/82,President,,Democratic,Hillary Clinton,99,168,0,2,0,7
Bronx,008/85,President,,Democratic,Bernie Sanders,66,210,0,2,0,10
Bronx,008/85,President,,Democratic,Hillary Clinton,154,210,0,2,0,10
Bronx,060/77,President,,Democratic,Bernie Sanders,52,183,0,6,0,10
Bronx,060/77,President,,Democratic,Hillary Clinton,146,183,0,6,0,10
Bronx,008/87,President,,Democratic,Bernie Sanders,46,131,0,0,1,3
Bronx,008/87,President,,Democratic,Hillary Clinton,89,131,0,0,1,3
Bronx,008/86,President,,Democratic,Bernie Sanders,58,220,0,2,0,13
Bronx,008/86,President,,Democratic,Hillary Clinton,168,220,0,2,0,13
Bronx,060/78,President,,Democratic,Bernie Sanders,66,157,0,1,1,27
Bronx,060/78,President,,Democratic,Hillary Clinton,118,157,0,1,1,27
Bronx,060/79,President,,Democratic,Bernie Sanders,37,106,0,1,0,5
Bronx,060/79,President,,Democratic,Hillary Clinton,75,106,0,1,0,5
Bronx,058/84,President,,Democratic,Bernie Sanders,51,177,0,2,0,0
Bronx,058/84,President,,Democratic,Hillary Clinton,125,177,0,2,0,0
Bronx,006/77,President,,Democratic,Bernie Sanders,81,249,0,1,0,4
Bronx,006/77,President,,Democratic,Hillary Clinton,170,249,0,1,0,4
Bronx,058/86,President,,Democratic,Bernie Sanders,43,176,0,1,2,31
Bronx,058/86,President,,Democratic,Hillary Clinton,165,176,0,1,2,31
Bronx,077/84,President,,Democratic,Bernie Sanders,38,153,0,1,0,8
Bronx,077/84,President,,Democratic,Hillary Clinton,123,153,0,1,0,8
Bronx,058/80,President,,Democratic,Bernie Sanders,43,134,0,0,0,5
Bronx,058/80,President,,Democratic,Hillary Clinton,94,134,0,0,0,5
Bronx,058/81,President,,Democratic,Bernie Sanders,51,131,0,10,1,11
Bronx,058/81,President,,Democratic,Hillary Clinton,101,131,0,10,1,11
Bronx,058/82,President,,Democratic,Bernie Sanders,46,100,0,1,0,1
Bronx,058/82,President,,Democratic,Hillary Clinton,56,100,0,1,0,1
Bronx,058/83,President,,Democratic,Bernie Sanders,46,110,0,1,0,15
Bronx,058/83,President,,Democratic,Hillary Clinton,78,110,0,1,0,15
Bronx,006/78,President,,Democratic,Bernie Sanders,62,212,0,2,0,26
Bronx,006/78,President,,Democratic,Hillary Clinton,177,212,0,2,0,26
Bronx,006/79,President,,Democratic,Bernie Sanders,30,116,0,2,0,2
Bronx,006/79,President,,Democratic,Hillary Clinton,88,116,0,2,0,2
Bronx,032/87,President,,Democratic,Bernie Sanders,39,186,0,2,0,3
Bronx,032/87,President,,Democratic,Hillary Clinton,151,186,0,2,0,3
Bronx,085/79,President,,Democratic,Bernie Sanders,36,125,0,1,0,2
Bronx,085/79,President,,Democratic,Hillary Clinton,89,125,0,1,0,2
Bronx,077/81,President,,Democratic,Bernie Sanders,86,219,0,4,0,6
Bronx,077/81,President,,Democratic,Hillary Clinton,141,219,0,4,0,6
Bronx,070/87,President,,Democratic,Bernie Sanders,63,162,0,4,0,6
Bronx,070/87,President,,Democratic,Hillary Clinton,109,162,0,4,0,6
Bronx,070/84,President,,Democratic,Bernie Sanders,46,81,0,0,1,5
Bronx,070/84,President,,Democratic,Hillary Clinton,39,81,0,0,1,5
Bronx,070/85,President,,Democratic,Bernie Sanders,33,139,0,2,0,2
Bronx,070/85,President,,Democratic,Hillary Clinton,109,139,0,2,0,2
Bronx,070/82,President,,Democratic,Bernie Sanders,49,179,0,4,0,4
Bronx,070/82,President,,Democratic,Hillary Clinton,134,179,0,4,0,4
Bronx,070/83,President,,Democratic,Bernie Sanders,74,263,0,3,0,11
Bronx,070/83,President,,Democratic,Hillary Clinton,203,263,0,3,0,11
Bronx,070/80,President,,Democratic,Bernie Sanders,46,166,0,2,2,5
Bronx,070/80,President,,Democratic,Hillary Clinton,127,166,0,2,2,5
Bronx,070/81,President,,Democratic,Bernie Sanders,26,84,0,5,1,4
Bronx,070/81,President,,Democratic,Hillary Clinton,68,84,0,5,1,4
Bronx,010/80,President,,Democratic,Bernie Sanders,48,110,0,3,0,7
Bronx,010/80,President,,Democratic,Hillary Clinton,71,110,0,3,0,7
Bronx,010/81,President,,Democratic,Bernie Sanders,29,46,0,0,1,9
Bronx,010/81,President,,Democratic,Hillary Clinton,27,46,0,0,1,9
Bronx,010/82,President,,Democratic,Bernie Sanders,100,218,0,2,1,15
Bronx,010/82,President,,Democratic,Hillary Clinton,133,218,0,2,1,15
Bronx,010/84,President,,Democratic,Bernie Sanders,69,204,0,3,0,8
Bronx,010/84,President,,Democratic,Hillary Clinton,145,204,0,3,0,8
Bronx,010/85,President,,Democratic,Bernie Sanders,41,131,0,3,0,7
Bronx,010/85,President,,Democratic,Hillary Clinton,100,131,0,3,0,7
Bronx,010/86,President,,Democratic,Bernie Sanders,38,108,0,1,0,10
Bronx,010/86,President,,Democratic,Hillary Clinton,79,108,0,1,0,10
Bronx,069/85,President,,Democratic,Bernie Sanders,45,162,0,2,0,12
Bronx,069/85,President,,Democratic,Hillary Clinton,130,162,0,2,0,12
Bronx,003/79,President,,Democratic,Bernie Sanders,57,194,0,4,0,9
Bronx,003/79,President,,Democratic,Hillary Clinton,150,194,0,4,0,9
Bronx,003/78,President,,Democratic,Bernie Sanders,35,98,0,2,0,6
Bronx,003/78,President,,Democratic,Hillary Clinton,71,98,0,2,0,6
Bronx,007/86,President,,Democratic,Bernie Sanders,38,158,0,0,0,11
Bronx,007/86,President,,Democratic,Hillary Clinton,129,158,0,0,0,11
Bronx,007/87,President,,Democratic,Bernie Sanders,48,153,0,2,0,4
Bronx,007/87,President,,Democratic,Hillary Clinton,109,153,0,2,0,4
Bronx,007/80,President,,Democratic,Bernie Sanders,48,90,0,2,0,3
Bronx,007/80,President,,Democratic,Hillary Clinton,46,90,0,2,0,3
Bronx,007/81,President,,Democratic,Bernie Sanders,82,210,0,2,1,13
Bronx,007/81,President,,Democratic,Hillary Clinton,144,210,0,2,1,13
Bronx,007/82,President,,Democratic,Bernie Sanders,60,111,0,0,0,3
Bronx,007/82,President,,Democratic,Hillary Clinton,54,111,0,0,0,3
Bronx,007/83,President,,Democratic,Bernie Sanders,54,235,0,4,0,8
Bronx,007/83,President,,Democratic,Hillary Clinton,188,235,0,4,0,8
Bronx,076/80,President,,Democratic,Bernie Sanders,71,182,0,1,0,9
Bronx,076/80,President,,Democratic,Hillary Clinton,120,182,0,1,0,9
Bronx,076/81,President,,Democratic,Bernie Sanders,79,230,0,10,4,3
Bronx,076/81,President,,Democratic,Hillary Clinton,165,230,0,10,4,3
Bronx,076/82,President,,Democratic,Bernie Sanders,54,182,0,2,0,7
Bronx,076/82,President,,Democratic,Hillary Clinton,137,182,0,2,0,7
Bronx,076/83,President,,Democratic,Bernie Sanders,52,247,0,3,0,9
Bronx,076/83,President,,Democratic,Hillary Clinton,205,247,0,3,0,9
Bronx,003/77,President,,Democratic,Bernie Sanders,31,164,0,4,0,6
Bronx,003/77,President,,Democratic,Hillary Clinton,141,164,0,4,0,6
Bronx,076/87,President,,Democratic,Bernie Sanders,50,142,0,0,0,7
Bronx,076/87,President,,Democratic,Hillary Clinton,99,142,0,0,0,7
Bronx,061/79,President,,Democratic,Bernie Sanders,69,214,0,3,1,13
Bronx,061/79,President,,Democratic,Hillary Clinton,158,214,0,3,1,13
Bronx,061/78,President,,Democratic,Bernie Sanders,45,99,0,4,1,14
Bronx,061/78,President,,Democratic,Hillary Clinton,73,99,0,4,1,14
Bronx,021/87,President,,Democratic,Bernie Sanders,14,55,0,1,0,1
Bronx,021/87,President,,Democratic,Hillary Clinton,43,55,0,1,0,1
Bronx,052/87,President,,Democratic,Bernie Sanders,54,186,0,7,1,11
Bronx,052/87,President,,Democratic,Hillary Clinton,151,186,0,7,1,11
Bronx,061/77,President,,Democratic,Bernie Sanders,22,79,0,0,1,5
Bronx,061/77,President,,Democratic,Hillary Clinton,63,79,0,0,1,5
Bronx,033/87,President,,Democratic,Bernie Sanders,62,216,0,1,1,6
Bronx,033/87,President,,Democratic,Hillary Clinton,162,216,0,1,1,6
Bronx,104/82,President,,Democratic,Bernie Sanders,45,229,0,4,0,4
Bronx,104/82,President,,Democratic,Hillary Clinton,191,229,0,4,0,4
Bronx,067/86,President,,Democratic,Bernie Sanders,42,196,0,1,0,13
Bronx,067/86,President,,Democratic,Hillary Clinton,162,196,0,1,0,13
Bronx,082/79,President,,Democratic,Bernie Sanders,79,300,0,4,0,18
Bronx,082/79,President,,Democratic,Hillary Clinton,240,300,0,4,0,18
Bronx,054/77,President,,Democratic,Bernie Sanders,43,166,0,2,0,13
Bronx,054/77,President,,Democratic,Hillary Clinton,137,166,0,2,0,13
Bronx,067/87,President,,Democratic,Bernie Sanders,37,103,0,2,1,7
Bronx,067/87,President,,Democratic,Hillary Clinton,75,103,0,2,1,7
Bronx,054/79,President,,Democratic,Bernie Sanders,35,118,0,0,0,8
Bronx,054/79,President,,Democratic,Hillary Clinton,89,118,0,0,0,8
Bronx,054/78,President,,Democratic,Bernie Sanders,53,120,0,2,0,10
Bronx,054/78,President,,Democratic,Hillary Clinton,78,120,0,2,0,10
Bronx,081/80,President,,Democratic,Bernie Sanders,79,183,0,2,1,7
