county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Queens,028/28,U.S. Senate,,Conservative,Wendy Long,15,729,,49,13,13,2,0,0
Queens,028/28,U.S. Senate,,Reform,Wendy Long,1,729,,49,13,13,2,0,0
Queens,028/28,U.S. Senate,,Libertarian,Alex Merced,6,729,,49,13,13,2,0,0
Queens,028/28,U.S. Senate,,Independence,Charles E. Schumer,8,729,,49,13,13,2,0,0
Queens,028/28,U.S. Senate,,Green,Robin Laverne Wilson,10,729,,49,13,13,2,0,0
Queens,010/36,U.S. Senate,,Republican,Wendy Long,101,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Democratic,Charles E. Schumer,699,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Working Families,Charles E. Schumer,28,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Women's Equality,Charles E. Schumer,8,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Conservative,Wendy Long,11,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Reform,Wendy Long,0,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Libertarian,Alex Merced,6,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Independence,Charles E. Schumer,10,852,,30,2,29,,0,0
Queens,010/36,U.S. Senate,,Green,Robin Laverne Wilson,19,852,,30,2,29,,0,0
Queens,025/32,U.S. Senate,,Republican,Wendy Long,13,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Democratic,Charles E. Schumer,592,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Working Families,Charles E. Schumer,4,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Women's Equality,Charles E. Schumer,1,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Conservative,Wendy Long,0,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Reform,Wendy Long,1,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Libertarian,Alex Merced,0,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Independence,Charles E. Schumer,1,587,,10,1,43,,0,0
Queens,025/32,U.S. Senate,,Green,Robin Laverne Wilson,9,587,,10,1,43,,0,0
Queens,032/38,U.S. Senate,,Republican,Wendy Long,58,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Democratic,Charles E. Schumer,509,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Working Families,Charles E. Schumer,23,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Women's Equality,Charles E. Schumer,7,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Conservative,Wendy Long,10,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Reform,Wendy Long,1,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Libertarian,Alex Merced,3,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Independence,Charles E. Schumer,7,612,,10,1,31,,0,0
Queens,032/38,U.S. Senate,,Green,Robin Laverne Wilson,10,612,,10,1,31,,0,0
Queens,020/23,U.S. Senate,,Republican,Wendy Long,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Democratic,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Working Families,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Women's Equality,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Conservative,Wendy Long,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Reform,Wendy Long,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Libertarian,Alex Merced,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Independence,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,020/23,U.S. Senate,,Green,Robin Laverne Wilson,0,0,,0,0,0,,0,0
Queens,048/32,U.S. Senate,,Republican,Wendy Long,3,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Democratic,Charles E. Schumer,382,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Working Families,Charles E. Schumer,1,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Women's Equality,Charles E. Schumer,0,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Conservative,Wendy Long,0,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Reform,Wendy Long,1,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Libertarian,Alex Merced,0,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Independence,Charles E. Schumer,4,372,,8,0,23,,0,0
Queens,048/32,U.S. Senate,,Green,Robin Laverne Wilson,6,372,,8,0,23,,0,0
Queens,054/38,U.S. Senate,,Republican,Wendy Long,73,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Democratic,Charles E. Schumer,472,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Working Families,Charles E. Schumer,24,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Women's Equality,Charles E. Schumer,2,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Conservative,Wendy Long,9,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Reform,Wendy Long,1,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Libertarian,Alex Merced,1,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Independence,Charles E. Schumer,5,604,,6,3,32,,0,0
Queens,054/38,U.S. Senate,,Green,Robin Laverne Wilson,16,604,,6,3,32,,0,0
Queens,054/35,U.S. Senate,,Republican,Wendy Long,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Democratic,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Working Families,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Women's Equality,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Conservative,Wendy Long,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Reform,Wendy Long,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Libertarian,Alex Merced,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Independence,Charles E. Schumer,0,0,,0,0,0,,0,0
Queens,054/35,U.S. Senate,,Green,Robin Laverne Wilson,0,0,,0,0,0,,0,0
Queens,054/37,U.S. Senate,,Republican,Wendy Long,18,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Democratic,Charles E. Schumer,141,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Working Families,Charles E. Schumer,15,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Women's Equality,Charles E. Schumer,6,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Conservative,Wendy Long,2,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Reform,Wendy Long,0,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Libertarian,Alex Merced,2,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Independence,Charles E. Schumer,5,194,,3,1,8,,0,0
Queens,054/37,U.S. Senate,,Green,Robin Laverne Wilson,8,194,,3,1,8,,0,0
Queens,054/36,U.S. Senate,,Republican,Wendy Long,91,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Democratic,Charles E. Schumer,270,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Working Families,Charles E. Schumer,6,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Women's Equality,Charles E. Schumer,2,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Conservative,Wendy Long,12,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Reform,Wendy Long,0,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Libertarian,Alex Merced,1,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Independence,Charles E. Schumer,7,397,,14,1,10,1,0,0
Queens,054/36,U.S. Senate,,Green,Robin Laverne Wilson,9,397,,14,1,10,1,0,0
Queens,054/31,U.S. Senate,,Republican,Wendy Long,26,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Democratic,Charles E. Schumer,425,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Working Families,Charles E. Schumer,4,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Women's Equality,Charles E. Schumer,1,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Conservative,Wendy Long,3,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Reform,Wendy Long,0,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Libertarian,Alex Merced,0,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Independence,Charles E. Schumer,1,432,,13,1,24,,0,0
Queens,054/31,U.S. Senate,,Green,Robin Laverne Wilson,4,432,,13,1,24,,0,0
Queens,054/30,U.S. Senate,,Republican,Wendy Long,12,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Democratic,Charles E. Schumer,66,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Working Families,Charles E. Schumer,1,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Women's Equality,Charles E. Schumer,0,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Conservative,Wendy Long,0,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Reform,Wendy Long,0,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Libertarian,Alex Merced,1,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Independence,Charles E. Schumer,2,78,,2,0,9,,0,0
Queens,054/30,U.S. Senate,,Green,Robin Laverne Wilson,0,78,,2,0,9,,0,0
Queens,054/33,U.S. Senate,,Republican,Wendy Long,8,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Democratic,Charles E. Schumer,621,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Working Families,Charles E. Schumer,3,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Women's Equality,Charles E. Schumer,0,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Conservative,Wendy Long,2,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Reform,Wendy Long,0,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Libertarian,Alex Merced,0,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Independence,Charles E. Schumer,3,625,,14,3,13,,0,0
Queens,054/33,U.S. Senate,,Green,Robin Laverne Wilson,6,625,,14,3,13,,0,0
Queens,054/32,U.S. Senate,,Republican,Wendy Long,15,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Democratic,Charles E. Schumer,443,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Working Families,Charles E. Schumer,10,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Women's Equality,Charles E. Schumer,0,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Conservative,Wendy Long,3,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Reform,Wendy Long,1,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Libertarian,Alex Merced,2,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Independence,Charles E. Schumer,0,467,,9,1,24,,0,0
Queens,054/32,U.S. Senate,,Green,Robin Laverne Wilson,7,467,,9,1,24,,0,0
Queens,056/33,U.S. Senate,,Republican,Wendy Long,13,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Democratic,Charles E. Schumer,698,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Working Families,Charles E. Schumer,2,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Women's Equality,Charles E. Schumer,2,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Conservative,Wendy Long,1,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Reform,Wendy Long,0,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Libertarian,Alex Merced,2,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Independence,Charles E. Schumer,2,698,,36,0,7,,0,0
Queens,056/33,U.S. Senate,,Green,Robin Laverne Wilson,5,698,,36,0,7,,0,0
Queens,037/23,U.S. Senate,,Republican,Wendy Long,49,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Democratic,Charles E. Schumer,319,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Working Families,Charles E. Schumer,13,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Women's Equality,Charles E. Schumer,2,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Conservative,Wendy Long,14,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Reform,Wendy Long,0,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Libertarian,Alex Merced,0,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Independence,Charles E. Schumer,4,402,,11,5,9,1,0,0
Queens,037/23,U.S. Senate,,Green,Robin Laverne Wilson,3,402,,11,5,9,1,0,0
Queens,013/28,U.S. Senate,,Republican,Wendy Long,6,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Democratic,Charles E. Schumer,10,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Working Families,Charles E. Schumer,3,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Women's Equality,Charles E. Schumer,1,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Conservative,Wendy Long,1,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Reform,Wendy Long,0,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Libertarian,Alex Merced,0,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Independence,Charles E. Schumer,0,24,,1,0,0,,0,0
Queens,013/28,U.S. Senate,,Green,Robin Laverne Wilson,2,24,,1,0,0,,0,0
Queens,037/25,U.S. Senate,,Republican,Wendy Long,148,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Democratic,Charles E. Schumer,399,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Working Families,Charles E. Schumer,18,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Women's Equality,Charles E. Schumer,0,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Conservative,Wendy Long,17,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Reform,Wendy Long,1,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Libertarian,Alex Merced,2,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Independence,Charles E. Schumer,10,625,,28,2,9,,0,0
Queens,037/25,U.S. Senate,,Green,Robin Laverne Wilson,7,625,,28,2,9,,0,0
Queens,037/24,U.S. Senate,,Republican,Wendy Long,78,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Democratic,Charles E. Schumer,600,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Working Families,Charles E. Schumer,12,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Women's Equality,Charles E. Schumer,1,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Conservative,Wendy Long,5,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Reform,Wendy Long,1,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Libertarian,Alex Merced,2,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Independence,Charles E. Schumer,5,700,,17,1,16,,0,0
Queens,037/24,U.S. Senate,,Green,Robin Laverne Wilson,10,700,,17,1,16,,0,0
Queens,037/27,U.S. Senate,,Republican,Wendy Long,54,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Democratic,Charles E. Schumer,541,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Working Families,Charles E. Schumer,10,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Women's Equality,Charles E. Schumer,0,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Conservative,Wendy Long,1,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Reform,Wendy Long,0,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Libertarian,Alex Merced,4,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Independence,Charles E. Schumer,5,592,,33,1,32,,0,0
Queens,037/27,U.S. Senate,,Green,Robin Laverne Wilson,9,592,,33,1,32,,0,0
Queens,037/26,U.S. Senate,,Republican,Wendy Long,161,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Democratic,Charles E. Schumer,428,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Working Families,Charles E. Schumer,30,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Women's Equality,Charles E. Schumer,1,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Conservative,Wendy Long,24,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Reform,Wendy Long,0,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Libertarian,Alex Merced,6,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Independence,Charles E. Schumer,4,666,,19,3,14,1,0,0
Queens,037/26,U.S. Senate,,Green,Robin Laverne Wilson,5,666,,19,3,14,1,0,0
Queens,013/23,U.S. Senate,,Republican,Wendy Long,126,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Democratic,Charles E. Schumer,358,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Working Families,Charles E. Schumer,19,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Women's Equality,Charles E. Schumer,1,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Conservative,Wendy Long,18,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Reform,Wendy Long,0,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Libertarian,Alex Merced,4,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Independence,Charles E. Schumer,12,517,,22,0,17,,0,0
Queens,013/23,U.S. Senate,,Green,Robin Laverne Wilson,4,517,,22,0,17,,0,0
Queens,037/28,U.S. Senate,,Republican,Wendy Long,110,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Democratic,Charles E. Schumer,421,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Working Families,Charles E. Schumer,9,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Women's Equality,Charles E. Schumer,2,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Conservative,Wendy Long,8,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Reform,Wendy Long,1,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Libertarian,Alex Merced,3,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Independence,Charles E. Schumer,12,561,,26,6,12,,0,0
Queens,037/28,U.S. Senate,,Green,Robin Laverne Wilson,8,561,,26,6,12,,0,0
Queens,056/31,U.S. Senate,,Republican,Wendy Long,10,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Democratic,Charles E. Schumer,362,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Working Families,Charles E. Schumer,11,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Women's Equality,Charles E. Schumer,1,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Conservative,Wendy Long,4,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Reform,Wendy Long,0,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Libertarian,Alex Merced,0,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Independence,Charles E. Schumer,3,404,,6,0,19,,0,0
Queens,056/31,U.S. Senate,,Green,Robin Laverne Wilson,14,404,,6,0,19,,0,0
Queens,013/27,U.S. Senate,,Republican,Wendy Long,84,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Democratic,Charles E. Schumer,573,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Working Families,Charles E. Schumer,13,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Women's Equality,Charles E. Schumer,2,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Conservative,Wendy Long,7,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Reform,Wendy Long,0,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Libertarian,Alex Merced,0,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Independence,Charles E. Schumer,7,650,,38,10,21,,0,0
Queens,013/27,U.S. Senate,,Green,Robin Laverne Wilson,8,650,,38,10,21,,0,0
Queens,013/26,U.S. Senate,,Republican,Wendy Long,176,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Democratic,Charles E. Schumer,484,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Working Families,Charles E. Schumer,23,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Women's Equality,Charles E. Schumer,4,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Conservative,Wendy Long,31,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Reform,Wendy Long,0,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Libertarian,Alex Merced,4,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Independence,Charles E. Schumer,13,749,,18,4,22,,0,0
Queens,013/26,U.S. Senate,,Green,Robin Laverne Wilson,10,749,,18,4,22,,0,0
Queens,013/25,U.S. Senate,,Republican,Wendy Long,109,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Democratic,Charles E. Schumer,304,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Working Families,Charles E. Schumer,24,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Women's Equality,Charles E. Schumer,0,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Conservative,Wendy Long,8,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Reform,Wendy Long,3,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Libertarian,Alex Merced,1,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Independence,Charles E. Schumer,4,466,,16,6,11,,0,0
Queens,013/25,U.S. Senate,,Green,Robin Laverne Wilson,9,466,,16,6,11,,0,0
Queens,013/24,U.S. Senate,,Republican,Wendy Long,48,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Democratic,Charles E. Schumer,408,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Working Families,Charles E. Schumer,16,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Women's Equality,Charles E. Schumer,0,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Conservative,Wendy Long,9,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Reform,Wendy Long,1,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Libertarian,Alex Merced,3,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Independence,Charles E. Schumer,8,479,,32,3,8,,0,0
Queens,013/24,U.S. Senate,,Green,Robin Laverne Wilson,12,479,,32,3,8,,0,0
Queens,027/24,U.S. Senate,,Republican,Wendy Long,22,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Democratic,Charles E. Schumer,646,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Working Families,Charles E. Schumer,6,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Women's Equality,Charles E. Schumer,2,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Conservative,Wendy Long,0,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Reform,Wendy Long,0,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Libertarian,Alex Merced,1,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Independence,Charles E. Schumer,3,656,,22,1,15,,0,0
Queens,027/24,U.S. Senate,,Green,Robin Laverne Wilson,7,656,,22,1,15,,0,0
Queens,027/25,U.S. Senate,,Republican,Wendy Long,157,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Democratic,Charles E. Schumer,393,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Working Families,Charles E. Schumer,16,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Women's Equality,Charles E. Schumer,2,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Conservative,Wendy Long,23,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Reform,Wendy Long,2,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Libertarian,Alex Merced,3,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Independence,Charles E. Schumer,10,612,,39,3,12,,0,0
Queens,027/25,U.S. Senate,,Green,Robin Laverne Wilson,8,612,,39,3,12,,0,0
Queens,027/26,U.S. Senate,,Republican,Wendy Long,136,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Democratic,Charles E. Schumer,414,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Working Families,Charles E. Schumer,12,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Women's Equality,Charles E. Schumer,0,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Conservative,Wendy Long,11,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Reform,Wendy Long,0,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Libertarian,Alex Merced,2,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Independence,Charles E. Schumer,4,561,,36,2,12,,0,0
Queens,027/26,U.S. Senate,,Green,Robin Laverne Wilson,0,561,,36,2,12,,0,0
Queens,027/27,U.S. Senate,,Republican,Wendy Long,182,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Democratic,Charles E. Schumer,337,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Working Families,Charles E. Schumer,16,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Women's Equality,Charles E. Schumer,0,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Conservative,Wendy Long,17,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Reform,Wendy Long,0,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Libertarian,Alex Merced,2,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Independence,Charles E. Schumer,17,561,,10,28,3,1,0,0
Queens,027/27,U.S. Senate,,Green,Robin Laverne Wilson,6,561,,10,28,3,1,0,0
Queens,027/23,U.S. Senate,,Republican,Wendy Long,189,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Democratic,Charles E. Schumer,293,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Working Families,Charles E. Schumer,11,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Women's Equality,Charles E. Schumer,2,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Conservative,Wendy Long,24,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Reform,Wendy Long,0,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Libertarian,Alex Merced,3,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Independence,Charles E. Schumer,14,528,,13,12,16,,0,0
Queens,027/23,U.S. Senate,,Green,Robin Laverne Wilson,0,528,,13,12,16,,0,0
Queens,067/37,U.S. Senate,,Republican,Wendy Long,98,568,,8,1,26,,0,0
Queens,067/37,U.S. Senate,,Democratic,Charles E. Schumer,378,568,,8,1,26,,0,0
Queens,067/37,U.S. Senate,,Working Families,Charles E. Schumer,32,568,,8,1,26,,0,0
Queens,067/37,U.S. Senate,,Women's Equality,Charles E. Schumer,3,568,,8,1,26,,0,0
