assembly_district,precinct,county,party,office,district,candidate,votes
41,24,Kings,Democratic,President,,Emergency,0
41,24,Kings,Democratic,President,,Absentee/Military,0
41,24,Kings,Democratic,President,,Federal,0
41,24,Kings,Democratic,President,,Affidavit,1
41,24,Kings,Democratic,President,,Bernie Sanders,8
41,24,Kings,Democratic,President,,Hillary Clinton,10
41,25,Kings,Democratic,President,,Emergency,0
41,25,Kings,Democratic,President,,Absentee/Military,0
41,25,Kings,Democratic,President,,Federal,0
41,25,Kings,Democratic,President,,Affidavit,0
41,25,Kings,Democratic,President,,Bernie Sanders,10
41,25,Kings,Democratic,President,,Hillary Clinton,18
41,26,Kings,Democratic,President,,Emergency,0
41,26,Kings,Democratic,President,,Absentee/Military,0
41,26,Kings,Democratic,President,,Federal,0
41,26,Kings,Democratic,President,,Affidavit,1
41,26,Kings,Democratic,President,,Bernie Sanders,6
41,26,Kings,Democratic,President,,Hillary Clinton,23
41,27,Kings,Democratic,President,,Emergency,0
41,27,Kings,Democratic,President,,Absentee/Military,0
41,27,Kings,Democratic,President,,Federal,0
41,27,Kings,Democratic,President,,Affidavit,4
41,27,Kings,Democratic,President,,Bernie Sanders,51
41,27,Kings,Democratic,President,,Hillary Clinton,92
41,28,Kings,Democratic,President,,Emergency,0
41,28,Kings,Democratic,President,,Absentee/Military,4
41,28,Kings,Democratic,President,,Federal,1
41,28,Kings,Democratic,President,,Affidavit,3
41,28,Kings,Democratic,President,,Bernie Sanders,80
41,28,Kings,Democratic,President,,Hillary Clinton,166
41,29,Kings,Democratic,President,,Emergency,0
41,29,Kings,Democratic,President,,Absentee/Military,0
41,29,Kings,Democratic,President,,Federal,0
41,29,Kings,Democratic,President,,Affidavit,1
41,29,Kings,Democratic,President,,Bernie Sanders,11
41,29,Kings,Democratic,President,,Hillary Clinton,1
41,30,Kings,Democratic,President,,Emergency,0
41,30,Kings,Democratic,President,,Absentee/Military,1
41,30,Kings,Democratic,President,,Federal,2
41,30,Kings,Democratic,President,,Affidavit,2
41,30,Kings,Democratic,President,,Bernie Sanders,64
41,30,Kings,Democratic,President,,Hillary Clinton,118
41,31,Kings,Democratic,President,,Emergency,0
41,31,Kings,Democratic,President,,Absentee/Military,8
41,31,Kings,Democratic,President,,Federal,1
41,31,Kings,Democratic,President,,Affidavit,4
41,31,Kings,Democratic,President,,Bernie Sanders,68
41,31,Kings,Democratic,President,,Hillary Clinton,201
41,32,Kings,Democratic,President,,Emergency,0
41,32,Kings,Democratic,President,,Absentee/Military,7
41,32,Kings,Democratic,President,,Federal,5
41,32,Kings,Democratic,President,,Affidavit,3
41,32,Kings,Democratic,President,,Bernie Sanders,82
41,32,Kings,Democratic,President,,Hillary Clinton,148
41,33,Kings,Democratic,President,,Emergency,0
41,33,Kings,Democratic,President,,Absentee/Military,7
41,33,Kings,Democratic,President,,Federal,1
41,33,Kings,Democratic,President,,Affidavit,3
41,33,Kings,Democratic,President,,Bernie Sanders,82
41,33,Kings,Democratic,President,,Hillary Clinton,199
41,34,Kings,Democratic,President,,Emergency,0
41,34,Kings,Democratic,President,,Absentee/Military,3
41,34,Kings,Democratic,President,,Federal,0
41,34,Kings,Democratic,President,,Affidavit,7
41,34,Kings,Democratic,President,,Bernie Sanders,64
41,34,Kings,Democratic,President,,Hillary Clinton,196
41,35,Kings,Democratic,President,,Emergency,0
41,35,Kings,Democratic,President,,Absentee/Military,4
41,35,Kings,Democratic,President,,Federal,1
41,35,Kings,Democratic,President,,Affidavit,2
41,35,Kings,Democratic,President,,Bernie Sanders,55
41,35,Kings,Democratic,President,,Hillary Clinton,51
41,36,Kings,Democratic,President,,Emergency,0
41,36,Kings,Democratic,President,,Absentee/Military,1
41,36,Kings,Democratic,President,,Federal,0
41,36,Kings,Democratic,President,,Affidavit,0
41,36,Kings,Democratic,President,,Bernie Sanders,81
41,36,Kings,Democratic,President,,Hillary Clinton,37
41,37,Kings,Democratic,President,,Emergency,0
41,37,Kings,Democratic,President,,Absentee/Military,6
41,37,Kings,Democratic,President,,Federal,0
41,37,Kings,Democratic,President,,Affidavit,5
41,37,Kings,Democratic,President,,Bernie Sanders,58
41,37,Kings,Democratic,President,,Hillary Clinton,205
41,38,Kings,Democratic,President,,Emergency,0
41,38,Kings,Democratic,President,,Absentee/Military,3
41,38,Kings,Democratic,President,,Federal,0
41,38,Kings,Democratic,President,,Affidavit,7
41,38,Kings,Democratic,President,,Bernie Sanders,86
41,38,Kings,Democratic,President,,Hillary Clinton,273
41,39,Kings,Democratic,President,,Emergency,0
41,39,Kings,Democratic,President,,Absentee/Military,3
41,39,Kings,Democratic,President,,Federal,0
41,39,Kings,Democratic,President,,Affidavit,1
41,39,Kings,Democratic,President,,Bernie Sanders,64
41,39,Kings,Democratic,President,,Hillary Clinton,189
41,40,Kings,Democratic,President,,Emergency,0
41,40,Kings,Democratic,President,,Absentee/Military,2
41,40,Kings,Democratic,President,,Federal,0
41,40,Kings,Democratic,President,,Affidavit,2
41,40,Kings,Democratic,President,,Bernie Sanders,54
41,40,Kings,Democratic,President,,Hillary Clinton,176
41,41,Kings,Democratic,President,,Emergency,0
41,41,Kings,Democratic,President,,Absentee/Military,3
41,41,Kings,Democratic,President,,Federal,0
41,41,Kings,Democratic,President,,Affidavit,3
41,41,Kings,Democratic,President,,Bernie Sanders,74
41,41,Kings,Democratic,President,,Hillary Clinton,233
41,42,Kings,Democratic,President,,Emergency,0
41,42,Kings,Democratic,President,,Absentee/Military,0
41,42,Kings,Democratic,President,,Federal,0
41,42,Kings,Democratic,President,,Affidavit,1
41,42,Kings,Democratic,President,,Bernie Sanders,25
41,42,Kings,Democratic,President,,Hillary Clinton,17
41,43,Kings,Democratic,President,,Emergency,0
41,43,Kings,Democratic,President,,Absentee/Military,1
41,43,Kings,Democratic,President,,Federal,0
41,43,Kings,Democratic,President,,Affidavit,4
41,43,Kings,Democratic,President,,Bernie Sanders,66
41,43,Kings,Democratic,President,,Hillary Clinton,99
41,44,Kings,Democratic,President,,Emergency,0
41,44,Kings,Democratic,President,,Absentee/Military,3
41,44,Kings,Democratic,President,,Federal,0
41,44,Kings,Democratic,President,,Affidavit,6
41,44,Kings,Democratic,President,,Bernie Sanders,25
41,44,Kings,Democratic,President,,Hillary Clinton,30
41,45,Kings,Democratic,President,,Emergency,0
41,45,Kings,Democratic,President,,Absentee/Military,4
41,45,Kings,Democratic,President,,Federal,0
41,45,Kings,Democratic,President,,Affidavit,6
41,45,Kings,Democratic,President,,Bernie Sanders,90
41,45,Kings,Democratic,President,,Hillary Clinton,298
41,46,Kings,Democratic,President,,Emergency,0
41,46,Kings,Democratic,President,,Absentee/Military,9
41,46,Kings,Democratic,President,,Federal,0
41,46,Kings,Democratic,President,,Affidavit,4
41,46,Kings,Democratic,President,,Bernie Sanders,86
41,46,Kings,Democratic,President,,Hillary Clinton,89
41,47,Kings,Democratic,President,,Emergency,0
41,47,Kings,Democratic,President,,Absentee/Military,2
41,47,Kings,Democratic,President,,Federal,1
41,47,Kings,Democratic,President,,Affidavit,9
41,47,Kings,Democratic,President,,Bernie Sanders,55
41,47,Kings,Democratic,President,,Hillary Clinton,238
41,48,Kings,Democratic,President,,Emergency,0
41,48,Kings,Democratic,President,,Absentee/Military,2
41,48,Kings,Democratic,President,,Federal,0
41,48,Kings,Democratic,President,,Affidavit,2
41,48,Kings,Democratic,President,,Bernie Sanders,24
41,48,Kings,Democratic,President,,Hillary Clinton,106
41,49,Kings,Democratic,President,,Emergency,0
41,49,Kings,Democratic,President,,Absentee/Military,7
41,49,Kings,Democratic,President,,Federal,0
41,49,Kings,Democratic,President,,Affidavit,11
41,49,Kings,Democratic,President,,Bernie Sanders,49
41,49,Kings,Democratic,President,,Hillary Clinton,232
41,50,Kings,Democratic,President,,Emergency,0
41,50,Kings,Democratic,President,,Absentee/Military,1
41,50,Kings,Democratic,President,,Federal,1
41,50,Kings,Democratic,President,,Affidavit,1
41,50,Kings,Democratic,President,,Bernie Sanders,51
41,50,Kings,Democratic,President,,Hillary Clinton,73
41,51,Kings,Democratic,President,,Emergency,0
41,51,Kings,Democratic,President,,Absentee/Military,0
41,51,Kings,Democratic,President,,Federal,0
41,51,Kings,Democratic,President,,Affidavit,0
41,51,Kings,Democratic,President,,Bernie Sanders,17
41,51,Kings,Democratic,President,,Hillary Clinton,22
41,52,Kings,Democratic,President,,Emergency,0
41,52,Kings,Democratic,President,,Absentee/Military,3
41,52,Kings,Democratic,President,,Federal,0
41,52,Kings,Democratic,President,,Affidavit,0
41,52,Kings,Democratic,President,,Bernie Sanders,27
41,52,Kings,Democratic,President,,Hillary Clinton,51
41,53,Kings,Democratic,President,,Emergency,0
41,53,Kings,Democratic,President,,Absentee/Military,6
41,53,Kings,Democratic,President,,Federal,1
41,53,Kings,Democratic,President,,Affidavit,9
41,53,Kings,Democratic,President,,Bernie Sanders,62
41,53,Kings,Democratic,President,,Hillary Clinton,124
41,54,Kings,Democratic,President,,Emergency,0
41,54,Kings,Democratic,President,,Absentee/Military,5
41,54,Kings,Democratic,President,,Federal,2
41,54,Kings,Democratic,President,,Affidavit,2
41,54,Kings,Democratic,President,,Bernie Sanders,86
41,54,Kings,Democratic,President,,Hillary Clinton,154
41,55,Kings,Democratic,President,,Emergency,0
41,55,Kings,Democratic,President,,Absentee/Military,12
41,55,Kings,Democratic,President,,Federal,0
41,55,Kings,Democratic,President,,Affidavit,6
41,55,Kings,Democratic,President,,Bernie Sanders,79
41,55,Kings,Democratic,President,,Hillary Clinton,190
41,56,Kings,Democratic,President,,Emergency,0
41,56,Kings,Democratic,President,,Absentee/Military,0
41,56,Kings,Democratic,President,,Federal,0
41,56,Kings,Democratic,President,,Affidavit,2
41,56,Kings,Democratic,President,,Bernie Sanders,42
41,56,Kings,Democratic,President,,Hillary Clinton,33
41,57,Kings,Democratic,President,,Emergency,0
41,57,Kings,Democratic,President,,Absentee/Military,1
41,57,Kings,Democratic,President,,Federal,1
41,57,Kings,Democratic,President,,Affidavit,0
41,57,Kings,Democratic,President,,Bernie Sanders,36
41,57,Kings,Democratic,President,,Hillary Clinton,53
41,58,Kings,Democratic,President,,Emergency,0
41,58,Kings,Democratic,President,,Absentee/Military,4
41,58,Kings,Democratic,President,,Federal,8
41,58,Kings,Democratic,President,,Affidavit,1
41,58,Kings,Democratic,President,,Bernie Sanders,48
41,58,Kings,Democratic,President,,Hillary Clinton,96
41,59,Kings,Democratic,President,,Emergency,0
41,59,Kings,Democratic,President,,Absentee/Military,5
41,59,Kings,Democratic,President,,Federal,0
41,59,Kings,Democratic,President,,Affidavit,1
41,59,Kings,Democratic,President,,Bernie Sanders,60
41,59,Kings,Democratic,President,,Hillary Clinton,93
41,60,Kings,Democratic,President,,Emergency,0
41,60,Kings,Democratic,President,,Absentee/Military,7
41,60,Kings,Democratic,President,,Federal,2
41,60,Kings,Democratic,President,,Affidavit,7
41,60,Kings,Democratic,President,,Bernie Sanders,48
41,60,Kings,Democratic,President,,Hillary Clinton,78
41,61,Kings,Democratic,President,,Emergency,0
41,61,Kings,Democratic,President,,Absentee/Military,1
41,61,Kings,Democratic,President,,Federal,0
41,61,Kings,Democratic,President,,Affidavit,3
41,61,Kings,Democratic,President,,Bernie Sanders,33
41,61,Kings,Democratic,President,,Hillary Clinton,36
41,62,Kings,Democratic,President,,Emergency,0
41,62,Kings,Democratic,President,,Absentee/Military,2
41,62,Kings,Democratic,President,,Federal,2
41,62,Kings,Democratic,President,,Affidavit,5
41,62,Kings,Democratic,President,,Bernie Sanders,61
41,62,Kings,Democratic,President,,Hillary Clinton,83
41,63,Kings,Democratic,President,,Emergency,0
41,63,Kings,Democratic,President,,Absentee/Military,9
41,63,Kings,Democratic,President,,Federal,0
41,63,Kings,Democratic,President,,Affidavit,1
41,63,Kings,Democratic,President,,Bernie Sanders,69
41,63,Kings,Democratic,President,,Hillary Clinton,75
41,64,Kings,Democratic,President,,Emergency,0
41,64,Kings,Democratic,President,,Absentee/Military,6
41,64,Kings,Democratic,President,,Federal,0
41,64,Kings,Democratic,President,,Affidavit,9
41,64,Kings,Democratic,President,,Bernie Sanders,113
41,64,Kings,Democratic,President,,Hillary Clinton,126
41,65,Kings,Democratic,President,,Emergency,0
41,65,Kings,Democratic,President,,Absentee/Military,1
41,65,Kings,Democratic,President,,Federal,0
41,65,Kings,Democratic,President,,Affidavit,1
41,65,Kings,Democratic,President,,Bernie Sanders,23
41,65,Kings,Democratic,President,,Hillary Clinton,23
41,66,Kings,Democratic,President,,Emergency,0
41,66,Kings,Democratic,President,,Absentee/Military,1
41,66,Kings,Democratic,President,,Federal,0
41,66,Kings,Democratic,President,,Affidavit,4
41,66,Kings,Democratic,President,,Bernie Sanders,45
41,66,Kings,Democratic,President,,Hillary Clinton,70
41,67,Kings,Democratic,President,,Emergency,0
41,67,Kings,Democratic,President,,Absentee/Military,1
41,67,Kings,Democratic,President,,Federal,0
41,67,Kings,Democratic,President,,Affidavit,7
41,67,Kings,Democratic,President,,Bernie Sanders,53
41,67,Kings,Democratic,President,,Hillary Clinton,69
41,68,Kings,Democratic,President,,Emergency,0
41,68,Kings,Democratic,President,,Absentee/Military,2
41,68,Kings,Democratic,President,,Federal,1
41,68,Kings,Democratic,President,,Affidavit,4
41,68,Kings,Democratic,President,,Bernie Sanders,53
41,68,Kings,Democratic,President,,Hillary Clinton,89
41,69,Kings,Democratic,President,,Emergency,0
41,69,Kings,Democratic,President,,Absentee/Military,1
41,69,Kings,Democratic,President,,Federal,0
41,69,Kings,Democratic,President,,Affidavit,3
41,69,Kings,Democratic,President,,Bernie Sanders,45
41,69,Kings,Democratic,President,,Hillary Clinton,89
41,70,Kings,Democratic,President,,Emergency,0
41,70,Kings,Democratic,President,,Absentee/Military,4
41,70,Kings,Democratic,President,,Federal,1
41,70,Kings,Democratic,President,,Affidavit,2
41,70,Kings,Democratic,President,,Bernie Sanders,54
41,70,Kings,Democratic,President,,Hillary Clinton,61
41,71,Kings,Democratic,President,,Emergency,0
41,71,Kings,Democratic,President,,Absentee/Military,3
41,71,Kings,Democratic,President,,Federal,0
41,71,Kings,Democratic,President,,Affidavit,2
41,71,Kings,Democratic,President,,Bernie Sanders,61
41,71,Kings,Democratic,President,,Hillary Clinton,85
41,72,Kings,Democratic,President,,Emergency,0
41,72,Kings,Democratic,President,,Absentee/Military,7
41,72,Kings,Democratic,President,,Federal,0
41,72,Kings,Democratic,President,,Affidavit,0
41,72,Kings,Democratic,President,,Bernie Sanders,46
41,72,Kings,Democratic,President,,Hillary Clinton,61
41,73,Kings,Democratic,President,,Emergency,0
41,73,Kings,Democratic,President,,Absentee/Military,7
41,73,Kings,Democratic,President,,Federal,0
41,73,Kings,Democratic,President,,Affidavit,5
41,73,Kings,Democratic,President,,Bernie Sanders,59
41,73,Kings,Democratic,President,,Hillary Clinton,115
41,74,Kings,Democratic,President,,Emergency,0
41,74,Kings,Democratic,President,,Absentee/Military,6
41,74,Kings,Democratic,President,,Federal,1
41,74,Kings,Democratic,President,,Affidavit,0
41,74,Kings,Democratic,President,,Bernie Sanders,70
41,74,Kings,Democratic,President,,Hillary Clinton,76
41,75,Kings,Democratic,President,,Emergency,0
41,75,Kings,Democratic,President,,Absentee/Military,1
41,75,Kings,Democratic,President,,Federal,0
41,75,Kings,Democratic,President,,Affidavit,2
41,75,Kings,Democratic,President,,Bernie Sanders,51
41,75,Kings,Democratic,President,,Hillary Clinton,52
41,76,Kings,Democratic,President,,Emergency,0
41,76,Kings,Democratic,President,,Absentee/Military,3
41,76,Kings,Democratic,President,,Federal,1
41,76,Kings,Democratic,President,,Affidavit,2
41,76,Kings,Democratic,President,,Bernie Sanders,48
41,76,Kings,Democratic,President,,Hillary Clinton,51
41,77,Kings,Democratic,President,,Emergency,0
41,77,Kings,Democratic,President,,Absentee/Military,3
41,77,Kings,Democratic,President,,Federal,0
41,77,Kings,Democratic,President,,Affidavit,1
41,77,Kings,Democratic,President,,Bernie Sanders,39
41,77,Kings,Democratic,President,,Hillary Clinton,46
41,78,Kings,Democratic,President,,Emergency,0
41,78,Kings,Democratic,President,,Absentee/Military,4
41,78,Kings,Democratic,President,,Federal,1
41,78,Kings,Democratic,President,,Affidavit,3
41,78,Kings,Democratic,President,,Bernie Sanders,34
41,78,Kings,Democratic,President,,Hillary Clinton,42
41,79,Kings,Democratic,President,,Emergency,0
41,79,Kings,Democratic,President,,Absentee/Military,4
41,79,Kings,Democratic,President,,Federal,0
41,79,Kings,Democratic,President,,Affidavit,2
41,79,Kings,Democratic,President,,Bernie Sanders,68
41,79,Kings,Democratic,President,,Hillary Clinton,41
41,80,Kings,Democratic,President,,Emergency,0
41,80,Kings,Democratic,President,,Absentee/Military,1
41,80,Kings,Democratic,President,,Federal,1
41,80,Kings,Democratic,President,,Affidavit,0
41,80,Kings,Democratic,President,,Bernie Sanders,8
41,80,Kings,Democratic,President,,Hillary Clinton,9
41,81,Kings,Democratic,President,,Emergency,0
41,81,Kings,Democratic,President,,Absentee/Military,4
41,81,Kings,Democratic,President,,Federal,1
41,81,Kings,Democratic,President,,Affidavit,4
41,81,Kings,Democratic,President,,Bernie Sanders,71
41,81,Kings,Democratic,President,,Hillary Clinton,64
41,82,Kings,Democratic,President,,Emergency,0
41,82,Kings,Democratic,President,,Absentee/Military,6
41,82,Kings,Democratic,President,,Federal,0
41,82,Kings,Democratic,President,,Affidavit,2
41,82,Kings,Democratic,President,,Bernie Sanders,56
41,82,Kings,Democratic,President,,Hillary Clinton,57
41,83,Kings,Democratic,President,,Emergency,0
41,83,Kings,Democratic,President,,Absentee/Military,2
41,83,Kings,Democratic,President,,Federal,0
41,83,Kings,Democratic,President,,Affidavit,5
41,83,Kings,Democratic,President,,Bernie Sanders,56
41,83,Kings,Democratic,President,,Hillary Clinton,74
41,84,Kings,Democratic,President,,Emergency,0
41,84,Kings,Democratic,President,,Absentee/Military,5
41,84,Kings,Democratic,President,,Federal,0
41,84,Kings,Democratic,President,,Affidavit,1
41,84,Kings,Democratic,President,,Bernie Sanders,67
41,84,Kings,Democratic,President,,Hillary Clinton,76
41,85,Kings,Democratic,President,,Emergency,0
41,85,Kings,Democratic,President,,Absentee/Military,6
41,85,Kings,Democratic,President,,Federal,0
41,85,Kings,Democratic,President,,Affidavit,2
41,85,Kings,Democratic,President,,Bernie Sanders,28
41,85,Kings,Democratic,President,,Hillary Clinton,58
41,86,Kings,Democratic,President,,Emergency,0
41,86,Kings,Democratic,President,,Absentee/Military,0
41,86,Kings,Democratic,President,,Federal,0
41,86,Kings,Democratic,President,,Affidavit,0
41,87,Kings,Democratic,President,,Emergency,0
41,87,Kings,Democratic,President,,Absentee/Military,5
41,87,Kings,Democratic,President,,Federal,0
41,87,Kings,Democratic,President,,Affidavit,4
41,87,Kings,Democratic,President,,Bernie Sanders,34
41,87,Kings,Democratic,President,,Hillary Clinton,41
41,88,Kings,Democratic,President,,Emergency,0
41,88,Kings,Democratic,President,,Absentee/Military,1
41,88,Kings,Democratic,President,,Federal,0
41,88,Kings,Democratic,President,,Affidavit,0
41,88,Kings,Democratic,President,,Bernie Sanders,42
41,88,Kings,Democratic,President,,Hillary Clinton,29
41,89,Kings,Democratic,President,,Emergency,0
41,89,Kings,Democratic,President,,Absentee/Military,3
41,89,Kings,Democratic,President,,Federal,0
41,89,Kings,Democratic,President,,Affidavit,5
41,89,Kings,Democratic,President,,Bernie Sanders,24
41,89,Kings,Democratic,President,,Hillary Clinton,40
41,90,Kings,Democratic,President,,Emergency,0
41,90,Kings,Democratic,President,,Absentee/Military,1
41,90,Kings,Democratic,President,,Federal,0
41,90,Kings,Democratic,President,,Affidavit,4
41,90,Kings,Democratic,President,,Bernie Sanders,21
41,90,Kings,Democratic,President,,Hillary Clinton,22
41,91,Kings,Democratic,President,,Emergency,0
41,91,Kings,Democratic,President,,Absentee/Military,1
41,91,Kings,Democratic,President,,Federal,0
41,91,Kings,Democratic,President,,Affidavit,4
41,91,Kings,Democratic,President,,Bernie Sanders,29
41,91,Kings,Democratic,President,,Hillary Clinton,51
41,92,Kings,Democratic,President,,Emergency,0
41,92,Kings,Democratic,President,,Absentee/Military,0
41,92,Kings,Democratic,President,,Federal,0
41,92,Kings,Democratic,President,,Affidavit,0
41,92,Kings,Democratic,President,,Bernie Sanders,0
41,92,Kings,Democratic,President,,Hillary Clinton,0
41,93,Kings,Democratic,President,,Emergency,0
41,93,Kings,Democratic,President,,Absentee/Military,0
41,93,Kings,Democratic,President,,Federal,0
41,93,Kings,Democratic,President,,Affidavit,0
41,94,Kings,Democratic,President,,Emergency,0
41,94,Kings,Democratic,President,,Absentee/Military,0
41,94,Kings,Democratic,President,,Federal,1
41,94,Kings,Democratic,President,,Affidavit,2
41,94,Kings,Democratic,President,,Bernie Sanders,12
41,94,Kings,Democratic,President,,Hillary Clinton,39
42,1,Kings,Democratic,President,,Emergency,0
42,1,Kings,Democratic,President,,Absentee/Military,0
42,1,Kings,Democratic,President,,Federal,0
42,1,Kings,Democratic,President,,Affidavit,0
42,1,Kings,Democratic,President,,Bernie Sanders,8
42,1,Kings,Democratic,President,,Hillary Clinton,9
