county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Kings,051/48,President,,Green,Jill Stein / Ajamu Baraka,2,353,,8,2,11,6,0,0
Kings,044/49,President,,Libertarian,Gary Johnson / Bill Weld,0,169,,10,1,0,,0,0
Kings,044/49,President,,Independence,Gary Johnson / Bill Weld,3,169,,10,1,0,,0,0
Kings,044/49,President,,Working Families,Hillary Clinton / Tim Kaine,1,169,,10,1,0,,0,0
Kings,044/49,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,169,,10,1,0,,0,0
Kings,044/49,President,,Democratic,Hillary Clinton / Tim Kaine,87,169,,10,1,0,,0,0
Kings,044/49,President,,Republican,Donald J. Trump / Michael R. Pence,85,169,,10,1,0,,0,0
Kings,044/49,President,,Conservative,Donald J. Trump / Michael R. Pence,3,169,,10,1,0,,0,0
Kings,044/49,President,,Green,Jill Stein / Ajamu Baraka,0,169,,10,1,0,,0,0
Kings,044/48,President,,Libertarian,Gary Johnson / Bill Weld,2,402,,10,3,21,1,0,0
Kings,044/48,President,,Independence,Gary Johnson / Bill Weld,3,402,,10,3,21,1,0,0
Kings,044/48,President,,Working Families,Hillary Clinton / Tim Kaine,11,402,,10,3,21,1,0,0
Kings,044/48,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,402,,10,3,21,1,0,0
Kings,044/48,President,,Democratic,Hillary Clinton / Tim Kaine,249,402,,10,3,21,1,0,0
Kings,044/48,President,,Republican,Donald J. Trump / Michael R. Pence,149,402,,10,3,21,1,0,0
Kings,044/48,President,,Conservative,Donald J. Trump / Michael R. Pence,10,402,,10,3,21,1,0,0
Kings,044/48,President,,Green,Jill Stein / Ajamu Baraka,8,402,,10,3,21,1,0,0
Kings,033/60,President,,Libertarian,Gary Johnson / Bill Weld,1,532,,15,0,21,1,0,0
Kings,033/60,President,,Independence,Gary Johnson / Bill Weld,2,532,,15,0,21,1,0,0
Kings,033/60,President,,Working Families,Hillary Clinton / Tim Kaine,3,532,,15,0,21,1,0,0
Kings,033/60,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,532,,15,0,21,1,0,0
Kings,033/60,President,,Democratic,Hillary Clinton / Tim Kaine,540,532,,15,0,21,1,0,0
Kings,033/60,President,,Republican,Donald J. Trump / Michael R. Pence,16,532,,15,0,21,1,0,0
Kings,033/60,President,,Conservative,Donald J. Trump / Michael R. Pence,0,532,,15,0,21,1,0,0
Kings,033/60,President,,Green,Jill Stein / Ajamu Baraka,3,532,,15,0,21,1,0,0
Kings,014/57,President,,Libertarian,Gary Johnson / Bill Weld,3,387,,42,3,8,3,0,0
Kings,014/57,President,,Independence,Gary Johnson / Bill Weld,0,387,,42,3,8,3,0,0
Kings,014/57,President,,Working Families,Hillary Clinton / Tim Kaine,28,387,,42,3,8,3,0,0
Kings,014/57,President,,Women's Equality,Hillary Clinton / Tim Kaine,5,387,,42,3,8,3,0,0
Kings,014/57,President,,Democratic,Hillary Clinton / Tim Kaine,383,387,,42,3,8,3,0,0
Kings,014/57,President,,Republican,Donald J. Trump / Michael R. Pence,10,387,,42,3,8,3,0,0
Kings,014/57,President,,Conservative,Donald J. Trump / Michael R. Pence,1,387,,42,3,8,3,0,0
Kings,014/57,President,,Green,Jill Stein / Ajamu Baraka,7,387,,42,3,8,3,0,0
Kings,014/56,President,,Libertarian,Gary Johnson / Bill Weld,1,651,,20,4,54,4,0,0
Kings,014/56,President,,Independence,Gary Johnson / Bill Weld,0,651,,20,4,54,4,0,0
Kings,014/56,President,,Working Families,Hillary Clinton / Tim Kaine,21,651,,20,4,54,4,0,0
Kings,014/56,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,651,,20,4,54,4,0,0
Kings,014/56,President,,Democratic,Hillary Clinton / Tim Kaine,654,651,,20,4,54,4,0,0
Kings,014/56,President,,Republican,Donald J. Trump / Michael R. Pence,24,651,,20,4,54,4,0,0
Kings,014/56,President,,Conservative,Donald J. Trump / Michael R. Pence,2,651,,20,4,54,4,0,0
Kings,014/56,President,,Green,Jill Stein / Ajamu Baraka,17,651,,20,4,54,4,0,0
Kings,014/55,President,,Libertarian,Gary Johnson / Bill Weld,1,553,,11,2,16,3,0,0
Kings,014/55,President,,Independence,Gary Johnson / Bill Weld,3,553,,11,2,16,3,0,0
Kings,014/55,President,,Working Families,Hillary Clinton / Tim Kaine,24,553,,11,2,16,3,0,0
Kings,014/55,President,,Women's Equality,Hillary Clinton / Tim Kaine,1,553,,11,2,16,3,0,0
Kings,014/55,President,,Democratic,Hillary Clinton / Tim Kaine,499,553,,11,2,16,3,0,0
Kings,014/55,President,,Republican,Donald J. Trump / Michael R. Pence,23,553,,11,2,16,3,0,0
Kings,014/55,President,,Conservative,Donald J. Trump / Michael R. Pence,7,553,,11,2,16,3,0,0
Kings,014/55,President,,Green,Jill Stein / Ajamu Baraka,19,553,,11,2,16,3,0,0
Kings,014/54,President,,Libertarian,Gary Johnson / Bill Weld,0,58,,3,0,0,,0,0
Kings,014/54,President,,Independence,Gary Johnson / Bill Weld,1,58,,3,0,0,,0,0
Kings,014/54,President,,Working Families,Hillary Clinton / Tim Kaine,4,58,,3,0,0,,0,0
Kings,014/54,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,58,,3,0,0,,0,0
Kings,014/54,President,,Democratic,Hillary Clinton / Tim Kaine,56,58,,3,0,0,,0,0
Kings,014/54,President,,Republican,Donald J. Trump / Michael R. Pence,0,58,,3,0,0,,0,0
Kings,014/54,President,,Conservative,Donald J. Trump / Michael R. Pence,0,58,,3,0,0,,0,0
Kings,014/54,President,,Green,Jill Stein / Ajamu Baraka,0,58,,3,0,0,,0,0
Kings,014/53,President,,Libertarian,Gary Johnson / Bill Weld,0,9,,0,0,1,,0,0
Kings,014/53,President,,Independence,Gary Johnson / Bill Weld,0,9,,0,0,1,,0,0
Kings,014/53,President,,Working Families,Hillary Clinton / Tim Kaine,1,9,,0,0,1,,0,0
Kings,014/53,President,,Women's Equality,Hillary Clinton / Tim Kaine,0,9,,0,0,1,,0,0
Kings,014/53,President,,Democratic,Hillary Clinton / Tim Kaine,2,9,,0,0,1,,0,0
Kings,014/53,President,,Republican,Donald J. Trump / Michael R. Pence,6,9,,0,0,1,,0,0
Kings,014/53,President,,Conservative,Donald J. Trump / Michael R. Pence,1,9,,0,0,1,,0,0
Kings,014/53,President,,Green,Jill Stein / Ajamu Baraka,0,9,,0,0,1,,0,0
Kings,014/52,President,,Libertarian,Gary Johnson / Bill Weld,3,834,,60,20,23,15,0,0
Kings,014/52,President,,Independence,Gary Johnson / Bill Weld,8,834,,60,20,23,15,0,0
Kings,014/52,President,,Working Families,Hillary Clinton / Tim Kaine,35,834,,60,20,23,15,0,0
Kings,014/52,President,,Women's Equality,Hillary Clinton / Tim Kaine,6,834,,60,20,23,15,0,0
Kings,014/52,President,,Democratic,Hillary Clinton / Tim Kaine,785,834,,60,20,23,15,0,0
Kings,014/52,President,,Republican,Donald J. Trump / Michael R. Pence,56,834,,60,20,23,15,0,0
Kings,014/52,President,,Conservative,Donald J. Trump / Michael R. Pence,7,834,,60,20,23,15,0,0
Kings,014/52,President,,Green,Jill Stein / Ajamu Baraka,18,834,,60,20,23,15,0,0
Kings,014/51,President,,Libertarian,Gary Johnson / Bill Weld,3,392,,2,3,8,4,0,0
Kings,014/51,President,,Independence,Gary Johnson / Bill Weld,3,392,,2,3,8,4,0,0
Kings,014/51,President,,Working Families,Hillary Clinton / Tim Kaine,6,392,,2,3,8,4,0,0
Kings,014/51,President,,Women's Equality,Hillary Clinton / Tim Kaine,4,392,,2,3,8,4,0,0
Kings,014/51,President,,Democratic,Hillary Clinton / Tim Kaine,194,392,,2,3,8,4,0,0
Kings,014/51,President,,Republican,Donald J. Trump / Michael R. Pence,169,392,,2,3,8,4,0,0
Kings,014/51,President,,Conservative,Donald J. Trump / Michael R. Pence,16,392,,2,3,8,4,0,0
