county,precinct,office,district,party,candidate,election_day,absentee,votes
Lewis,Croghan,President,,DEM,Pete Buttigieg,3,0,3
Lewis,Denmark,President,,DEM,Pete Buttigieg,3,0,3
Lewis,Diana,President,,DEM,Pete Buttigieg,0,1,1
Lewis,Greig,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Harrisburg,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Lewis,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Leyden,President,,DEM,Pete Buttigieg,1,2,3
Lewis,Lowville,President,,DEM,Pete Buttigieg,1,2,3
Lewis,Lyonsdale,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Martinsburg,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Montague,President,,DEM,Pete Buttigieg,0,0,0
Lewis,New Bremen,President,,DEM,Pete Buttigieg,2,0,2
Lewis,Osceola,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Pinckney,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Turin,President,,DEM,Pete Buttigieg,0,0,0
Lewis,Watson,President,,DEM,Pete Buttigieg,0,0,0
Lewis,West Turin,President,,DEM,Pete Buttigieg,0,3,3
Lewis,Croghan,President,,DEM,Amy Klobuchar,1,0,1
Lewis,Denmark,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Diana,President,,DEM,Amy Klobuchar,1,0,1
Lewis,Greig,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Harrisburg,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Lewis,President,,DEM,Amy Klobuchar,0,1,1
Lewis,Leyden,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Lowville,President,,DEM,Amy Klobuchar,1,2,3
Lewis,Lyonsdale,President,,DEM,Amy Klobuchar,1,0,1
Lewis,Martinsburg,President,,DEM,Amy Klobuchar,0,3,3
Lewis,Montague,President,,DEM,Amy Klobuchar,0,0,0
Lewis,New Bremen,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Osceola,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Pinckney,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Turin,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Watson,President,,DEM,Amy Klobuchar,0,1,1
Lewis,West Turin,President,,DEM,Amy Klobuchar,0,0,0
Lewis,Croghan,President,,DEM,Joseph R. Biden,13,52,65
Lewis,Denmark,President,,DEM,Joseph R. Biden,10,26,36
Lewis,Diana,President,,DEM,Joseph R. Biden,9,22,31
Lewis,Greig,President,,DEM,Joseph R. Biden,6,19,25
Lewis,Harrisburg,President,,DEM,Joseph R. Biden,2,4,6
Lewis,Lewis,President,,DEM,Joseph R. Biden,4,7,11
Lewis,Leyden,President,,DEM,Joseph R. Biden,6,10,16
Lewis,Lowville,President,,DEM,Joseph R. Biden,34,70,104
Lewis,Lyonsdale,President,,DEM,Joseph R. Biden,4,10,14
Lewis,Martinsburg,President,,DEM,Joseph R. Biden,6,8,14
Lewis,Montague,President,,DEM,Joseph R. Biden,0,2,2
Lewis,New Bremen,President,,DEM,Joseph R. Biden,17,34,51
Lewis,Osceola,President,,DEM,Joseph R. Biden,2,5,7
Lewis,Pinckney,President,,DEM,Joseph R. Biden,3,3,6
Lewis,Turin,President,,DEM,Joseph R. Biden,12,5,17
Lewis,Watson,President,,DEM,Joseph R. Biden,10,24,34
Lewis,West Turin,President,,DEM,Joseph R. Biden,7,14,21
Lewis,Croghan,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Denmark,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Diana,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Greig,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Harrisburg,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Lewis,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Leyden,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Lowville,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Lyonsdale,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Martinsburg,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Montague,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,New Bremen,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Osceola,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Pinckney,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Turin,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Watson,President,,DEM,Tulsi Gabbard,1,0,1
Lewis,West Turin,President,,DEM,Tulsi Gabbard,0,0,0
Lewis,Croghan,President,,DEM,Bernie Sanders,4,9,13
Lewis,Denmark,President,,DEM,Bernie Sanders,3,1,4
Lewis,Diana,President,,DEM,Bernie Sanders,5,4,9
Lewis,Greig,President,,DEM,Bernie Sanders,4,1,5
Lewis,Harrisburg,President,,DEM,Bernie Sanders,0,2,2
Lewis,Lewis,President,,DEM,Bernie Sanders,2,4,6
Lewis,Leyden,President,,DEM,Bernie Sanders,5,9,14
Lewis,Lowville,President,,DEM,Bernie Sanders,15,16,31
Lewis,Lyonsdale,President,,DEM,Bernie Sanders,3,3,6
Lewis,Martinsburg,President,,DEM,Bernie Sanders,4,4,8
Lewis,Montague,President,,DEM,Bernie Sanders,0,0,0
Lewis,New Bremen,President,,DEM,Bernie Sanders,1,6,7
Lewis,Osceola,President,,DEM,Bernie Sanders,0,0,0
Lewis,Pinckney,President,,DEM,Bernie Sanders,1,2,3
Lewis,Turin,President,,DEM,Bernie Sanders,0,0,0
Lewis,Watson,President,,DEM,Bernie Sanders,2,9,11
Lewis,West Turin,President,,DEM,Bernie Sanders,4,3,7
Lewis,Croghan,President,,DEM,Michael R. Bloomberg,0,2,2
Lewis,Denmark,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Diana,President,,DEM,Michael R. Bloomberg,0,1,1
Lewis,Greig,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Harrisburg,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Lewis,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Leyden,President,,DEM,Michael R. Bloomberg,0,1,1
Lewis,Lowville,President,,DEM,Michael R. Bloomberg,0,3,3
Lewis,Lyonsdale,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Martinsburg,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Montague,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,New Bremen,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Osceola,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Pinckney,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Turin,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Watson,President,,DEM,Michael R. Bloomberg,0,1,1
Lewis,West Turin,President,,DEM,Michael R. Bloomberg,0,0,0
Lewis,Croghan,President,,DEM,Tom Steyer,0,0,0
Lewis,Denmark,President,,DEM,Tom Steyer,0,0,0
Lewis,Diana,President,,DEM,Tom Steyer,1,0,1
Lewis,Greig,President,,DEM,Tom Steyer,0,1,1
Lewis,Harrisburg,President,,DEM,Tom Steyer,0,0,0
Lewis,Lewis,President,,DEM,Tom Steyer,0,0,0
Lewis,Leyden,President,,DEM,Tom Steyer,0,0,0
Lewis,Lowville,President,,DEM,Tom Steyer,0,1,1
Lewis,Lyonsdale,President,,DEM,Tom Steyer,0,0,0
Lewis,Martinsburg,President,,DEM,Tom Steyer,0,0,0
Lewis,Montague,President,,DEM,Tom Steyer,1,1,2
Lewis,New Bremen,President,,DEM,Tom Steyer,0,0,0
Lewis,Osceola,President,,DEM,Tom Steyer,0,0,0
Lewis,Pinckney,President,,DEM,Tom Steyer,1,0,1
Lewis,Turin,President,,DEM,Tom Steyer,0,0,0
Lewis,Watson,President,,DEM,Tom Steyer,0,0,0
Lewis,West Turin,President,,DEM,Tom Steyer,0,0,0
Lewis,Croghan,President,,DEM,Michael Bennet,1,0,1
Lewis,Denmark,President,,DEM,Michael Bennet,0,0,0
Lewis,Diana,President,,DEM,Michael Bennet,0,0,0
Lewis,Greig,President,,DEM,Michael Bennet,0,0,0
Lewis,Harrisburg,President,,DEM,Michael Bennet,0,0,0
Lewis,Lewis,President,,DEM,Michael Bennet,0,0,0
Lewis,Leyden,President,,DEM,Michael Bennet,0,0,0
Lewis,Lowville,President,,DEM,Michael Bennet,0,0,0
Lewis,Lyonsdale,President,,DEM,Michael Bennet,0,0,0
Lewis,Martinsburg,President,,DEM,Michael Bennet,0,0,0
Lewis,Montague,President,,DEM,Michael Bennet,0,0,0
Lewis,New Bremen,President,,DEM,Michael Bennet,1,0,1
Lewis,Osceola,President,,DEM,Michael Bennet,0,0,0
Lewis,Pinckney,President,,DEM,Michael Bennet,0,0,0
Lewis,Turin,President,,DEM,Michael Bennet,0,0,0
Lewis,Watson,President,,DEM,Michael Bennet,0,0,0
Lewis,West Turin,President,,DEM,Michael Bennet,0,0,0
Lewis,Croghan,President,,DEM,Elizabeth Warren,1,1,2
Lewis,Denmark,President,,DEM,Elizabeth Warren,1,1,2
Lewis,Diana,President,,DEM,Elizabeth Warren,0,1,1
Lewis,Greig,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Harrisburg,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Lewis,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Leyden,President,,DEM,Elizabeth Warren,2,0,2
Lewis,Lowville,President,,DEM,Elizabeth Warren,7,2,9
Lewis,Lyonsdale,President,,DEM,Elizabeth Warren,1,2,3
Lewis,Martinsburg,President,,DEM,Elizabeth Warren,0,2,2
Lewis,Montague,President,,DEM,Elizabeth Warren,0,0,0
Lewis,New Bremen,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Osceola,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Pinckney,President,,DEM,Elizabeth Warren,0,0,0
Lewis,Turin,President,,DEM,Elizabeth Warren,0,1,1
Lewis,Watson,President,,DEM,Elizabeth Warren,2,3,5
Lewis,West Turin,President,,DEM,Elizabeth Warren,0,2,2
Lewis,Croghan,President,,DEM,Andrew Yang,0,0,0
Lewis,Denmark,President,,DEM,Andrew Yang,1,0,1
Lewis,Diana,President,,DEM,Andrew Yang,0,0,0
Lewis,Greig,President,,DEM,Andrew Yang,0,0,0
Lewis,Harrisburg,President,,DEM,Andrew Yang,0,0,0
Lewis,Lewis,President,,DEM,Andrew Yang,0,0,0
Lewis,Leyden,President,,DEM,Andrew Yang,0,0,0
Lewis,Lowville,President,,DEM,Andrew Yang,2,0,2
Lewis,Lyonsdale,President,,DEM,Andrew Yang,0,0,0
Lewis,Martinsburg,President,,DEM,Andrew Yang,0,0,0
Lewis,Montague,President,,DEM,Andrew Yang,0,0,0
Lewis,New Bremen,President,,DEM,Andrew Yang,0,0,0
Lewis,Osceola,President,,DEM,Andrew Yang,0,0,0
Lewis,Pinckney,President,,DEM,Andrew Yang,0,0,0
Lewis,Turin,President,,DEM,Andrew Yang,1,0,1
Lewis,Watson,President,,DEM,Andrew Yang,0,0,0
Lewis,West Turin,President,,DEM,Andrew Yang,0,0,0
Lewis,Croghan,President,,DEM,Deval Patrick,0,1,1
Lewis,Denmark,President,,DEM,Deval Patrick,0,0,0
Lewis,Diana,President,,DEM,Deval Patrick,0,0,0
Lewis,Greig,President,,DEM,Deval Patrick,1,0,1
Lewis,Harrisburg,President,,DEM,Deval Patrick,0,0,0
Lewis,Lewis,President,,DEM,Deval Patrick,0,0,0
Lewis,Leyden,President,,DEM,Deval Patrick,0,0,0
Lewis,Lowville,President,,DEM,Deval Patrick,0,0,0
Lewis,Lyonsdale,President,,DEM,Deval Patrick,0,0,0
Lewis,Martinsburg,President,,DEM,Deval Patrick,0,0,0
Lewis,Montague,President,,DEM,Deval Patrick,0,0,0
Lewis,New Bremen,President,,DEM,Deval Patrick,0,0,0
