county,precinct,office,district,party,candidate,early_voting,election_day,absentee,votes
Cortland,Cortlandville-3,President,,DEM,Tom Steyer,0,0,1,1
Cortland,Cortlandville-4,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Cortlandville-5,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Tom Steyer,0,0,1,1
Cortland,Harford,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Virgil-1,President,,DEM,Tom Steyer,0,1,0,1
Cortland,Virgil-2,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Lapeer,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Marathon-1,President,,DEM,Tom Steyer,0,0,1,1
Cortland,Marathon-2,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Cuyler,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Solon,President,,DEM,Tom Steyer,0,0,1,1
Cortland,Truxton,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Cincinnatus,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Freetown,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Taylor,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Willet,President,,DEM,Tom Steyer,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 1 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 3 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 3 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 3 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 3 ED 4,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 5 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 4 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 5 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 7 ED 3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 7 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 8 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Michael Bennet,0,0,1,1
Cortland,Cortland Ward 6 ED 1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 7 ED 2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Preble,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Scott,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Homer-1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Homer-2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Homer-3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Homer-4,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Homer-5,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-3,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-4,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-5,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Harford,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Virgil-1,President,,DEM,Michael Bennet,0,0,1,1
Cortland,Virgil-2,President,,DEM,Michael Bennet,0,0,1,1
Cortland,Lapeer,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Marathon-1,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Marathon-2,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cuyler,President,,DEM,Michael Bennet,0,0,1,1
Cortland,Solon,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Truxton,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cincinnatus,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Freetown,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Taylor,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Willet,President,,DEM,Michael Bennet,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Elizabeth Warren,1,3,1,5
Cortland,Cortland Ward 1 ED 3,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 3 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Elizabeth Warren,0,1,7,8
Cortland,Cortland Ward 3 ED 3,President,,DEM,Elizabeth Warren,0,0,1,1
Cortland,Cortland Ward 5 ED 1,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 3 ED 1,President,,DEM,Elizabeth Warren,0,3,2,5
Cortland,Cortland Ward 3 ED 4,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Elizabeth Warren,0,1,2,3
Cortland,Cortland Ward 5 ED 3,President,,DEM,Elizabeth Warren,0,0,1,1
Cortland,Cortland Ward 3 ED 5,President,,DEM,Elizabeth Warren,1,0,1,2
Cortland,Cortland Ward 4 ED 2,President,,DEM,Elizabeth Warren,0,1,0,1
Cortland,Cortland Ward 4 ED 3,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Elizabeth Warren,0,2,3,5
Cortland,Cortland Ward 5 ED 2,President,,DEM,Elizabeth Warren,0,1,3,4
Cortland,Cortland Ward 7 ED 3,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Elizabeth Warren,0,2,8,10
Cortland,Cortland Ward 7 ED 1,President,,DEM,Elizabeth Warren,0,4,3,7
Cortland,Cortland Ward 8 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 6 ED 1,President,,DEM,Elizabeth Warren,1,2,6,9
Cortland,Cortland Ward 7 ED 2,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Preble,President,,DEM,Elizabeth Warren,0,3,0,3
Cortland,Scott,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Homer-1,President,,DEM,Elizabeth Warren,0,0,3,3
Cortland,Homer-2,President,,DEM,Elizabeth Warren,0,1,4,5
Cortland,Homer-3,President,,DEM,Elizabeth Warren,0,0,6,6
Cortland,Homer-4,President,,DEM,Elizabeth Warren,0,0,2,2
Cortland,Homer-5,President,,DEM,Elizabeth Warren,0,0,2,2
Cortland,Cortlandville-1,President,,DEM,Elizabeth Warren,0,0,2,2
Cortland,Cortlandville-2,President,,DEM,Elizabeth Warren,0,1,5,6
Cortland,Cortlandville-3,President,,DEM,Elizabeth Warren,0,0,1,1
Cortland,Cortlandville-4,President,,DEM,Elizabeth Warren,0,1,1,2
Cortland,Cortlandville-5,President,,DEM,Elizabeth Warren,0,1,0,1
Cortland,Cortlandville-6,President,,DEM,Elizabeth Warren,0,4,5,9
Cortland,Harford,President,,DEM,Elizabeth Warren,0,1,3,4
Cortland,Virgil-1,President,,DEM,Elizabeth Warren,0,2,1,3
Cortland,Virgil-2,President,,DEM,Elizabeth Warren,0,2,2,4
Cortland,Lapeer,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Marathon-1,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Marathon-2,President,,DEM,Elizabeth Warren,0,1,1,2
Cortland,Cuyler,President,,DEM,Elizabeth Warren,0,1,2,3
Cortland,Solon,President,,DEM,Elizabeth Warren,0,0,1,1
Cortland,Truxton,President,,DEM,Elizabeth Warren,0,3,4,7
Cortland,Cincinnatus,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Freetown,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Taylor,President,,DEM,Elizabeth Warren,0,2,0,2
Cortland,Willet,President,,DEM,Elizabeth Warren,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Andrew Yang,0,0,3,3
Cortland,Cortland Ward 1 ED 3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Cortland Ward 3 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 3 ED 3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Cortland Ward 3 ED 1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 3 ED 4,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 5 ED 3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 4 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Andrew Yang,0,2,0,2
Cortland,Cortland Ward 5 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 7 ED 3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Cortland Ward 7 ED 1,President,,DEM,Andrew Yang,0,0,2,2
Cortland,Cortland Ward 8 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 6 ED 1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortland Ward 7 ED 2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Preble,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Scott,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Homer-1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Homer-2,President,,DEM,Andrew Yang,0,0,2,2
Cortland,Homer-3,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Homer-4,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Homer-5,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Cortlandville-1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortlandville-2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortlandville-3,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortlandville-4,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Cortlandville-5,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Harford,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Virgil-1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Virgil-2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Lapeer,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Marathon-1,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Marathon-2,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Cuyler,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Solon,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Truxton,President,,DEM,Andrew Yang,0,1,0,1
Cortland,Cincinnatus,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Freetown,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Taylor,President,,DEM,Andrew Yang,0,0,0,0
Cortland,Willet,President,,DEM,Andrew Yang,0,0,1,1
Cortland,Cortland Ward 1 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 1 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 3 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 3 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 3 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 3 ED 4,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 5 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 4 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 5 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 7 ED 3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 7 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 8 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Deval Patrick,0,0,1,1
Cortland,Cortland Ward 6 ED 1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 7 ED 2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Preble,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Scott,President,,DEM,Deval Patrick,0,0,1,1
Cortland,Homer-1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Homer-2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Homer-3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Homer-4,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Homer-5,President,,DEM,Deval Patrick,0,1,0,1
Cortland,Cortlandville-1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortlandville-2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortlandville-3,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortlandville-4,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortlandville-5,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Harford,President,,DEM,Deval Patrick,0,1,0,1
Cortland,Virgil-1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Virgil-2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Lapeer,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Marathon-1,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Marathon-2,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cuyler,President,,DEM,Deval Patrick,0,1,0,1
Cortland,Solon,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Truxton,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cincinnatus,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Freetown,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Taylor,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Willet,President,,DEM,Deval Patrick,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 4,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 5 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 8 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 6 ED 1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 7 ED 2,President,,DEM,Write-ins,0,0,0,0
Cortland,Preble,President,,DEM,Write-ins,0,0,0,0
Cortland,Scott,President,,DEM,Write-ins,0,0,0,0
Cortland,Homer-1,President,,DEM,Write-ins,0,0,0,0
Cortland,Homer-2,President,,DEM,Write-ins,0,0,0,0
Cortland,Homer-3,President,,DEM,Write-ins,0,0,0,0
Cortland,Homer-4,President,,DEM,Write-ins,0,0,0,0
Cortland,Homer-5,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-1,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-3,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-4,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-5,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Write-ins,0,0,0,0
Cortland,Harford,President,,DEM,Write-ins,0,0,0,0
Cortland,Virgil-1,President,,DEM,Write-ins,0,0,0,0
Cortland,Virgil-2,President,,DEM,Write-ins,0,0,0,0
Cortland,Lapeer,President,,DEM,Write-ins,0,0,0,0
Cortland,Marathon-1,President,,DEM,Write-ins,0,0,0,0
Cortland,Marathon-2,President,,DEM,Write-ins,0,0,0,0
Cortland,Cuyler,President,,DEM,Write-ins,0,0,0,0
Cortland,Solon,President,,DEM,Write-ins,0,0,0,0
Cortland,Truxton,President,,DEM,Write-ins,0,0,0,0
Cortland,Cincinnatus,President,,DEM,Write-ins,0,0,0,0
Cortland,Freetown,President,,DEM,Write-ins,0,0,0,0
Cortland,Taylor,President,,DEM,Write-ins,0,0,0,0
Cortland,Willet,President,,DEM,Write-ins,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 4,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 5 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 3,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 8 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 6 ED 1,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 7 ED 2,President,,DEM,Voids,0,0,0,0
Cortland,Preble,President,,DEM,Voids,0,0,0,0
Cortland,Scott,President,,DEM,Voids,0,0,0,0
Cortland,Homer-1,President,,DEM,Voids,0,0,0,0
Cortland,Homer-2,President,,DEM,Voids,0,0,0,0
Cortland,Homer-3,President,,DEM,Voids,0,0,0,0
Cortland,Homer-4,President,,DEM,Voids,0,0,0,0
Cortland,Homer-5,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-1,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-2,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-3,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-4,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-5,President,,DEM,Voids,0,0,0,0
Cortland,Cortlandville-6,President,,DEM,Voids,0,0,0,0
Cortland,Harford,President,,DEM,Voids,0,0,0,0
Cortland,Virgil-1,President,,DEM,Voids,0,0,0,0
Cortland,Virgil-2,President,,DEM,Voids,0,0,0,0
Cortland,Lapeer,President,,DEM,Voids,0,0,0,0
Cortland,Marathon-1,President,,DEM,Voids,0,0,0,0
Cortland,Marathon-2,President,,DEM,Voids,0,0,0,0
Cortland,Cuyler,President,,DEM,Voids,0,0,0,0
Cortland,Solon,President,,DEM,Voids,0,0,0,0
Cortland,Truxton,President,,DEM,Voids,0,0,0,0
Cortland,Cincinnatus,President,,DEM,Voids,0,0,0,0
Cortland,Freetown,President,,DEM,Voids,0,0,0,0
Cortland,Taylor,President,,DEM,Voids,0,0,0,0
Cortland,Willet,President,,DEM,Voids,0,0,0,0
Cortland,Cortland Ward 1 ED 1,President,,DEM,Blanks,0,1,6,7
Cortland,Cortland Ward 1 ED 3,President,,DEM,Blanks,0,0,5,5
Cortland,Cortland Ward 2 ED 3,President,,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 3 ED 2,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 1,President,,DEM,Blanks,0,0,2,2
Cortland,Cortland Ward 3 ED 3,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 1,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 6 ED 2,President,,DEM,Blanks,1,0,0,1
Cortland,Cortland Ward 3 ED 1,President,,DEM,Blanks,0,0,5,5
Cortland,Cortland Ward 3 ED 4,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 1,President,,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 5 ED 3,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 3 ED 5,President,,DEM,Blanks,0,0,2,2
Cortland,Cortland Ward 4 ED 2,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 4 ED 3,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 4,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 5 ED 2,President,,DEM,Blanks,0,1,1,2
Cortland,Cortland Ward 7 ED 3,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 8 ED 1,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 7 ED 1,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 8 ED 2,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 1 ED 2,President,,DEM,Blanks,0,0,0,0
Cortland,Cortland Ward 2 ED 2,President,,DEM,Blanks,0,0,1,1
Cortland,Cortland Ward 6 ED 1,President,,DEM,Blanks,0,0,4,4
Cortland,Cortland Ward 7 ED 2,President,,DEM,Blanks,1,0,0,1
Cortland,Preble,President,,DEM,Blanks,0,0,1,1
Cortland,Scott,President,,DEM,Blanks,0,1,0,1
Cortland,Homer-1,President,,DEM,Blanks,0,0,0,0
Cortland,Homer-2,President,,DEM,Blanks,0,0,0,0
Cortland,Homer-3,President,,DEM,Blanks,0,0,1,1
Cortland,Homer-4,President,,DEM,Blanks,0,0,0,0
Cortland,Homer-5,President,,DEM,Blanks,0,0,0,0
Cortland,Cortlandville-1,President,,DEM,Blanks,0,1,1,2
Cortland,Cortlandville-2,President,,DEM,Blanks,0,0,1,1
Cortland,Cortlandville-3,President,,DEM,Blanks,1,0,2,3
Cortland,Cortlandville-4,President,,DEM,Blanks,0,0,2,2
Cortland,Cortlandville-5,President,,DEM,Blanks,0,2,0,2
Cortland,Cortlandville-6,President,,DEM,Blanks,0,0,3,3
Cortland,Harford,President,,DEM,Blanks,0,0,0,0
Cortland,Virgil-1,President,,DEM,Blanks,0,0,0,0
Cortland,Virgil-2,President,,DEM,Blanks,0,0,0,0
Cortland,Lapeer,President,,DEM,Blanks,0,0,0,0
Cortland,Marathon-1,President,,DEM,Blanks,0,0,0,0
Cortland,Marathon-2,President,,DEM,Blanks,0,0,0,0
Cortland,Cuyler,President,,DEM,Blanks,0,0,0,0
Cortland,Solon,President,,DEM,Blanks,0,0,1,1
Cortland,Truxton,President,,DEM,Blanks,0,0,1,1
Cortland,Cincinnatus,President,,DEM,Blanks,0,0,0,0
Cortland,Freetown,President,,DEM,Blanks,0,1,0,1
