county,assembly_district,precinct,party,office,district,candidate,votes
Queens,23,4,Democratic,President,,Affidavit,0
Queens,23,5,Democratic,President,,Public Counter,54
Queens,23,5,Democratic,President,,Manually Counted Emergency,0
Queens,23,5,Democratic,President,,Absentee / Military,43
Queens,23,5,Democratic,President,,Federal,2
Queens,23,5,Democratic,President,,Affidavit,3
Queens,23,5,Democratic,President,,Pete Buttigieg,6
Queens,23,5,Democratic,President,,Amy Klobuchar,4
Queens,23,5,Democratic,President,,Joseph R. Biden,68
Queens,23,5,Democratic,President,,Tulsi Gabbard,3
Queens,23,5,Democratic,President,,Bernie Sanders,8
Queens,23,5,Democratic,President,,Michael R. Bloomberg,7
Queens,23,5,Democratic,President,,Tom Steyer,0
Queens,23,5,Democratic,President,,Michael Bennet,0
Queens,23,5,Democratic,President,,Elizabeth Warren,2
Queens,23,5,Democratic,President,,Andrew Yang,0
Queens,23,5,Democratic,President,,Deval Patrick,0
Queens,23,6,Democratic,President,,Public Counter,63
Queens,23,6,Democratic,President,,Manually Counted Emergency,0
Queens,23,6,Democratic,President,,Absentee / Military,55
Queens,23,6,Democratic,President,,Federal,0
Queens,23,6,Democratic,President,,Affidavit,1
Queens,23,6,Democratic,President,,Pete Buttigieg,6
Queens,23,6,Democratic,President,,Amy Klobuchar,3
Queens,23,6,Democratic,President,,Joseph R. Biden,67
Queens,23,6,Democratic,President,,Tulsi Gabbard,3
Queens,23,6,Democratic,President,,Bernie Sanders,17
Queens,23,6,Democratic,President,,Michael R. Bloomberg,13
Queens,23,6,Democratic,President,,Tom Steyer,0
Queens,23,6,Democratic,President,,Michael Bennet,0
Queens,23,6,Democratic,President,,Elizabeth Warren,3
Queens,23,6,Democratic,President,,Andrew Yang,0
Queens,23,6,Democratic,President,,Deval Patrick,0
Queens,23,7,Democratic,President,,Public Counter,74
Queens,23,7,Democratic,President,,Manually Counted Emergency,0
Queens,23,7,Democratic,President,,Absentee / Military,50
Queens,23,7,Democratic,President,,Federal,0
Queens,23,7,Democratic,President,,Affidavit,1
Queens,23,7,Democratic,President,,Pete Buttigieg,7
Queens,23,7,Democratic,President,,Amy Klobuchar,3
Queens,23,7,Democratic,President,,Joseph R. Biden,65
Queens,23,7,Democratic,President,,Tulsi Gabbard,2
Queens,23,7,Democratic,President,,Bernie Sanders,16
Queens,23,7,Democratic,President,,Michael R. Bloomberg,17
Queens,23,7,Democratic,President,,Tom Steyer,0
Queens,23,7,Democratic,President,,Michael Bennet,0
Queens,23,7,Democratic,President,,Elizabeth Warren,2
Queens,23,7,Democratic,President,,Andrew Yang,6
Queens,23,7,Democratic,President,,Deval Patrick,0
Queens,23,8,Democratic,President,,Public Counter,105
Queens,23,8,Democratic,President,,Manually Counted Emergency,0
Queens,23,8,Democratic,President,,Absentee / Military,49
Queens,23,8,Democratic,President,,Federal,5
Queens,23,8,Democratic,President,,Affidavit,1
Queens,23,8,Democratic,President,,Pete Buttigieg,8
Queens,23,8,Democratic,President,,Amy Klobuchar,2
Queens,23,8,Democratic,President,,Joseph R. Biden,93
Queens,23,8,Democratic,President,,Tulsi Gabbard,7
Queens,23,8,Democratic,President,,Bernie Sanders,12
Queens,23,8,Democratic,President,,Michael R. Bloomberg,16
Queens,23,8,Democratic,President,,Tom Steyer,0
Queens,23,8,Democratic,President,,Michael Bennet,0
Queens,23,8,Democratic,President,,Elizabeth Warren,9
Queens,23,8,Democratic,President,,Andrew Yang,6
Queens,23,8,Democratic,President,,Deval Patrick,0
Queens,23,9,Democratic,President,,Public Counter,74
Queens,23,9,Democratic,President,,Manually Counted Emergency,0
Queens,23,9,Democratic,President,,Absentee / Military,45
Queens,23,9,Democratic,President,,Federal,0
Queens,23,9,Democratic,President,,Affidavit,1
Queens,23,9,Democratic,President,,Pete Buttigieg,6
Queens,23,9,Democratic,President,,Amy Klobuchar,5
Queens,23,9,Democratic,President,,Joseph R. Biden,69
Queens,23,9,Democratic,President,,Tulsi Gabbard,5
Queens,23,9,Democratic,President,,Bernie Sanders,16
Queens,23,9,Democratic,President,,Michael R. Bloomberg,10
Queens,23,9,Democratic,President,,Tom Steyer,0
Queens,23,9,Democratic,President,,Michael Bennet,0
Queens,23,9,Democratic,President,,Elizabeth Warren,1
Queens,23,9,Democratic,President,,Andrew Yang,3
Queens,23,9,Democratic,President,,Deval Patrick,0
Queens,23,10,Democratic,President,,Public Counter,101
Queens,23,10,Democratic,President,,Manually Counted Emergency,0
Queens,23,10,Democratic,President,,Absentee / Military,48
Queens,23,10,Democratic,President,,Federal,1
Queens,23,10,Democratic,President,,Affidavit,0
Queens,23,10,Democratic,President,,Pete Buttigieg,3
Queens,23,10,Democratic,President,,Amy Klobuchar,3
Queens,23,10,Democratic,President,,Joseph R. Biden,97
Queens,23,10,Democratic,President,,Tulsi Gabbard,3
Queens,23,10,Democratic,President,,Bernie Sanders,21
Queens,23,10,Democratic,President,,Michael R. Bloomberg,7
Queens,23,10,Democratic,President,,Tom Steyer,0
Queens,23,10,Democratic,President,,Michael Bennet,0
Queens,23,10,Democratic,President,,Elizabeth Warren,8
Queens,23,10,Democratic,President,,Andrew Yang,6
Queens,23,10,Democratic,President,,Deval Patrick,0
Queens,23,11,Democratic,President,,Public Counter,104
Queens,23,11,Democratic,President,,Manually Counted Emergency,0
Queens,23,11,Democratic,President,,Absentee / Military,50
Queens,23,11,Democratic,President,,Federal,0
Queens,23,11,Democratic,President,,Affidavit,0
Queens,23,11,Democratic,President,,Pete Buttigieg,8
Queens,23,11,Democratic,President,,Amy Klobuchar,2
Queens,23,11,Democratic,President,,Joseph R. Biden,87
Queens,23,11,Democratic,President,,Tulsi Gabbard,3
Queens,23,11,Democratic,President,,Bernie Sanders,26
Queens,23,11,Democratic,President,,Michael R. Bloomberg,8
Queens,23,11,Democratic,President,,Tom Steyer,0
Queens,23,11,Democratic,President,,Michael Bennet,0
Queens,23,11,Democratic,President,,Elizabeth Warren,6
Queens,23,11,Democratic,President,,Andrew Yang,7
Queens,23,11,Democratic,President,,Deval Patrick,0
Queens,23,12,Democratic,President,,Public Counter,105
Queens,23,12,Democratic,President,,Manually Counted Emergency,0
Queens,23,12,Democratic,President,,Absentee / Military,35
Queens,23,12,Democratic,President,,Federal,2
Queens,23,12,Democratic,President,,Affidavit,3
Queens,23,12,Democratic,President,,Pete Buttigieg,3
Queens,23,12,Democratic,President,,Amy Klobuchar,1
Queens,23,12,Democratic,President,,Joseph R. Biden,80
Queens,23,12,Democratic,President,,Tulsi Gabbard,2
Queens,23,12,Democratic,President,,Bernie Sanders,32
Queens,23,12,Democratic,President,,Michael R. Bloomberg,10
Queens,23,12,Democratic,President,,Tom Steyer,0
Queens,23,12,Democratic,President,,Michael Bennet,1
Queens,23,12,Democratic,President,,Elizabeth Warren,6
Queens,23,12,Democratic,President,,Andrew Yang,4
Queens,23,12,Democratic,President,,Deval Patrick,0
Queens,23,13,Democratic,President,,Public Counter,108
Queens,23,13,Democratic,President,,Manually Counted Emergency,0
Queens,23,13,Democratic,President,,Absentee / Military,45
Queens,23,13,Democratic,President,,Federal,0
Queens,23,13,Democratic,President,,Affidavit,1
Queens,23,13,Democratic,President,,Pete Buttigieg,3
Queens,23,13,Democratic,President,,Amy Klobuchar,2
Queens,23,13,Democratic,President,,Joseph R. Biden,90
Queens,23,13,Democratic,President,,Tulsi Gabbard,3
Queens,23,13,Democratic,President,,Bernie Sanders,24
Queens,23,13,Democratic,President,,Michael R. Bloomberg,9
Queens,23,13,Democratic,President,,Tom Steyer,1
Queens,23,13,Democratic,President,,Michael Bennet,2
Queens,23,13,Democratic,President,,Elizabeth Warren,11
Queens,23,13,Democratic,President,,Andrew Yang,3
Queens,23,13,Democratic,President,,Deval Patrick,0
Queens,23,14,Democratic,President,,Public Counter,141
Queens,23,14,Democratic,President,,Manually Counted Emergency,0
Queens,23,14,Democratic,President,,Absentee / Military,41
Queens,23,14,Democratic,President,,Federal,0
Queens,23,14,Democratic,President,,Affidavit,5
Queens,23,14,Democratic,President,,Pete Buttigieg,9
Queens,23,14,Democratic,President,,Amy Klobuchar,5
Queens,23,14,Democratic,President,,Joseph R. Biden,101
Queens,23,14,Democratic,President,,Tulsi Gabbard,6
Queens,23,14,Democratic,President,,Bernie Sanders,20
Queens,23,14,Democratic,President,,Michael R. Bloomberg,17
Queens,23,14,Democratic,President,,Tom Steyer,0
Queens,23,14,Democratic,President,,Michael Bennet,0
Queens,23,14,Democratic,President,,Elizabeth Warren,12
Queens,23,14,Democratic,President,,Andrew Yang,2
Queens,23,14,Democratic,President,,Deval Patrick,3
Queens,23,15,Democratic,President,,Public Counter,80
Queens,23,15,Democratic,President,,Manually Counted Emergency,0
Queens,23,15,Democratic,President,,Absentee / Military,13
Queens,23,15,Democratic,President,,Federal,0
Queens,23,15,Democratic,President,,Affidavit,0
Queens,23,15,Democratic,President,,Pete Buttigieg,2
Queens,23,15,Democratic,President,,Amy Klobuchar,0
Queens,23,15,Democratic,President,,Joseph R. Biden,66
Queens,23,15,Democratic,President,,Tulsi Gabbard,0
Queens,23,15,Democratic,President,,Bernie Sanders,9
Queens,23,15,Democratic,President,,Michael R. Bloomberg,5
Queens,23,15,Democratic,President,,Tom Steyer,0
Queens,23,15,Democratic,President,,Michael Bennet,1
Queens,23,15,Democratic,President,,Elizabeth Warren,3
Queens,23,15,Democratic,President,,Andrew Yang,3
Queens,23,15,Democratic,President,,Deval Patrick,1
Queens,23,16,Democratic,President,,Public Counter,104
Queens,23,16,Democratic,President,,Manually Counted Emergency,0
Queens,23,16,Democratic,President,,Absentee / Military,7
Queens,23,16,Democratic,President,,Federal,0
Queens,23,16,Democratic,President,,Affidavit,1
Queens,23,16,Democratic,President,,Pete Buttigieg,0
Queens,23,16,Democratic,President,,Amy Klobuchar,1
Queens,23,16,Democratic,President,,Joseph R. Biden,71
Queens,23,16,Democratic,President,,Tulsi Gabbard,3
Queens,23,16,Democratic,President,,Bernie Sanders,18
Queens,23,16,Democratic,President,,Michael R. Bloomberg,2
Queens,23,16,Democratic,President,,Tom Steyer,0
Queens,23,16,Democratic,President,,Michael Bennet,0
Queens,23,16,Democratic,President,,Elizabeth Warren,3
Queens,23,16,Democratic,President,,Andrew Yang,5
Queens,23,16,Democratic,President,,Deval Patrick,1
Queens,23,17,Democratic,President,,Public Counter,142
Queens,23,17,Democratic,President,,Manually Counted Emergency,0
Queens,23,17,Democratic,President,,Absentee / Military,18
Queens,23,17,Democratic,President,,Federal,0
Queens,23,17,Democratic,President,,Affidavit,0
Queens,23,17,Democratic,President,,Pete Buttigieg,2
Queens,23,17,Democratic,President,,Amy Klobuchar,0
Queens,23,17,Democratic,President,,Joseph R. Biden,104
Queens,23,17,Democratic,President,,Tulsi Gabbard,0
Queens,23,17,Democratic,President,,Bernie Sanders,25
Queens,23,17,Democratic,President,,Michael R. Bloomberg,2
Queens,23,17,Democratic,President,,Tom Steyer,0
Queens,23,17,Democratic,President,,Michael Bennet,0
Queens,23,17,Democratic,President,,Elizabeth Warren,11
Queens,23,17,Democratic,President,,Andrew Yang,4
Queens,23,17,Democratic,President,,Deval Patrick,0
Queens,23,18,Democratic,President,,Public Counter,142
Queens,23,18,Democratic,President,,Manually Counted Emergency,0
Queens,23,18,Democratic,President,,Absentee / Military,21
Queens,23,18,Democratic,President,,Federal,0
Queens,23,18,Democratic,President,,Affidavit,0
Queens,23,18,Democratic,President,,Pete Buttigieg,1
Queens,23,18,Democratic,President,,Amy Klobuchar,1
Queens,23,18,Democratic,President,,Joseph R. Biden,115
Queens,23,18,Democratic,President,,Tulsi Gabbard,0
Queens,23,18,Democratic,President,,Bernie Sanders,28
Queens,23,18,Democratic,President,,Michael R. Bloomberg,6
Queens,23,18,Democratic,President,,Tom Steyer,0
Queens,23,18,Democratic,President,,Michael Bennet,0
Queens,23,18,Democratic,President,,Elizabeth Warren,5
Queens,23,18,Democratic,President,,Andrew Yang,1
Queens,23,18,Democratic,President,,Deval Patrick,0
Queens,23,19,Democratic,President,,Public Counter,77
Queens,23,19,Democratic,President,,Manually Counted Emergency,0
Queens,23,19,Democratic,President,,Absentee / Military,31
Queens,23,19,Democratic,President,,Federal,0
Queens,23,19,Democratic,President,,Affidavit,2
Queens,23,19,Democratic,President,,Pete Buttigieg,0
Queens,23,19,Democratic,President,,Amy Klobuchar,0
Queens,23,19,Democratic,President,,Joseph R. Biden,79
Queens,23,19,Democratic,President,,Tulsi Gabbard,2
Queens,23,19,Democratic,President,,Bernie Sanders,15
Queens,23,19,Democratic,President,,Michael R. Bloomberg,3
Queens,23,19,Democratic,President,,Tom Steyer,0
Queens,23,19,Democratic,President,,Michael Bennet,0
Queens,23,19,Democratic,President,,Elizabeth Warren,4
Queens,23,19,Democratic,President,,Andrew Yang,4
Queens,23,19,Democratic,President,,Deval Patrick,0
Queens,23,20,Democratic,President,,Public Counter,0
Queens,23,20,Democratic,President,,Manually Counted Emergency,0
Queens,23,20,Democratic,President,,Absentee / Military,0
Queens,23,20,Democratic,President,,Federal,0
Queens,23,20,Democratic,President,,Affidavit,0
Queens,23,20,Democratic,President,,Pete Buttigieg,0
Queens,23,20,Democratic,President,,Amy Klobuchar,0
Queens,23,20,Democratic,President,,Joseph R. Biden,0
Queens,23,20,Democratic,President,,Tulsi Gabbard,0
Queens,23,20,Democratic,President,,Bernie Sanders,0
Queens,23,20,Democratic,President,,Michael R. Bloomberg,0
Queens,23,20,Democratic,President,,Tom Steyer,0
Queens,23,20,Democratic,President,,Michael Bennet,0
Queens,23,20,Democratic,President,,Elizabeth Warren,0
Queens,23,20,Democratic,President,,Andrew Yang,0
Queens,23,20,Democratic,President,,Deval Patrick,0
Queens,23,21,Democratic,President,,Public Counter,110
Queens,23,21,Democratic,President,,Manually Counted Emergency,0
Queens,23,21,Democratic,President,,Absentee / Military,63
Queens,23,21,Democratic,President,,Federal,0
Queens,23,21,Democratic,President,,Affidavit,0
Queens,23,21,Democratic,President,,Pete Buttigieg,1
Queens,23,21,Democratic,President,,Amy Klobuchar,1
Queens,23,21,Democratic,President,,Joseph R. Biden,119
Queens,23,21,Democratic,President,,Tulsi Gabbard,1
Queens,23,21,Democratic,President,,Bernie Sanders,30
Queens,23,21,Democratic,President,,Michael R. Bloomberg,5
Queens,23,21,Democratic,President,,Tom Steyer,0
Queens,23,21,Democratic,President,,Michael Bennet,0
Queens,23,21,Democratic,President,,Elizabeth Warren,10
Queens,23,21,Democratic,President,,Andrew Yang,1
Queens,23,21,Democratic,President,,Deval Patrick,0
Queens,23,22,Democratic,President,,Public Counter,0
Queens,23,22,Democratic,President,,Manually Counted Emergency,0
Queens,23,22,Democratic,President,,Absentee / Military,0
Queens,23,22,Democratic,President,,Federal,0
Queens,23,22,Democratic,President,,Affidavit,0
Queens,23,23,Democratic,President,,Public Counter,32
Queens,23,23,Democratic,President,,Manually Counted Emergency,0
Queens,23,23,Democratic,President,,Absentee / Military,12
Queens,23,23,Democratic,President,,Federal,0
Queens,23,23,Democratic,President,,Affidavit,0
Queens,23,23,Democratic,President,,Pete Buttigieg,1
Queens,23,23,Democratic,President,,Amy Klobuchar,1
Queens,23,23,Democratic,President,,Joseph R. Biden,29
Queens,23,23,Democratic,President,,Tulsi Gabbard,0
Queens,23,23,Democratic,President,,Bernie Sanders,5
Queens,23,23,Democratic,President,,Michael R. Bloomberg,4
Queens,23,23,Democratic,President,,Tom Steyer,0
Queens,23,23,Democratic,President,,Michael Bennet,0
Queens,23,23,Democratic,President,,Elizabeth Warren,2
Queens,23,23,Democratic,President,,Andrew Yang,0
Queens,23,23,Democratic,President,,Deval Patrick,0
Queens,23,24,Democratic,President,,Public Counter,120
Queens,23,24,Democratic,President,,Manually Counted Emergency,0
Queens,23,24,Democratic,President,,Absentee / Military,33
Queens,23,24,Democratic,President,,Federal,0
Queens,23,24,Democratic,President,,Affidavit,4
Queens,23,24,Democratic,President,,Pete Buttigieg,0
Queens,23,24,Democratic,President,,Amy Klobuchar,0
Queens,23,24,Democratic,President,,Joseph R. Biden,127
Queens,23,24,Democratic,President,,Tulsi Gabbard,0
Queens,23,24,Democratic,President,,Bernie Sanders,11
Queens,23,24,Democratic,President,,Michael R. Bloomberg,3
Queens,23,24,Democratic,President,,Tom Steyer,0
Queens,23,24,Democratic,President,,Michael Bennet,0
Queens,23,24,Democratic,President,,Elizabeth Warren,2
Queens,23,24,Democratic,President,,Andrew Yang,2
Queens,23,24,Democratic,President,,Deval Patrick,0
Queens,23,25,Democratic,President,,Public Counter,110
Queens,23,25,Democratic,President,,Manually Counted Emergency,0
Queens,23,25,Democratic,President,,Absentee / Military,29
Queens,23,25,Democratic,President,,Federal,1
Queens,23,25,Democratic,President,,Affidavit,0
Queens,23,25,Democratic,President,,Pete Buttigieg,2
Queens,23,25,Democratic,President,,Amy Klobuchar,4
Queens,23,25,Democratic,President,,Joseph R. Biden,78
Queens,23,25,Democratic,President,,Tulsi Gabbard,2
Queens,23,25,Democratic,President,,Bernie Sanders,8
Queens,23,25,Democratic,President,,Michael R. Bloomberg,18
Queens,23,25,Democratic,President,,Tom Steyer,1
Queens,23,25,Democratic,President,,Michael Bennet,1
Queens,23,25,Democratic,President,,Elizabeth Warren,4
Queens,23,25,Democratic,President,,Andrew Yang,3
Queens,23,25,Democratic,President,,Deval Patrick,1
Queens,23,26,Democratic,President,,Public Counter,133
Queens,23,26,Democratic,President,,Manually Counted Emergency,0
Queens,23,26,Democratic,President,,Absentee / Military,16
Queens,23,26,Democratic,President,,Federal,0
Queens,23,26,Democratic,President,,Affidavit,1
Queens,23,26,Democratic,President,,Pete Buttigieg,1
Queens,23,26,Democratic,President,,Amy Klobuchar,1
Queens,23,26,Democratic,President,,Joseph R. Biden,114
Queens,23,26,Democratic,President,,Tulsi Gabbard,2
Queens,23,26,Democratic,President,,Bernie Sanders,9
Queens,23,26,Democratic,President,,Michael R. Bloomberg,0
Queens,23,26,Democratic,President,,Tom Steyer,0
Queens,23,26,Democratic,President,,Michael Bennet,0
Queens,23,26,Democratic,President,,Elizabeth Warren,3
Queens,23,26,Democratic,President,,Andrew Yang,2
Queens,23,26,Democratic,President,,Deval Patrick,0
Queens,23,27,Democratic,President,,Public Counter,85
Queens,23,27,Democratic,President,,Manually Counted Emergency,0
Queens,23,27,Democratic,President,,Absentee / Military,32
Queens,23,27,Democratic,President,,Federal,0
Queens,23,27,Democratic,President,,Affidavit,0
Queens,23,27,Democratic,President,,Pete Buttigieg,4
Queens,23,27,Democratic,President,,Amy Klobuchar,6
Queens,23,27,Democratic,President,,Joseph R. Biden,24
Queens,23,27,Democratic,President,,Tulsi Gabbard,4
Queens,23,27,Democratic,President,,Bernie Sanders,3
Queens,23,27,Democratic,President,,Michael R. Bloomberg,35
Queens,23,27,Democratic,President,,Tom Steyer,0
Queens,23,27,Democratic,President,,Michael Bennet,1
Queens,23,27,Democratic,President,,Elizabeth Warren,2
Queens,23,27,Democratic,President,,Andrew Yang,10
Queens,23,27,Democratic,President,,Deval Patrick,3
Queens,23,28,Democratic,President,,Public Counter,107
Queens,23,28,Democratic,President,,Manually Counted Emergency,0
Queens,23,28,Democratic,President,,Absentee / Military,43
Queens,23,28,Democratic,President,,Federal,3
Queens,23,28,Democratic,President,,Affidavit,1
Queens,23,28,Democratic,President,,Pete Buttigieg,1
Queens,23,28,Democratic,President,,Amy Klobuchar,10
Queens,23,28,Democratic,President,,Joseph R. Biden,41
Queens,23,28,Democratic,President,,Tulsi Gabbard,8
Queens,23,28,Democratic,President,,Bernie Sanders,19
Queens,23,28,Democratic,President,,Michael R. Bloomberg,25
Queens,23,28,Democratic,President,,Tom Steyer,3
Queens,23,28,Democratic,President,,Michael Bennet,3
Queens,23,28,Democratic,President,,Elizabeth Warren,3
Queens,23,28,Democratic,President,,Andrew Yang,11
Queens,23,28,Democratic,President,,Deval Patrick,0
Queens,23,29,Democratic,President,,Public Counter,137
Queens,23,29,Democratic,President,,Manually Counted Emergency,1
Queens,23,29,Democratic,President,,Absentee / Military,20
Queens,23,29,Democratic,President,,Federal,0
Queens,23,29,Democratic,President,,Affidavit,1
Queens,23,29,Democratic,President,,Pete Buttigieg,0
Queens,23,29,Democratic,President,,Amy Klobuchar,3
Queens,23,29,Democratic,President,,Joseph R. Biden,118
Queens,23,29,Democratic,President,,Tulsi Gabbard,2
Queens,23,29,Democratic,President,,Bernie Sanders,12
Queens,23,29,Democratic,President,,Michael R. Bloomberg,11
Queens,23,29,Democratic,President,,Tom Steyer,1
Queens,23,29,Democratic,President,,Michael Bennet,0
Queens,23,29,Democratic,President,,Elizabeth Warren,4
Queens,23,29,Democratic,President,,Andrew Yang,3
Queens,23,29,Democratic,President,,Deval Patrick,0
Queens,23,30,Democratic,President,,Public Counter,77
Queens,23,30,Democratic,President,,Manually Counted Emergency,0
Queens,23,30,Democratic,President,,Absentee / Military,31
Queens,23,30,Democratic,President,,Federal,1
Queens,23,30,Democratic,President,,Affidavit,0
Queens,23,30,Democratic,President,,Pete Buttigieg,1
Queens,23,30,Democratic,President,,Amy Klobuchar,1
Queens,23,30,Democratic,President,,Joseph R. Biden,72
Queens,23,30,Democratic,President,,Tulsi Gabbard,2
Queens,23,30,Democratic,President,,Bernie Sanders,14
Queens,23,30,Democratic,President,,Michael R. Bloomberg,9
Queens,23,30,Democratic,President,,Tom Steyer,0
Queens,23,30,Democratic,President,,Michael Bennet,0
Queens,23,30,Democratic,President,,Elizabeth Warren,1
Queens,23,30,Democratic,President,,Andrew Yang,3
Queens,23,30,Democratic,President,,Deval Patrick,1
Queens,23,31,Democratic,President,,Public Counter,135
Queens,23,31,Democratic,President,,Manually Counted Emergency,0
Queens,23,31,Democratic,President,,Absentee / Military,25
Queens,23,31,Democratic,President,,Federal,0
Queens,23,31,Democratic,President,,Affidavit,1
Queens,23,31,Democratic,President,,Pete Buttigieg,4
Queens,23,31,Democratic,President,,Amy Klobuchar,1
Queens,23,31,Democratic,President,,Joseph R. Biden,105
Queens,23,31,Democratic,President,,Tulsi Gabbard,1
Queens,23,31,Democratic,President,,Bernie Sanders,16
Queens,23,31,Democratic,President,,Michael R. Bloomberg,19
Queens,23,31,Democratic,President,,Tom Steyer,0
Queens,23,31,Democratic,President,,Michael Bennet,0
Queens,23,31,Democratic,President,,Elizabeth Warren,2
Queens,23,31,Democratic,President,,Andrew Yang,1
Queens,23,31,Democratic,President,,Deval Patrick,0
Queens,23,32,Democratic,President,,Public Counter,91
Queens,23,32,Democratic,President,,Manually Counted Emergency,0
Queens,23,32,Democratic,President,,Absentee / Military,32
Queens,23,32,Democratic,President,,Federal,0
Queens,23,32,Democratic,President,,Affidavit,2
Queens,23,32,Democratic,President,,Pete Buttigieg,0
Queens,23,32,Democratic,President,,Amy Klobuchar,0
Queens,23,32,Democratic,President,,Joseph R. Biden,109
Queens,23,32,Democratic,President,,Tulsi Gabbard,0
Queens,23,32,Democratic,President,,Bernie Sanders,10
Queens,23,32,Democratic,President,,Michael R. Bloomberg,0
Queens,23,32,Democratic,President,,Tom Steyer,0
Queens,23,32,Democratic,President,,Michael Bennet,0
Queens,23,32,Democratic,President,,Elizabeth Warren,1
Queens,23,32,Democratic,President,,Andrew Yang,1
Queens,23,32,Democratic,President,,Deval Patrick,1
Queens,23,33,Democratic,President,,Public Counter,131
Queens,23,33,Democratic,President,,Manually Counted Emergency,0
Queens,23,33,Democratic,President,,Absentee / Military,26
Queens,23,33,Democratic,President,,Federal,0
Queens,23,33,Democratic,President,,Affidavit,1
Queens,23,33,Democratic,President,,Pete Buttigieg,0
Queens,23,33,Democratic,President,,Amy Klobuchar,0
Queens,23,33,Democratic,President,,Joseph R. Biden,130
Queens,23,33,Democratic,President,,Tulsi Gabbard,0
Queens,23,33,Democratic,President,,Bernie Sanders,15
Queens,23,33,Democratic,President,,Michael R. Bloomberg,2
Queens,23,33,Democratic,President,,Tom Steyer,0
Queens,23,33,Democratic,President,,Michael Bennet,0
Queens,23,33,Democratic,President,,Elizabeth Warren,3
Queens,23,33,Democratic,President,,Andrew Yang,0
Queens,23,33,Democratic,President,,Deval Patrick,0
Queens,23,34,Democratic,President,,Public Counter,106
Queens,23,34,Democratic,President,,Manually Counted Emergency,0
Queens,23,34,Democratic,President,,Absentee / Military,25
Queens,23,34,Democratic,President,,Federal,0
Queens,23,34,Democratic,President,,Affidavit,1
Queens,23,34,Democratic,President,,Pete Buttigieg,0
Queens,23,34,Democratic,President,,Amy Klobuchar,0
Queens,23,34,Democratic,President,,Joseph R. Biden,101
Queens,23,34,Democratic,President,,Tulsi Gabbard,1
Queens,23,34,Democratic,President,,Bernie Sanders,10
Queens,23,34,Democratic,President,,Michael R. Bloomberg,10
Queens,23,34,Democratic,President,,Tom Steyer,1
Queens,23,34,Democratic,President,,Michael Bennet,0
Queens,23,34,Democratic,President,,Elizabeth Warren,4
Queens,23,34,Democratic,President,,Andrew Yang,1
Queens,23,34,Democratic,President,,Deval Patrick,0
Queens,23,35,Democratic,President,,Public Counter,143
