county,precinct,office,district,party,candidate,votes,public_counter_votes,emergency_votes,absentee_military_votes,federal_votes,affidavit_votes,manually_counted_emergency,special_presidential
Bronx,4~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,389,425,,61,5,9,1,0,0
Bronx,4~77,State Assembly,77,Republican,Tanya Carmichael,57,425,,61,5,9,1,0,0
Bronx,4~77,U.S. House,15,Conservative,Patrick Delices,6,425,,61,5,9,1,0,0
Bronx,4~77,President,,Conservative,Donald J. Trump / Michael R. Pence,5,425,,61,5,9,1,0,0
Bronx,4~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,425,,61,5,9,1,0,0
Bronx,4~77,U.S. House,15,Republican,Patrick Delices,64,425,,61,5,9,1,0,0
Bronx,4~77,U.S. House,15,Democratic,Ritchie Torres,400,425,,61,5,9,1,0,0
Bronx,5~77,President,,Republican,Donald J. Trump / Michael R. Pence,65,458,,50,0,8,3,0,0
Bronx,5~77,State Senate,29,Democratic,Jose M. Serrano,440,458,,50,0,8,3,0,0
Bronx,5~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,458,,50,0,8,3,0,0
Bronx,5~77,State Assembly,77,Democratic,Latoya Joyner,447,458,,50,0,8,3,0,0
Bronx,5~77,State Senate,29,Republican,Jose A. Colon,45,458,,50,0,8,3,0,0
Bronx,5~77,President,,Independence,Brock Pierce / Karla Ballard,0,458,,50,0,8,3,0,0
Bronx,5~77,State Assembly,77,Conservative,Benjamin Eggleston,4,458,,50,0,8,3,0,0
Bronx,5~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,10,458,,50,0,8,3,0,0
Bronx,5~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,429,458,,50,0,8,3,0,0
Bronx,5~77,State Assembly,77,Republican,Tanya Carmichael,40,458,,50,0,8,3,0,0
Bronx,5~77,U.S. House,15,Conservative,Patrick Delices,3,458,,50,0,8,3,0,0
Bronx,5~77,President,,Conservative,Donald J. Trump / Michael R. Pence,5,458,,50,0,8,3,0,0
Bronx,5~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,458,,50,0,8,3,0,0
Bronx,5~77,U.S. House,15,Republican,Patrick Delices,45,458,,50,0,8,3,0,0
Bronx,5~77,U.S. House,15,Democratic,Ritchie Torres,446,458,,50,0,8,3,0,0
Bronx,6~77,President,,Republican,Donald J. Trump / Michael R. Pence,75,488,,83,0,8,3,0,0
Bronx,6~77,State Senate,29,Democratic,Jose M. Serrano,488,488,,83,0,8,3,0,0
Bronx,6~77,President,,Green,Howie Hawkins / Angela Nicole Walker,0,488,,83,0,8,3,0,0
Bronx,6~77,State Assembly,77,Democratic,Latoya Joyner,485,488,,83,0,8,3,0,0
Bronx,6~77,State Senate,29,Republican,Jose A. Colon,61,488,,83,0,8,3,0,0
Bronx,6~77,President,,Independence,Brock Pierce / Karla Ballard,0,488,,83,0,8,3,0,0
Bronx,6~77,State Assembly,77,Conservative,Benjamin Eggleston,9,488,,83,0,8,3,0,0
Bronx,6~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,16,488,,83,0,8,3,0,0
Bronx,6~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,475,488,,83,0,8,3,0,0
Bronx,6~77,State Assembly,77,Republican,Tanya Carmichael,59,488,,83,0,8,3,0,0
Bronx,6~77,U.S. House,15,Conservative,Patrick Delices,7,488,,83,0,8,3,0,0
Bronx,6~77,President,,Conservative,Donald J. Trump / Michael R. Pence,11,488,,83,0,8,3,0,0
Bronx,6~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,488,,83,0,8,3,0,0
Bronx,6~77,U.S. House,15,Republican,Patrick Delices,57,488,,83,0,8,3,0,0
Bronx,6~77,U.S. House,15,Democratic,Ritchie Torres,491,488,,83,0,8,3,0,0
Bronx,7~77,President,,Republican,Donald J. Trump / Michael R. Pence,56,508,,97,2,12,1,0,0
Bronx,7~77,State Senate,29,Democratic,Jose M. Serrano,537,508,,97,2,12,1,0,0
Bronx,7~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,508,,97,2,12,1,0,0
Bronx,7~77,State Assembly,77,Democratic,Latoya Joyner,530,508,,97,2,12,1,0,0
Bronx,7~77,State Senate,29,Republican,Jose A. Colon,45,508,,97,2,12,1,0,0
Bronx,7~77,President,,Independence,Brock Pierce / Karla Ballard,0,508,,97,2,12,1,0,0
Bronx,7~77,State Assembly,77,Conservative,Benjamin Eggleston,5,508,,97,2,12,1,0,0
Bronx,7~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,9,508,,97,2,12,1,0,0
Bronx,7~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,540,508,,97,2,12,1,0,0
Bronx,7~77,State Assembly,77,Republican,Tanya Carmichael,43,508,,97,2,12,1,0,0
Bronx,7~77,U.S. House,15,Conservative,Patrick Delices,8,508,,97,2,12,1,0,0
Bronx,7~77,President,,Conservative,Donald J. Trump / Michael R. Pence,7,508,,97,2,12,1,0,0
Bronx,7~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,508,,97,2,12,1,0,0
Bronx,7~77,U.S. House,15,Republican,Patrick Delices,41,508,,97,2,12,1,0,0
Bronx,7~77,U.S. House,15,Democratic,Ritchie Torres,533,508,,97,2,12,1,0,0
Bronx,8~77,President,,Republican,Donald J. Trump / Michael R. Pence,89,493,,83,0,18,1,0,0
Bronx,8~77,State Senate,29,Democratic,Jose M. Serrano,489,493,,83,0,18,1,0,0
Bronx,8~77,President,,Green,Howie Hawkins / Angela Nicole Walker,2,493,,83,0,18,1,0,0
Bronx,8~77,State Assembly,77,Democratic,Latoya Joyner,481,493,,83,0,18,1,0,0
Bronx,8~77,State Senate,29,Republican,Jose A. Colon,66,493,,83,0,18,1,0,0
Bronx,8~77,President,,Independence,Brock Pierce / Karla Ballard,2,493,,83,0,18,1,0,0
Bronx,8~77,State Assembly,77,Conservative,Benjamin Eggleston,6,493,,83,0,18,1,0,0
Bronx,8~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,15,493,,83,0,18,1,0,0
Bronx,8~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,475,493,,83,0,18,1,0,0
Bronx,8~77,State Assembly,77,Republican,Tanya Carmichael,66,493,,83,0,18,1,0,0
Bronx,8~77,U.S. House,15,Conservative,Patrick Delices,7,493,,83,0,18,1,0,0
Bronx,8~77,President,,Conservative,Donald J. Trump / Michael R. Pence,3,493,,83,0,18,1,0,0
Bronx,8~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,493,,83,0,18,1,0,0
Bronx,8~77,U.S. House,15,Republican,Patrick Delices,66,493,,83,0,18,1,0,0
Bronx,8~77,U.S. House,15,Democratic,Ritchie Torres,487,493,,83,0,18,1,0,0
Bronx,9~77,President,,Republican,Donald J. Trump / Michael R. Pence,86,480,,87,0,9,1,0,0
Bronx,9~77,State Senate,29,Democratic,Jose M. Serrano,489,480,,87,0,9,1,0,0
Bronx,9~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,480,,87,0,9,1,0,0
Bronx,9~77,State Assembly,77,Democratic,Latoya Joyner,478,480,,87,0,9,1,0,0
Bronx,9~77,State Senate,29,Republican,Jose A. Colon,67,480,,87,0,9,1,0,0
Bronx,9~77,President,,Independence,Brock Pierce / Karla Ballard,0,480,,87,0,9,1,0,0
Bronx,9~77,State Assembly,77,Conservative,Benjamin Eggleston,3,480,,87,0,9,1,0,0
Bronx,9~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,7,480,,87,0,9,1,0,0
Bronx,9~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,473,480,,87,0,9,1,0,0
Bronx,9~77,State Assembly,77,Republican,Tanya Carmichael,70,480,,87,0,9,1,0,0
Bronx,9~77,U.S. House,15,Conservative,Patrick Delices,5,480,,87,0,9,1,0,0
Bronx,9~77,President,,Conservative,Donald J. Trump / Michael R. Pence,4,480,,87,0,9,1,0,0
Bronx,9~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,480,,87,0,9,1,0,0
Bronx,9~77,U.S. House,15,Republican,Patrick Delices,75,480,,87,0,9,1,0,0
Bronx,9~77,U.S. House,15,Democratic,Ritchie Torres,472,480,,87,0,9,1,0,0
Bronx,10~77,President,,Republican,Donald J. Trump / Michael R. Pence,74,496,,41,1,15,1,0,0
Bronx,10~77,State Senate,29,Democratic,Jose M. Serrano,465,496,,41,1,15,1,0,0
Bronx,10~77,President,,Green,Howie Hawkins / Angela Nicole Walker,0,496,,41,1,15,1,0,0
Bronx,10~77,State Assembly,77,Democratic,Latoya Joyner,460,496,,41,1,15,1,0,0
Bronx,10~77,State Senate,29,Republican,Jose A. Colon,47,496,,41,1,15,1,0,0
Bronx,10~77,President,,Independence,Brock Pierce / Karla Ballard,0,496,,41,1,15,1,0,0
Bronx,10~77,State Assembly,77,Conservative,Benjamin Eggleston,6,496,,41,1,15,1,0,0
Bronx,10~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,16,496,,41,1,15,1,0,0
Bronx,10~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,453,496,,41,1,15,1,0,0
Bronx,10~77,State Assembly,77,Republican,Tanya Carmichael,45,496,,41,1,15,1,0,0
Bronx,10~77,U.S. House,15,Conservative,Patrick Delices,6,496,,41,1,15,1,0,0
Bronx,10~77,President,,Conservative,Donald J. Trump / Michael R. Pence,3,496,,41,1,15,1,0,0
Bronx,10~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,496,,41,1,15,1,0,0
Bronx,10~77,U.S. House,15,Republican,Patrick Delices,46,496,,41,1,15,1,0,0
Bronx,10~77,U.S. House,15,Democratic,Ritchie Torres,458,496,,41,1,15,1,0,0
Bronx,11~77,President,,Republican,Donald J. Trump / Michael R. Pence,75,560,,80,1,9,1,0,0
Bronx,11~77,State Senate,29,Democratic,Jose M. Serrano,557,560,,80,1,9,1,0,0
Bronx,11~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,560,,80,1,9,1,0,0
Bronx,11~77,State Assembly,77,Democratic,Latoya Joyner,560,560,,80,1,9,1,0,0
Bronx,11~77,State Senate,29,Republican,Jose A. Colon,59,560,,80,1,9,1,0,0
Bronx,11~77,President,,Independence,Brock Pierce / Karla Ballard,3,560,,80,1,9,1,0,0
Bronx,11~77,State Assembly,77,Conservative,Benjamin Eggleston,6,560,,80,1,9,1,0,0
Bronx,11~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,17,560,,80,1,9,1,0,0
Bronx,11~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,545,560,,80,1,9,1,0,0
Bronx,11~77,State Assembly,77,Republican,Tanya Carmichael,49,560,,80,1,9,1,0,0
Bronx,11~77,U.S. House,15,Conservative,Patrick Delices,3,560,,80,1,9,1,0,0
Bronx,11~77,President,,Conservative,Donald J. Trump / Michael R. Pence,4,560,,80,1,9,1,0,0
Bronx,11~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,560,,80,1,9,1,0,0
Bronx,11~77,U.S. House,15,Republican,Patrick Delices,58,560,,80,1,9,1,0,0
Bronx,11~77,U.S. House,15,Democratic,Ritchie Torres,561,560,,80,1,9,1,0,0
Bronx,12~77,President,,Republican,Donald J. Trump / Michael R. Pence,29,348,,57,1,7,,0,0
Bronx,12~77,State Senate,29,Democratic,Jose M. Serrano,366,348,,57,1,7,,0,0
Bronx,12~77,President,,Green,Howie Hawkins / Angela Nicole Walker,0,348,,57,1,7,,0,0
Bronx,12~77,State Assembly,77,Democratic,Latoya Joyner,360,348,,57,1,7,,0,0
Bronx,12~77,State Senate,29,Republican,Jose A. Colon,23,348,,57,1,7,,0,0
Bronx,12~77,President,,Independence,Brock Pierce / Karla Ballard,0,348,,57,1,7,,0,0
Bronx,12~77,State Assembly,77,Conservative,Benjamin Eggleston,2,348,,57,1,7,,0,0
Bronx,12~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,15,348,,57,1,7,,0,0
Bronx,12~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,363,348,,57,1,7,,0,0
Bronx,12~77,State Assembly,77,Republican,Tanya Carmichael,22,348,,57,1,7,,0,0
Bronx,12~77,U.S. House,15,Conservative,Patrick Delices,3,348,,57,1,7,,0,0
Bronx,12~77,President,,Conservative,Donald J. Trump / Michael R. Pence,3,348,,57,1,7,,0,0
Bronx,12~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,348,,57,1,7,,0,0
Bronx,12~77,U.S. House,15,Republican,Patrick Delices,25,348,,57,1,7,,0,0
Bronx,12~77,U.S. House,15,Democratic,Ritchie Torres,360,348,,57,1,7,,0,0
Bronx,13~77,President,,Republican,Donald J. Trump / Michael R. Pence,53,360,,49,0,3,1,0,0
Bronx,13~77,State Senate,29,Democratic,Jose M. Serrano,347,360,,49,0,3,1,0,0
Bronx,13~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,360,,49,0,3,1,0,0
Bronx,13~77,State Assembly,77,Democratic,Latoya Joyner,341,360,,49,0,3,1,0,0
Bronx,13~77,State Senate,29,Republican,Jose A. Colon,42,360,,49,0,3,1,0,0
Bronx,13~77,President,,Independence,Brock Pierce / Karla Ballard,0,360,,49,0,3,1,0,0
Bronx,13~77,State Assembly,77,Conservative,Benjamin Eggleston,4,360,,49,0,3,1,0,0
Bronx,13~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,10,360,,49,0,3,1,0,0
Bronx,13~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,346,360,,49,0,3,1,0,0
Bronx,13~77,State Assembly,77,Republican,Tanya Carmichael,42,360,,49,0,3,1,0,0
Bronx,13~77,U.S. House,15,Conservative,Patrick Delices,3,360,,49,0,3,1,0,0
Bronx,13~77,President,,Conservative,Donald J. Trump / Michael R. Pence,0,360,,49,0,3,1,0,0
Bronx,13~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,360,,49,0,3,1,0,0
Bronx,13~77,U.S. House,15,Republican,Patrick Delices,44,360,,49,0,3,1,0,0
Bronx,13~77,U.S. House,15,Democratic,Ritchie Torres,344,360,,49,0,3,1,0,0
Bronx,14~77,President,,Republican,Donald J. Trump / Michael R. Pence,71,441,,61,0,12,1,0,0
Bronx,14~77,State Senate,29,Democratic,Jose M. Serrano,437,441,,61,0,12,1,0,0
Bronx,14~77,President,,Green,Howie Hawkins / Angela Nicole Walker,3,441,,61,0,12,1,0,0
Bronx,14~77,State Assembly,77,Democratic,Latoya Joyner,428,441,,61,0,12,1,0,0
Bronx,14~77,State Senate,29,Republican,Jose A. Colon,48,441,,61,0,12,1,0,0
Bronx,14~77,President,,Independence,Brock Pierce / Karla Ballard,0,441,,61,0,12,1,0,0
Bronx,14~77,State Assembly,77,Conservative,Benjamin Eggleston,5,441,,61,0,12,1,0,0
Bronx,14~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,14,441,,61,0,12,1,0,0
Bronx,14~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,419,441,,61,0,12,1,0,0
Bronx,14~77,State Assembly,77,Republican,Tanya Carmichael,44,441,,61,0,12,1,0,0
Bronx,14~77,U.S. House,15,Conservative,Patrick Delices,4,441,,61,0,12,1,0,0
Bronx,14~77,President,,Conservative,Donald J. Trump / Michael R. Pence,5,441,,61,0,12,1,0,0
Bronx,14~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,441,,61,0,12,1,0,0
Bronx,14~77,U.S. House,15,Republican,Patrick Delices,45,441,,61,0,12,1,0,0
Bronx,14~77,U.S. House,15,Democratic,Ritchie Torres,435,441,,61,0,12,1,0,0
Bronx,15~77,President,,Republican,Donald J. Trump / Michael R. Pence,40,252,,23,0,3,1,0,0
Bronx,15~77,State Senate,29,Democratic,Jose M. Serrano,232,252,,23,0,3,1,0,0
Bronx,15~77,President,,Green,Howie Hawkins / Angela Nicole Walker,0,252,,23,0,3,1,0,0
Bronx,15~77,State Assembly,77,Democratic,Latoya Joyner,228,252,,23,0,3,1,0,0
Bronx,15~77,State Senate,29,Republican,Jose A. Colon,34,252,,23,0,3,1,0,0
Bronx,15~77,President,,Independence,Brock Pierce / Karla Ballard,0,252,,23,0,3,1,0,0
Bronx,15~77,State Assembly,77,Conservative,Benjamin Eggleston,5,252,,23,0,3,1,0,0
Bronx,15~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,0,252,,23,0,3,1,0,0
Bronx,15~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,228,252,,23,0,3,1,0,0
Bronx,15~77,State Assembly,77,Republican,Tanya Carmichael,34,252,,23,0,3,1,0,0
Bronx,15~77,U.S. House,15,Conservative,Patrick Delices,4,252,,23,0,3,1,0,0
Bronx,15~77,President,,Conservative,Donald J. Trump / Michael R. Pence,4,252,,23,0,3,1,0,0
Bronx,15~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,252,,23,0,3,1,0,0
Bronx,15~77,U.S. House,15,Republican,Patrick Delices,34,252,,23,0,3,1,0,0
Bronx,15~77,U.S. House,15,Democratic,Ritchie Torres,224,252,,23,0,3,1,0,0
Bronx,16~77,President,,Republican,Donald J. Trump / Michael R. Pence,57,369,,62,1,6,,0,0
Bronx,16~77,State Senate,29,Democratic,Jose M. Serrano,369,369,,62,1,6,,0,0
Bronx,16~77,President,,Green,Howie Hawkins / Angela Nicole Walker,0,369,,62,1,6,,0,0
Bronx,16~77,State Assembly,77,Democratic,Latoya Joyner,371,369,,62,1,6,,0,0
Bronx,16~77,State Senate,29,Republican,Jose A. Colon,41,369,,62,1,6,,0,0
Bronx,16~77,President,,Independence,Brock Pierce / Karla Ballard,0,369,,62,1,6,,0,0
Bronx,16~77,State Assembly,77,Conservative,Benjamin Eggleston,1,369,,62,1,6,,0,0
Bronx,16~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,11,369,,62,1,6,,0,0
Bronx,16~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,363,369,,62,1,6,,0,0
Bronx,16~77,State Assembly,77,Republican,Tanya Carmichael,44,369,,62,1,6,,0,0
Bronx,16~77,U.S. House,15,Conservative,Patrick Delices,5,369,,62,1,6,,0,0
Bronx,16~77,President,,Conservative,Donald J. Trump / Michael R. Pence,2,369,,62,1,6,,0,0
Bronx,16~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,369,,62,1,6,,0,0
Bronx,16~77,U.S. House,15,Republican,Patrick Delices,43,369,,62,1,6,,0,0
Bronx,16~77,U.S. House,15,Democratic,Ritchie Torres,370,369,,62,1,6,,0,0
Bronx,17~77,President,,Republican,Donald J. Trump / Michael R. Pence,30,175,,41,0,5,,0,0
Bronx,17~77,State Assembly,77,Democratic,Latoya Joyner,185,175,,41,0,5,,0,0
Bronx,17~77,President,,Green,Howie Hawkins / Angela Nicole Walker,1,175,,41,0,5,,0,0
Bronx,17~77,State Senate,33,Democratic,J. Gustavo Rivera,180,175,,41,0,5,,0,0
Bronx,17~77,President,,Independence,Brock Pierce / Karla Ballard,0,175,,41,0,5,,0,0
Bronx,17~77,State Assembly,77,Conservative,Benjamin Eggleston,1,175,,41,0,5,,0,0
Bronx,17~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,6,175,,41,0,5,,0,0
Bronx,17~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,182,175,,41,0,5,,0,0
Bronx,17~77,U.S. House,15,Conservative,Patrick Delices,2,175,,41,0,5,,0,0
Bronx,17~77,State Senate,33,Republican,Dustin Martinez,23,175,,41,0,5,,0,0
Bronx,17~77,State Assembly,77,Republican,Tanya Carmichael,25,175,,41,0,5,,0,0
Bronx,17~77,State Senate,33,Working Families,J. Gustavo Rivera,8,175,,41,0,5,,0,0
Bronx,17~77,State Senate,33,Conservative,Steven M. Stern,2,175,,41,0,5,,0,0
Bronx,17~77,President,,Conservative,Donald J. Trump / Michael R. Pence,1,175,,41,0,5,,0,0
Bronx,17~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,0,175,,41,0,5,,0,0
Bronx,17~77,U.S. House,15,Republican,Patrick Delices,21,175,,41,0,5,,0,0
Bronx,17~77,U.S. House,15,Democratic,Ritchie Torres,191,175,,41,0,5,,0,0
Bronx,18~77,President,,Republican,Donald J. Trump / Michael R. Pence,63,433,,82,0,13,2,0,0
Bronx,18~77,State Senate,29,Democratic,Jose M. Serrano,457,433,,82,0,13,2,0,0
Bronx,18~77,President,,Green,Howie Hawkins / Angela Nicole Walker,3,433,,82,0,13,2,0,0
Bronx,18~77,State Assembly,77,Democratic,Latoya Joyner,444,433,,82,0,13,2,0,0
Bronx,18~77,State Senate,29,Republican,Jose A. Colon,49,433,,82,0,13,2,0,0
Bronx,18~77,President,,Independence,Brock Pierce / Karla Ballard,0,433,,82,0,13,2,0,0
Bronx,18~77,State Assembly,77,Conservative,Benjamin Eggleston,7,433,,82,0,13,2,0,0
Bronx,18~77,President,,Working Families,Joseph R. Biden / Kamala D. Harris,16,433,,82,0,13,2,0,0
Bronx,18~77,President,,Democratic,Joseph R. Biden / Kamala D. Harris,439,433,,82,0,13,2,0,0
Bronx,18~77,State Assembly,77,Republican,Tanya Carmichael,49,433,,82,0,13,2,0,0
Bronx,18~77,U.S. House,15,Conservative,Patrick Delices,4,433,,82,0,13,2,0,0
Bronx,18~77,President,,Conservative,Donald J. Trump / Michael R. Pence,3,433,,82,0,13,2,0,0
Bronx,18~77,President,,Libertarian,Jo Jorgensen / Jeremy Cohen,1,433,,82,0,13,2,0,0
Bronx,18~77,U.S. House,15,Republican,Patrick Delices,52,433,,82,0,13,2,0,0
Bronx,18~77,U.S. House,15,Democratic,Ritchie Torres,445,433,,82,0,13,2,0,0
Bronx,19~77,President,,Republican,Donald J. Trump / Michael R. Pence,76,453,,72,1,7,4,0,0
Bronx,19~77,State Senate,29,Democratic,Jose M. Serrano,446,453,,72,1,7,4,0,0
Bronx,19~77,President,,Green,Howie Hawkins / Angela Nicole Walker,3,453,,72,1,7,4,0,0
Bronx,19~77,State Assembly,77,Democratic,Latoya Joyner,442,453,,72,1,7,4,0,0
Bronx,19~77,State Senate,29,Republican,Jose A. Colon,66,453,,72,1,7,4,0,0
Bronx,19~77,President,,Independence,Brock Pierce / Karla Ballard,0,453,,72,1,7,4,0,0
Bronx,19~77,State Assembly,77,Conservative,Benjamin Eggleston,9,453,,72,1,7,4,0,0
