county,precinct,office,district,party,candidate,election_day,early_voting,votes
Wyoming,Cumulative,Comptroller,,DEM,Thomas P. DiNapoli,25,0,25
Wyoming,Arcade 1 1,Comptroller,,REP,Paul Rodriguez,285,15,300
Wyoming,Arcade 2 1,Comptroller,,REP,Paul Rodriguez,214,5,219
Wyoming,Arcade 3 1,Comptroller,,REP,Paul Rodriguez,188,7,195
Wyoming,Arcade 4 1,Comptroller,,REP,Paul Rodriguez,277,23,300
Wyoming,Attica 1 1,Comptroller,,REP,Paul Rodriguez,195,17,212
Wyoming,Attica 2 1,Comptroller,,REP,Paul Rodriguez,173,11,184
Wyoming,Attica 3 1,Comptroller,,REP,Paul Rodriguez,241,21,262
Wyoming,Attica 4 1,Comptroller,,REP,Paul Rodriguez,289,31,320
Wyoming,Bennington 1 1,Comptroller,,REP,Paul Rodriguez,305,61,366
Wyoming,Bennington 2 1,Comptroller,,REP,Paul Rodriguez,245,46,291
Wyoming,Bennington 3 1,Comptroller,,REP,Paul Rodriguez,233,81,314
Wyoming,Castile 1 1,Comptroller,,REP,Paul Rodriguez,150,65,215
Wyoming,Castile 2 1,Comptroller,,REP,Paul Rodriguez,213,40,253
Wyoming,Castile 3 1,Comptroller,,REP,Paul Rodriguez,111,69,180
Wyoming,Covington 1 1,Comptroller,,REP,Paul Rodriguez,331,11,342
Wyoming,Eagle 1 1,Comptroller,,REP,Paul Rodriguez,227,99,326
Wyoming,Gainesville 1 1,Comptroller,,REP,Paul Rodriguez,128,17,145
Wyoming,Gainesville 2 1,Comptroller,,REP,Paul Rodriguez,127,13,140
Wyoming,Gainesville 3 1,Comptroller,,REP,Paul Rodriguez,62,28,90
Wyoming,Gainesville 4 1,Comptroller,,REP,Paul Rodriguez,65,35,100
Wyoming,Genesee Falls 1 1,Comptroller,,REP,Paul Rodriguez,105,6,111
Wyoming,Java 1 1,Comptroller,,REP,Paul Rodriguez,314,10,324
Wyoming,Java 2 1,Comptroller,,REP,Paul Rodriguez,303,17,320
Wyoming,Middlebury 1 1,Comptroller,,REP,Paul Rodriguez,249,22,271
Wyoming,Middlebury 2 1,Comptroller,,REP,Paul Rodriguez,124,12,136
Wyoming,Orangeville 1 1,Comptroller,,REP,Paul Rodriguez,328,49,377
Wyoming,Perry 1 1,Comptroller,,REP,Paul Rodriguez,294,32,326
Wyoming,Perry 2 1,Comptroller,,REP,Paul Rodriguez,108,8,116
Wyoming,Perry 3 1,Comptroller,,REP,Paul Rodriguez,176,12,188
Wyoming,Perry 4 1,Comptroller,,REP,Paul Rodriguez,185,12,197
Wyoming,Pike 1 1,Comptroller,,REP,Paul Rodriguez,262,20,282
Wyoming,Sheldon 1 1,Comptroller,,REP,Paul Rodriguez,118,25,143
Wyoming,Sheldon 2 1,Comptroller,,REP,Paul Rodriguez,269,24,293
Wyoming,Sheldon 3 1,Comptroller,,REP,Paul Rodriguez,212,17,229
Wyoming,Warsaw 1 1,Comptroller,,REP,Paul Rodriguez,184,61,245
Wyoming,Warsaw 2 1,Comptroller,,REP,Paul Rodriguez,165,31,196
Wyoming,Warsaw 3 1,Comptroller,,REP,Paul Rodriguez,162,49,211
Wyoming,Warsaw 4 1,Comptroller,,REP,Paul Rodriguez,145,35,180
Wyoming,Warsaw 5 1,Comptroller,,REP,Paul Rodriguez,144,63,207
Wyoming,Wethersfield 1 1,Comptroller,,REP,Paul Rodriguez,209,19,228
Wyoming,Cumulative,Comptroller,,REP,Paul Rodriguez,25,0,25
Wyoming,Arcade 1 1,Comptroller,,CON,Paul Rodriguez,14,6,20
Wyoming,Arcade 2 1,Comptroller,,CON,Paul Rodriguez,30,1,31
Wyoming,Arcade 3 1,Comptroller,,CON,Paul Rodriguez,28,0,28
Wyoming,Arcade 4 1,Comptroller,,CON,Paul Rodriguez,36,0,36
Wyoming,Attica 1 1,Comptroller,,CON,Paul Rodriguez,32,1,33
Wyoming,Attica 2 1,Comptroller,,CON,Paul Rodriguez,16,1,17
Wyoming,Attica 3 1,Comptroller,,CON,Paul Rodriguez,45,3,48
Wyoming,Attica 4 1,Comptroller,,CON,Paul Rodriguez,44,8,52
Wyoming,Bennington 1 1,Comptroller,,CON,Paul Rodriguez,60,13,73
Wyoming,Bennington 2 1,Comptroller,,CON,Paul Rodriguez,61,11,72
Wyoming,Bennington 3 1,Comptroller,,CON,Paul Rodriguez,56,30,86
Wyoming,Castile 1 1,Comptroller,,CON,Paul Rodriguez,18,11,29
Wyoming,Castile 2 1,Comptroller,,CON,Paul Rodriguez,36,4,40
Wyoming,Castile 3 1,Comptroller,,CON,Paul Rodriguez,11,12,23
Wyoming,Covington 1 1,Comptroller,,CON,Paul Rodriguez,42,5,47
Wyoming,Eagle 1 1,Comptroller,,CON,Paul Rodriguez,22,9,31
Wyoming,Gainesville 1 1,Comptroller,,CON,Paul Rodriguez,20,5,25
Wyoming,Gainesville 2 1,Comptroller,,CON,Paul Rodriguez,21,2,23
Wyoming,Gainesville 3 1,Comptroller,,CON,Paul Rodriguez,8,5,13
Wyoming,Gainesville 4 1,Comptroller,,CON,Paul Rodriguez,10,3,13
Wyoming,Genesee Falls 1 1,Comptroller,,CON,Paul Rodriguez,12,2,14
Wyoming,Java 1 1,Comptroller,,CON,Paul Rodriguez,64,0,64
Wyoming,Java 2 1,Comptroller,,CON,Paul Rodriguez,51,6,57
Wyoming,Middlebury 1 1,Comptroller,,CON,Paul Rodriguez,47,4,51
Wyoming,Middlebury 2 1,Comptroller,,CON,Paul Rodriguez,18,1,19
Wyoming,Orangeville 1 1,Comptroller,,CON,Paul Rodriguez,77,4,81
Wyoming,Perry 1 1,Comptroller,,CON,Paul Rodriguez,52,14,66
Wyoming,Perry 2 1,Comptroller,,CON,Paul Rodriguez,15,0,15
Wyoming,Perry 3 1,Comptroller,,CON,Paul Rodriguez,30,1,31
Wyoming,Perry 4 1,Comptroller,,CON,Paul Rodriguez,22,1,23
Wyoming,Pike 1 1,Comptroller,,CON,Paul Rodriguez,30,4,34
Wyoming,Sheldon 1 1,Comptroller,,CON,Paul Rodriguez,32,3,35
Wyoming,Sheldon 2 1,Comptroller,,CON,Paul Rodriguez,80,1,81
Wyoming,Sheldon 3 1,Comptroller,,CON,Paul Rodriguez,53,2,55
Wyoming,Warsaw 1 1,Comptroller,,CON,Paul Rodriguez,30,5,35
Wyoming,Warsaw 2 1,Comptroller,,CON,Paul Rodriguez,21,3,24
Wyoming,Warsaw 3 1,Comptroller,,CON,Paul Rodriguez,35,5,40
Wyoming,Warsaw 4 1,Comptroller,,CON,Paul Rodriguez,27,3,30
Wyoming,Warsaw 5 1,Comptroller,,CON,Paul Rodriguez,29,4,33
Wyoming,Wethersfield 1 1,Comptroller,,CON,Paul Rodriguez,19,4,23
Wyoming,Cumulative,Comptroller,,CON,Paul Rodriguez,0,0,0
Wyoming,Arcade 1 1,Comptroller,,WOR,Thomas P. DiNapoli,12,0,12
Wyoming,Arcade 2 1,Comptroller,,WOR,Thomas P. DiNapoli,14,0,14
Wyoming,Arcade 3 1,Comptroller,,WOR,Thomas P. DiNapoli,10,0,10
Wyoming,Arcade 4 1,Comptroller,,WOR,Thomas P. DiNapoli,15,1,16
Wyoming,Attica 1 1,Comptroller,,WOR,Thomas P. DiNapoli,16,0,16
Wyoming,Attica 2 1,Comptroller,,WOR,Thomas P. DiNapoli,5,2,7
Wyoming,Attica 3 1,Comptroller,,WOR,Thomas P. DiNapoli,16,2,18
Wyoming,Attica 4 1,Comptroller,,WOR,Thomas P. DiNapoli,13,5,18
Wyoming,Bennington 1 1,Comptroller,,WOR,Thomas P. DiNapoli,20,6,26
Wyoming,Bennington 2 1,Comptroller,,WOR,Thomas P. DiNapoli,8,7,15
Wyoming,Bennington 3 1,Comptroller,,WOR,Thomas P. DiNapoli,12,7,19
Wyoming,Castile 1 1,Comptroller,,WOR,Thomas P. DiNapoli,7,0,7
Wyoming,Castile 2 1,Comptroller,,WOR,Thomas P. DiNapoli,12,7,19
Wyoming,Castile 3 1,Comptroller,,WOR,Thomas P. DiNapoli,5,6,11
Wyoming,Covington 1 1,Comptroller,,WOR,Thomas P. DiNapoli,13,2,15
Wyoming,Eagle 1 1,Comptroller,,WOR,Thomas P. DiNapoli,8,1,9
Wyoming,Gainesville 1 1,Comptroller,,WOR,Thomas P. DiNapoli,3,0,3
Wyoming,Gainesville 2 1,Comptroller,,WOR,Thomas P. DiNapoli,6,0,6
Wyoming,Gainesville 3 1,Comptroller,,WOR,Thomas P. DiNapoli,2,4,6
Wyoming,Gainesville 4 1,Comptroller,,WOR,Thomas P. DiNapoli,3,4,7
Wyoming,Genesee Falls 1 1,Comptroller,,WOR,Thomas P. DiNapoli,5,0,5
Wyoming,Java 1 1,Comptroller,,WOR,Thomas P. DiNapoli,14,4,18
Wyoming,Java 2 1,Comptroller,,WOR,Thomas P. DiNapoli,10,0,10
Wyoming,Middlebury 1 1,Comptroller,,WOR,Thomas P. DiNapoli,15,0,15
Wyoming,Middlebury 2 1,Comptroller,,WOR,Thomas P. DiNapoli,2,1,3
Wyoming,Orangeville 1 1,Comptroller,,WOR,Thomas P. DiNapoli,21,4,25
Wyoming,Perry 1 1,Comptroller,,WOR,Thomas P. DiNapoli,11,2,13
Wyoming,Perry 2 1,Comptroller,,WOR,Thomas P. DiNapoli,8,4,12
Wyoming,Perry 3 1,Comptroller,,WOR,Thomas P. DiNapoli,12,3,15
Wyoming,Perry 4 1,Comptroller,,WOR,Thomas P. DiNapoli,11,1,12
Wyoming,Pike 1 1,Comptroller,,WOR,Thomas P. DiNapoli,10,1,11
Wyoming,Sheldon 1 1,Comptroller,,WOR,Thomas P. DiNapoli,4,7,11
Wyoming,Sheldon 2 1,Comptroller,,WOR,Thomas P. DiNapoli,15,2,17
Wyoming,Sheldon 3 1,Comptroller,,WOR,Thomas P. DiNapoli,10,0,10
Wyoming,Warsaw 1 1,Comptroller,,WOR,Thomas P. DiNapoli,7,0,7
Wyoming,Warsaw 2 1,Comptroller,,WOR,Thomas P. DiNapoli,9,3,12
Wyoming,Warsaw 3 1,Comptroller,,WOR,Thomas P. DiNapoli,8,4,12
Wyoming,Warsaw 4 1,Comptroller,,WOR,Thomas P. DiNapoli,9,4,13
Wyoming,Warsaw 5 1,Comptroller,,WOR,Thomas P. DiNapoli,9,4,13
Wyoming,Wethersfield 1 1,Comptroller,,WOR,Thomas P. DiNapoli,9,1,10
Wyoming,Cumulative,Comptroller,,WOR,Thomas P. DiNapoli,2,0,2
Wyoming,Arcade 1 1,Comptroller,,,Undervotes,9,2,11
Wyoming,Arcade 2 1,Comptroller,,,Undervotes,6,0,6
Wyoming,Arcade 3 1,Comptroller,,,Undervotes,10,2,12
Wyoming,Arcade 4 1,Comptroller,,,Undervotes,13,1,14
Wyoming,Attica 1 1,Comptroller,,,Undervotes,2,0,2
Wyoming,Attica 2 1,Comptroller,,,Undervotes,10,2,12
Wyoming,Attica 3 1,Comptroller,,,Undervotes,16,2,18
Wyoming,Attica 4 1,Comptroller,,,Undervotes,15,1,16
Wyoming,Bennington 1 1,Comptroller,,,Undervotes,10,4,14
Wyoming,Bennington 2 1,Comptroller,,,Undervotes,6,1,7
Wyoming,Bennington 3 1,Comptroller,,,Undervotes,13,6,19
Wyoming,Castile 1 1,Comptroller,,,Undervotes,5,0,5
Wyoming,Castile 2 1,Comptroller,,,Undervotes,4,3,7
Wyoming,Castile 3 1,Comptroller,,,Undervotes,1,1,2
Wyoming,Covington 1 1,Comptroller,,,Undervotes,8,1,9
Wyoming,Eagle 1 1,Comptroller,,,Undervotes,5,4,9
Wyoming,Gainesville 1 1,Comptroller,,,Undervotes,5,1,6
Wyoming,Gainesville 2 1,Comptroller,,,Undervotes,3,2,5
Wyoming,Gainesville 3 1,Comptroller,,,Undervotes,3,3,6
Wyoming,Gainesville 4 1,Comptroller,,,Undervotes,1,0,1
Wyoming,Genesee Falls 1 1,Comptroller,,,Undervotes,6,0,6
Wyoming,Java 1 1,Comptroller,,,Undervotes,5,0,5
Wyoming,Java 2 1,Comptroller,,,Undervotes,12,0,12
Wyoming,Middlebury 1 1,Comptroller,,,Undervotes,4,0,4
Wyoming,Middlebury 2 1,Comptroller,,,Undervotes,8,0,8
Wyoming,Orangeville 1 1,Comptroller,,,Undervotes,14,0,14
Wyoming,Perry 1 1,Comptroller,,,Undervotes,11,2,13
Wyoming,Perry 2 1,Comptroller,,,Undervotes,4,2,6
Wyoming,Perry 3 1,Comptroller,,,Undervotes,4,1,5
Wyoming,Perry 4 1,Comptroller,,,Undervotes,4,0,4
Wyoming,Pike 1 1,Comptroller,,,Undervotes,6,0,6
Wyoming,Sheldon 1 1,Comptroller,,,Undervotes,2,3,5
Wyoming,Sheldon 2 1,Comptroller,,,Undervotes,17,1,18
Wyoming,Sheldon 3 1,Comptroller,,,Undervotes,10,1,11
Wyoming,Warsaw 1 1,Comptroller,,,Undervotes,8,5,13
Wyoming,Warsaw 2 1,Comptroller,,,Undervotes,2,4,6
Wyoming,Warsaw 3 1,Comptroller,,,Undervotes,7,0,7
Wyoming,Warsaw 4 1,Comptroller,,,Undervotes,9,3,12
Wyoming,Warsaw 5 1,Comptroller,,,Undervotes,3,0,3
Wyoming,Wethersfield 1 1,Comptroller,,,Undervotes,7,1,8
Wyoming,Cumulative,Comptroller,,,Undervotes,0,0,0
Wyoming,Arcade 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Arcade 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Arcade 3 1,Comptroller,,,Overvotes,0,1,1
Wyoming,Arcade 4 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Attica 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Attica 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Attica 3 1,Comptroller,,,Overvotes,0,1,1
Wyoming,Attica 4 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Bennington 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Bennington 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Bennington 3 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Castile 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Castile 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Castile 3 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Covington 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Eagle 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Gainesville 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Gainesville 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Gainesville 3 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Gainesville 4 1,Comptroller,,,Overvotes,1,0,1
Wyoming,Genesee Falls 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Java 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Java 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Middlebury 1 1,Comptroller,,,Overvotes,1,0,1
Wyoming,Middlebury 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Orangeville 1 1,Comptroller,,,Overvotes,0,3,3
Wyoming,Perry 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Perry 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Perry 3 1,Comptroller,,,Overvotes,0,1,1
Wyoming,Perry 4 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Pike 1 1,Comptroller,,,Overvotes,0,1,1
Wyoming,Sheldon 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Sheldon 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Sheldon 3 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Warsaw 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Warsaw 2 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Warsaw 3 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Warsaw 4 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Warsaw 5 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Wethersfield 1 1,Comptroller,,,Overvotes,0,0,0
Wyoming,Cumulative,Comptroller,,,Overvotes,0,0,0
Wyoming,Arcade 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Arcade 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Arcade 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Arcade 4 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Attica 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Attica 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Attica 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Attica 4 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Bennington 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Bennington 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Bennington 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Castile 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Castile 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Castile 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Covington 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Eagle 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Gainesville 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Gainesville 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Gainesville 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Gainesville 4 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Genesee Falls 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Java 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Java 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Middlebury 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Middlebury 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Orangeville 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Perry 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Perry 2 1,Comptroller,,,Unqualified Write-Ins,1,0,1
Wyoming,Perry 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Perry 4 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Pike 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Sheldon 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Sheldon 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Sheldon 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Warsaw 1 1,Comptroller,,,Unqualified Write-Ins,1,0,1
Wyoming,Warsaw 2 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Warsaw 3 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Warsaw 4 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Warsaw 5 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Wethersfield 1 1,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Cumulative,Comptroller,,,Unqualified Write-Ins,0,0,0
Wyoming,Arcade 1 1,Comptroller,,,Special Votes,9,2,11
Wyoming,Arcade 2 1,Comptroller,,,Special Votes,6,0,6
Wyoming,Arcade 3 1,Comptroller,,,Special Votes,11,2,13
Wyoming,Arcade 4 1,Comptroller,,,Special Votes,13,1,14
Wyoming,Attica 1 1,Comptroller,,,Special Votes,2,0,2
Wyoming,Attica 2 1,Comptroller,,,Special Votes,10,2,12
Wyoming,Attica 3 1,Comptroller,,,Special Votes,17,2,19
Wyoming,Attica 4 1,Comptroller,,,Special Votes,15,1,16
Wyoming,Bennington 1 1,Comptroller,,,Special Votes,10,4,14
Wyoming,Bennington 2 1,Comptroller,,,Special Votes,6,1,7
Wyoming,Bennington 3 1,Comptroller,,,Special Votes,13,6,19
Wyoming,Castile 1 1,Comptroller,,,Special Votes,5,0,5
Wyoming,Castile 2 1,Comptroller,,,Special Votes,4,3,7
Wyoming,Castile 3 1,Comptroller,,,Special Votes,1,1,2
Wyoming,Covington 1 1,Comptroller,,,Special Votes,8,1,9
Wyoming,Eagle 1 1,Comptroller,,,Special Votes,5,4,9
Wyoming,Gainesville 1 1,Comptroller,,,Special Votes,5,1,6
Wyoming,Gainesville 2 1,Comptroller,,,Special Votes,3,2,5
Wyoming,Gainesville 3 1,Comptroller,,,Special Votes,3,3,6
Wyoming,Gainesville 4 1,Comptroller,,,Special Votes,1,1,2
Wyoming,Genesee Falls 1 1,Comptroller,,,Special Votes,6,0,6
Wyoming,Java 1 1,Comptroller,,,Special Votes,5,0,5
Wyoming,Java 2 1,Comptroller,,,Special Votes,12,0,12
Wyoming,Middlebury 1 1,Comptroller,,,Special Votes,4,1,5
Wyoming,Middlebury 2 1,Comptroller,,,Special Votes,8,0,8
Wyoming,Orangeville 1 1,Comptroller,,,Special Votes,17,0,17
Wyoming,Perry 1 1,Comptroller,,,Special Votes,11,2,13
Wyoming,Perry 2 1,Comptroller,,,Special Votes,5,2,7
Wyoming,Perry 3 1,Comptroller,,,Special Votes,5,1,6
Wyoming,Perry 4 1,Comptroller,,,Special Votes,4,0,4
Wyoming,Pike 1 1,Comptroller,,,Special Votes,7,0,7
Wyoming,Sheldon 1 1,Comptroller,,,Special Votes,2,3,5
Wyoming,Sheldon 2 1,Comptroller,,,Special Votes,17,1,18
Wyoming,Sheldon 3 1,Comptroller,,,Special Votes,10,1,11
Wyoming,Warsaw 1 1,Comptroller,,,Special Votes,9,5,14
Wyoming,Warsaw 2 1,Comptroller,,,Special Votes,2,4,6
Wyoming,Warsaw 3 1,Comptroller,,,Special Votes,7,0,7
Wyoming,Warsaw 4 1,Comptroller,,,Special Votes,9,3,12
Wyoming,Warsaw 5 1,Comptroller,,,Special Votes,3,0,3
Wyoming,Wethersfield 1 1,Comptroller,,,Special Votes,7,1,8
Wyoming,Cumulative,Comptroller,,,Special Votes,0,0,0
Wyoming,Arcade 1 1,Attorney General,,DEM,Letitia A. James,104,28,132
Wyoming,Arcade 2 1,Attorney General,,DEM,Letitia A. James,36,9,45
Wyoming,Arcade 3 1,Attorney General,,DEM,Letitia A. James,67,4,71
Wyoming,Arcade 4 1,Attorney General,,DEM,Letitia A. James,99,4,103
Wyoming,Attica 1 1,Attorney General,,DEM,Letitia A. James,56,16,72
Wyoming,Attica 2 1,Attorney General,,DEM,Letitia A. James,37,7,44
Wyoming,Attica 3 1,Attorney General,,DEM,Letitia A. James,65,17,82
Wyoming,Attica 4 1,Attorney General,,DEM,Letitia A. James,56,20,76
Wyoming,Bennington 1 1,Attorney General,,DEM,Letitia A. James,83,26,109
Wyoming,Bennington 2 1,Attorney General,,DEM,Letitia A. James,59,27,86
Wyoming,Bennington 3 1,Attorney General,,DEM,Letitia A. James,59,23,82
Wyoming,Castile 1 1,Attorney General,,DEM,Letitia A. James,46,28,74
Wyoming,Castile 2 1,Attorney General,,DEM,Letitia A. James,74,42,116
Wyoming,Castile 3 1,Attorney General,,DEM,Letitia A. James,34,39,73
Wyoming,Covington 1 1,Attorney General,,DEM,Letitia A. James,51,14,65
Wyoming,Eagle 1 1,Attorney General,,DEM,Letitia A. James,50,32,82
Wyoming,Gainesville 1 1,Attorney General,,DEM,Letitia A. James,27,6,33
Wyoming,Gainesville 2 1,Attorney General,,DEM,Letitia A. James,42,12,54
Wyoming,Gainesville 3 1,Attorney General,,DEM,Letitia A. James,15,31,46
Wyoming,Gainesville 4 1,Attorney General,,DEM,Letitia A. James,14,24,38
Wyoming,Genesee Falls 1 1,Attorney General,,DEM,Letitia A. James,42,2,44
Wyoming,Java 1 1,Attorney General,,DEM,Letitia A. James,88,12,100
Wyoming,Java 2 1,Attorney General,,DEM,Letitia A. James,66,6,72
Wyoming,Middlebury 1 1,Attorney General,,DEM,Letitia A. James,53,16,69
Wyoming,Middlebury 2 1,Attorney General,,DEM,Letitia A. James,31,8,39
Wyoming,Orangeville 1 1,Attorney General,,DEM,Letitia A. James,72,23,95
Wyoming,Perry 1 1,Attorney General,,DEM,Letitia A. James,79,17,96
Wyoming,Perry 2 1,Attorney General,,DEM,Letitia A. James,53,11,64
Wyoming,Perry 3 1,Attorney General,,DEM,Letitia A. James,84,27,111
Wyoming,Perry 4 1,Attorney General,,DEM,Letitia A. James,102,27,129
Wyoming,Pike 1 1,Attorney General,,DEM,Letitia A. James,49,4,53
Wyoming,Sheldon 1 1,Attorney General,,DEM,Letitia A. James,30,20,50
Wyoming,Sheldon 2 1,Attorney General,,DEM,Letitia A. James,70,11,81
Wyoming,Sheldon 3 1,Attorney General,,DEM,Letitia A. James,46,16,62
Wyoming,Warsaw 1 1,Attorney General,,DEM,Letitia A. James,51,57,108
Wyoming,Warsaw 2 1,Attorney General,,DEM,Letitia A. James,50,26,76
Wyoming,Warsaw 3 1,Attorney General,,DEM,Letitia A. James,57,32,89
Wyoming,Warsaw 4 1,Attorney General,,DEM,Letitia A. James,59,34,93
Wyoming,Warsaw 5 1,Attorney General,,DEM,Letitia A. James,59,65,124
Wyoming,Wethersfield 1 1,Attorney General,,DEM,Letitia A. James,51,19,70
Wyoming,Cumulative,Attorney General,,DEM,Letitia A. James,23,0,23
Wyoming,Arcade 1 1,Attorney General,,REP,Michael Henry,298,16,314
Wyoming,Arcade 2 1,Attorney General,,REP,Michael Henry,228,5,233
Wyoming,Arcade 3 1,Attorney General,,REP,Michael Henry,202,9,211
Wyoming,Arcade 4 1,Attorney General,,REP,Michael Henry,300,21,321
Wyoming,Attica 1 1,Attorney General,,REP,Michael Henry,213,16,229
Wyoming,Attica 2 1,Attorney General,,REP,Michael Henry,196,13,209
Wyoming,Attica 3 1,Attorney General,,REP,Michael Henry,265,22,287
Wyoming,Attica 4 1,Attorney General,,REP,Michael Henry,318,35,353
Wyoming,Bennington 1 1,Attorney General,,REP,Michael Henry,317,70,387
Wyoming,Bennington 2 1,Attorney General,,REP,Michael Henry,255,48,303
Wyoming,Bennington 3 1,Attorney General,,REP,Michael Henry,242,90,332
Wyoming,Castile 1 1,Attorney General,,REP,Michael Henry,156,66,222
Wyoming,Castile 2 1,Attorney General,,REP,Michael Henry,225,43,268
Wyoming,Castile 3 1,Attorney General,,REP,Michael Henry,120,73,193
Wyoming,Covington 1 1,Attorney General,,REP,Michael Henry,345,11,356
Wyoming,Eagle 1 1,Attorney General,,REP,Michael Henry,238,102,340
Wyoming,Gainesville 1 1,Attorney General,,REP,Michael Henry,136,17,153
Wyoming,Gainesville 2 1,Attorney General,,REP,Michael Henry,132,15,147
Wyoming,Gainesville 3 1,Attorney General,,REP,Michael Henry,65,33,98
Wyoming,Gainesville 4 1,Attorney General,,REP,Michael Henry,68,38,106
Wyoming,Genesee Falls 1 1,Attorney General,,REP,Michael Henry,109,6,115
Wyoming,Java 1 1,Attorney General,,REP,Michael Henry,327,12,339
Wyoming,Java 2 1,Attorney General,,REP,Michael Henry,309,18,327
Wyoming,Middlebury 1 1,Attorney General,,REP,Michael Henry,271,24,295
Wyoming,Middlebury 2 1,Attorney General,,REP,Michael Henry,129,13,142
Wyoming,Orangeville 1 1,Attorney General,,REP,Michael Henry,344,52,396
Wyoming,Perry 1 1,Attorney General,,REP,Michael Henry,306,33,339
Wyoming,Perry 2 1,Attorney General,,REP,Michael Henry,117,9,126
Wyoming,Perry 3 1,Attorney General,,REP,Michael Henry,186,15,201
