county,precinct,office,district,candidate,party,votes
Saratoga,Ballston 1,District Attorney,,Robert J. Logan III,DEM,149
Saratoga,Ballston 1,District Attorney,,Brett R. Eby,REP,67
Saratoga,Ballston 1,District Attorney,,Brett R. Eby,CON,17
Saratoga,Ballston 1,District Attorney,,Under Votes,,3
Saratoga,Ballston 2,District Attorney,,Robert J. Logan III,DEM,124
Saratoga,Ballston 2,District Attorney,,Brett R. Eby,REP,134
Saratoga,Ballston 2,District Attorney,,Brett R. Eby,CON,39
Saratoga,Ballston 2,District Attorney,,Write-ins,,1
Saratoga,Ballston 3,District Attorney,,Robert J. Logan III,DEM,219
Saratoga,Ballston 3,District Attorney,,Brett R. Eby,REP,195
Saratoga,Ballston 3,District Attorney,,Brett R. Eby,CON,55
Saratoga,Ballston 3,District Attorney,,Under Votes,,3
Saratoga,Ballston 4,District Attorney,,Robert J. Logan III,DEM,178
Saratoga,Ballston 4,District Attorney,,Brett R. Eby,REP,135
Saratoga,Ballston 4,District Attorney,,Brett R. Eby,CON,35
Saratoga,Ballston 4,District Attorney,,Under Votes,,2
Saratoga,Ballston 5,District Attorney,,Robert J. Logan III,DEM,93
Saratoga,Ballston 5,District Attorney,,Brett R. Eby,REP,80
Saratoga,Ballston 5,District Attorney,,Brett R. Eby,CON,29
Saratoga,Ballston 5,District Attorney,,Write-ins,,1
Saratoga,Ballston 5,District Attorney,,Under Votes,,3
Saratoga,Ballston 6,District Attorney,,Robert J. Logan III,DEM,250
Saratoga,Ballston 6,District Attorney,,Brett R. Eby,REP,216
Saratoga,Ballston 6,District Attorney,,Brett R. Eby,CON,56
Saratoga,Ballston 6,District Attorney,,Under Votes,,6
Saratoga,Ballston 7,District Attorney,,Robert J. Logan III,DEM,115
Saratoga,Ballston 7,District Attorney,,Brett R. Eby,REP,106
Saratoga,Ballston 7,District Attorney,,Brett R. Eby,CON,22
Saratoga,Ballston 7,District Attorney,,Under Votes,,2
Saratoga,Ballston 8,District Attorney,,Robert J. Logan III,DEM,104
Saratoga,Ballston 8,District Attorney,,Brett R. Eby,REP,129
Saratoga,Ballston 8,District Attorney,,Brett R. Eby,CON,28
Saratoga,Ballston 8,District Attorney,,Under Votes,,5
Saratoga,Ballston 9,District Attorney,,Robert J. Logan III,DEM,66
Saratoga,Ballston 9,District Attorney,,Brett R. Eby,REP,73
Saratoga,Ballston 9,District Attorney,,Brett R. Eby,CON,24
Saratoga,Ballston 9,District Attorney,,Under Votes,,4
Saratoga,Charlton 1,District Attorney,,Robert J. Logan III,DEM,142
Saratoga,Charlton 1,District Attorney,,Brett R. Eby,REP,172
Saratoga,Charlton 1,District Attorney,,Brett R. Eby,CON,46
Saratoga,Charlton 1,District Attorney,,Write-ins,,1
Saratoga,Charlton 1,District Attorney,,Under Votes,,7
Saratoga,Charlton 2,District Attorney,,Robert J. Logan III,DEM,59
Saratoga,Charlton 2,District Attorney,,Brett R. Eby,REP,108
Saratoga,Charlton 2,District Attorney,,Brett R. Eby,CON,15
Saratoga,Charlton 2,District Attorney,,Under Votes,,3
Saratoga,Charlton 3,District Attorney,,Robert J. Logan III,DEM,110
Saratoga,Charlton 3,District Attorney,,Brett R. Eby,REP,88
Saratoga,Charlton 3,District Attorney,,Brett R. Eby,CON,22
Saratoga,Charlton 3,District Attorney,,Under Votes,,2
Saratoga,Charlton 4,District Attorney,,Robert J. Logan III,DEM,178
Saratoga,Charlton 4,District Attorney,,Brett R. Eby,REP,192
Saratoga,Charlton 4,District Attorney,,Brett R. Eby,CON,52
Saratoga,Charlton 4,District Attorney,,Under Votes,,2
Saratoga,Clifton Park 1,District Attorney,,Robert J. Logan III,DEM,218
Saratoga,Clifton Park 1,District Attorney,,Brett R. Eby,REP,136
Saratoga,Clifton Park 1,District Attorney,,Brett R. Eby,CON,40
Saratoga,Clifton Park 1,District Attorney,,Under Votes,,2
Saratoga,Clifton Park 2,District Attorney,,Robert J. Logan III,DEM,167
Saratoga,Clifton Park 2,District Attorney,,Brett R. Eby,REP,114
Saratoga,Clifton Park 2,District Attorney,,Brett R. Eby,CON,33
Saratoga,Clifton Park 2,District Attorney,,Under Votes,,3
Saratoga,Clifton Park 3,District Attorney,,Robert J. Logan III,DEM,107
Saratoga,Clifton Park 3,District Attorney,,Brett R. Eby,REP,90
Saratoga,Clifton Park 3,District Attorney,,Brett R. Eby,CON,29
Saratoga,Clifton Park 3,District Attorney,,Under Votes,,2
Saratoga,Clifton Park 4,District Attorney,,Robert J. Logan III,DEM,248
Saratoga,Clifton Park 4,District Attorney,,Brett R. Eby,REP,203
Saratoga,Clifton Park 4,District Attorney,,Brett R. Eby,CON,57
Saratoga,Clifton Park 4,District Attorney,,Under Votes,,6
Saratoga,Clifton Park 5,District Attorney,,Robert J. Logan III,DEM,47
Saratoga,Clifton Park 5,District Attorney,,Brett R. Eby,REP,66
Saratoga,Clifton Park 5,District Attorney,,Brett R. Eby,CON,20
Saratoga,Clifton Park 5,District Attorney,,Under Votes,,2
Saratoga,Clifton Park 6,District Attorney,,Robert J. Logan III,DEM,180
Saratoga,Clifton Park 6,District Attorney,,Brett R. Eby,REP,152
Saratoga,Clifton Park 6,District Attorney,,Brett R. Eby,CON,24
Saratoga,Clifton Park 6,District Attorney,,Write-ins,,1
Saratoga,Clifton Park 6,District Attorney,,Under Votes,,11
Saratoga,Clifton Park 7,District Attorney,,Robert J. Logan III,DEM,88
Saratoga,Clifton Park 7,District Attorney,,Brett R. Eby,REP,65
Saratoga,Clifton Park 7,District Attorney,,Brett R. Eby,CON,20
Saratoga,Clifton Park 7,District Attorney,,Under Votes,,4
Saratoga,Clifton Park 7,District Attorney,,Over Votes,,2
Saratoga,Clifton Park 8,District Attorney,,Robert J. Logan III,DEM,194
Saratoga,Clifton Park 8,District Attorney,,Brett R. Eby,REP,133
Saratoga,Clifton Park 8,District Attorney,,Brett R. Eby,CON,13
Saratoga,Clifton Park 8,District Attorney,,Under Votes,,9
Saratoga,Clifton Park 9,District Attorney,,Robert J. Logan III,DEM,66
Saratoga,Clifton Park 9,District Attorney,,Brett R. Eby,REP,29
Saratoga,Clifton Park 9,District Attorney,,Brett R. Eby,CON,2
Saratoga,Clifton Park 9,District Attorney,,Under Votes,,2
Saratoga,Clifton Park 10,District Attorney,,Robert J. Logan III,DEM,171
Saratoga,Clifton Park 10,District Attorney,,Brett R. Eby,REP,130
Saratoga,Clifton Park 10,District Attorney,,Brett R. Eby,CON,24
Saratoga,Clifton Park 10,District Attorney,,Under Votes,,5
Saratoga,Clifton Park 11,District Attorney,,Robert J. Logan III,DEM,162
Saratoga,Clifton Park 11,District Attorney,,Brett R. Eby,REP,115
Saratoga,Clifton Park 11,District Attorney,,Brett R. Eby,CON,33
Saratoga,Clifton Park 11,District Attorney,,Under Votes,,4
Saratoga,Clifton Park 12,District Attorney,,Robert J. Logan III,DEM,211
Saratoga,Clifton Park 12,District Attorney,,Brett R. Eby,REP,189
Saratoga,Clifton Park 12,District Attorney,,Brett R. Eby,CON,39
Saratoga,Clifton Park 12,District Attorney,,Under Votes,,5
Saratoga,Clifton Park 13,District Attorney,,Robert J. Logan III,DEM,167
Saratoga,Clifton Park 13,District Attorney,,Brett R. Eby,REP,132
Saratoga,Clifton Park 13,District Attorney,,Brett R. Eby,CON,23
Saratoga,Clifton Park 13,District Attorney,,Under Votes,,5
Saratoga,Clifton Park 14,District Attorney,,Robert J. Logan III,DEM,192
Saratoga,Clifton Park 14,District Attorney,,Brett R. Eby,REP,169
Saratoga,Clifton Park 14,District Attorney,,Brett R. Eby,CON,31
Saratoga,Clifton Park 14,District Attorney,,Under Votes,,8
Saratoga,Clifton Park 15,District Attorney,,Robert J. Logan III,DEM,187
Saratoga,Clifton Park 15,District Attorney,,Brett R. Eby,REP,190
Saratoga,Clifton Park 15,District Attorney,,Brett R. Eby,CON,44
Saratoga,Clifton Park 15,District Attorney,,Under Votes,,6
Saratoga,Clifton Park 16,District Attorney,,Robert J. Logan III,DEM,175
Saratoga,Clifton Park 16,District Attorney,,Brett R. Eby,REP,98
Saratoga,Clifton Park 16,District Attorney,,Brett R. Eby,CON,37
Saratoga,Clifton Park 16,District Attorney,,Under Votes,,4
Saratoga,Clifton Park 17,District Attorney,,Robert J. Logan III,DEM,122
Saratoga,Clifton Park 17,District Attorney,,Brett R. Eby,REP,83
Saratoga,Clifton Park 17,District Attorney,,Brett R. Eby,CON,14
Saratoga,Clifton Park 17,District Attorney,,Under Votes,,3
Saratoga,Clifton Park 18,District Attorney,,Robert J. Logan III,DEM,170
Saratoga,Clifton Park 18,District Attorney,,Brett R. Eby,REP,130
Saratoga,Clifton Park 18,District Attorney,,Brett R. Eby,CON,25
Saratoga,Clifton Park 18,District Attorney,,Under Votes,,6
Saratoga,Clifton Park 19,District Attorney,,Robert J. Logan III,DEM,191
Saratoga,Clifton Park 19,District Attorney,,Brett R. Eby,REP,137
Saratoga,Clifton Park 19,District Attorney,,Brett R. Eby,CON,28
Saratoga,Clifton Park 19,District Attorney,,Under Votes,,3
Saratoga,Clifton Park 20,District Attorney,,Robert J. Logan III,DEM,199
Saratoga,Clifton Park 20,District Attorney,,Brett R. Eby,REP,157
Saratoga,Clifton Park 20,District Attorney,,Brett R. Eby,CON,38
Saratoga,Clifton Park 20,District Attorney,,Under Votes,,7
Saratoga,Clifton Park 21,District Attorney,,Robert J. Logan III,DEM,171
Saratoga,Clifton Park 21,District Attorney,,Brett R. Eby,REP,122
Saratoga,Clifton Park 21,District Attorney,,Brett R. Eby,CON,27
Saratoga,Clifton Park 21,District Attorney,,Under Votes,,5
Saratoga,Clifton Park 22,District Attorney,,Robert J. Logan III,DEM,181
Saratoga,Clifton Park 22,District Attorney,,Brett R. Eby,REP,121
Saratoga,Clifton Park 22,District Attorney,,Brett R. Eby,CON,32
Saratoga,Clifton Park 22,District Attorney,,Under Votes,,3
Saratoga,Clifton Park 23,District Attorney,,Robert J. Logan III,DEM,152
Saratoga,Clifton Park 23,District Attorney,,Brett R. Eby,REP,114
