county,precinct,office,district,candidate,party,election_day,absentee,votes
Wayne,Marion 04,President,,BIDEN/HARRIS,DEM,118,35,153
Wayne,Ontario 01,President,,BIDEN/HARRIS,DEM,212,82,294
Wayne,Ontario 02,President,,BIDEN/HARRIS,DEM,368,155,523
Wayne,Ontario 03,President,,BIDEN/HARRIS,DEM,322,95,417
Wayne,Ontario 04,President,,BIDEN/HARRIS,DEM,129,41,170
Wayne,Ontario 05,President,,BIDEN/HARRIS,DEM,227,52,279
Wayne,Ontario 06,President,,BIDEN/HARRIS,DEM,314,154,468
Wayne,Palmyra 01,President,,BIDEN/HARRIS,DEM,163,59,222
Wayne,Palmyra 02,President,,BIDEN/HARRIS,DEM,190,60,250
Wayne,Palmyra 03,President,,BIDEN/HARRIS,DEM,142,61,203
Wayne,Palmyra 04,President,,BIDEN/HARRIS,DEM,197,69,266
Wayne,Palmyra 05,President,,BIDEN/HARRIS,DEM,161,50,211
Wayne,Palmyra 06,President,,BIDEN/HARRIS,DEM,132,64,196
Wayne,Rose 01,President,,BIDEN/HARRIS,DEM,131,41,172
Wayne,Rose 02,President,,BIDEN/HARRIS,DEM,129,28,157
Wayne,Savannah 01,President,,BIDEN/HARRIS,DEM,68,21,89
Wayne,Savannah 02,President,,BIDEN/HARRIS,DEM,79,21,100
Wayne,Sodus 01,President,,BIDEN/HARRIS,DEM,159,65,224
Wayne,Sodus 02,President,,BIDEN/HARRIS,DEM,139,45,184
Wayne,Sodus 03,President,,BIDEN/HARRIS,DEM,155,43,198
Wayne,Sodus 04,President,,BIDEN/HARRIS,DEM,183,40,223
Wayne,Sodus 05,President,,BIDEN/HARRIS,DEM,225,73,298
Wayne,Sodus 06,President,,BIDEN/HARRIS,DEM,175,66,241
Wayne,Walworth 01,President,,BIDEN/HARRIS,DEM,210,53,263
Wayne,Walworth 02,President,,BIDEN/HARRIS,DEM,642,308,950
Wayne,Walworth 03,President,,BIDEN/HARRIS,DEM,247,80,327
Wayne,Walworth 04,President,,BIDEN/HARRIS,DEM,334,110,444
Wayne,Walworth 05,President,,BIDEN/HARRIS,DEM,213,88,301
Wayne,Williamson 01,President,,BIDEN/HARRIS,DEM,162,50,212
Wayne,Williamson 02,President,,BIDEN/HARRIS,DEM,225,77,302
Wayne,Williamson 03,President,,BIDEN/HARRIS,DEM,261,84,345
Wayne,Williamson 04,President,,BIDEN/HARRIS,DEM,161,28,189
Wayne,Williamson 05,President,,BIDEN/HARRIS,DEM,186,71,257
Wayne,Wolcott 01,President,,BIDEN/HARRIS,DEM,114,37,151
Wayne,Wolcott 02,President,,BIDEN/HARRIS,DEM,34,21,55
Wayne,Wolcott 03,President,,BIDEN/HARRIS,DEM,80,24,104
Wayne,Wolcott 04,President,,BIDEN/HARRIS,DEM,120,49,169
Wayne,Arcadia 01,President,,BIDEN/HARRIS,WOR,15,3,18
Wayne,Arcadia 02,President,,BIDEN/HARRIS,WOR,18,4,22
Wayne,Arcadia 03,President,,BIDEN/HARRIS,WOR,10,1,11
Wayne,Arcadia 04,President,,BIDEN/HARRIS,WOR,13,2,15
Wayne,Arcadia 05,President,,BIDEN/HARRIS,WOR,12,0,12
Wayne,Arcadia 06,President,,BIDEN/HARRIS,WOR,10,4,14
Wayne,Arcadia 07,President,,BIDEN/HARRIS,WOR,13,1,14
Wayne,Arcadia 08,President,,BIDEN/HARRIS,WOR,4,1,5
Wayne,Arcadia 09,President,,BIDEN/HARRIS,WOR,5,3,8
Wayne,Arcadia 10,President,,BIDEN/HARRIS,WOR,14,6,20
Wayne,Butler 01,President,,BIDEN/HARRIS,WOR,8,10,18
Wayne,Galen 01,President,,BIDEN/HARRIS,WOR,5,2,7
Wayne,Galen 02,President,,BIDEN/HARRIS,WOR,6,1,7
Wayne,Galen 03,President,,BIDEN/HARRIS,WOR,5,2,7
Wayne,Galen 04,President,,BIDEN/HARRIS,WOR,7,0,7
Wayne,Huron 01,President,,BIDEN/HARRIS,WOR,3,1,4
Wayne,Huron 02,President,,BIDEN/HARRIS,WOR,8,2,10
Wayne,Lyons 01,President,,BIDEN/HARRIS,WOR,7,6,13
Wayne,Lyons 02,President,,BIDEN/HARRIS,WOR,4,1,5
Wayne,Lyons 03,President,,BIDEN/HARRIS,WOR,7,4,11
Wayne,Lyons 04,President,,BIDEN/HARRIS,WOR,9,3,12
Wayne,Lyons 05,President,,BIDEN/HARRIS,WOR,6,2,8
Wayne,Macedon 01,President,,BIDEN/HARRIS,WOR,14,6,20
Wayne,Macedon 02,President,,BIDEN/HARRIS,WOR,26,8,34
Wayne,Macedon 03,President,,BIDEN/HARRIS,WOR,15,9,24
Wayne,Macedon 04,President,,BIDEN/HARRIS,WOR,15,3,18
Wayne,Macedon 05,President,,BIDEN/HARRIS,WOR,18,7,25
Wayne,Marion 01,President,,BIDEN/HARRIS,WOR,4,1,5
Wayne,Marion 02,President,,BIDEN/HARRIS,WOR,7,0,7
Wayne,Marion 03,President,,BIDEN/HARRIS,WOR,8,3,11
Wayne,Marion 04,President,,BIDEN/HARRIS,WOR,8,2,10
Wayne,Ontario 01,President,,BIDEN/HARRIS,WOR,14,2,16
Wayne,Ontario 02,President,,BIDEN/HARRIS,WOR,20,3,23
Wayne,Ontario 03,President,,BIDEN/HARRIS,WOR,11,3,14
Wayne,Ontario 04,President,,BIDEN/HARRIS,WOR,6,1,7
Wayne,Ontario 05,President,,BIDEN/HARRIS,WOR,5,4,9
Wayne,Ontario 06,President,,BIDEN/HARRIS,WOR,17,6,23
Wayne,Palmyra 01,President,,BIDEN/HARRIS,WOR,12,4,16
Wayne,Palmyra 02,President,,BIDEN/HARRIS,WOR,9,1,10
Wayne,Palmyra 03,President,,BIDEN/HARRIS,WOR,10,5,15
Wayne,Palmyra 04,President,,BIDEN/HARRIS,WOR,11,0,11
Wayne,Palmyra 05,President,,BIDEN/HARRIS,WOR,15,1,16
Wayne,Palmyra 06,President,,BIDEN/HARRIS,WOR,4,2,6
Wayne,Rose 01,President,,BIDEN/HARRIS,WOR,6,1,7
Wayne,Rose 02,President,,BIDEN/HARRIS,WOR,10,4,14
Wayne,Savannah 01,President,,BIDEN/HARRIS,WOR,4,0,4
Wayne,Savannah 02,President,,BIDEN/HARRIS,WOR,2,0,2
Wayne,Sodus 01,President,,BIDEN/HARRIS,WOR,13,2,15
Wayne,Sodus 02,President,,BIDEN/HARRIS,WOR,6,1,7
Wayne,Sodus 03,President,,BIDEN/HARRIS,WOR,10,1,11
Wayne,Sodus 04,President,,BIDEN/HARRIS,WOR,6,3,9
Wayne,Sodus 05,President,,BIDEN/HARRIS,WOR,6,3,9
Wayne,Sodus 06,President,,BIDEN/HARRIS,WOR,1,1,2
Wayne,Walworth 01,President,,BIDEN/HARRIS,WOR,5,1,6
Wayne,Walworth 02,President,,BIDEN/HARRIS,WOR,33,16,49
Wayne,Walworth 03,President,,BIDEN/HARRIS,WOR,14,1,15
Wayne,Walworth 04,President,,BIDEN/HARRIS,WOR,16,7,23
Wayne,Walworth 05,President,,BIDEN/HARRIS,WOR,7,7,14
Wayne,Williamson 01,President,,BIDEN/HARRIS,WOR,9,1,10
Wayne,Williamson 02,President,,BIDEN/HARRIS,WOR,12,1,13
Wayne,Williamson 03,President,,BIDEN/HARRIS,WOR,11,0,11
Wayne,Williamson 04,President,,BIDEN/HARRIS,WOR,13,5,18
Wayne,Williamson 05,President,,BIDEN/HARRIS,WOR,10,7,17
Wayne,Wolcott 01,President,,BIDEN/HARRIS,WOR,6,1,7
Wayne,Wolcott 02,President,,BIDEN/HARRIS,WOR,2,0,2
Wayne,Wolcott 03,President,,BIDEN/HARRIS,WOR,11,1,12
Wayne,Wolcott 04,President,,BIDEN/HARRIS,WOR,7,1,8
Wayne,Arcadia 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 06,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 07,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 08,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 09,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 10,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Butler 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Galen 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Galen 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Galen 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Galen 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Huron 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Huron 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Lyons 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Lyons 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Lyons 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Lyons 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Lyons 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Macedon 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Macedon 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Macedon 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Macedon 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Macedon 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Marion 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Marion 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Marion 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Marion 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Ontario 06,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Palmyra 06,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Rose 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Rose 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Savannah 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Savannah 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Sodus 06,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Walworth 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Walworth 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Walworth 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Walworth 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Walworth 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Williamson 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Williamson 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Williamson 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Williamson 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Williamson 05,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Wolcott 01,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Wolcott 02,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Wolcott 03,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Wolcott 04,President,,BLANKENSHIP DON,SCA,0,0,0
Wayne,Arcadia 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 06,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 07,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 08,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 09,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 10,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Butler 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Galen 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Galen 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Galen 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Galen 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Huron 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Huron 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Lyons 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Lyons 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Lyons 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Lyons 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Lyons 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Macedon 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Macedon 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Macedon 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Macedon 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Macedon 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Marion 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Marion 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Marion 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Marion 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Ontario 06,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Palmyra 06,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Rose 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Rose 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Savannah 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Savannah 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Sodus 06,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Walworth 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Walworth 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Walworth 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Walworth 04,President,,CARROLL BRIAN,SCA,2,0,2
Wayne,Walworth 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Williamson 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Williamson 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Williamson 03,President,,CARROLL BRIAN,SCA,1,0,1
Wayne,Williamson 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Williamson 05,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Wolcott 01,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Wolcott 02,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Wolcott 03,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Wolcott 04,President,,CARROLL BRIAN,SCA,0,0,0
Wayne,Arcadia 01,State Assembly,130,COMEGYS,DEM,143,32,175
Wayne,Arcadia 02,State Assembly,130,COMEGYS,DEM,148,75,223
Wayne,Arcadia 03,State Assembly,130,COMEGYS,DEM,140,50,190
Wayne,Arcadia 04,State Assembly,130,COMEGYS,DEM,115,44,159
Wayne,Arcadia 05,State Assembly,130,COMEGYS,DEM,123,31,154
Wayne,Arcadia 06,State Assembly,130,COMEGYS,DEM,199,79,278
Wayne,Arcadia 07,State Assembly,130,COMEGYS,DEM,116,34,150
Wayne,Arcadia 08,State Assembly,130,COMEGYS,DEM,113,34,147
Wayne,Arcadia 09,State Assembly,130,COMEGYS,DEM,123,45,168
Wayne,Arcadia 10,State Assembly,130,COMEGYS,DEM,126,64,190
Wayne,Butler 01,State Assembly,130,COMEGYS,DEM,80,44,124
Wayne,Galen 01,State Assembly,130,COMEGYS,DEM,58,25,83
Wayne,Galen 02,State Assembly,130,COMEGYS,DEM,59,29,88
Wayne,Galen 03,State Assembly,130,COMEGYS,DEM,97,37,134
Wayne,Galen 04,State Assembly,130,COMEGYS,DEM,93,25,118
Wayne,Huron 01,State Assembly,130,COMEGYS,DEM,86,44,130
Wayne,Huron 02,State Assembly,130,COMEGYS,DEM,99,34,133
Wayne,Lyons 01,State Assembly,130,COMEGYS,DEM,60,26,86
Wayne,Lyons 02,State Assembly,130,COMEGYS,DEM,61,36,97
Wayne,Lyons 03,State Assembly,130,COMEGYS,DEM,87,34,121
Wayne,Lyons 04,State Assembly,130,COMEGYS,DEM,90,30,120
Wayne,Lyons 05,State Assembly,130,COMEGYS,DEM,37,19,56
Wayne,Macedon 01,State Assembly,130,COMEGYS,DEM,240,122,362
Wayne,Macedon 02,State Assembly,130,COMEGYS,DEM,339,123,462
Wayne,Macedon 03,State Assembly,130,COMEGYS,DEM,209,122,331
Wayne,Macedon 04,State Assembly,130,COMEGYS,DEM,157,61,218
Wayne,Macedon 05,State Assembly,130,COMEGYS,DEM,195,57,252
Wayne,Marion 01,State Assembly,130,COMEGYS,DEM,91,41,132
Wayne,Marion 02,State Assembly,130,COMEGYS,DEM,66,23,89
Wayne,Marion 03,State Assembly,130,COMEGYS,DEM,144,44,188
Wayne,Marion 04,State Assembly,130,COMEGYS,DEM,95,22,117
Wayne,Ontario 01,State Assembly,130,COMEGYS,DEM,155,71,226
Wayne,Ontario 02,State Assembly,130,COMEGYS,DEM,302,117,419
Wayne,Ontario 03,State Assembly,130,COMEGYS,DEM,258,67,325
Wayne,Ontario 04,State Assembly,130,COMEGYS,DEM,102,28,130
Wayne,Ontario 05,State Assembly,130,COMEGYS,DEM,170,37,207
Wayne,Ontario 06,State Assembly,130,COMEGYS,DEM,235,119,354
Wayne,Palmyra 01,State Assembly,130,COMEGYS,DEM,146,44,190
Wayne,Palmyra 02,State Assembly,130,COMEGYS,DEM,158,47,205
Wayne,Palmyra 03,State Assembly,130,COMEGYS,DEM,129,53,182
Wayne,Palmyra 04,State Assembly,130,COMEGYS,DEM,167,53,220
Wayne,Palmyra 05,State Assembly,130,COMEGYS,DEM,115,38,153
Wayne,Palmyra 06,State Assembly,130,COMEGYS,DEM,99,47,146
Wayne,Rose 01,State Assembly,130,COMEGYS,DEM,86,30,116
Wayne,Rose 02,State Assembly,130,COMEGYS,DEM,85,29,114
Wayne,Savannah 01,State Assembly,130,COMEGYS,DEM,47,15,62
Wayne,Savannah 02,State Assembly,130,COMEGYS,DEM,49,12,61
Wayne,Sodus 01,State Assembly,130,COMEGYS,DEM,137,46,183
Wayne,Sodus 02,State Assembly,130,COMEGYS,DEM,84,28,112
Wayne,Sodus 03,State Assembly,130,COMEGYS,DEM,109,30,139
Wayne,Sodus 04,State Assembly,130,COMEGYS,DEM,122,32,154
Wayne,Sodus 05,State Assembly,130,COMEGYS,DEM,164,59,223
Wayne,Sodus 06,State Assembly,130,COMEGYS,DEM,134,40,174
Wayne,Walworth 01,State Assembly,130,COMEGYS,DEM,156,41,197
Wayne,Walworth 02,State Assembly,130,COMEGYS,DEM,535,273,808
Wayne,Walworth 03,State Assembly,130,COMEGYS,DEM,200,60,260
Wayne,Walworth 04,State Assembly,130,COMEGYS,DEM,281,90,371
Wayne,Walworth 05,State Assembly,130,COMEGYS,DEM,160,72,232
Wayne,Williamson 01,State Assembly,130,COMEGYS,DEM,124,37,161
Wayne,Williamson 02,State Assembly,130,COMEGYS,DEM,154,63,217
Wayne,Williamson 03,State Assembly,130,COMEGYS,DEM,181,59,240
Wayne,Williamson 04,State Assembly,130,COMEGYS,DEM,116,23,139
Wayne,Williamson 05,State Assembly,130,COMEGYS,DEM,130,56,186
Wayne,Wolcott 01,State Assembly,130,COMEGYS,DEM,82,29,111
Wayne,Wolcott 02,State Assembly,130,COMEGYS,DEM,18,20,38
Wayne,Wolcott 03,State Assembly,130,COMEGYS,DEM,63,20,83
Wayne,Wolcott 04,State Assembly,130,COMEGYS,DEM,99,42,141
Wayne,Arcadia 01,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Arcadia 02,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Arcadia 03,State Assembly,130,COMEGYS,SAM,1,1,2
Wayne,Arcadia 04,State Assembly,130,COMEGYS,SAM,0,1,1
Wayne,Arcadia 05,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Arcadia 06,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Arcadia 07,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Arcadia 08,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Arcadia 09,State Assembly,130,COMEGYS,SAM,2,1,3
Wayne,Arcadia 10,State Assembly,130,COMEGYS,SAM,2,0,2
Wayne,Butler 01,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Galen 01,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Galen 02,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Galen 03,State Assembly,130,COMEGYS,SAM,0,1,1
Wayne,Galen 04,State Assembly,130,COMEGYS,SAM,3,0,3
Wayne,Huron 01,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Huron 02,State Assembly,130,COMEGYS,SAM,0,2,2
Wayne,Lyons 01,State Assembly,130,COMEGYS,SAM,0,1,1
Wayne,Lyons 02,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Lyons 03,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Lyons 04,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Lyons 05,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Macedon 01,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Macedon 02,State Assembly,130,COMEGYS,SAM,2,1,3
Wayne,Macedon 03,State Assembly,130,COMEGYS,SAM,3,0,3
Wayne,Macedon 04,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Macedon 05,State Assembly,130,COMEGYS,SAM,1,1,2
Wayne,Marion 01,State Assembly,130,COMEGYS,SAM,2,2,4
Wayne,Marion 02,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Marion 03,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Marion 04,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Ontario 01,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Ontario 02,State Assembly,130,COMEGYS,SAM,2,0,2
Wayne,Ontario 03,State Assembly,130,COMEGYS,SAM,2,1,3
Wayne,Ontario 04,State Assembly,130,COMEGYS,SAM,1,1,2
Wayne,Ontario 05,State Assembly,130,COMEGYS,SAM,1,1,2
Wayne,Ontario 06,State Assembly,130,COMEGYS,SAM,4,2,6
Wayne,Palmyra 01,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Palmyra 02,State Assembly,130,COMEGYS,SAM,0,0,0
Wayne,Palmyra 03,State Assembly,130,COMEGYS,SAM,1,0,1
Wayne,Palmyra 04,State Assembly,130,COMEGYS,SAM,5,0,5
Wayne,Palmyra 05,State Assembly,130,COMEGYS,SAM,3,1,4
