county,precinct,office,district,candidate,party,votes
Albany,0001 ALBANY WARD 1 ED 1,Ballots Cast,,,,78
Albany,0002 ALBANY WARD 1 ED 2,Ballots Cast,,,,293
Albany,0003 ALBANY WARD 1 ED 3,Ballots Cast,,,,455
Albany,0004 ALBANY WARD 1 ED 4,Ballots Cast,,,,420
Albany,0005 ALBANY WARD 1 ED 5,Ballots Cast,,,,12
Albany,0006 ALBANY WARD 1 ED 6,Ballots Cast,,,,371
Albany,0007 ALBANY WARD 1 ED 7,Ballots Cast,,,,399
Albany,0008 ALBANY WARD 1 ED 8,Ballots Cast,,,,125
Albany,0009 ALBANY WARD 1 ED 9,Ballots Cast,,,,333
Albany,0010 ALBANY WARD 1 ED 10,Ballots Cast,,,,34
Albany,0011 ALBANY WARD 2 ED 1,Ballots Cast,,,,338
Albany,0012 ALBANY WARD 2 ED 2,Ballots Cast,,,,209
Albany,0013 ALBANY WARD 2 ED 3,Ballots Cast,,,,125
Albany,0014 ALBANY WARD 2 ED 4,Ballots Cast,,,,378
Albany,0015 ALBANY WARD 2 ED 5,Ballots Cast,,,,329
Albany,0016 ALBANY WARD 2 ED 6,Ballots Cast,,,,283
Albany,0017 ALBANY WARD 2 ED 7,Ballots Cast,,,,3
Albany,0018 ALBANY WARD 2 ED 8,Ballots Cast,,,,51
Albany,0019 ALBANY WARD 2 ED 9,Ballots Cast,,,,243
Albany,0020 ALBANY WARD 2 ED 10,Ballots Cast,,,,0
Albany,0021 ALBANY WARD 3 ED 1,Ballots Cast,,,,464
Albany,0022 ALBANY WARD 3 ED 2,Ballots Cast,,,,46
Albany,0023 ALBANY WARD 3 ED 3,Ballots Cast,,,,23
Albany,0024 ALBANY WARD 3 ED 4,Ballots Cast,,,,278
Albany,0025 ALBANY WARD 3 ED 5,Ballots Cast,,,,160
Albany,0026 ALBANY WARD 3 ED 6,Ballots Cast,,,,155
Albany,0027 ALBANY WARD 3 ED 7,Ballots Cast,,,,238
Albany,0028 ALBANY WARD 3 ED 8,Ballots Cast,,,,138
Albany,0029 ALBANY WARD 3 ED 9,Ballots Cast,,,,84
Albany,0030 ALBANY WARD 3 ED 10,Ballots Cast,,,,260
Albany,0031 ALBANY WARD 4 ED 1,Ballots Cast,,,,224
Albany,0032 ALBANY WARD 4 ED 2,Ballots Cast,,,,161
Albany,0033 ALBANY WARD 4 ED 3,Ballots Cast,,,,349
Albany,0034 ALBANY WARD 4 ED 4,Ballots Cast,,,,577
Albany,0035 ALBANY WARD 4 ED 5,Ballots Cast,,,,579
Albany,0036 ALBANY WARD 4 ED 6,Ballots Cast,,,,172
Albany,0037 ALBANY WARD 5 ED 1,Ballots Cast,,,,232
Albany,0038 ALBANY WARD 5 ED 2,Ballots Cast,,,,144
Albany,0039 ALBANY WARD 5 ED 3,Ballots Cast,,,,170
