county,precinct,office,district,candidate,party,election_day,absentee,votes
Schoharie,Town of Richmondville 2 LD 1,President,,Joseph R. Biden,WOR,4,1,
Schoharie,Town of Schoharie 1 LD 1,President,,Joseph R. Biden,WOR,23,5,
Schoharie,Town of Schoharie 2 LD 1,President,,Joseph R. Biden,WOR,12,1,
Schoharie,Town of Seward 1 LD 1,President,,Joseph R. Biden,WOR,12,5,
Schoharie,Town of Sharon 1 LD 1,President,,Joseph R. Biden,WOR,6,1,
Schoharie,Town of Sharon 2 LD 1,President,,Joseph R. Biden,WOR,2,1,
Schoharie,Town of Summit 1 LD 1,President,,Joseph R. Biden,WOR,8,2,
Schoharie,Town of Wright 1 LD 1,President,,Joseph R. Biden,WOR,25,2,
Schoharie,Town of Blenheim 1 LD 1,President,,Donald J. Trump,REP,94,5,
Schoharie,Town of Broome 1 LD 1,President,,Donald J. Trump,REP,299,30,
Schoharie,Town of Carlisle 1 LD 1,President,,Donald J. Trump,REP,569,40,
Schoharie,Town of Cobleskill 1 LD 1,President,,Donald J. Trump,REP,491,50,
Schoharie,Town of Cobleskill 2 LD 1,President,,Donald J. Trump,REP,577,105,
Schoharie,Town of Conesville 1 LD 1,President,,Donald J. Trump,REP,225,33,
Schoharie,Town of Esperance 1 LD 1,President,,Donald J. Trump,REP,417,36,
Schoharie,Town of Esperance 2 LD 1,President,,Donald J. Trump,REP,102,4,
Schoharie,Town of Fulton 1 LD 1,President,,Donald J. Trump,REP,391,27,
Schoharie,Town of Gilboa 1 LD 1,President,,Donald J. Trump,REP,349,31,
Schoharie,Town of Jefferson 1 LD 1,President,,Donald J. Trump,REP,435,58,
Schoharie,Town of Middleburgh 1 LD 1,President,,Donald J. Trump,REP,632,60,
Schoharie,Town of Middleburgh 2 LD 1,President,,Donald J. Trump,REP,329,45,
Schoharie,Town of Richmondville 1 LD 1,President,,Donald J. Trump,REP,463,47,
Schoharie,Town of Richmondville 2 LD 1,President,,Donald J. Trump,REP,194,19,
Schoharie,Town of Schoharie 1 LD 1,President,,Donald J. Trump,REP,628,43,
Schoharie,Town of Schoharie 2 LD 1,President,,Donald J. Trump,REP,213,30,
Schoharie,Town of Seward 1 LD 1,President,,Donald J. Trump,REP,457,47,
Schoharie,Town of Sharon 1 LD 1,President,,Donald J. Trump,REP,390,34,
Schoharie,Town of Sharon 2 LD 1,President,,Donald J. Trump,REP,102,12,
Schoharie,Town of Summit 1 LD 1,President,,Donald J. Trump,REP,383,32,
Schoharie,Town of Wright 1 LD 1,President,,Donald J. Trump,REP,457,36,
Schoharie,Town of Blenheim 1 LD 1,President,,Donald J. Trump,CON,10,2,
Schoharie,Town of Broome 1 LD 1,President,,Donald J. Trump,CON,26,2,
Schoharie,Town of Carlisle 1 LD 1,President,,Donald J. Trump,CON,54,4,
Schoharie,Town of Cobleskill 1 LD 1,President,,Donald J. Trump,CON,56,0,
Schoharie,Town of Cobleskill 2 LD 1,President,,Donald J. Trump,CON,59,10,
Schoharie,Town of Conesville 1 LD 1,President,,Donald J. Trump,CON,19,3,
Schoharie,Town of Esperance 1 LD 1,President,,Donald J. Trump,CON,44,3,
Schoharie,Town of Esperance 2 LD 1,President,,Donald J. Trump,CON,11,0,
Schoharie,Town of Fulton 1 LD 1,President,,Donald J. Trump,CON,27,3,
Schoharie,Town of Gilboa 1 LD 1,President,,Donald J. Trump,CON,30,0,
Schoharie,Town of Jefferson 1 LD 1,President,,Donald J. Trump,CON,32,5,
Schoharie,Town of Middleburgh 1 LD 1,President,,Donald J. Trump,CON,57,5,
Schoharie,Town of Middleburgh 2 LD 1,President,,Donald J. Trump,CON,41,5,
Schoharie,Town of Richmondville 1 LD 1,President,,Donald J. Trump,CON,46,5,
Schoharie,Town of Richmondville 2 LD 1,President,,Donald J. Trump,CON,19,0,
Schoharie,Town of Schoharie 1 LD 1,President,,Donald J. Trump,CON,76,13,
Schoharie,Town of Schoharie 2 LD 1,President,,Donald J. Trump,CON,23,2,
Schoharie,Town of Seward 1 LD 1,President,,Donald J. Trump,CON,52,2,
Schoharie,Town of Sharon 1 LD 1,President,,Donald J. Trump,CON,31,4,
Schoharie,Town of Sharon 2 LD 1,President,,Donald J. Trump,CON,10,0,
Schoharie,Town of Summit 1 LD 1,President,,Donald J. Trump,CON,48,1,
Schoharie,Town of Wright 1 LD 1,President,,Donald J. Trump,CON,42,0,
Schoharie,Town of Blenheim 1 LD 1,President,,Howie Hawkins,GRE,1,0,
Schoharie,Town of Broome 1 LD 1,President,,Howie Hawkins,GRE,3,1,
Schoharie,Town of Carlisle 1 LD 1,President,,Howie Hawkins,GRE,1,1,
Schoharie,Town of Cobleskill 1 LD 1,President,,Howie Hawkins,GRE,5,1,
Schoharie,Town of Cobleskill 2 LD 1,President,,Howie Hawkins,GRE,5,1,
Schoharie,Town of Conesville 1 LD 1,President,,Howie Hawkins,GRE,0,0,
Schoharie,Town of Esperance 1 LD 1,President,,Howie Hawkins,GRE,2,0,
Schoharie,Town of Esperance 2 LD 1,President,,Howie Hawkins,GRE,2,0,
Schoharie,Town of Fulton 1 LD 1,President,,Howie Hawkins,GRE,5,1,
Schoharie,Town of Gilboa 1 LD 1,President,,Howie Hawkins,GRE,2,3,
Schoharie,Town of Jefferson 1 LD 1,President,,Howie Hawkins,GRE,2,0,
Schoharie,Town of Middleburgh 1 LD 1,President,,Howie Hawkins,GRE,6,1,
Schoharie,Town of Middleburgh 2 LD 1,President,,Howie Hawkins,GRE,2,1,
Schoharie,Town of Richmondville 1 LD 1,President,,Howie Hawkins,GRE,4,1,
Schoharie,Town of Richmondville 2 LD 1,President,,Howie Hawkins,GRE,1,0,
Schoharie,Town of Schoharie 1 LD 1,President,,Howie Hawkins,GRE,6,3,
Schoharie,Town of Schoharie 2 LD 1,President,,Howie Hawkins,GRE,2,0,
Schoharie,Town of Seward 1 LD 1,President,,Howie Hawkins,GRE,1,2,
Schoharie,Town of Sharon 1 LD 1,President,,Howie Hawkins,GRE,2,0,
Schoharie,Town of Sharon 2 LD 1,President,,Howie Hawkins,GRE,0,2,
Schoharie,Town of Summit 1 LD 1,President,,Howie Hawkins,GRE,2,1,
Schoharie,Town of Wright 1 LD 1,President,,Howie Hawkins,GRE,1,1,
Schoharie,Town of Blenheim 1 LD 1,President,,Jo Jorgensen,LBT,4,1,
Schoharie,Town of Broome 1 LD 1,President,,Jo Jorgensen,LBT,5,3,
Schoharie,Town of Carlisle 1 LD 1,President,,Jo Jorgensen,LBT,12,7,
Schoharie,Town of Cobleskill 1 LD 1,President,,Jo Jorgensen,LBT,16,3,
Schoharie,Town of Cobleskill 2 LD 1,President,,Jo Jorgensen,LBT,39,7,
Schoharie,Town of Conesville 1 LD 1,President,,Jo Jorgensen,LBT,5,2,
Schoharie,Town of Esperance 1 LD 1,President,,Jo Jorgensen,LBT,15,1,
Schoharie,Town of Esperance 2 LD 1,President,,Jo Jorgensen,LBT,2,0,
Schoharie,Town of Fulton 1 LD 1,President,,Jo Jorgensen,LBT,10,1,
Schoharie,Town of Gilboa 1 LD 1,President,,Jo Jorgensen,LBT,5,0,
Schoharie,Town of Jefferson 1 LD 1,President,,Jo Jorgensen,LBT,8,1,
Schoharie,Town of Middleburgh 1 LD 1,President,,Jo Jorgensen,LBT,12,3,
Schoharie,Town of Middleburgh 2 LD 1,President,,Jo Jorgensen,LBT,12,1,
Schoharie,Town of Richmondville 1 LD 1,President,,Jo Jorgensen,LBT,16,2,
Schoharie,Town of Richmondville 2 LD 1,President,,Jo Jorgensen,LBT,5,2,
Schoharie,Town of Schoharie 1 LD 1,President,,Jo Jorgensen,LBT,21,1,
Schoharie,Town of Schoharie 2 LD 1,President,,Jo Jorgensen,LBT,6,3,
Schoharie,Town of Seward 1 LD 1,President,,Jo Jorgensen,LBT,11,5,
Schoharie,Town of Sharon 1 LD 1,President,,Jo Jorgensen,LBT,13,0,
Schoharie,Town of Sharon 2 LD 1,President,,Jo Jorgensen,LBT,3,0,
Schoharie,Town of Summit 1 LD 1,President,,Jo Jorgensen,LBT,5,1,
Schoharie,Town of Wright 1 LD 1,President,,Jo Jorgensen,LBT,13,1,
Schoharie,Town of Blenheim 1 LD 1,President,,Brock Pierce,IND,0,0,
Schoharie,Town of Broome 1 LD 1,President,,Brock Pierce,IND,2,1,
Schoharie,Town of Carlisle 1 LD 1,President,,Brock Pierce,IND,6,1,
Schoharie,Town of Cobleskill 1 LD 1,President,,Brock Pierce,IND,6,2,
Schoharie,Town of Cobleskill 2 LD 1,President,,Brock Pierce,IND,3,1,
Schoharie,Town of Conesville 1 LD 1,President,,Brock Pierce,IND,1,0,
Schoharie,Town of Esperance 1 LD 1,President,,Brock Pierce,IND,6,0,
Schoharie,Town of Esperance 2 LD 1,President,,Brock Pierce,IND,3,0,
Schoharie,Town of Fulton 1 LD 1,President,,Brock Pierce,IND,2,2,
Schoharie,Town of Gilboa 1 LD 1,President,,Brock Pierce,IND,3,0,
Schoharie,Town of Jefferson 1 LD 1,President,,Brock Pierce,IND,3,0,
Schoharie,Town of Middleburgh 1 LD 1,President,,Brock Pierce,IND,2,0,
Schoharie,Town of Middleburgh 2 LD 1,President,,Brock Pierce,IND,2,0,
Schoharie,Town of Richmondville 1 LD 1,President,,Brock Pierce,IND,3,0,
Schoharie,Town of Richmondville 2 LD 1,President,,Brock Pierce,IND,2,0,
Schoharie,Town of Schoharie 1 LD 1,President,,Brock Pierce,IND,7,4,
Schoharie,Town of Schoharie 2 LD 1,President,,Brock Pierce,IND,2,1,
Schoharie,Town of Seward 1 LD 1,President,,Brock Pierce,IND,2,0,
Schoharie,Town of Sharon 1 LD 1,President,,Brock Pierce,IND,5,0,
Schoharie,Town of Sharon 2 LD 1,President,,Brock Pierce,IND,2,0,
Schoharie,Town of Summit 1 LD 1,President,,Brock Pierce,IND,0,0,
Schoharie,Town of Wright 1 LD 1,President,,Brock Pierce,IND,3,0,
Schoharie,Town of Blenheim 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Broome 1 LD 1,President,,Write-ins,,2,0,
Schoharie,Town of Carlisle 1 LD 1,President,,Write-ins,,4,0,
Schoharie,Town of Cobleskill 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Cobleskill 2 LD 1,President,,Write-ins,,3,0,
Schoharie,Town of Conesville 1 LD 1,President,,Write-ins,,0,0,
Schoharie,Town of Esperance 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Esperance 2 LD 1,President,,Write-ins,,0,0,
Schoharie,Town of Fulton 1 LD 1,President,,Write-ins,,2,0,
Schoharie,Town of Gilboa 1 LD 1,President,,Write-ins,,0,1,
Schoharie,Town of Jefferson 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Middleburgh 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Middleburgh 2 LD 1,President,,Write-ins,,2,0,
Schoharie,Town of Richmondville 1 LD 1,President,,Write-ins,,1,1,
Schoharie,Town of Richmondville 2 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Schoharie 1 LD 1,President,,Write-ins,,1,1,
Schoharie,Town of Schoharie 2 LD 1,President,,Write-ins,,2,0,
Schoharie,Town of Seward 1 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Sharon 1 LD 1,President,,Write-ins,,0,0,
Schoharie,Town of Sharon 2 LD 1,President,,Write-ins,,1,0,
Schoharie,Town of Summit 1 LD 1,President,,Write-ins,,0,0,
Schoharie,Town of Wright 1 LD 1,President,,Write-ins,,0,0,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Antonio Delgado,DEM,58,16,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Antonio Delgado,DEM,127,42,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Antonio Delgado,DEM,256,41,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Antonio Delgado,DEM,336,100,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Antonio Delgado,DEM,522,221,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Antonio Delgado,DEM,89,35,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Antonio Delgado,DEM,203,59,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Antonio Delgado,DEM,64,9,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Antonio Delgado,DEM,173,52,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Antonio Delgado,DEM,174,48,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Antonio Delgado,DEM,180,55,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Antonio Delgado,DEM,267,83,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Antonio Delgado,DEM,233,83,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Antonio Delgado,DEM,224,65,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Antonio Delgado,DEM,117,39,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Antonio Delgado,DEM,294,83,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Antonio Delgado,DEM,183,53,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Antonio Delgado,DEM,242,65,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Antonio Delgado,DEM,164,46,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Antonio Delgado,DEM,85,18,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Antonio Delgado,DEM,161,52,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Antonio Delgado,DEM,299,62,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Antonio Delgado,WOR,3,0,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Antonio Delgado,WOR,20,4,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Antonio Delgado,WOR,36,6,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Antonio Delgado,WOR,31,5,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Antonio Delgado,WOR,94,18,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Antonio Delgado,WOR,11,6,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Antonio Delgado,WOR,35,4,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Antonio Delgado,WOR,11,0,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Antonio Delgado,WOR,31,4,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Antonio Delgado,WOR,30,6,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Antonio Delgado,WOR,38,4,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Antonio Delgado,WOR,49,7,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Antonio Delgado,WOR,34,5,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Antonio Delgado,WOR,40,3,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Antonio Delgado,WOR,16,2,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Antonio Delgado,WOR,62,8,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Antonio Delgado,WOR,28,2,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Antonio Delgado,WOR,44,7,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Antonio Delgado,WOR,27,3,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Antonio Delgado,WOR,8,3,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Antonio Delgado,WOR,25,1,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Antonio Delgado,WOR,37,1,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Antonio Delgado,SAM,1,0,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Antonio Delgado,SAM,1,1,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Antonio Delgado,SAM,5,0,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Antonio Delgado,SAM,2,0,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Antonio Delgado,SAM,3,0,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Antonio Delgado,SAM,0,0,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Antonio Delgado,SAM,3,0,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Antonio Delgado,SAM,0,0,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Antonio Delgado,SAM,0,0,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Antonio Delgado,SAM,1,0,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Antonio Delgado,SAM,4,1,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Antonio Delgado,SAM,0,1,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Antonio Delgado,SAM,1,1,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Antonio Delgado,SAM,2,0,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Antonio Delgado,SAM,0,0,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Antonio Delgado,SAM,3,3,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Antonio Delgado,SAM,1,0,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Antonio Delgado,SAM,1,0,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Antonio Delgado,SAM,1,1,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Antonio Delgado,SAM,1,0,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Antonio Delgado,SAM,2,0,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Antonio Delgado,SAM,2,0,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Kyle Van De Water,REP,88,6,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Kyle Van De Water,REP,277,30,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Kyle Van De Water,REP,517,36,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Kyle Van De Water,REP,444,43,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Kyle Van De Water,REP,486,99,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Kyle Van De Water,REP,217,28,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Kyle Van De Water,REP,393,31,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Kyle Van De Water,REP,86,3,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Kyle Van De Water,REP,349,26,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Kyle Van De Water,REP,327,23,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Kyle Van De Water,REP,389,49,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Kyle Van De Water,REP,549,50,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Kyle Van De Water,REP,286,34,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Kyle Van De Water,REP,408,44,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Kyle Van De Water,REP,162,18,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Kyle Van De Water,REP,581,48,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Kyle Van De Water,REP,189,27,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Kyle Van De Water,REP,411,36,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Kyle Van De Water,REP,345,35,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Kyle Van De Water,REP,88,7,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Kyle Van De Water,REP,365,23,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Kyle Van De Water,REP,419,30,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Steven Greenfield,GRE,1,0,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Steven Greenfield,GRE,2,1,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Steven Greenfield,GRE,5,2,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Steven Greenfield,GRE,4,0,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Steven Greenfield,GRE,9,4,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Steven Greenfield,GRE,2,0,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Steven Greenfield,GRE,4,0,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Steven Greenfield,GRE,2,0,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Steven Greenfield,GRE,7,2,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Steven Greenfield,GRE,3,2,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Steven Greenfield,GRE,3,0,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Steven Greenfield,GRE,8,0,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Steven Greenfield,GRE,3,2,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Steven Greenfield,GRE,6,0,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Steven Greenfield,GRE,3,0,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Steven Greenfield,GRE,7,3,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Steven Greenfield,GRE,0,1,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Steven Greenfield,GRE,4,1,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Steven Greenfield,GRE,3,0,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Steven Greenfield,GRE,1,1,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Steven Greenfield,GRE,1,5,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Steven Greenfield,GRE,4,1,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,3,2,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,6,1,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,14,3,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,8,2,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,21,5,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,4,1,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,12,3,
Schoharie,Town of Esperance 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,2,1,
Schoharie,Town of Fulton 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,10,2,
Schoharie,Town of Gilboa 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,4,0,
Schoharie,Town of Jefferson 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,7,3,
Schoharie,Town of Middleburgh 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,12,5,
Schoharie,Town of Middleburgh 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,15,2,
Schoharie,Town of Richmondville 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,17,3,
Schoharie,Town of Richmondville 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,10,1,
Schoharie,Town of Schoharie 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,16,4,
Schoharie,Town of Schoharie 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,5,3,
Schoharie,Town of Seward 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,12,5,
Schoharie,Town of Sharon 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,10,1,
Schoharie,Town of Sharon 2 LD 1,U.S. House,19,Victoria N. Alexander,LBT,5,0,
Schoharie,Town of Summit 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,8,1,
Schoharie,Town of Wright 1 LD 1,U.S. House,19,Victoria N. Alexander,LBT,10,0,
Schoharie,Town of Blenheim 1 LD 1,U.S. House,19,Write-ins,,0,0,
Schoharie,Town of Broome 1 LD 1,U.S. House,19,Write-ins,,0,0,
Schoharie,Town of Carlisle 1 LD 1,U.S. House,19,Write-ins,,6,0,
Schoharie,Town of Cobleskill 1 LD 1,U.S. House,19,Write-ins,,3,0,
Schoharie,Town of Cobleskill 2 LD 1,U.S. House,19,Write-ins,,3,0,
Schoharie,Town of Conesville 1 LD 1,U.S. House,19,Write-ins,,3,0,
Schoharie,Town of Esperance 1 LD 1,U.S. House,19,Write-ins,,1,0,
