county,assembly_district,precinct,party,office,district,candidate,votes
New York,65,13,Democratic,President,,Manually Counted Emergency,0
New York,65,13,Democratic,President,,Absentee / Military,71
New York,65,13,Democratic,President,,Federal,0
New York,65,13,Democratic,President,,Affidavit,1
New York,65,13,Democratic,President,,Pete Buttigieg,0
New York,65,13,Democratic,President,,Amy Klobuchar,0
New York,65,13,Democratic,President,,Joseph R. Biden,111
New York,65,13,Democratic,President,,Tulsi Gabbard,0
New York,65,13,Democratic,President,,Bernie Sanders,23
New York,65,13,Democratic,President,,Michael R. Bloomberg,6
New York,65,13,Democratic,President,,Tom Steyer,0
New York,65,13,Democratic,President,,Michael Bennet,0
New York,65,13,Democratic,President,,Elizabeth Warren,7
New York,65,13,Democratic,President,,Andrew Yang,2
New York,65,13,Democratic,President,,Deval Patrick,0
New York,65,14,Democratic,President,,Public Counter,75
New York,65,14,Democratic,President,,Manually Counted Emergency,0
New York,65,14,Democratic,President,,Absentee / Military,116
New York,65,14,Democratic,President,,Federal,1
New York,65,14,Democratic,President,,Affidavit,0
New York,65,14,Democratic,President,,Pete Buttigieg,3
New York,65,14,Democratic,President,,Amy Klobuchar,1
New York,65,14,Democratic,President,,Joseph R. Biden,142
New York,65,14,Democratic,President,,Tulsi Gabbard,2
New York,65,14,Democratic,President,,Bernie Sanders,11
New York,65,14,Democratic,President,,Michael R. Bloomberg,9
New York,65,14,Democratic,President,,Tom Steyer,0
New York,65,14,Democratic,President,,Michael Bennet,0
New York,65,14,Democratic,President,,Elizabeth Warren,16
New York,65,14,Democratic,President,,Andrew Yang,7
New York,65,14,Democratic,President,,Deval Patrick,0
New York,65,15,Democratic,President,,Public Counter,69
New York,65,15,Democratic,President,,Manually Counted Emergency,0
New York,65,15,Democratic,President,,Absentee / Military,98
New York,65,15,Democratic,President,,Federal,0
New York,65,15,Democratic,President,,Affidavit,0
New York,65,15,Democratic,President,,Pete Buttigieg,3
New York,65,15,Democratic,President,,Amy Klobuchar,1
New York,65,15,Democratic,President,,Joseph R. Biden,125
New York,65,15,Democratic,President,,Tulsi Gabbard,1
New York,65,15,Democratic,President,,Bernie Sanders,19
New York,65,15,Democratic,President,,Michael R. Bloomberg,6
New York,65,15,Democratic,President,,Tom Steyer,0
New York,65,15,Democratic,President,,Michael Bennet,0
New York,65,15,Democratic,President,,Elizabeth Warren,7
New York,65,15,Democratic,President,,Andrew Yang,1
New York,65,15,Democratic,President,,Deval Patrick,0
New York,65,16,Democratic,President,,Public Counter,75
New York,65,16,Democratic,President,,Manually Counted Emergency,0
New York,65,16,Democratic,President,,Absentee / Military,145
New York,65,16,Democratic,President,,Federal,2
New York,65,16,Democratic,President,,Affidavit,2
New York,65,16,Democratic,President,,Pete Buttigieg,5
New York,65,16,Democratic,President,,Amy Klobuchar,0
New York,65,16,Democratic,President,,Joseph R. Biden,164
New York,65,16,Democratic,President,,Tulsi Gabbard,1
New York,65,16,Democratic,President,,Bernie Sanders,31
New York,65,16,Democratic,President,,Michael R. Bloomberg,4
New York,65,16,Democratic,President,,Tom Steyer,0
New York,65,16,Democratic,President,,Michael Bennet,0
New York,65,16,Democratic,President,,Elizabeth Warren,12
New York,65,16,Democratic,President,,Andrew Yang,2
New York,65,16,Democratic,President,,Deval Patrick,0
New York,65,17,Democratic,President,,Public Counter,2
New York,65,17,Democratic,President,,Manually Counted Emergency,0
New York,65,17,Democratic,President,,Absentee / Military,0
New York,65,17,Democratic,President,,Federal,2
New York,65,17,Democratic,President,,Affidavit,0
New York,65,17,Democratic,President,,Pete Buttigieg,0
New York,65,17,Democratic,President,,Amy Klobuchar,0
New York,65,17,Democratic,President,,Joseph R. Biden,2
New York,65,17,Democratic,President,,Tulsi Gabbard,0
New York,65,17,Democratic,President,,Bernie Sanders,1
New York,65,17,Democratic,President,,Michael R. Bloomberg,0
New York,65,17,Democratic,President,,Tom Steyer,0
New York,65,17,Democratic,President,,Michael Bennet,0
New York,65,17,Democratic,President,,Elizabeth Warren,0
New York,65,17,Democratic,President,,Andrew Yang,0
New York,65,17,Democratic,President,,Deval Patrick,0
New York,65,18,Democratic,President,,Public Counter,83
New York,65,18,Democratic,President,,Manually Counted Emergency,0
New York,65,18,Democratic,President,,Absentee / Military,26
New York,65,18,Democratic,President,,Federal,0
New York,65,18,Democratic,President,,Affidavit,3
New York,65,18,Democratic,President,,Pete Buttigieg,1
New York,65,18,Democratic,President,,Amy Klobuchar,0
New York,65,18,Democratic,President,,Joseph R. Biden,70
New York,65,18,Democratic,President,,Tulsi Gabbard,0
New York,65,18,Democratic,President,,Bernie Sanders,13
New York,65,18,Democratic,President,,Michael R. Bloomberg,5
New York,65,18,Democratic,President,,Tom Steyer,1
New York,65,18,Democratic,President,,Michael Bennet,0
New York,65,18,Democratic,President,,Elizabeth Warren,1
New York,65,18,Democratic,President,,Andrew Yang,6
New York,65,18,Democratic,President,,Deval Patrick,1
New York,65,19,Democratic,President,,Public Counter,78
New York,65,19,Democratic,President,,Manually Counted Emergency,0
New York,65,19,Democratic,President,,Absentee / Military,31
New York,65,19,Democratic,President,,Federal,1
New York,65,19,Democratic,President,,Affidavit,7
New York,65,19,Democratic,President,,Pete Buttigieg,0
New York,65,19,Democratic,President,,Amy Klobuchar,0
New York,65,19,Democratic,President,,Joseph R. Biden,64
New York,65,19,Democratic,President,,Tulsi Gabbard,0
New York,65,19,Democratic,President,,Bernie Sanders,19
New York,65,19,Democratic,President,,Michael R. Bloomberg,8
New York,65,19,Democratic,President,,Tom Steyer,0
New York,65,19,Democratic,President,,Michael Bennet,0
New York,65,19,Democratic,President,,Elizabeth Warren,6
New York,65,19,Democratic,President,,Andrew Yang,8
New York,65,19,Democratic,President,,Deval Patrick,0
New York,65,20,Democratic,President,,Public Counter,93
New York,65,20,Democratic,President,,Manually Counted Emergency,0
New York,65,20,Democratic,President,,Absentee / Military,41
New York,65,20,Democratic,President,,Federal,0
New York,65,20,Democratic,President,,Affidavit,1
New York,65,20,Democratic,President,,Pete Buttigieg,2
New York,65,20,Democratic,President,,Amy Klobuchar,1
New York,65,20,Democratic,President,,Joseph R. Biden,79
New York,65,20,Democratic,President,,Tulsi Gabbard,1
New York,65,20,Democratic,President,,Bernie Sanders,24
New York,65,20,Democratic,President,,Michael R. Bloomberg,6
New York,65,20,Democratic,President,,Tom Steyer,0
New York,65,20,Democratic,President,,Michael Bennet,1
New York,65,20,Democratic,President,,Elizabeth Warren,3
New York,65,20,Democratic,President,,Andrew Yang,6
New York,65,20,Democratic,President,,Deval Patrick,0
New York,65,21,Democratic,President,,Public Counter,120
New York,65,21,Democratic,President,,Manually Counted Emergency,0
New York,65,21,Democratic,President,,Absentee / Military,62
New York,65,21,Democratic,President,,Federal,0
New York,65,21,Democratic,President,,Affidavit,2
New York,65,21,Democratic,President,,Pete Buttigieg,3
New York,65,21,Democratic,President,,Amy Klobuchar,1
New York,65,21,Democratic,President,,Joseph R. Biden,93
New York,65,21,Democratic,President,,Tulsi Gabbard,0
New York,65,21,Democratic,President,,Bernie Sanders,46
New York,65,21,Democratic,President,,Michael R. Bloomberg,7
New York,65,21,Democratic,President,,Tom Steyer,0
New York,65,21,Democratic,President,,Michael Bennet,0
New York,65,21,Democratic,President,,Elizabeth Warren,8
New York,65,21,Democratic,President,,Andrew Yang,15
New York,65,21,Democratic,President,,Deval Patrick,0
New York,65,22,Democratic,President,,Public Counter,98
New York,65,22,Democratic,President,,Manually Counted Emergency,0
New York,65,22,Democratic,President,,Absentee / Military,110
New York,65,22,Democratic,President,,Federal,1
New York,65,22,Democratic,President,,Affidavit,2
New York,65,22,Democratic,President,,Pete Buttigieg,4
New York,65,22,Democratic,President,,Amy Klobuchar,1
New York,65,22,Democratic,President,,Joseph R. Biden,126
New York,65,22,Democratic,President,,Tulsi Gabbard,1
New York,65,22,Democratic,President,,Bernie Sanders,26
New York,65,22,Democratic,President,,Michael R. Bloomberg,11
New York,65,22,Democratic,President,,Tom Steyer,0
New York,65,22,Democratic,President,,Michael Bennet,0
New York,65,22,Democratic,President,,Elizabeth Warren,16
New York,65,22,Democratic,President,,Andrew Yang,21
New York,65,22,Democratic,President,,Deval Patrick,1
New York,65,23,Democratic,President,,Public Counter,54
New York,65,23,Democratic,President,,Manually Counted Emergency,0
New York,65,23,Democratic,President,,Absentee / Military,45
New York,65,23,Democratic,President,,Federal,1
New York,65,23,Democratic,President,,Affidavit,2
New York,65,23,Democratic,President,,Pete Buttigieg,0
New York,65,23,Democratic,President,,Amy Klobuchar,1
New York,65,23,Democratic,President,,Joseph R. Biden,51
New York,65,23,Democratic,President,,Tulsi Gabbard,0
New York,65,23,Democratic,President,,Bernie Sanders,26
New York,65,23,Democratic,President,,Michael R. Bloomberg,4
New York,65,23,Democratic,President,,Tom Steyer,0
New York,65,23,Democratic,President,,Michael Bennet,0
New York,65,23,Democratic,President,,Elizabeth Warren,5
New York,65,23,Democratic,President,,Andrew Yang,14
New York,65,23,Democratic,President,,Deval Patrick,0
New York,65,24,Democratic,President,,Public Counter,64
New York,65,24,Democratic,President,,Manually Counted Emergency,0
New York,65,24,Democratic,President,,Absentee / Military,52
New York,65,24,Democratic,President,,Federal,0
New York,65,24,Democratic,President,,Affidavit,0
New York,65,24,Democratic,President,,Pete Buttigieg,1
New York,65,24,Democratic,President,,Amy Klobuchar,1
New York,65,24,Democratic,President,,Joseph R. Biden,53
New York,65,24,Democratic,President,,Tulsi Gabbard,0
New York,65,24,Democratic,President,,Bernie Sanders,37
New York,65,24,Democratic,President,,Michael R. Bloomberg,3
New York,65,24,Democratic,President,,Tom Steyer,1
New York,65,24,Democratic,President,,Michael Bennet,0
New York,65,24,Democratic,President,,Elizabeth Warren,4
New York,65,24,Democratic,President,,Andrew Yang,12
New York,65,24,Democratic,President,,Deval Patrick,0
New York,65,25,Democratic,President,,Public Counter,42
New York,65,25,Democratic,President,,Manually Counted Emergency,0
New York,65,25,Democratic,President,,Absentee / Military,29
New York,65,25,Democratic,President,,Federal,0
New York,65,25,Democratic,President,,Affidavit,1
New York,65,25,Democratic,President,,Pete Buttigieg,0
New York,65,25,Democratic,President,,Amy Klobuchar,2
New York,65,25,Democratic,President,,Joseph R. Biden,40
New York,65,25,Democratic,President,,Tulsi Gabbard,0
New York,65,25,Democratic,President,,Bernie Sanders,5
New York,65,25,Democratic,President,,Michael R. Bloomberg,5
New York,65,25,Democratic,President,,Tom Steyer,0
New York,65,25,Democratic,President,,Michael Bennet,0
New York,65,25,Democratic,President,,Elizabeth Warren,0
New York,65,25,Democratic,President,,Andrew Yang,13
New York,65,25,Democratic,President,,Deval Patrick,0
New York,65,26,Democratic,President,,Public Counter,35
New York,65,26,Democratic,President,,Manually Counted Emergency,0
New York,65,26,Democratic,President,,Absentee / Military,27
New York,65,26,Democratic,President,,Federal,0
New York,65,26,Democratic,President,,Affidavit,1
New York,65,26,Democratic,President,,Pete Buttigieg,2
New York,65,26,Democratic,President,,Amy Klobuchar,1
New York,65,26,Democratic,President,,Joseph R. Biden,37
New York,65,26,Democratic,President,,Tulsi Gabbard,0
New York,65,26,Democratic,President,,Bernie Sanders,8
New York,65,26,Democratic,President,,Michael R. Bloomberg,3
New York,65,26,Democratic,President,,Tom Steyer,0
New York,65,26,Democratic,President,,Michael Bennet,0
New York,65,26,Democratic,President,,Elizabeth Warren,1
New York,65,26,Democratic,President,,Andrew Yang,7
New York,65,26,Democratic,President,,Deval Patrick,0
New York,65,27,Democratic,President,,Public Counter,111
New York,65,27,Democratic,President,,Manually Counted Emergency,0
New York,65,27,Democratic,President,,Absentee / Military,49
New York,65,27,Democratic,President,,Federal,0
New York,65,27,Democratic,President,,Affidavit,3
New York,65,27,Democratic,President,,Pete Buttigieg,1
New York,65,27,Democratic,President,,Amy Klobuchar,1
New York,65,27,Democratic,President,,Joseph R. Biden,83
New York,65,27,Democratic,President,,Tulsi Gabbard,1
New York,65,27,Democratic,President,,Bernie Sanders,29
New York,65,27,Democratic,President,,Michael R. Bloomberg,13
New York,65,27,Democratic,President,,Tom Steyer,0
New York,65,27,Democratic,President,,Michael Bennet,0
New York,65,27,Democratic,President,,Elizabeth Warren,4
New York,65,27,Democratic,President,,Andrew Yang,17
New York,65,27,Democratic,President,,Deval Patrick,0
New York,65,28,Democratic,President,,Public Counter,53
New York,65,28,Democratic,President,,Manually Counted Emergency,0
New York,65,28,Democratic,President,,Absentee / Military,76
New York,65,28,Democratic,President,,Federal,0
New York,65,28,Democratic,President,,Affidavit,2
New York,65,28,Democratic,President,,Pete Buttigieg,0
New York,65,28,Democratic,President,,Amy Klobuchar,1
New York,65,28,Democratic,President,,Joseph R. Biden,67
New York,65,28,Democratic,President,,Tulsi Gabbard,1
New York,65,28,Democratic,President,,Bernie Sanders,35
New York,65,28,Democratic,President,,Michael R. Bloomberg,3
New York,65,28,Democratic,President,,Tom Steyer,0
New York,65,28,Democratic,President,,Michael Bennet,0
New York,65,28,Democratic,President,,Elizabeth Warren,5
New York,65,28,Democratic,President,,Andrew Yang,13
New York,65,28,Democratic,President,,Deval Patrick,0
New York,65,29,Democratic,President,,Public Counter,73
New York,65,29,Democratic,President,,Manually Counted Emergency,0
New York,65,29,Democratic,President,,Absentee / Military,61
New York,65,29,Democratic,President,,Federal,1
New York,65,29,Democratic,President,,Affidavit,0
New York,65,29,Democratic,President,,Pete Buttigieg,0
New York,65,29,Democratic,President,,Amy Klobuchar,1
New York,65,29,Democratic,President,,Joseph R. Biden,60
New York,65,29,Democratic,President,,Tulsi Gabbard,0
New York,65,29,Democratic,President,,Bernie Sanders,47
New York,65,29,Democratic,President,,Michael R. Bloomberg,6
New York,65,29,Democratic,President,,Tom Steyer,0
New York,65,29,Democratic,President,,Michael Bennet,0
New York,65,29,Democratic,President,,Elizabeth Warren,6
New York,65,29,Democratic,President,,Andrew Yang,10
New York,65,29,Democratic,President,,Deval Patrick,0
New York,65,30,Democratic,President,,Public Counter,109
New York,65,30,Democratic,President,,Manually Counted Emergency,0
New York,65,30,Democratic,President,,Absentee / Military,82
New York,65,30,Democratic,President,,Federal,0
New York,65,30,Democratic,President,,Affidavit,1
New York,65,30,Democratic,President,,Pete Buttigieg,0
New York,65,30,Democratic,President,,Amy Klobuchar,1
New York,65,30,Democratic,President,,Joseph R. Biden,110
New York,65,30,Democratic,President,,Tulsi Gabbard,0
New York,65,30,Democratic,President,,Bernie Sanders,45
New York,65,30,Democratic,President,,Michael R. Bloomberg,7
New York,65,30,Democratic,President,,Tom Steyer,0
New York,65,30,Democratic,President,,Michael Bennet,0
New York,65,30,Democratic,President,,Elizabeth Warren,6
New York,65,30,Democratic,President,,Andrew Yang,19
New York,65,30,Democratic,President,,Deval Patrick,0
New York,65,31,Democratic,President,,Public Counter,166
New York,65,31,Democratic,President,,Manually Counted Emergency,0
New York,65,31,Democratic,President,,Absentee / Military,74
New York,65,31,Democratic,President,,Federal,0
New York,65,31,Democratic,President,,Affidavit,2
New York,65,31,Democratic,President,,Pete Buttigieg,2
New York,65,31,Democratic,President,,Amy Klobuchar,1
New York,65,31,Democratic,President,,Joseph R. Biden,172
New York,65,31,Democratic,President,,Tulsi Gabbard,0
New York,65,31,Democratic,President,,Bernie Sanders,16
New York,65,31,Democratic,President,,Michael R. Bloomberg,6
New York,65,31,Democratic,President,,Tom Steyer,0
New York,65,31,Democratic,President,,Michael Bennet,0
New York,65,31,Democratic,President,,Elizabeth Warren,1
New York,65,31,Democratic,President,,Andrew Yang,29
New York,65,31,Democratic,President,,Deval Patrick,0
New York,65,32,Democratic,President,,Public Counter,96
New York,65,32,Democratic,President,,Manually Counted Emergency,0
New York,65,32,Democratic,President,,Absentee / Military,75
New York,65,32,Democratic,President,,Federal,1
New York,65,32,Democratic,President,,Affidavit,0
New York,65,32,Democratic,President,,Pete Buttigieg,0
New York,65,32,Democratic,President,,Amy Klobuchar,0
New York,65,32,Democratic,President,,Joseph R. Biden,71
New York,65,32,Democratic,President,,Tulsi Gabbard,0
New York,65,32,Democratic,President,,Bernie Sanders,71
New York,65,32,Democratic,President,,Michael R. Bloomberg,2
New York,65,32,Democratic,President,,Tom Steyer,0
New York,65,32,Democratic,President,,Michael Bennet,0
New York,65,32,Democratic,President,,Elizabeth Warren,8
New York,65,32,Democratic,President,,Andrew Yang,18
New York,65,32,Democratic,President,,Deval Patrick,0
New York,65,33,Democratic,President,,Public Counter,155
New York,65,33,Democratic,President,,Manually Counted Emergency,0
New York,65,33,Democratic,President,,Absentee / Military,63
New York,65,33,Democratic,President,,Federal,0
New York,65,33,Democratic,President,,Affidavit,2
New York,65,33,Democratic,President,,Pete Buttigieg,3
New York,65,33,Democratic,President,,Amy Klobuchar,0
New York,65,33,Democratic,President,,Joseph R. Biden,109
New York,65,33,Democratic,President,,Tulsi Gabbard,1
New York,65,33,Democratic,President,,Bernie Sanders,59
New York,65,33,Democratic,President,,Michael R. Bloomberg,9
New York,65,33,Democratic,President,,Tom Steyer,0
New York,65,33,Democratic,President,,Michael Bennet,0
New York,65,33,Democratic,President,,Elizabeth Warren,10
New York,65,33,Democratic,President,,Andrew Yang,11
New York,65,33,Democratic,President,,Deval Patrick,0
New York,65,34,Democratic,President,,Public Counter,83
New York,65,34,Democratic,President,,Manually Counted Emergency,0
New York,65,34,Democratic,President,,Absentee / Military,30
New York,65,34,Democratic,President,,Federal,0
New York,65,34,Democratic,President,,Affidavit,0
New York,65,34,Democratic,President,,Pete Buttigieg,1
New York,65,34,Democratic,President,,Amy Klobuchar,0
New York,65,34,Democratic,President,,Joseph R. Biden,65
New York,65,34,Democratic,President,,Tulsi Gabbard,1
New York,65,34,Democratic,President,,Bernie Sanders,18
New York,65,34,Democratic,President,,Michael R. Bloomberg,12
New York,65,34,Democratic,President,,Tom Steyer,0
New York,65,34,Democratic,President,,Michael Bennet,0
New York,65,34,Democratic,President,,Elizabeth Warren,3
New York,65,34,Democratic,President,,Andrew Yang,11
