county,precinct,office,district,party,candidate,votes,election_day,absentee,early_voting
Yates,Potter 1 ,President,,DEM,Tulsi Gabbard,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Tulsi Gabbard,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Tulsi Gabbard,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Tulsi Gabbard,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Bernie Sanders,1,1,0,0
Yates,Benton 1 ,President,,DEM,Bernie Sanders,6,2,4,0
Yates,Benton 2 ,President,,DEM,Bernie Sanders,12,1,11,0
Yates,Italy 1 ,President,,DEM,Bernie Sanders,15,8,7,0
Yates,Jerusalem 1 ,President,,DEM,Bernie Sanders,10,3,7,0
Yates,Jerusalem 2 ,President,,DEM,Bernie Sanders,4,3,1,0
Yates,Jerusalem 3 ,President,,DEM,Bernie Sanders,5,2,3,0
Yates,Jerusalem 4 ,President,,DEM,Bernie Sanders,9,3,6,0
Yates,Middlesex 1 ,President,,DEM,Bernie Sanders,7,2,5,0
Yates,Milo 2 ,President,,DEM,Bernie Sanders,9,2,7,0
Yates,Milo 3 ,President,,DEM,Bernie Sanders,8,5,3,0
Yates,Milo 4 ,President,,DEM,Bernie Sanders,2,0,2,0
Yates,Milo 5 ,President,,DEM,Bernie Sanders,15,6,6,3
Yates,Milo 6 ,President,,DEM,Bernie Sanders,8,2,3,3
Yates,Potter 1 ,President,,DEM,Bernie Sanders,8,2,5,1
Yates,Starkey 1 ,President,,DEM,Bernie Sanders,10,4,5,1
Yates,Starkey 2 ,President,,DEM,Bernie Sanders,5,1,4,0
Yates,Torrey 1 ,President,,DEM,Bernie Sanders,2,1,1,0
Yates,Barrington 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Benton 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Benton 2 ,President,,DEM,Michael R. Bloomberg,2,0,2,0
Yates,Italy 1 ,President,,DEM,Michael R. Bloomberg,1,0,1,0
Yates,Jerusalem 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Milo 2 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Milo 3 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Milo 4 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Milo 5 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Milo 6 ,President,,DEM,Michael R. Bloomberg,1,0,1,0
Yates,Potter 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Michael R. Bloomberg,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Benton 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Benton 2 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Italy 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Tom Steyer,2,0,2,0
Yates,Jerusalem 3 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Milo 2 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Milo 3 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Milo 4 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Milo 5 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Milo 6 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Potter 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Tom Steyer,2,0,2,0
Yates,Starkey 2 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Tom Steyer,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Benton 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Benton 2 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Italy 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Michael Bennet,1,0,1,0
Yates,Middlesex 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Milo 2 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Milo 3 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Milo 4 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Milo 5 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Milo 6 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Potter 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Michael Bennet,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Elizabeth Warren,1,1,0,0
Yates,Benton 1 ,President,,DEM,Elizabeth Warren,1,1,0,0
Yates,Benton 2 ,President,,DEM,Elizabeth Warren,0,0,0,0
Yates,Italy 1 ,President,,DEM,Elizabeth Warren,5,2,3,0
Yates,Jerusalem 1 ,President,,DEM,Elizabeth Warren,8,1,7,0
Yates,Jerusalem 2 ,President,,DEM,Elizabeth Warren,5,1,4,0
Yates,Jerusalem 3 ,President,,DEM,Elizabeth Warren,2,1,1,0
Yates,Jerusalem 4 ,President,,DEM,Elizabeth Warren,6,2,4,0
Yates,Middlesex 1 ,President,,DEM,Elizabeth Warren,3,1,2,0
Yates,Milo 2 ,President,,DEM,Elizabeth Warren,4,2,2,0
Yates,Milo 3 ,President,,DEM,Elizabeth Warren,4,1,3,0
Yates,Milo 4 ,President,,DEM,Elizabeth Warren,3,2,1,0
Yates,Milo 5 ,President,,DEM,Elizabeth Warren,5,5,0,0
Yates,Milo 6 ,President,,DEM,Elizabeth Warren,3,0,3,0
Yates,Potter 1 ,President,,DEM,Elizabeth Warren,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Elizabeth Warren,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Elizabeth Warren,3,2,1,0
Yates,Torrey 1 ,President,,DEM,Elizabeth Warren,1,0,1,0
Yates,Barrington 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Benton 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Benton 2 ,President,,DEM,Andrew Yang,1,0,1,0
Yates,Italy 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Andrew Yang,2,0,2,0
Yates,Jerusalem 4 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Milo 2 ,President,,DEM,Andrew Yang,1,0,1,0
Yates,Milo 3 ,President,,DEM,Andrew Yang,2,0,2,0
Yates,Milo 4 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Milo 5 ,President,,DEM,Andrew Yang,1,1,0,0
Yates,Milo 6 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Potter 1 ,President,,DEM,Andrew Yang,1,0,0,1
Yates,Starkey 1 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Andrew Yang,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Andrew Yang,3,1,2,0
Yates,Barrington 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Benton 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Benton 2 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Italy 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Milo 2 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Milo 3 ,President,,DEM,Deval Patrick,1,0,0,1
Yates,Milo 4 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Milo 5 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Milo 6 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Potter 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Deval Patrick,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Benton 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Benton 2 ,President,,DEM,Under Votes,0,0,0,0
Yates,Italy 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Under Votes,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Under Votes,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Under Votes,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Milo 2 ,President,,DEM,Under Votes,0,0,0,0
Yates,Milo 3 ,President,,DEM,Under Votes,0,0,0,0
Yates,Milo 4 ,President,,DEM,Under Votes,0,0,0,0
Yates,Milo 5 ,President,,DEM,Under Votes,0,0,0,0
Yates,Milo 6 ,President,,DEM,Under Votes,1,0,1,0
Yates,Potter 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Under Votes,1,0,1,0
Yates,Starkey 2 ,President,,DEM,Under Votes,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Under Votes,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Benton 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Benton 2 ,President,,DEM,Over Votes,0,0,0,0
Yates,Italy 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Over Votes,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Over Votes,1,0,1,0
Yates,Jerusalem 4 ,President,,DEM,Over Votes,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Milo 2 ,President,,DEM,Over Votes,1,0,1,0
Yates,Milo 3 ,President,,DEM,Over Votes,1,0,1,0
Yates,Milo 4 ,President,,DEM,Over Votes,0,0,0,0
Yates,Milo 5 ,President,,DEM,Over Votes,0,0,0,0
Yates,Milo 6 ,President,,DEM,Over Votes,1,0,1,0
Yates,Potter 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Over Votes,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Over Votes,0,0,0,0
Yates,Barrington 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Benton 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Benton 2 ,President,,DEM,Write-ins,0,0,0,0
Yates,Italy 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Jerusalem 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Jerusalem 2 ,President,,DEM,Write-ins,0,0,0,0
Yates,Jerusalem 3 ,President,,DEM,Write-ins,0,0,0,0
Yates,Jerusalem 4 ,President,,DEM,Write-ins,0,0,0,0
Yates,Middlesex 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Milo 2 ,President,,DEM,Write-ins,0,0,0,0
Yates,Milo 3 ,President,,DEM,Write-ins,0,0,0,0
Yates,Milo 4 ,President,,DEM,Write-ins,0,0,0,0
Yates,Milo 5 ,President,,DEM,Write-ins,0,0,0,0
Yates,Milo 6 ,President,,DEM,Write-ins,0,0,0,0
Yates,Potter 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Starkey 1 ,President,,DEM,Write-ins,0,0,0,0
Yates,Starkey 2 ,President,,DEM,Write-ins,0,0,0,0
Yates,Torrey 1 ,President,,DEM,Write-ins,0,0,0,0
