county,precinct,office,district,party,candidate,votes,election_day,absentee,absentee2
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,DEM,Joseph R. Biden,298
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,REP,Donald J. Trump,234
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,CON,Donald J. Trump,28
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,WOR,Joseph R. Biden,7
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,GRE,Howie Hawkins,2
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,LIB,Jo Jorgensen,2
Rockland,0001 Clarkstown 1 (Ward 1),Presidential Electors for President and Vice President,,IND,Brock Pierce,2
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,DEM,E. Loren Williams,272
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,DEM,Alexandra D. Murphy,267
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,DEM,Robert S. Ondrovic,252
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,DEM,Sam D. Walker,245
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,REP,Richard J. Guertin,216
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,REP,Mark T. Starkman,202
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,REP,David V. Hasin,212
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,REP,Sam D. Walker,206
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,CON,Richard J. Guertin,26
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,CON,Alexandra D. Murphy,25
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,CON,Robert S. Ondrovic,18
Rockland,0001 Clarkstown 1 (Ward 1),Justice of the Supreme Court 9th Judicial District,,CON,Sam D. Walker,24
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,DEM,Mondaire Jones,270
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,REP,Maureen McArdle Schulman,231
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,CON,Yehudis Gottesfeld,10
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,WOR,Mondaire Jones,15
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,SAM,Michael I. Parietti,8
Rockland,0001 Clarkstown 1 (Ward 1),Representative in Congress,,ECL,Joshua Eisen,3
Rockland,0001 Clarkstown 1 (Ward 1),State Senator 38th Senatorial District,,DEM,Elijah Reichlin- Melnick,266
Rockland,0001 Clarkstown 1 (Ward 1),State Senator 38th Senatorial District,,REP,Bill Weber,255
Rockland,0001 Clarkstown 1 (Ward 1),State Senator 38th Senatorial District,,WOR,Elijah Reichlin- Melnick,12
Rockland,0001 Clarkstown 1 (Ward 1),State Senator 38th Senatorial District,,SAM,Bill Weber,3
Rockland,0001 Clarkstown 1 (Ward 1),Member of Assembly 96th Assembly District,,DEM.,Kenneth P. Zebrowski,296
Rockland,0001 Clarkstown 1 (Ward 1),Member of Assembly 96th Assembly District,,WOR.,Kenneth P. Zebrowski,45
Rockland,0001 Clarkstown 1 (Ward 1),Member of Assembly 96th Assembly District,,SAM.,Kenneth P. Zebrowski,6
Rockland,0001 Clarkstown 1 (Ward 1),County Clerk,,DEM,Donna Gorman Silberman,289
Rockland,0001 Clarkstown 1 (Ward 1),County Clerk,,REP,Patrick J. Carle,226
Rockland,0001 Clarkstown 1 (Ward 1),County Clerk,,IND,Donna Gorman Silberman,6
Rockland,0001 Clarkstown 1 (Ward 1),Referendum - Palisades Mall Clarkstown,,,YES,295
Rockland,0001 Clarkstown 1 (Ward 1),Referendum - Palisades Mall Clarkstown,,,NO,230
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,DEM,Joseph R. Biden,372
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,REP,Donald J. Trump,335
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,CON,Donald J. Trump,25
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,WOR,Joseph R. Biden,28
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,GRE,Howie Hawkins,2
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,LIB,Jo Jorgensen,1
Rockland,0002 Clarkstown 2 (Ward 2),Presidential Electors for President and Vice President,,IND,Brock Pierce,3
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,DEM,E. Loren Williams,329
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,DEM,Alexandra D. Murphy,346
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,DEM,Robert S. Ondrovic,312
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,DEM,Sam D. Walker,321
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,REP,Richard J. Guertin,305
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,REP,Mark T. Starkman,277
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,REP,David V. Hasin,283
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,REP,Sam D. Walker,279
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,CON,Richard J. Guertin,35
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,CON,Alexandra D. Murphy,44
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,CON,Robert S. Ondrovic,35
Rockland,0002 Clarkstown 2 (Ward 2),Justice of the Supreme Court 9th Judicial District,,CON,Sam D. Walker,34
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,DEM,Mondaire Jones,340
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,REP,Maureen McArdle Schulman,319
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,CON,Yehudis Gottesfeld,12
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,WOR,Mondaire Jones,26
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,SAM,Michael I. Parietti,10
Rockland,0002 Clarkstown 2 (Ward 2),Representative in Congress,,ECL,Joshua Eisen,3
Rockland,0002 Clarkstown 2 (Ward 2),State Senator 38th Senatorial District,,DEM,Elijah Reichlin-Melnick,327
Rockland,0002 Clarkstown 2 (Ward 2),State Senator 38th Senatorial District,,REP,Bill Weber,346
Rockland,0002 Clarkstown 2 (Ward 2),State Senator 38th Senatorial District,,WOR,Elijah Reichlin-Melnick,25
Rockland,0002 Clarkstown 2 (Ward 2),State Senator 38th Senatorial District,,SAM,Bill Weber,9
Rockland,0002 Clarkstown 2 (Ward 2),Member of Assembly 96th Assembly District,,DEM.,Kenneth P. Zebrowski,390
Rockland,0002 Clarkstown 2 (Ward 2),Member of Assembly 96th Assembly District,,WOR.,Kenneth P. Zebrowski,68
