county,precinct,office,district,party,candidate,votes,election_day,absentee
Putnam,"CA 01, 11, 13, 23, 24 & 30",Registered Voters,,DEM,,"1,041",,
Putnam,"CA 02, 08, 14, 20 & 29",Registered Voters,,DEM,,"1,408",,
Putnam,"CA 03, 04, 17, 21 & 25",Registered Voters,,DEM,,992,,
Putnam,"CA 05, 09, 18, 26 & 28",Registered Voters,,DEM,,963,,
Putnam,"CA 06, 12, 16, 19 & 27",Registered Voters,,DEM,,919,,
Putnam,"CA 07, 10, 15 & 22",Registered Voters,,DEM,,781,,
Putnam,KE 01 & 08,Registered Voters,,DEM,,665,,
Putnam,"KE 02, 04, 06, 10 & 12",Registered Voters,,DEM,,987,,
Putnam,"KE 03, 05, 07, 09 & 11",Registered Voters,,DEM,,"1,138",,
Putnam,"PA 01, 03, 05, 06 & 07",Registered Voters,,DEM,,"1,251",,
Putnam,"PA 02, 04 & 08",Registered Voters,,DEM,,803,,
Putnam,"PH 01, 06 & 10",Registered Voters,,DEM,,829,,
Putnam,"PH 02, 03, 05 & 11",Registered Voters,,DEM,,"1,207",,
Putnam,PH 04 & 09,Registered Voters,,DEM,,474,,
Putnam,PH 07 & 08,Registered Voters,,DEM,,741,,
Putnam,"PV 01, 05 & 07",Registered Voters,,DEM,,812,,
Putnam,"PV 02, 03, 06, 08 & 09",Registered Voters,,DEM,,"1,373",,
Putnam,PV 04 & 10,Registered Voters,,DEM,,419,,
Putnam,"SE 01, 03, 07, 10 & 13",Registered Voters,,DEM,,"1,145",,
Putnam,SE 02 & 04,Registered Voters,,DEM,,483,,
Putnam,"SE 05, 08, 11 & 14",Registered Voters,,DEM,,991,,
Putnam,"SE 06, 09, 12 & 15",Registered Voters,,DEM,,838,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",Ballots Cast,,DEM,,243,70,173
Putnam,"CA 02, 08, 14, 20 & 29",Ballots Cast,,DEM,,408,103,305
Putnam,"CA 03, 04, 17, 21 & 25",Ballots Cast,,DEM,,239,69,170
Putnam,"CA 05, 09, 18, 26 & 28",Ballots Cast,,DEM,,260,108,152
Putnam,"CA 06, 12, 16, 19 & 27",Ballots Cast,,DEM,,253,78,175
Putnam,"CA 07, 10, 15 & 22",Ballots Cast,,DEM,,220,62,158
Putnam,KE 01 & 08,Ballots Cast,,DEM,,242,100,142
Putnam,"KE 02, 04, 06, 10 & 12",Ballots Cast,,DEM,,227,69,158
Putnam,"KE 03, 05, 07, 09 & 11",Ballots Cast,,DEM,,341,154,187
Putnam,"PA 01, 03, 05, 06 & 07",Ballots Cast,,DEM,,346,111,235
Putnam,"PA 02, 04 & 08",Ballots Cast,,DEM,,197,87,110
Putnam,"PH 01, 06 & 10",Ballots Cast,,DEM,,347,115,232
Putnam,"PH 02, 03, 05 & 11",Ballots Cast,,DEM,,549,217,332
Putnam,PH 04 & 09,Ballots Cast,,DEM,,169,75,94
Putnam,PH 07 & 08,Ballots Cast,,DEM,,344,105,239
Putnam,"PV 01, 05 & 07",Ballots Cast,,DEM,,219,53,166
Putnam,"PV 02, 03, 06, 08 & 09",Ballots Cast,,DEM,,414,177,237
Putnam,PV 04 & 10,Ballots Cast,,DEM,,144,43,101
Putnam,"SE 01, 03, 07, 10 & 13",Ballots Cast,,DEM,,357,128,229
Putnam,SE 02 & 04,Ballots Cast,,DEM,,119,42,77
Putnam,"SE 05, 08, 11 & 14",Ballots Cast,,DEM,,311,89,222
Putnam,"SE 06, 09, 12 & 15",Ballots Cast,,DEM,,265,97,168
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Pete Buttigieg,7,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Pete Buttigieg,8,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Pete Buttigieg,1,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Pete Buttigieg,5,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Pete Buttigieg,6,,
Putnam,"CA 07, 10, 15 & 22",President,,DEM,Pete Buttigieg,3,,
Putnam,KE 01 & 08,President,,DEM,Pete Buttigieg,2,,
Putnam,"KE 02, 04, 06, 10 & 12",President,,DEM,Pete Buttigieg,3,,
Putnam,"KE 03, 05, 07, 09 & 11",President,,DEM,Pete Buttigieg,5,,
Putnam,"PA 01, 03, 05, 06 & 07",President,,DEM,Pete Buttigieg,1,,
Putnam,"PA 02, 04 & 08",President,,DEM,Pete Buttigieg,3,,
Putnam,"PH 01, 06 & 10",President,,DEM,Pete Buttigieg,5,,
Putnam,"PH 02, 03, 05 & 11",President,,DEM,Pete Buttigieg,9,,
Putnam,PH 04 & 09,President,,DEM,Pete Buttigieg,2,,
Putnam,PH 07 & 08,President,,DEM,Pete Buttigieg,3,,
Putnam,"PV 01, 05 & 07",President,,DEM,Pete Buttigieg,5,,
Putnam,"PV 02, 03, 06, 08 & 09",President,,DEM,Pete Buttigieg,4,,
Putnam,PV 04 & 10,President,,DEM,Pete Buttigieg,0,,
Putnam,"SE 01, 03, 07, 10 & 13",President,,DEM,Pete Buttigieg,7,,
Putnam,SE 02 & 04,President,,DEM,Pete Buttigieg,1,,
Putnam,"SE 05, 08, 11 & 14",President,,DEM,Pete Buttigieg,3,,
Putnam,"SE 06, 09, 12 & 15",President,,DEM,Pete Buttigieg,7,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Amy Klobuchar,1,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Amy Klobuchar,0,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Amy Klobuchar,2,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Amy Klobuchar,0,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Amy Klobuchar,2,,
Putnam,"CA 07, 10, 15 & 22",President,,DEM,Amy Klobuchar,1,,
Putnam,KE 01 & 08,President,,DEM,Amy Klobuchar,1,,
Putnam,"KE 02, 04, 06, 10 & 12",President,,DEM,Amy Klobuchar,0,,
Putnam,"KE 03, 05, 07, 09 & 11",President,,DEM,Amy Klobuchar,2,,
Putnam,"PA 01, 03, 05, 06 & 07",President,,DEM,Amy Klobuchar,3,,
Putnam,"PA 02, 04 & 08",President,,DEM,Amy Klobuchar,2,,
Putnam,"PH 01, 06 & 10",President,,DEM,Amy Klobuchar,1,,
Putnam,"PH 02, 03, 05 & 11",President,,DEM,Amy Klobuchar,1,,
Putnam,PH 04 & 09,President,,DEM,Amy Klobuchar,1,,
Putnam,PH 07 & 08,President,,DEM,Amy Klobuchar,0,,
Putnam,"PV 01, 05 & 07",President,,DEM,Amy Klobuchar,2,,
Putnam,"PV 02, 03, 06, 08 & 09",President,,DEM,Amy Klobuchar,2,,
Putnam,PV 04 & 10,President,,DEM,Amy Klobuchar,0,,
Putnam,"SE 01, 03, 07, 10 & 13",President,,DEM,Amy Klobuchar,1,,
Putnam,SE 02 & 04,President,,DEM,Amy Klobuchar,0,,
Putnam,"SE 05, 08, 11 & 14",President,,DEM,Amy Klobuchar,0,,
Putnam,"SE 06, 09, 12 & 15",President,,DEM,Amy Klobuchar,2,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Joseph R. Biden,194,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Joseph R. Biden,320,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Joseph R. Biden,180,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Joseph R. Biden,193,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Joseph R. Biden,179,,
Putnam,"CA 07, 10, 15 & 22",President,,DEM,Joseph R. Biden,153,,
Putnam,KE 01 & 08,President,,DEM,Joseph R. Biden,178,,
Putnam,"KE 02, 04, 06, 10 & 12",President,,DEM,Joseph R. Biden,157,,
Putnam,"KE 03, 05, 07, 09 & 11",President,,DEM,Joseph R. Biden,233,,
Putnam,"PA 01, 03, 05, 06 & 07",President,,DEM,Joseph R. Biden,262,,
Putnam,"PA 02, 04 & 08",President,,DEM,Joseph R. Biden,137,,
Putnam,"PH 01, 06 & 10",President,,DEM,Joseph R. Biden,249,,
Putnam,"PH 02, 03, 05 & 11",President,,DEM,Joseph R. Biden,349,,
Putnam,PH 04 & 09,President,,DEM,Joseph R. Biden,114,,
Putnam,PH 07 & 08,President,,DEM,Joseph R. Biden,245,,
Putnam,"PV 01, 05 & 07",President,,DEM,Joseph R. Biden,157,,
Putnam,"PV 02, 03, 06, 08 & 09",President,,DEM,Joseph R. Biden,282,,
Putnam,PV 04 & 10,President,,DEM,Joseph R. Biden,117,,
Putnam,"SE 01, 03, 07, 10 & 13",President,,DEM,Joseph R. Biden,277,,
Putnam,SE 02 & 04,President,,DEM,Joseph R. Biden,73,,
Putnam,"SE 05, 08, 11 & 14",President,,DEM,Joseph R. Biden,230,,
Putnam,"SE 06, 09, 12 & 15",President,,DEM,Joseph R. Biden,187,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Tulsi Gabbard,0,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Tulsi Gabbard,2,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Tulsi Gabbard,1,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Tulsi Gabbard,0,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Tulsi Gabbard,1,,
Putnam,"CA 07, 10, 15 & 22",President,,DEM,Tulsi Gabbard,6,,
Putnam,KE 01 & 08,President,,DEM,Tulsi Gabbard,2,,
Putnam,"KE 02, 04, 06, 10 & 12",President,,DEM,Tulsi Gabbard,2,,
Putnam,"KE 03, 05, 07, 09 & 11",President,,DEM,Tulsi Gabbard,4,,
Putnam,"PA 01, 03, 05, 06 & 07",President,,DEM,Tulsi Gabbard,2,,
Putnam,"PA 02, 04 & 08",President,,DEM,Tulsi Gabbard,2,,
Putnam,"PH 01, 06 & 10",President,,DEM,Tulsi Gabbard,1,,
Putnam,"PH 02, 03, 05 & 11",President,,DEM,Tulsi Gabbard,5,,
Putnam,PH 04 & 09,President,,DEM,Tulsi Gabbard,1,,
Putnam,PH 07 & 08,President,,DEM,Tulsi Gabbard,1,,
Putnam,"PV 01, 05 & 07",President,,DEM,Tulsi Gabbard,1,,
Putnam,"PV 02, 03, 06, 08 & 09",President,,DEM,Tulsi Gabbard,7,,
Putnam,PV 04 & 10,President,,DEM,Tulsi Gabbard,0,,
Putnam,"SE 01, 03, 07, 10 & 13",President,,DEM,Tulsi Gabbard,1,,
Putnam,SE 02 & 04,President,,DEM,Tulsi Gabbard,3,,
Putnam,"SE 05, 08, 11 & 14",President,,DEM,Tulsi Gabbard,4,,
Putnam,"SE 06, 09, 12 & 15",President,,DEM,Tulsi Gabbard,2,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Bernie Sanders,24,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Bernie Sanders,53,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Bernie Sanders,36,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Bernie Sanders,45,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Bernie Sanders,48,,
Putnam,"CA 07, 10, 15 & 22",President,,DEM,Bernie Sanders,38,,
Putnam,KE 01 & 08,President,,DEM,Bernie Sanders,38,,
Putnam,"KE 02, 04, 06, 10 & 12",President,,DEM,Bernie Sanders,51,,
Putnam,"KE 03, 05, 07, 09 & 11",President,,DEM,Bernie Sanders,66,,
Putnam,"PA 01, 03, 05, 06 & 07",President,,DEM,Bernie Sanders,51,,
Putnam,"PA 02, 04 & 08",President,,DEM,Bernie Sanders,40,,
Putnam,"PH 01, 06 & 10",President,,DEM,Bernie Sanders,68,,
Putnam,"PH 02, 03, 05 & 11",President,,DEM,Bernie Sanders,128,,
Putnam,PH 04 & 09,President,,DEM,Bernie Sanders,39,,
Putnam,PH 07 & 08,President,,DEM,Bernie Sanders,65,,
Putnam,"PV 01, 05 & 07",President,,DEM,Bernie Sanders,36,,
Putnam,"PV 02, 03, 06, 08 & 09",President,,DEM,Bernie Sanders,84,,
Putnam,PV 04 & 10,President,,DEM,Bernie Sanders,20,,
Putnam,"SE 01, 03, 07, 10 & 13",President,,DEM,Bernie Sanders,52,,
Putnam,SE 02 & 04,President,,DEM,Bernie Sanders,27,,
Putnam,"SE 05, 08, 11 & 14",President,,DEM,Bernie Sanders,59,,
Putnam,"SE 06, 09, 12 & 15",President,,DEM,Bernie Sanders,38,,
Putnam,"CA 01, 11, 13, 23, 24 & 30",President,,DEM,Michael R. Bloomberg,6,,
Putnam,"CA 02, 08, 14, 20 & 29",President,,DEM,Michael R. Bloomberg,7,,
Putnam,"CA 03, 04, 17, 21 & 25",President,,DEM,Michael R. Bloomberg,3,,
Putnam,"CA 05, 09, 18, 26 & 28",President,,DEM,Michael R. Bloomberg,5,,
Putnam,"CA 06, 12, 16, 19 & 27",President,,DEM,Michael R. Bloomberg,3,,
