county,precinct,office,district,party,candidate,votes,election_day,absentee
Ulster,Kingston Ward 1 -1,President,,DEM,Joseph R. Biden / Kamala D. Harris,211,146,65
Ulster,Kingston Ward 1 -1,President,,REP,Donald J. Trump / Michael R. Pence,83,63,20
Ulster,Kingston Ward 1 -1,President,,CON,Donald J. Trump / Michael R. Pence,4,3,1
Ulster,Kingston Ward 1 -1,President,,WOR,Joseph R. Biden / Kamala D. Harris,15,12,3
Ulster,Kingston Ward 1 -1,President,,GRE,Howie Hawkins / Angela Nicole Walker,0,0,0
Ulster,Kingston Ward 1 -1,President,,LBT,Jo Jorgensen / Jeremy Cohen,2,2,0
Ulster,Kingston Ward 1 -1,President,,IND,Brock Pierce / Karla Ballard,1,1,0
Ulster,Kingston Ward 1 -1,President,,,Blanks,2,2,0
Ulster,Kingston Ward 1 -1,President,,,Voids,1,0,1
Ulster,Kingston Ward 1 -1,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 1 -2,President,,DEM,Joseph R. Biden / Kamala D. Harris,354,264,90
Ulster,Kingston Ward 1 -2,President,,REP,Donald J. Trump / Michael R. Pence,204,172,32
Ulster,Kingston Ward 1 -2,President,,CON,Donald J. Trump / Michael R. Pence,15,13,2
Ulster,Kingston Ward 1 -2,President,,WOR,Joseph R. Biden / Kamala D. Harris,64,48,16
Ulster,Kingston Ward 1 -2,President,,GRE,Howie Hawkins / Angela Nicole Walker,7,7,0
Ulster,Kingston Ward 1 -2,President,,LBT,Jo Jorgensen / Jeremy Cohen,7,6,1
Ulster,Kingston Ward 1 -2,President,,IND,Brock Pierce / Karla Ballard,2,1,1
Ulster,Kingston Ward 1 -2,President,,,Blanks,2,0,2
Ulster,Kingston Ward 1 -2,President,,,Voids,4,4,0
Ulster,Kingston Ward 1 -2,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 1 -3,President,,DEM,Joseph R. Biden / Kamala D. Harris,314,225,89
Ulster,Kingston Ward 1 -3,President,,REP,Donald J. Trump / Michael R. Pence,120,104,16
Ulster,Kingston Ward 1 -3,President,,CON,Donald J. Trump / Michael R. Pence,21,20,1
Ulster,Kingston Ward 1 -3,President,,WOR,Joseph R. Biden / Kamala D. Harris,65,51,14
Ulster,Kingston Ward 1 -3,President,,GRE,Howie Hawkins / Angela Nicole Walker,1,1,0
Ulster,Kingston Ward 1 -3,President,,LBT,Jo Jorgensen / Jeremy Cohen,6,6,0
Ulster,Kingston Ward 1 -3,President,,IND,Brock Pierce / Karla Ballard,0,0,0
Ulster,Kingston Ward 1 -3,President,,,Blanks,1,0,1
Ulster,Kingston Ward 1 -3,President,,,Voids,0,0,0
Ulster,Kingston Ward 1 -3,President,,,Write-ins,2,2,0
Ulster,Kingston Ward 2 -1,President,,DEM,Joseph R. Biden / Kamala D. Harris,287,217,70
Ulster,Kingston Ward 2 -1,President,,REP,Donald J. Trump / Michael R. Pence,74,68,6
Ulster,Kingston Ward 2 -1,President,,CON,Donald J. Trump / Michael R. Pence,11,9,2
Ulster,Kingston Ward 2 -1,President,,WOR,Joseph R. Biden / Kamala D. Harris,68,55,13
Ulster,Kingston Ward 2 -1,President,,GRE,Howie Hawkins / Angela Nicole Walker,8,7,1
Ulster,Kingston Ward 2 -1,President,,LBT,Jo Jorgensen / Jeremy Cohen,3,3,0
Ulster,Kingston Ward 2 -1,President,,IND,Brock Pierce / Karla Ballard,0,0,0
Ulster,Kingston Ward 2 -1,President,,,Blanks,1,1,0
Ulster,Kingston Ward 2 -1,President,,,Voids,2,2,0
Ulster,Kingston Ward 2 -1,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 2 -2,President,,DEM,Joseph R. Biden / Kamala D. Harris,125,77,48
Ulster,Kingston Ward 2 -2,President,,REP,Donald J. Trump / Michael R. Pence,49,39,10
Ulster,Kingston Ward 2 -2,President,,CON,Donald J. Trump / Michael R. Pence,7,7,0
Ulster,Kingston Ward 2 -2,President,,WOR,Joseph R. Biden / Kamala D. Harris,14,13,1
Ulster,Kingston Ward 2 -2,President,,GRE,Howie Hawkins / Angela Nicole Walker,2,1,1
Ulster,Kingston Ward 2 -2,President,,LBT,Jo Jorgensen / Jeremy Cohen,1,1,0
Ulster,Kingston Ward 2 -2,President,,IND,Brock Pierce / Karla Ballard,2,2,0
Ulster,Kingston Ward 2 -2,President,,,Blanks,3,2,1
Ulster,Kingston Ward 2 -2,President,,,Voids,2,2,0
Ulster,Kingston Ward 2 -2,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 2 -3,President,,DEM,Joseph R. Biden / Kamala D. Harris,321,251,70
Ulster,Kingston Ward 2 -3,President,,REP,Donald J. Trump / Michael R. Pence,104,90,14
Ulster,Kingston Ward 2 -3,President,,CON,Donald J. Trump / Michael R. Pence,17,16,1
Ulster,Kingston Ward 2 -3,President,,WOR,Joseph R. Biden / Kamala D. Harris,65,61,4
Ulster,Kingston Ward 2 -3,President,,GRE,Howie Hawkins / Angela Nicole Walker,3,3,0
Ulster,Kingston Ward 2 -3,President,,LBT,Jo Jorgensen / Jeremy Cohen,3,3,0
Ulster,Kingston Ward 2 -3,President,,IND,Brock Pierce / Karla Ballard,2,2,0
Ulster,Kingston Ward 2 -3,President,,,Blanks,5,2,3
Ulster,Kingston Ward 2 -3,President,,,Voids,1,0,1
Ulster,Kingston Ward 2 -3,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 3 -1,President,,DEM,Joseph R. Biden / Kamala D. Harris,348,232,116
Ulster,Kingston Ward 3 -1,President,,REP,Donald J. Trump / Michael R. Pence,155,134,21
Ulster,Kingston Ward 3 -1,President,,CON,Donald J. Trump / Michael R. Pence,28,24,4
Ulster,Kingston Ward 3 -1,President,,WOR,Joseph R. Biden / Kamala D. Harris,52,44,8
Ulster,Kingston Ward 3 -1,President,,GRE,Howie Hawkins / Angela Nicole Walker,2,2,0
Ulster,Kingston Ward 3 -1,President,,LBT,Jo Jorgensen / Jeremy Cohen,3,2,1
Ulster,Kingston Ward 3 -1,President,,IND,Brock Pierce / Karla Ballard,0,0,0
Ulster,Kingston Ward 3 -1,President,,,Blanks,3,2,1
Ulster,Kingston Ward 3 -1,President,,,Voids,2,1,1
Ulster,Kingston Ward 3 -1,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 3 -2,President,,DEM,Joseph R. Biden / Kamala D. Harris,170,114,56
Ulster,Kingston Ward 3 -2,President,,REP,Donald J. Trump / Michael R. Pence,45,41,4
Ulster,Kingston Ward 3 -2,President,,CON,Donald J. Trump / Michael R. Pence,8,8,0
Ulster,Kingston Ward 3 -2,President,,WOR,Joseph R. Biden / Kamala D. Harris,62,51,11
Ulster,Kingston Ward 3 -2,President,,GRE,Howie Hawkins / Angela Nicole Walker,6,3,3
Ulster,Kingston Ward 3 -2,President,,LBT,Jo Jorgensen / Jeremy Cohen,1,0,1
Ulster,Kingston Ward 3 -2,President,,IND,Brock Pierce / Karla Ballard,2,2,0
Ulster,Kingston Ward 3 -2,President,,,Blanks,0,0,0
Ulster,Kingston Ward 3 -2,President,,,Voids,4,3,1
Ulster,Kingston Ward 3 -2,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 3 -3,President,,DEM,Joseph R. Biden / Kamala D. Harris,299,173,126
Ulster,Kingston Ward 3 -3,President,,REP,Donald J. Trump / Michael R. Pence,186,139,47
Ulster,Kingston Ward 3 -3,President,,CON,Donald J. Trump / Michael R. Pence,34,26,8
Ulster,Kingston Ward 3 -3,President,,WOR,Joseph R. Biden / Kamala D. Harris,60,44,16
Ulster,Kingston Ward 3 -3,President,,GRE,Howie Hawkins / Angela Nicole Walker,4,1,3
Ulster,Kingston Ward 3 -3,President,,LBT,Jo Jorgensen / Jeremy Cohen,6,5,1
Ulster,Kingston Ward 3 -3,President,,IND,Brock Pierce / Karla Ballard,3,2,1
Ulster,Kingston Ward 3 -3,President,,,Blanks,1,0,1
Ulster,Kingston Ward 3 -3,President,,,Voids,6,3,3
Ulster,Kingston Ward 3 -3,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 4 -1,President,,DEM,Joseph R. Biden / Kamala D. Harris,273,199,74
Ulster,Kingston Ward 4 -1,President,,REP,Donald J. Trump / Michael R. Pence,41,34,7
Ulster,Kingston Ward 4 -1,President,,CON,Donald J. Trump / Michael R. Pence,7,7,0
Ulster,Kingston Ward 4 -1,President,,WOR,Joseph R. Biden / Kamala D. Harris,91,77,14
Ulster,Kingston Ward 4 -1,President,,GRE,Howie Hawkins / Angela Nicole Walker,5,4,1
Ulster,Kingston Ward 4 -1,President,,LBT,Jo Jorgensen / Jeremy Cohen,2,2,0
Ulster,Kingston Ward 4 -1,President,,IND,Brock Pierce / Karla Ballard,1,1,0
Ulster,Kingston Ward 4 -1,President,,,Blanks,2,2,0
Ulster,Kingston Ward 4 -1,President,,,Voids,4,2,2
Ulster,Kingston Ward 4 -1,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 4 -2,President,,DEM,Joseph R. Biden / Kamala D. Harris,243,175,68
Ulster,Kingston Ward 4 -2,President,,REP,Donald J. Trump / Michael R. Pence,41,39,2
Ulster,Kingston Ward 4 -2,President,,CON,Donald J. Trump / Michael R. Pence,9,7,2
Ulster,Kingston Ward 4 -2,President,,WOR,Joseph R. Biden / Kamala D. Harris,59,42,17
Ulster,Kingston Ward 4 -2,President,,GRE,Howie Hawkins / Angela Nicole Walker,3,3,0
Ulster,Kingston Ward 4 -2,President,,LBT,Jo Jorgensen / Jeremy Cohen,2,2,0
Ulster,Kingston Ward 4 -2,President,,IND,Brock Pierce / Karla Ballard,2,2,0
Ulster,Kingston Ward 4 -2,President,,,Blanks,2,1,1
Ulster,Kingston Ward 4 -2,President,,,Voids,3,1,2
Ulster,Kingston Ward 4 -2,President,,,Write-ins,0,0,0
Ulster,Kingston Ward 5 -1,President,,DEM,Joseph R. Biden / Kamala D. Harris,235,175,60
Ulster,Kingston Ward 5 -1,President,,REP,Donald J. Trump / Michael R. Pence,63,57,6
Ulster,Kingston Ward 5 -1,President,,CON,Donald J. Trump / Michael R. Pence,4,4,0
Ulster,Kingston Ward 5 -1,President,,WOR,Joseph R. Biden / Kamala D. Harris,50,44,6
Ulster,Kingston Ward 5 -1,President,,GRE,Howie Hawkins / Angela Nicole Walker,5,4,1
Ulster,Kingston Ward 5 -1,President,,LBT,Jo Jorgensen / Jeremy Cohen,0,0,0
Ulster,Kingston Ward 5 -1,President,,IND,Brock Pierce / Karla Ballard,2,2,0
Ulster,Kingston Ward 5 -1,President,,,Blanks,2,1,1
Ulster,Kingston Ward 5 -1,President,,,Voids,0,0,0
Ulster,Kingston Ward 5 -1,President,,,Write-ins,1,1,0
Ulster,Kingston Ward 5 -2,President,,DEM,Joseph R. Biden / Kamala D. Harris,329,220,109
Ulster,Kingston Ward 5 -2,President,,REP,Donald J. Trump / Michael R. Pence,145,113,32
Ulster,Kingston Ward 5 -2,President,,CON,Donald J. Trump / Michael R. Pence,27,24,3
Ulster,Kingston Ward 5 -2,President,,WOR,Joseph R. Biden / Kamala D. Harris,50,39,11
Ulster,Kingston Ward 5 -2,President,,GRE,Howie Hawkins / Angela Nicole Walker,4,2,2
Ulster,Kingston Ward 5 -2,President,,LBT,Jo Jorgensen / Jeremy Cohen,8,7,1
Ulster,Kingston Ward 5 -2,President,,IND,Brock Pierce / Karla Ballard,3,2,1
Ulster,Kingston Ward 5 -2,President,,,Blanks,0,0,0
Ulster,Kingston Ward 5 -2,President,,,Voids,1,1,0
Ulster,Kingston Ward 5 -2,President,,,Write-ins,0,0,0
