county,precinct,office,,candidate,party,absentee,early_voting,election_day,votes
Clinton,Town of Plattsburgh D7 LD 4,President,,Howie Hawkins and Angela Nicole Walker,GRE,0,1,3,4
Clinton,Town of Saranac D1 LD 6,President,,Howie Hawkins and Angela Nicole Walker,GRE,0,0,0,0
Clinton,Town of Saranac D2 LD 6,President,,Howie Hawkins and Angela Nicole Walker,GRE,1,1,0,2
Clinton,Town of Saranac D3 LD 6,President,,Howie Hawkins and Angela Nicole Walker,GRE,0,0,1,1
Clinton,Town of Schuyler Falls D1 LD 5,President,,Howie Hawkins and Angela Nicole Walker,GRE,1,0,1,2
Clinton,Town of Schuyler Falls D2 LD 5,President,,Howie Hawkins and Angela Nicole Walker,GRE,2,0,1,3
Clinton,Town of Schuyler Falls D3 LD 5,President,,Howie Hawkins and Angela Nicole Walker,GRE,0,0,2,2
Clinton,City of Plattsburgh W1 D1 LD 8,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,0,2
Clinton,City of Plattsburgh W1 D2 LD 8,President,,Jo Jorgensen and Jeremy Cohen,LBT,5,5,4,14
Clinton,City of Plattsburgh W1 D3 LD 9,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,3,5,9
Clinton,City of Plattsburgh W2 D2 LD 9,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,2,5
Clinton,City of Plattsburgh W3 D1 LD 9,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,5,7
Clinton,City of Plattsburgh W3 D2 LD 9,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,1,2,3
Clinton,City of Plattsburgh W4 D1 LD 10,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,3,4
Clinton,City of Plattsburgh W4 D2 LD 10,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,1,1
Clinton,City of Plattsburgh W5 D1 LD 10,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,5,1,6
Clinton,City of Plattsburgh W5 D2 LD 10,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,3,3,8
Clinton,City of Plattsburgh W6 D1 LD 9,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,4,4
Clinton,City of Plattsburgh W6 D2 LD 10,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,1,1
Clinton,Town of Altona D1 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,0,6,9
Clinton,Town of AuSable D1 LD 7,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,3,6
Clinton,Town of AuSable D2 LD 7,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,4,3,7
Clinton,Town of Beekmantown D1 LD 3,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,3,3
Clinton,Town of Beekmantown D2 LD 3,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,4,5
Clinton,Town of Beekmantown D3 LD 4,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,3,4
Clinton,Town of Beekmantown D4 LD 3,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,0,3,6
Clinton,Town of Black Brook D1 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,4,6
Clinton,Town of Black Brook D2 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,0,2
Clinton,Town of Champlain D1 LD 1,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,5,8
Clinton,Town of Champlain D2 LD 1,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,2,2,4
Clinton,Town of Champlain D3 LD 1,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,2,3
Clinton,Town of Chazy D1 LD 3,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,2,5,10
Clinton,Town of Chazy D2 LD 3,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,0,8,11
Clinton,Town of Clinton D1 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,1,1
Clinton,Town of Dannemora D1 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,3,3
Clinton,Town of Dannemora D2 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,1,1
Clinton,Town of Dannemora D3 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,1,1
Clinton,Town of Ellenburg D1 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,3,3
Clinton,Town of Mooers D1 LD 1,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,9,12
Clinton,Town of Mooers D2 LD 2,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,0,0
Clinton,Town of Peru D1 LD 7,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,3,5
Clinton,Town of Peru D2 LD 7,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,2,4,7
Clinton,Town of Peru D3 LD 7,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,3,4
Clinton,Town of Peru D4 LD 5,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,1,11,13
Clinton,Town of Plattsburgh D1 LD 4,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,0,0,0
Clinton,Town of Plattsburgh D2 LD 4,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,2,5
Clinton,Town of Plattsburgh D3 LD 8,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,0,5,8
Clinton,Town of Plattsburgh D4 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,3,1,5
Clinton,Town of Plattsburgh D5 LD 8,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,2,3,6
Clinton,Town of Plattsburgh D6 LD 4,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,2,11,14
Clinton,Town of Plattsburgh D7 LD 4,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,1,3,6
Clinton,Town of Saranac D1 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,0,5,7
Clinton,Town of Saranac D2 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,1,4,5
Clinton,Town of Saranac D3 LD 6,President,,Jo Jorgensen and Jeremy Cohen,LBT,1,0,9,10
Clinton,Town of Schuyler Falls D1 LD 5,President,,Jo Jorgensen and Jeremy Cohen,LBT,0,1,2,3
Clinton,Town of Schuyler Falls D2 LD 5,President,,Jo Jorgensen and Jeremy Cohen,LBT,2,0,4,6
Clinton,Town of Schuyler Falls D3 LD 5,President,,Jo Jorgensen and Jeremy Cohen,LBT,3,1,2,6
Clinton,City of Plattsburgh W1 D1 LD 8,President,,Brock Pierce and Karla Ballard,IND,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,President,,Brock Pierce and Karla Ballard,IND,1,1,0,2
Clinton,City of Plattsburgh W1 D3 LD 9,President,,Brock Pierce and Karla Ballard,IND,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,President,,Brock Pierce and Karla Ballard,IND,1,1,1,3
Clinton,City of Plattsburgh W2 D2 LD 9,President,,Brock Pierce and Karla Ballard,IND,0,0,2,2
Clinton,City of Plattsburgh W3 D1 LD 9,President,,Brock Pierce and Karla Ballard,IND,1,0,2,3
Clinton,City of Plattsburgh W3 D2 LD 9,President,,Brock Pierce and Karla Ballard,IND,2,1,2,5
Clinton,City of Plattsburgh W4 D1 LD 10,President,,Brock Pierce and Karla Ballard,IND,2,3,1,6
Clinton,City of Plattsburgh W4 D2 LD 10,President,,Brock Pierce and Karla Ballard,IND,0,2,2,4
Clinton,City of Plattsburgh W5 D1 LD 10,President,,Brock Pierce and Karla Ballard,IND,3,0,2,5
Clinton,City of Plattsburgh W5 D2 LD 10,President,,Brock Pierce and Karla Ballard,IND,1,0,0,1
Clinton,City of Plattsburgh W6 D1 LD 9,President,,Brock Pierce and Karla Ballard,IND,0,1,0,1
Clinton,City of Plattsburgh W6 D2 LD 10,President,,Brock Pierce and Karla Ballard,IND,0,0,0,0
Clinton,Town of Altona D1 LD 2,President,,Brock Pierce and Karla Ballard,IND,1,0,3,4
Clinton,Town of AuSable D1 LD 7,President,,Brock Pierce and Karla Ballard,IND,0,0,4,4
Clinton,Town of AuSable D2 LD 7,President,,Brock Pierce and Karla Ballard,IND,0,0,4,4
Clinton,Town of Beekmantown D1 LD 3,President,,Brock Pierce and Karla Ballard,IND,0,0,1,1
Clinton,Town of Beekmantown D2 LD 3,President,,Brock Pierce and Karla Ballard,IND,1,0,1,2
Clinton,Town of Beekmantown D3 LD 4,President,,Brock Pierce and Karla Ballard,IND,0,1,1,2
Clinton,Town of Beekmantown D4 LD 3,President,,Brock Pierce and Karla Ballard,IND,0,0,2,2
Clinton,Town of Black Brook D1 LD 6,President,,Brock Pierce and Karla Ballard,IND,1,0,2,3
Clinton,Town of Black Brook D2 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,0,1,1
Clinton,Town of Champlain D1 LD 1,President,,Brock Pierce and Karla Ballard,IND,0,0,4,4
Clinton,Town of Champlain D2 LD 1,President,,Brock Pierce and Karla Ballard,IND,1,0,1,2
Clinton,Town of Champlain D3 LD 1,President,,Brock Pierce and Karla Ballard,IND,0,2,1,3
Clinton,Town of Chazy D1 LD 3,President,,Brock Pierce and Karla Ballard,IND,0,0,3,3
Clinton,Town of Chazy D2 LD 3,President,,Brock Pierce and Karla Ballard,IND,2,1,3,6
Clinton,Town of Clinton D1 LD 2,President,,Brock Pierce and Karla Ballard,IND,0,0,2,2
Clinton,Town of Dannemora D1 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,0,3,3
Clinton,Town of Dannemora D2 LD 2,President,,Brock Pierce and Karla Ballard,IND,0,0,0,0
Clinton,Town of Dannemora D3 LD 2,President,,Brock Pierce and Karla Ballard,IND,1,0,1,2
Clinton,Town of Ellenburg D1 LD 2,President,,Brock Pierce and Karla Ballard,IND,1,1,2,4
Clinton,Town of Mooers D1 LD 1,President,,Brock Pierce and Karla Ballard,IND,1,0,7,8
Clinton,Town of Mooers D2 LD 2,President,,Brock Pierce and Karla Ballard,IND,1,0,5,6
Clinton,Town of Peru D1 LD 7,President,,Brock Pierce and Karla Ballard,IND,1,1,1,3
Clinton,Town of Peru D2 LD 7,President,,Brock Pierce and Karla Ballard,IND,0,0,5,5
Clinton,Town of Peru D3 LD 7,President,,Brock Pierce and Karla Ballard,IND,1,0,0,1
Clinton,Town of Peru D4 LD 5,President,,Brock Pierce and Karla Ballard,IND,0,0,9,9
Clinton,Town of Plattsburgh D1 LD 4,President,,Brock Pierce and Karla Ballard,IND,1,0,2,3
Clinton,Town of Plattsburgh D2 LD 4,President,,Brock Pierce and Karla Ballard,IND,0,1,1,2
Clinton,Town of Plattsburgh D3 LD 8,President,,Brock Pierce and Karla Ballard,IND,0,1,3,4
Clinton,Town of Plattsburgh D4 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,1,3,4
Clinton,Town of Plattsburgh D5 LD 8,President,,Brock Pierce and Karla Ballard,IND,1,1,2,4
Clinton,Town of Plattsburgh D6 LD 4,President,,Brock Pierce and Karla Ballard,IND,2,1,4,7
Clinton,Town of Plattsburgh D7 LD 4,President,,Brock Pierce and Karla Ballard,IND,1,0,3,4
Clinton,Town of Saranac D1 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,0,1,1
Clinton,Town of Saranac D2 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,0,1,1
Clinton,Town of Saranac D3 LD 6,President,,Brock Pierce and Karla Ballard,IND,0,0,2,2
Clinton,Town of Schuyler Falls D1 LD 5,President,,Brock Pierce and Karla Ballard,IND,0,1,0,1
Clinton,Town of Schuyler Falls D2 LD 5,President,,Brock Pierce and Karla Ballard,IND,0,0,0,0
Clinton,Town of Schuyler Falls D3 LD 5,President,,Brock Pierce and Karla Ballard,IND,0,1,3,4
Clinton,City of Plattsburgh W1 D1 LD 8,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W1 D3 LD 9,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W2 D2 LD 9,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W3 D1 LD 9,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W3 D2 LD 9,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W4 D1 LD 10,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W4 D2 LD 10,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W5 D1 LD 10,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W5 D2 LD 10,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W6 D1 LD 9,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W6 D2 LD 10,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Altona D1 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of AuSable D1 LD 7,President,,Brian Carroll,,1,0,0,1
Clinton,Town of AuSable D2 LD 7,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Beekmantown D1 LD 3,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Beekmantown D2 LD 3,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Beekmantown D3 LD 4,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Beekmantown D4 LD 3,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Black Brook D1 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Black Brook D2 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Champlain D1 LD 1,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Champlain D2 LD 1,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Champlain D3 LD 1,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Chazy D1 LD 3,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Chazy D2 LD 3,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Clinton D1 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Dannemora D1 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Dannemora D2 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Dannemora D3 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Ellenburg D1 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Mooers D1 LD 1,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Mooers D2 LD 2,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Peru D1 LD 7,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Peru D2 LD 7,President,,Brian Carroll,,1,0,0,1
Clinton,Town of Peru D3 LD 7,President,,Brian Carroll,,1,0,0,1
Clinton,Town of Peru D4 LD 5,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D1 LD 4,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D2 LD 4,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D3 LD 8,President,,Brian Carroll,,1,0,0,1
Clinton,Town of Plattsburgh D4 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D5 LD 8,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D6 LD 4,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Plattsburgh D7 LD 4,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Saranac D1 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Saranac D2 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Saranac D3 LD 6,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Schuyler Falls D1 LD 5,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Schuyler Falls D2 LD 5,President,,Brian Carroll,,0,0,0,0
Clinton,Town of Schuyler Falls D3 LD 5,President,,Brian Carroll,,0,0,0,0
Clinton,City of Plattsburgh W1 D1 LD 8,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W1 D2 LD 8,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W1 D3 LD 9,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W2 D1 LD 8,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W2 D2 LD 9,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W3 D1 LD 9,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W3 D2 LD 9,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W4 D1 LD 10,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W4 D2 LD 10,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W5 D1 LD 10,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W5 D2 LD 10,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W6 D1 LD 9,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W6 D2 LD 10,President,,Kayne West,,0,0,0,0
Clinton,Town of Altona D1 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of AuSable D1 LD 7,President,,Kayne West,,0,0,0,0
Clinton,Town of AuSable D2 LD 7,President,,Kayne West,,0,0,0,0
Clinton,Town of Beekmantown D1 LD 3,President,,Kayne West,,0,0,0,0
Clinton,Town of Beekmantown D2 LD 3,President,,Kayne West,,0,0,0,0
Clinton,Town of Beekmantown D3 LD 4,President,,Kayne West,,0,0,0,0
Clinton,Town of Beekmantown D4 LD 3,President,,Kayne West,,0,0,0,0
Clinton,Town of Black Brook D1 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Black Brook D2 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Champlain D1 LD 1,President,,Kayne West,,0,0,0,0
Clinton,Town of Champlain D2 LD 1,President,,Kayne West,,0,0,0,0
Clinton,Town of Champlain D3 LD 1,President,,Kayne West,,0,0,0,0
Clinton,Town of Chazy D1 LD 3,President,,Kayne West,,0,0,0,0
Clinton,Town of Chazy D2 LD 3,President,,Kayne West,,0,0,0,0
Clinton,Town of Clinton D1 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of Dannemora D1 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Dannemora D2 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of Dannemora D3 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of Ellenburg D1 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of Mooers D1 LD 1,President,,Kayne West,,0,0,0,0
Clinton,Town of Mooers D2 LD 2,President,,Kayne West,,0,0,0,0
Clinton,Town of Peru D1 LD 7,President,,Kayne West,,0,0,0,0
Clinton,Town of Peru D2 LD 7,President,,Kayne West,,0,0,0,0
Clinton,Town of Peru D3 LD 7,President,,Kayne West,,0,0,0,0
Clinton,Town of Peru D4 LD 5,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D1 LD 4,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D2 LD 4,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D3 LD 8,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D4 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D5 LD 8,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D6 LD 4,President,,Kayne West,,0,0,0,0
Clinton,Town of Plattsburgh D7 LD 4,President,,Kayne West,,0,0,0,0
Clinton,Town of Saranac D1 LD 6,President,,Kayne West,,1,0,0,1
Clinton,Town of Saranac D2 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Saranac D3 LD 6,President,,Kayne West,,0,0,0,0
Clinton,Town of Schuyler Falls D1 LD 5,President,,Kayne West,,1,0,0,1
Clinton,Town of Schuyler Falls D2 LD 5,President,,Kayne West,,0,0,0,0
Clinton,Town of Schuyler Falls D3 LD 5,President,,Kayne West,,0,0,0,0
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Tedra L. Cobb,DEM,93,62,29,184
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Tedra L. Cobb,DEM,324,282,91,697
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Tedra L. Cobb,DEM,13,8,3,24
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Tedra L. Cobb,DEM,120,124,78,322
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Tedra L. Cobb,DEM,66,70,41,177
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Tedra L. Cobb,DEM,145,142,101,388
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Tedra L. Cobb,DEM,137,144,137,418
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Tedra L. Cobb,DEM,157,219,138,514
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Tedra L. Cobb,DEM,145,200,113,458
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Tedra L. Cobb,DEM,108,159,57,324
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Tedra L. Cobb,DEM,191,267,92,550
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Tedra L. Cobb,DEM,145,192,73,410
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Tedra L. Cobb,DEM,77,105,51,233
Clinton,Town of Altona D1 LD 2,U.S. House,21,Tedra L. Cobb,DEM,95,39,216,350
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Tedra L. Cobb,DEM,71,46,134,251
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Tedra L. Cobb,DEM,70,71,125,266
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Tedra L. Cobb,DEM,88,91,86,265
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Tedra L. Cobb,DEM,61,60,127,248
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Tedra L. Cobb,DEM,129,146,133,408
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Tedra L. Cobb,DEM,84,90,109,283
Clinton,Town of Black Brook D1 LD 6,U.S. House,21,Tedra L. Cobb,DEM,36,16,128,180
Clinton,Town of Black Brook D2 LD 6,U.S. House,21,Tedra L. Cobb,DEM,19,33,35,87
Clinton,Town of Champlain D1 LD 1,U.S. House,21,Tedra L. Cobb,DEM,140,73,141,354
Clinton,Town of Champlain D2 LD 1,U.S. House,21,Tedra L. Cobb,DEM,143,100,125,368
Clinton,Town of Champlain D3 LD 1,U.S. House,21,Tedra L. Cobb,DEM,115,57,196,368
Clinton,Town of Chazy D1 LD 3,U.S. House,21,Tedra L. Cobb,DEM,99,80,284,463
Clinton,Town of Chazy D2 LD 3,U.S. House,21,Tedra L. Cobb,DEM,123,114,167,404
Clinton,Town of Clinton D1 LD 2,U.S. House,21,Tedra L. Cobb,DEM,28,4,71,103
Clinton,Town of Dannemora D1 LD 6,U.S. House,21,Tedra L. Cobb,DEM,17,9,49,75
Clinton,Town of Dannemora D2 LD 2,U.S. House,21,Tedra L. Cobb,DEM,49,34,49,132
Clinton,Town of Dannemora D3 LD 2,U.S. House,21,Tedra L. Cobb,DEM,31,21,75,127
Clinton,Town of Ellenburg D1 LD 2,U.S. House,21,Tedra L. Cobb,DEM,91,21,181,293
Clinton,Town of Mooers D1 LD 1,U.S. House,21,Tedra L. Cobb,DEM,107,30,216,353
Clinton,Town of Mooers D2 LD 2,U.S. House,21,Tedra L. Cobb,DEM,36,26,106,168
Clinton,Town of Peru D1 LD 7,U.S. House,21,Tedra L. Cobb,DEM,103,81,126,310
Clinton,Town of Peru D2 LD 7,U.S. House,21,Tedra L. Cobb,DEM,110,103,173,386
Clinton,Town of Peru D3 LD 7,U.S. House,21,Tedra L. Cobb,DEM,61,54,76,191
Clinton,Town of Peru D4 LD 5,U.S. House,21,Tedra L. Cobb,DEM,139,126,243,508
Clinton,Town of Plattsburgh D1 LD 4,U.S. House,21,Tedra L. Cobb,DEM,77,118,70,265
Clinton,Town of Plattsburgh D2 LD 4,U.S. House,21,Tedra L. Cobb,DEM,111,147,144,402
Clinton,Town of Plattsburgh D3 LD 8,U.S. House,21,Tedra L. Cobb,DEM,136,198,88,422
Clinton,Town of Plattsburgh D4 LD 6,U.S. House,21,Tedra L. Cobb,DEM,113,150,114,377
Clinton,Town of Plattsburgh D5 LD 8,U.S. House,21,Tedra L. Cobb,DEM,65,105,91,261
Clinton,Town of Plattsburgh D6 LD 4,U.S. House,21,Tedra L. Cobb,DEM,202,190,249,641
Clinton,Town of Plattsburgh D7 LD 4,U.S. House,21,Tedra L. Cobb,DEM,77,103,94,274
Clinton,Town of Saranac D1 LD 6,U.S. House,21,Tedra L. Cobb,DEM,91,61,179,331
Clinton,Town of Saranac D2 LD 6,U.S. House,21,Tedra L. Cobb,DEM,68,49,107,224
Clinton,Town of Saranac D3 LD 6,U.S. House,21,Tedra L. Cobb,DEM,38,35,87,160
Clinton,Town of Schuyler Falls D1 LD 5,U.S. House,21,Tedra L. Cobb,DEM,56,47,97,200
Clinton,Town of Schuyler Falls D2 LD 5,U.S. House,21,Tedra L. Cobb,DEM,81,121,178,380
Clinton,Town of Schuyler Falls D3 LD 5,U.S. House,21,Tedra L. Cobb,DEM,102,92,123,317
Clinton,City of Plattsburgh W1 D1 LD 8,U.S. House,21,Elise M. Stefanik,REP,26,56,38,120
Clinton,City of Plattsburgh W1 D2 LD 8,U.S. House,21,Elise M. Stefanik,REP,102,165,118,385
Clinton,City of Plattsburgh W1 D3 LD 9,U.S. House,21,Elise M. Stefanik,REP,7,14,10,31
Clinton,City of Plattsburgh W2 D1 LD 8,U.S. House,21,Elise M. Stefanik,REP,28,79,85,192
Clinton,City of Plattsburgh W2 D2 LD 9,U.S. House,21,Elise M. Stefanik,REP,15,23,37,75
Clinton,City of Plattsburgh W3 D1 LD 9,U.S. House,21,Elise M. Stefanik,REP,32,72,116,220
Clinton,City of Plattsburgh W3 D2 LD 9,U.S. House,21,Elise M. Stefanik,REP,49,67,134,250
Clinton,City of Plattsburgh W4 D1 LD 10,U.S. House,21,Elise M. Stefanik,REP,53,61,158,272
Clinton,City of Plattsburgh W4 D2 LD 10,U.S. House,21,Elise M. Stefanik,REP,39,70,135,244
Clinton,City of Plattsburgh W5 D1 LD 10,U.S. House,21,Elise M. Stefanik,REP,25,56,56,137
Clinton,City of Plattsburgh W5 D2 LD 10,U.S. House,21,Elise M. Stefanik,REP,49,118,77,244
Clinton,City of Plattsburgh W6 D1 LD 9,U.S. House,21,Elise M. Stefanik,REP,34,50,68,152
Clinton,City of Plattsburgh W6 D2 LD 10,U.S. House,21,Elise M. Stefanik,REP,19,43,31,93
Clinton,Town of Altona D1 LD 2,U.S. House,21,Elise M. Stefanik,REP,58,34,470,562
Clinton,Town of AuSable D1 LD 7,U.S. House,21,Elise M. Stefanik,REP,37,30,300,367
Clinton,Town of AuSable D2 LD 7,U.S. House,21,Elise M. Stefanik,REP,33,25,249,307
Clinton,Town of Beekmantown D1 LD 3,U.S. House,21,Elise M. Stefanik,REP,41,35,183,259
Clinton,Town of Beekmantown D2 LD 3,U.S. House,21,Elise M. Stefanik,REP,28,39,245,312
Clinton,Town of Beekmantown D3 LD 4,U.S. House,21,Elise M. Stefanik,REP,45,83,208,336
Clinton,Town of Beekmantown D4 LD 3,U.S. House,21,Elise M. Stefanik,REP,40,82,292,414
