county,precinct,office,district,party,candidate,election_day,absentee,votes
Ulster,"City of Kingston Wards 5,7,9 -1,2,3",President,,DEM,Andrew Yang,7,6,13
Ulster,"City of Kingston Wards 5,7,9 -1,2,3",President,,DEM,Deval Patick,0,0,0
Ulster,"City of Kingston Wards 5,7,9 -1,2,3",President,,DEM,Blanks,2,2,4
Ulster,"City of Kingston Wards 5,7,9 -1,2,3",President,,DEM,Voids,0,3,3
Ulster,"City of Kingston Wards 5,7,9 -1,2,3",President,,DEM,Write-ins,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Pete Buttigieg,0,1,1
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Amy Klobuchar,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Joseph R. Biden,49,77,126
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Tulsi Gabbard,0,1,1
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Bernie Sanders,32,48,80
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Tom Steyer,1,0,1
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Michael Bennet,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Elizabeth Warren,5,10,15
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Andrew Yang,1,1,2
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Deval Patick,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Blanks,0,1,1
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Voids,0,0,0
Ulster,"City of Kingston Ward 8 -1,2,3",President,,DEM,Write-ins,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Pete Buttigieg,0,1,1
Ulster,"Denning TH DEN 1,2",President,,DEM,Amy Klobuchar,0,1,1
Ulster,"Denning TH DEN 1,2",President,,DEM,Joseph R. Biden,19,20,39
Ulster,"Denning TH DEN 1,2",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Bernie Sanders,8,3,11
Ulster,"Denning TH DEN 1,2",President,,DEM,Michael R. Bloomberg,0,1,1
Ulster,"Denning TH DEN 1,2",President,,DEM,Tom Steyer,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Michael Bennet,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Elizabeth Warren,3,2,5
Ulster,"Denning TH DEN 1,2",President,,DEM,Andrew Yang,1,0,1
Ulster,"Denning TH DEN 1,2",President,,DEM,Deval Patick,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Blanks,1,0,1
Ulster,"Denning TH DEN 1,2",President,,DEM,Voids,0,0,0
Ulster,"Denning TH DEN 1,2",President,,DEM,Write-ins,0,0,0
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Pete Buttigieg,1,1,2
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Amy Klobuchar,0,1,1
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Joseph R. Biden,94,150,244
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Tulsi Gabbard,1,0,1
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Bernie Sanders,35,36,71
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Michael R. Bloomberg,1,1,2
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Tom Steyer,0,0,0
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Michael Bennet,0,1,1
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Elizabeth Warren,5,15,20
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Andrew Yang,2,3,5
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Deval Patick,0,2,2
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Blanks,0,0,0
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Voids,2,2,4
Ulster,"Esopus TH ESO 1,2,5,6",President,,DEM,Write-ins,0,0,0
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Pete Buttigieg,2,5,7
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Amy Klobuchar,0,1,1
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Joseph R. Biden,112,128,240
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Bernie Sanders,63,53,116
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Michael R. Bloomberg,0,1,1
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Tom Steyer,2,0,2
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Michael Bennet,1,0,1
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Elizabeth Warren,15,19,34
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Andrew Yang,3,3,6
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Deval Patick,1,0,1
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Blanks,1,0,1
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Voids,0,0,0
Ulster,"Esopus FH ESO 3,4,7",President,,DEM,Write-ins,0,0,0
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Pete Buttigieg,1,2,3
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Amy Klobuchar,0,1,1
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Joseph R. Biden,77,188,265
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Tulsi Gabbard,0,1,1
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Bernie Sanders,52,57,109
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Tom Steyer,0,0,0
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Michael Bennet,0,0,0
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Elizabeth Warren,13,11,24
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Andrew Yang,2,2,4
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Deval Patick,0,0,0
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Blanks,3,1,4
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Voids,0,1,1
Ulster,"Gardiner FH GAR 1,3",President,,DEM,Write-ins,0,0,0
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Pete Buttigieg,2,1,3
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Amy Klobuchar,1,0,1
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Joseph R. Biden,61,118,179
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Tulsi Gabbard,1,0,1
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Bernie Sanders,37,32,69
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Michael R. Bloomberg,0,1,1
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Tom Steyer,0,0,0
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Michael Bennet,0,0,0
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Elizabeth Warren,8,13,21
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Andrew Yang,0,1,1
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Deval Patick,0,1,1
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Blanks,0,0,0
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Voids,0,2,2
Ulster,"Gardiner TH GAR 2,4",President,,DEM,Write-ins,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Pete Buttigieg,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Amy Klobuchar,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Joseph R. Biden,3,7,10
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Bernie Sanders,2,0,2
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Tom Steyer,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Michael Bennet,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Elizabeth Warren,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Andrew Yang,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Deval Patick,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Blanks,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Voids,0,0,0
Ulster,"Hardenburgh TH HAR 1,2",President,,DEM,Write-ins,0,0,0
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Pete Buttigieg,1,3,4
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Amy Klobuchar,0,2,2
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Joseph R. Biden,102,260,362
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Bernie Sanders,46,51,97
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Michael R. Bloomberg,1,0,1
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Tom Steyer,0,0,0
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Michael Bennet,0,0,0
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Elizabeth Warren,6,18,24
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Andrew Yang,3,5,8
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Deval Patick,0,0,0
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Blanks,1,0,1
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Voids,0,1,1
Ulster,"West Hurley FH HUR 1,3,5,7",President,,DEM,Write-ins,0,0,0
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Pete Buttigieg,6,1,7
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Amy Klobuchar,1,0,1
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Joseph R. Biden,74,124,198
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Tulsi Gabbard,0,2,2
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Bernie Sanders,20,39,59
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Tom Steyer,0,0,0
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Michael Bennet,0,0,0
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Elizabeth Warren,9,12,21
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Andrew Yang,2,0,2
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Deval Patick,1,1,2
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Blanks,0,1,1
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Voids,0,0,0
Ulster,"Hurley TH HUR 2,4,6,8",President,,DEM,Write-ins,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Pete Buttigieg,3,1,4
Ulster,"American Legion LLO 2,3,4",President,,DEM,Amy Klobuchar,1,0,1
Ulster,"American Legion LLO 2,3,4",President,,DEM,Joseph R. Biden,62,109,171
Ulster,"American Legion LLO 2,3,4",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Bernie Sanders,21,34,55
Ulster,"American Legion LLO 2,3,4",President,,DEM,Michael R. Bloomberg,0,2,2
Ulster,"American Legion LLO 2,3,4",President,,DEM,Tom Steyer,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Michael Bennet,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Elizabeth Warren,2,9,11
Ulster,"American Legion LLO 2,3,4",President,,DEM,Andrew Yang,1,3,4
Ulster,"American Legion LLO 2,3,4",President,,DEM,Deval Patick,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Blanks,2,0,2
Ulster,"American Legion LLO 2,3,4",President,,DEM,Voids,0,0,0
Ulster,"American Legion LLO 2,3,4",President,,DEM,Write-ins,0,0,0
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Pete Buttigieg,1,2,3
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Amy Klobuchar,2,4,6
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Joseph R. Biden,116,216,332
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Tulsi Gabbard,1,2,3
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Bernie Sanders,36,56,92
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Michael R. Bloomberg,0,3,3
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Tom Steyer,1,0,1
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Michael Bennet,0,0,0
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Elizabeth Warren,6,11,17
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Andrew Yang,7,2,9
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Deval Patick,0,0,0
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Blanks,0,1,1
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Voids,0,0,0
Ulster,"Highland HS LLO 1,5,6,7",President,,DEM,Write-ins,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Pete Buttigieg,2,4,6
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Amy Klobuchar,1,1,2
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Joseph R. Biden,100,132,232
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Tulsi Gabbard,0,1,1
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Bernie Sanders,52,51,103
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Michael R. Bloomberg,0,1,1
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Tom Steyer,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Michael Bennet,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Elizabeth Warren,12,16,28
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Andrew Yang,4,4,8
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Deval Patick,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Blanks,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Voids,0,0,0
Ulster,"High Falls FH MAR 1,4,7",President,,DEM,Write-ins,0,0,0
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Pete Buttigieg,0,1,1
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Amy Klobuchar,0,0,0
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Joseph R. Biden,106,152,258
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Tulsi Gabbard,1,1,2
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Bernie Sanders,35,45,80
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Michael R. Bloomberg,2,2,4
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Tom Steyer,0,0,0
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Michael Bennet,0,0,0
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Elizabeth Warren,10,24,34
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Andrew Yang,0,1,1
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Deval Patick,2,0,2
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Blanks,0,1,1
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Voids,0,2,2
Ulster,"Stone Ridge FH MAR 2,3,5",President,,DEM,Write-ins,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Pete Buttigieg,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Amy Klobuchar,1,0,1
Ulster,Vly Atwood FH MAR 6,President,,DEM,Joseph R. Biden,34,64,98
Ulster,Vly Atwood FH MAR 6,President,,DEM,Tulsi Gabbard,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Bernie Sanders,23,19,42
Ulster,Vly Atwood FH MAR 6,President,,DEM,Michael R. Bloomberg,0,3,3
Ulster,Vly Atwood FH MAR 6,President,,DEM,Tom Steyer,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Michael Bennet,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Elizabeth Warren,8,2,10
Ulster,Vly Atwood FH MAR 6,President,,DEM,Andrew Yang,1,2,3
Ulster,Vly Atwood FH MAR 6,President,,DEM,Deval Patick,0,0,0
Ulster,Vly Atwood FH MAR 6,President,,DEM,Blanks,1,0,1
Ulster,Vly Atwood FH MAR 6,President,,DEM,Voids,0,1,1
Ulster,Vly Atwood FH MAR 6,President,,DEM,Write-ins,0,0,0
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Pete Buttigieg,2,3,5
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Amy Klobuchar,2,0,2
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Joseph R. Biden,55,101,156
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Tulsi Gabbard,0,0,0
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Bernie Sanders,20,18,38
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Michael R. Bloomberg,4,2,6
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Tom Steyer,0,0,0
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Michael Bennet,0,0,0
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Elizabeth Warren,3,2,5
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Andrew Yang,0,3,3
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Deval Patick,0,1,1
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Blanks,0,1,1
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Voids,0,0,0
Ulster,"St Mary's Hall MRL 1,2,3",President,,DEM,Write-ins,0,0,0
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Pete Buttigieg,0,2,2
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Amy Klobuchar,0,0,0
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Joseph R. Biden,53,106,159
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Tulsi Gabbard,1,0,1
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Bernie Sanders,21,25,46
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Tom Steyer,0,0,0
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Michael Bennet,0,0,0
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Elizabeth Warren,3,3,6
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Andrew Yang,2,4,6
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Deval Patick,1,0,1
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Blanks,1,0,1
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Voids,0,1,1
Ulster,"Marlborough TH MRL 4,5,6",President,,DEM,Write-ins,0,0,0
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Pete Buttigieg,4,4,8
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Amy Klobuchar,1,2,3
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Joseph R. Biden,123,187,310
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Tulsi Gabbard,0,1,1
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Bernie Sanders,58,76,134
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Michael R. Bloomberg,0,1,1
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Tom Steyer,0,0,0
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Michael Bennet,0,0,0
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Elizabeth Warren,12,30,42
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Andrew Yang,1,4,5
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Deval Patick,0,0,0
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Blanks,2,5,7
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Voids,0,0,0
Ulster,"Duzine School NEW 3,6,7",President,,DEM,Write-ins,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Pete Buttigieg,1,0,1
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Amy Klobuchar,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Joseph R. Biden,59,94,153
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Tulsi Gabbard,0,2,2
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Bernie Sanders,35,41,76
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Michael R. Bloomberg,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Tom Steyer,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Michael Bennet,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Elizabeth Warren,7,8,15
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Andrew Yang,2,0,2
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Deval Patick,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Blanks,0,0,0
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Voids,0,1,1
Ulster,"New Paltz HS NEW 8,10",President,,DEM,Write-ins,0,0,0
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Pete Buttigieg,2,4,6
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Amy Klobuchar,2,0,2
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Joseph R. Biden,134,193,327
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Tulsi Gabbard,2,0,2
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Bernie Sanders,127,104,231
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Michael R. Bloomberg,1,4,5
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Tom Steyer,0,0,0
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Michael Bennet,0,0,0
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Elizabeth Warren,15,26,41
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Andrew Yang,3,2,5
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Deval Patick,0,0,0
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Blanks,0,0,0
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Voids,0,1,1
Ulster,"New Paltz MS NEW 2,4,5,9",President,,DEM,Write-ins,0,0,0
