county,precinct,office,district,party,candidate,votes
Schenectady,0101 DU-01,Ballots Cast,,,,38
Schenectady,0101 DU-01,Ballots Cast,,DEM,,59
Schenectady,0101 DU-01,Ballots Cast,,CON,,22
Schenectady,0101 DU-01,Ballots Cast,,IND,,0
Schenectady,0101 DU-01,BALLOTS CAST - BLANK,,,,0
Schenectady,0101 DU-01,President,,DEM,Pete Buttigieg,0
Schenectady,0101 DU-01,President,,DEM,Amy Klobuchar,1
Schenectady,0101 DU-01,President,,DEM,Joseph R. Biden,42
Schenectady,0101 DU-01,President,,DEM,Tulsi Gabbard,2
Schenectady,0101 DU-01,President,,DEM,Bernie Sanders,8
Schenectady,0101 DU-01,President,,DEM,Michael R. Bloomberg,0
Schenectady,0101 DU-01,President,,DEM,Tom Steyer,0
Schenectady,0101 DU-01,President,,DEM,Michael Bennet,0
Schenectady,0101 DU-01,President,,DEM,Elizabeth Warren,4
Schenectady,0101 DU-01,President,,DEM,Andrew Yang,2
Schenectady,0101 DU-01,President,,DEM,Deval Patrick,0
Schenectady,0101 DU-01,President,,DEM,Over Votes,0
Schenectady,0101 DU-01,President,,DEM,Under Votes,0
Schenectady,0101 DU-01,State Assembly,111,CON,Angelo L. Santabarbara,16
Schenectady,0101 DU-01,State Assembly,111,CON,Paul E. DeLorenzo,6
Schenectady,0101 DU-01,State Assembly,111,CON,WRITE-IN,0
Schenectady,0101 DU-01,State Assembly,111,CON,Over Votes,0
Schenectady,0101 DU-01,State Assembly,111,CON,Under Votes,0
Schenectady,0102 DU-02,Ballots Cast,,,,45
Schenectady,0102 DU-02,Ballots Cast,,DEM,,56
Schenectady,0102 DU-02,Ballots Cast,,CON,,11
Schenectady,0102 DU-02,Ballots Cast,,IND,,0
Schenectady,0102 DU-02,BALLOTS CAST - BLANK,,,,0
Schenectady,0102 DU-02,President,,DEM,Pete Buttigieg,0
Schenectady,0102 DU-02,President,,DEM,Amy Klobuchar,2
Schenectady,0102 DU-02,President,,DEM,Joseph R. Biden,40
Schenectady,0102 DU-02,President,,DEM,Tulsi Gabbard,1
Schenectady,0102 DU-02,President,,DEM,Bernie Sanders,8
Schenectady,0102 DU-02,President,,DEM,Michael R. Bloomberg,0
Schenectady,0102 DU-02,President,,DEM,Tom Steyer,1
Schenectady,0102 DU-02,President,,DEM,Michael Bennet,1
Schenectady,0102 DU-02,President,,DEM,Elizabeth Warren,1
Schenectady,0102 DU-02,President,,DEM,Andrew Yang,1
Schenectady,0102 DU-02,President,,DEM,Deval Patrick,1
Schenectady,0102 DU-02,President,,DEM,Over Votes,0
Schenectady,0102 DU-02,President,,DEM,Under Votes,0
Schenectady,0102 DU-02,State Assembly,111,CON,Angelo L. Santabarbara,6
Schenectady,0102 DU-02,State Assembly,111,CON,Paul E. DeLorenzo,5
Schenectady,0102 DU-02,State Assembly,111,CON,WRITE-IN,0
Schenectady,0102 DU-02,State Assembly,111,CON,Over Votes,0
Schenectady,0102 DU-02,State Assembly,111,CON,Under Votes,0
Schenectady,"0103 DU-03, 04, 05",Ballots Cast,,,,104
Schenectady,"0103 DU-03, 04, 05",Ballots Cast,,DEM,,196
Schenectady,"0103 DU-03, 04, 05",Ballots Cast,,CON,,45
Schenectady,"0103 DU-03, 04, 05",Ballots Cast,,IND,,0
Schenectady,"0103 DU-03, 04, 05",BALLOTS CAST - BLANK,,,,0
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Pete Buttigieg,8
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Amy Klobuchar,5
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Joseph R. Biden,123
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Tulsi Gabbard,1
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Bernie Sanders,41
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Michael R. Bloomberg,2
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Tom Steyer,0
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Michael Bennet,0
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Elizabeth Warren,13
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Andrew Yang,2
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Deval Patrick,0
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Over Votes,0
Schenectady,"0103 DU-03, 04, 05",President,,DEM,Under Votes,1
Schenectady,"0103 DU-03, 04, 05",State Assembly,111,CON,Angelo L. Santabarbara,10
Schenectady,"0103 DU-03, 04, 05",State Assembly,111,CON,Paul E. DeLorenzo,34
Schenectady,"0103 DU-03, 04, 05",State Assembly,111,CON,WRITE-IN,0
Schenectady,"0103 DU-03, 04, 05",State Assembly,111,CON,Over Votes,1
Schenectady,"0103 DU-03, 04, 05",State Assembly,111,CON,Under Votes,0
Schenectady,0201 GL-01,Ballots Cast,,,,33
Schenectady,0201 GL-01,Ballots Cast,,DEM,,71
Schenectady,0201 GL-01,Ballots Cast,,CON,,0
Schenectady,0201 GL-01,Ballots Cast,,IND,,0
Schenectady,0201 GL-01,BALLOTS CAST - BLANK,,,,4
Schenectady,0201 GL-01,President,,DEM,Pete Buttigieg,3
Schenectady,0201 GL-01,President,,DEM,Amy Klobuchar,1
Schenectady,0201 GL-01,President,,DEM,Joseph R. Biden,54
Schenectady,0201 GL-01,President,,DEM,Tulsi Gabbard,1
Schenectady,0201 GL-01,President,,DEM,Bernie Sanders,5
Schenectady,0201 GL-01,President,,DEM,Michael R. Bloomberg,0
Schenectady,0201 GL-01,President,,DEM,Tom Steyer,0
Schenectady,0201 GL-01,President,,DEM,Michael Bennet,0
Schenectady,0201 GL-01,President,,DEM,Elizabeth Warren,3
Schenectady,0201 GL-01,President,,DEM,Andrew Yang,1
Schenectady,0201 GL-01,President,,DEM,Deval Patrick,0
Schenectady,0201 GL-01,President,,DEM,Over Votes,1
Schenectady,0201 GL-01,President,,DEM,Under Votes,2
Schenectady,0201 GL-01,State Senate,49,DEM,Thearse McCalmon,55
Schenectady,0201 GL-01,State Senate,49,DEM,Donovan McRae,12
Schenectady,0201 GL-01,State Senate,49,DEM,WRITE-IN,0
Schenectady,0201 GL-01,State Senate,49,DEM,Over Votes,0
Schenectady,0201 GL-01,State Senate,49,DEM,Under Votes,4
Schenectady,"0202 GL-02, 20",Ballots Cast,,,,97
Schenectady,"0202 GL-02, 20",Ballots Cast,,DEM,,195
Schenectady,"0202 GL-02, 20",Ballots Cast,,CON,,0
