county,office,district,party,candidate,votes
Albany,President,,DEM,Pete Buttigieg,824
Allegany,President,,DEM,Pete Buttigieg,46
Broome,President,,DEM,Pete Buttigieg,296
Cattaraugus,President,,DEM,Pete Buttigieg,65
Cayuga,President,,DEM,Pete Buttigieg,107
Chautauqua,President,,DEM,Pete Buttigieg,115
Chemung,President,,DEM,Pete Buttigieg,71
Chenango,President,,DEM,Pete Buttigieg,43
Clinton,President,,DEM,Pete Buttigieg,95
Columbia,President,,DEM,Pete Buttigieg,106
Cortland,President,,DEM,Pete Buttigieg,53
Delaware,President,,DEM,Pete Buttigieg,34
Dutchess,President,,DEM,Pete Buttigieg,306
Erie,President,,DEM,Pete Buttigieg,1891
Essex,President,,DEM,Pete Buttigieg,44
Franklin,President,,DEM,Pete Buttigieg,59
Fulton,President,,DEM,Pete Buttigieg,35
Genesee,President,,DEM,Pete Buttigieg,82
Greene,President,,DEM,Pete Buttigieg,46
Hamilton,President,,DEM,Pete Buttigieg,7
Herkimer,President,,DEM,Pete Buttigieg,46
Jefferson,President,,DEM,Pete Buttigieg,89
Lewis,President,,DEM,Pete Buttigieg,18
Livingston,President,,DEM,Pete Buttigieg,93
Madison,President,,DEM,Pete Buttigieg,94
Monroe,President,,DEM,Pete Buttigieg,1387
Montgomery,President,,DEM,Pete Buttigieg,49
Nassau,President,,DEM,Pete Buttigieg,1183
Niagara,President,,DEM,Pete Buttigieg,383
Oneida,President,,DEM,Pete Buttigieg,178
Onondaga,President,,DEM,Pete Buttigieg,738
Ontario,President,,DEM,Pete Buttigieg,175
Orange,President,,DEM,Pete Buttigieg,127
Orleans,President,,DEM,Pete Buttigieg,37
Oswego,President,,DEM,Pete Buttigieg,138
Otsego,President,,DEM,Pete Buttigieg,88
Putnam,President,,DEM,Pete Buttigieg,90
Rensselaer,President,,DEM,Pete Buttigieg,158
Rockland,President,,DEM,Pete Buttigieg,496
Saratoga,President,,DEM,Pete Buttigieg,326
Schenectady,President,,DEM,Pete Buttigieg,197
Schoharie,President,,DEM,Pete Buttigieg,35
Schuyler,President,,DEM,Pete Buttigieg,21
Seneca,President,,DEM,Pete Buttigieg,27
St Lawrence,President,,DEM,Pete Buttigieg,141
Steuben,President,,DEM,Pete Buttigieg,68
Suffolk,President,,DEM,Pete Buttigieg,1474
Sullivan,President,,DEM,Pete Buttigieg,66
Tioga,President,,DEM,Pete Buttigieg,78
Tompkins,President,,DEM,Pete Buttigieg,168
Ulster,President,,DEM,Pete Buttigieg,197
Warren,President,,DEM,Pete Buttigieg,103
Washington,President,,DEM,Pete Buttigieg,38
Wayne,President,,DEM,Pete Buttigieg,71
Westchester,President,,DEM,Pete Buttigieg,1391
Wyoming,President,,DEM,Pete Buttigieg,60
Yates,President,,DEM,Pete Buttigieg,12
Bronx,President,,DEM,Pete Buttigieg,1022
Kings,President,,DEM,Pete Buttigieg,2407
New York,President,,DEM,Pete Buttigieg,2742
Queens,President,,DEM,Pete Buttigieg,2031
Richmond,President,,DEM,Pete Buttigieg,360
Albany,President,,DEM,Amy Klobuchar,424
Allegany,President,,DEM,Amy Klobuchar,17
Broome,President,,DEM,Amy Klobuchar,155
Cattaraugus,President,,DEM,Amy Klobuchar,57
Cayuga,President,,DEM,Amy Klobuchar,50
Chautauqua,President,,DEM,Amy Klobuchar,77
Chemung,President,,DEM,Amy Klobuchar,41
Chenango,President,,DEM,Amy Klobuchar,18
Clinton,President,,DEM,Amy Klobuchar,27
Columbia,President,,DEM,Amy Klobuchar,31
Cortland,President,,DEM,Amy Klobuchar,23
Delaware,President,,DEM,Amy Klobuchar,23
Dutchess,President,,DEM,Amy Klobuchar,111
Erie,President,,DEM,Amy Klobuchar,949
Essex,President,,DEM,Amy Klobuchar,17
Franklin,President,,DEM,Amy Klobuchar,17
Fulton,President,,DEM,Amy Klobuchar,38
Genesee,President,,DEM,Amy Klobuchar,43
Greene,President,,DEM,Amy Klobuchar,20
Hamilton,President,,DEM,Amy Klobuchar,7
Herkimer,President,,DEM,Amy Klobuchar,33
Jefferson,President,,DEM,Amy Klobuchar,32
Lewis,President,,DEM,Amy Klobuchar,11
Livingston,President,,DEM,Amy Klobuchar,45
Madison,President,,DEM,Amy Klobuchar,34
Monroe,President,,DEM,Amy Klobuchar,554
Montgomery,President,,DEM,Amy Klobuchar,19
Nassau,President,,DEM,Amy Klobuchar,397
Niagara,President,,DEM,Amy Klobuchar,260
Oneida,President,,DEM,Amy Klobuchar,100
Onondaga,President,,DEM,Amy Klobuchar,323
Ontario,President,,DEM,Amy Klobuchar,161
Orange,President,,DEM,Amy Klobuchar,94
Orleans,President,,DEM,Amy Klobuchar,22
Oswego,President,,DEM,Amy Klobuchar,53
Otsego,President,,DEM,Amy Klobuchar,33
Putnam,President,,DEM,Amy Klobuchar,24
Rensselaer,President,,DEM,Amy Klobuchar,83
Rockland,President,,DEM,Amy Klobuchar,269
Saratoga,President,,DEM,Amy Klobuchar,98
Schenectady,President,,DEM,Amy Klobuchar,77
Schoharie,President,,DEM,Amy Klobuchar,15
Schuyler,President,,DEM,Amy Klobuchar,11
Seneca,President,,DEM,Amy Klobuchar,20
St Lawrence,President,,DEM,Amy Klobuchar,55
Steuben,President,,DEM,Amy Klobuchar,41
Suffolk,President,,DEM,Amy Klobuchar,570
Sullivan,President,,DEM,Amy Klobuchar,34
Tioga,President,,DEM,Amy Klobuchar,31
Tompkins,President,,DEM,Amy Klobuchar,80
Ulster,President,,DEM,Amy Klobuchar,79
Warren,President,,DEM,Amy Klobuchar,31
Washington,President,,DEM,Amy Klobuchar,25
Wayne,President,,DEM,Amy Klobuchar,27
Westchester,President,,DEM,Amy Klobuchar,664
Wyoming,President,,DEM,Amy Klobuchar,40
Yates,President,,DEM,Amy Klobuchar,12
Bronx,President,,DEM,Amy Klobuchar,702
Kings,President,,DEM,Amy Klobuchar,1426
