county,office,district,party,candidate,votes
Albany,Attorney General,,DEM,Charles G. King,1092
Albany,Attorney General,,DEM,Mark Green,6068
Albany,Attorney General,,DEM,Andrew M. Cuomo,13154
Albany,Attorney General,,DEM,Sean Patrick Maloney,1912
Allegany,Attorney General,,DEM,Charles G. King,59
Allegany,Attorney General,,DEM,Mark Green,247
Allegany,Attorney General,,DEM,Andrew M. Cuomo,524
Allegany,Attorney General,,DEM,Sean Patrick Maloney,125
Bronx,Attorney General,,DEM,Charles G. King,2736
Bronx,Attorney General,,DEM,Mark Green,16387
Bronx,Attorney General,,DEM,Andrew M. Cuomo,31868
Bronx,Attorney General,,DEM,Sean Patrick Maloney,6185
Broome,Attorney General,,DEM,Charles G. King,313
Broome,Attorney General,,DEM,Mark Green,1213
Broome,Attorney General,,DEM,Andrew M. Cuomo,3244
Broome,Attorney General,,DEM,Sean Patrick Maloney,745
Cattaraugus,Attorney General,,DEM,Charles G. King,123
Cattaraugus,Attorney General,,DEM,Mark Green,428
Cattaraugus,Attorney General,,DEM,Andrew M. Cuomo,909
Cattaraugus,Attorney General,,DEM,Sean Patrick Maloney,196
Cayuga,Attorney General,,DEM,Charles G. King,112
Cayuga,Attorney General,,DEM,Mark Green,426
Cayuga,Attorney General,,DEM,Andrew M. Cuomo,1118
Cayuga,Attorney General,,DEM,Sean Patrick Maloney,183
Chautauqua,Attorney General,,DEM,Charles G. King,183
Chautauqua,Attorney General,,DEM,Mark Green,747
Chautauqua,Attorney General,,DEM,Andrew M. Cuomo,1877
Chautauqua,Attorney General,,DEM,Sean Patrick Maloney,303
Chemung,Attorney General,,DEM,Charles G. King,133
Chemung,Attorney General,,DEM,Mark Green,488
Chemung,Attorney General,,DEM,Andrew M. Cuomo,903
Chemung,Attorney General,,DEM,Sean Patrick Maloney,243
Chenango,Attorney General,,DEM,Charles G. King,47
Chenango,Attorney General,,DEM,Mark Green,210
Chenango,Attorney General,,DEM,Andrew M. Cuomo,485
Chenango,Attorney General,,DEM,Sean Patrick Maloney,128
