county,precinct,office,district,candidate,party,votes
Chautauqua,Arkwright ,Ballots Cast,,,,518
Chautauqua,Busti 1 ,Ballots Cast,,,,1014
Chautauqua,Busti 2 ,Ballots Cast,,,,575
Chautauqua,Busti 3 ,Ballots Cast,,,,636
Chautauqua,Busti 4 ,Ballots Cast,,,,460
Chautauqua,Busti 5 ,Ballots Cast,,,,571
Chautauqua,Carroll 1 ,Ballots Cast,,,,717
Chautauqua,Carroll 2 ,Ballots Cast,,,,726
Chautauqua,Charlotte ,Ballots Cast,,,,621
Chautauqua,Chautauqua 1 ,Ballots Cast,,,,601
Chautauqua,Chautauqua 2 ,Ballots Cast,,,,485
Chautauqua,Chautauqua 3 ,Ballots Cast,,,,568
Chautauqua,Chautauqua 4 ,Ballots Cast,,,,138
Chautauqua,Cherry Creek ,Ballots Cast,,,,383
Chautauqua,Clymer,Ballots Cast,,,,510
Chautauqua,Dunkirk Town 1 ,Ballots Cast,,,,214
Chautauqua,Dunkirk Town 2  ,Ballots Cast,,,,244
Chautauqua,Dunkirk - Ward 1-1  ,Ballots Cast,,,,106
Chautauqua,Dunkirk - Ward 1-2  ,Ballots Cast,,,,348
Chautauqua,Dunkirk - Ward 1-3  ,Ballots Cast,,,,330
Chautauqua,Dunkirk - Ward 2-1  ,Ballots Cast,,,,278
Chautauqua,Dunkirk - Ward 2-2  ,Ballots Cast,,,,576
Chautauqua,Dunkirk - Ward 2-3  ,Ballots Cast,,,,260
Chautauqua,Dunkirk - Ward 3-1  ,Ballots Cast,,,,115
Chautauqua,Dunkirk - Ward 3-2  ,Ballots Cast,,,,180
Chautauqua,Dunkirk - Ward 3-3  ,Ballots Cast,,,,365
Chautauqua,Dunkirk - Ward 4-1  ,Ballots Cast,,,,161
Chautauqua,Dunkirk - Ward 4-2  ,Ballots Cast,,,,223
Chautauqua,Dunkirk - Ward 4-3  ,Ballots Cast,,,,219
Chautauqua,Ellery 1  ,Ballots Cast,,,,650
Chautauqua,Ellery 2  ,Ballots Cast,,,,556
Chautauqua,Ellery 2V,Ballots Cast,,,,161
Chautauqua,Ellery 3  ,Ballots Cast,,,,586
Chautauqua,Ellicott - Ward 1-1  ,Ballots Cast,,,,322
Chautauqua,Ellicott - Ward 1-2  ,Ballots Cast,,,,329
Chautauqua,Ellicott - Ward 2-1  ,Ballots Cast,,,,719
Chautauqua,Ellicott - Ward 2-2  ,Ballots Cast,,,,231
Chautauqua,Ellicott-  Ward 2-3,Ballots Cast,,,,82
Chautauqua,Ellicott - Ward 3-1  ,Ballots Cast,,,,413
Chautauqua,Ellicott - Ward 3-2  ,Ballots Cast,,,,366
Chautauqua,Ellicott - Ward 4-1  ,Ballots Cast,,,,302
Chautauqua,Ellicott - Ward 4-2  ,Ballots Cast,,,,22
Chautauqua,Ellicott - Ward 4-3  ,Ballots Cast,,,,599
Chautauqua,Ellington ,Ballots Cast,,,,574
Chautauqua,French Creek ,Ballots Cast,,,,363
Chautauqua,Gerry ,Ballots Cast,,,,739
Chautauqua,Hanover 1  ,Ballots Cast,,,,482
Chautauqua,Hanover 2  ,Ballots Cast,,,,410
Chautauqua,Hanover 3 ,Ballots Cast,,,,508
Chautauqua,Hanover 4 ,Ballots Cast,,,,544
Chautauqua,Hanover 5 ,Ballots Cast,,,,708
