county,office,district,party,candidate,votes
Allegany,State Senate,57,REP,Catherine M. Young,5474
Allegany,State Senate,57,DEM,Nancy Gay Bargar,1511
Allegany,State Senate,57,IND,Catherine M. Young,259
Allegany,State Senate,57,CON,Catherine M. Young,266
Allegany,State Senate,57,"Blank, Void, Scattering","Blank, Void, Scattering",46
Cattaraugus,State Senate,57,REP,Catherine M. Young,8491
Cattaraugus,State Senate,57,DEM,Nancy Gay Bargar,3083
Cattaraugus,State Senate,57,IND,Catherine M. Young,561
Cattaraugus,State Senate,57,CON,Catherine M. Young,605
Cattaraugus,State Senate,57,"Blank, Void, Scattering","Blank, Void, Scattering",68
Chautauqua,State Senate,57,REP,Catherine M. Young,10685
Chautauqua,State Senate,57,DEM,Nancy Gay Bargar,7944
Chautauqua,State Senate,57,IND,Catherine M. Young,802
Chautauqua,State Senate,57,CON,Catherine M. Young,828
Chautauqua,State Senate,57,"Blank, Void, Scattering","Blank, Void, Scattering",50
Livingston,State Senate,57,REP,Catherine M. Young,1418
Livingston,State Senate,57,DEM,Nancy Gay Bargar,262
Livingston,State Senate,57,IND,Catherine M. Young,85
Livingston,State Senate,57,CON,Catherine M. Young,85
Livingston,State Senate,57,"Blank, Void, Scattering","Blank, Void, Scattering",2
Suffolk,State Assembly,1,REP,Michael J. Caracciolo ,4882
Suffolk,State Assembly,1,DEM,Marc Alessi  ,5158
Suffolk,State Assembly,1,IND,Marc Alessi  ,741
Suffolk,State Assembly,1,CON,Michael J. Caracciolo ,823
Suffolk,State Assembly,1,WOR,Marc Alessi  ,340
Suffolk,State Assembly,1,"Blank, Void, Scattering","Blank, Void, Scattering",22
Nassau,State Assembly,15,REP,Rob Walker,1839
Nassau,State Assembly,15,DEM,Kathleen Magin Arreco,471
Nassau,State Assembly,15,CON,Rob Walker,201
Nassau,State Assembly,15,"Blank, Void, Scattering","Blank, Void, Scattering",0
Queens,State Assembly,28,REP,Anthony Como,2242
Queens,State Assembly,28,DEM,Andrew D. Hevesi,3896
Queens,State Assembly,28,IND,Anthony Como,219
Queens,State Assembly,28,CON,Anthony Como,356
Queens,State Assembly,28,WOR,Andrew D. Hevesi,292
Queens,State Assembly,28,"Blank, Void, Scattering","Blank, Void, Scattering",90
Kings,State Assembly,43,REP,Kenneth E. Cook,934
Kings,State Assembly,43,DEM,Karim Camara,8411
Kings,State Assembly,43,IND,Geoffrey A. Davis,1818
Kings,State Assembly,43,CON,Kenneth E. Cook,159
Kings,State Assembly,43,"Blank, Void, Scattering","Blank, Void, Scattering",6312
Allegany,State Assembly,149,REP,Joseph M. Giglio,785
Allegany,State Assembly,149,DEM,Carmen A. Vecchiarella,553
Allegany,State Assembly,149,CON,Joseph M. Giglio,84
Allegany,State Assembly,149,"Blank, Void, Scattering","Blank, Void, Scattering",7
Cattaraugus,State Assembly,149,REP,Joseph M. Giglio,3678
Cattaraugus,State Assembly,149,DEM,Carmen A. Vecchiarella,2965
Cattaraugus,State Assembly,149,CON,Joseph M. Giglio,579
Cattaraugus,State Assembly,149,"Blank, Void, Scattering","Blank, Void, Scattering",33
Chautauqua,State Assembly,149,REP,Joseph M. Giglio,444
Chautauqua,State Assembly,149,DEM,Carmen A. Vecchiarella,204
Chautauqua,State Assembly,149,CON,Joseph M. Giglio,67
Chautauqua,State Assembly,149,"Blank, Void, Scattering","Blank, Void, Scattering",2
