county,office,district,party,candidate,votes
Albany,Governor,,DEM,Andrew M. Cuomo,2146
Albany,Governor,,DEM,H. Carl McCall,17444
Allegany,Governor,,DEM,Andrew M. Cuomo,112
Allegany,Governor,,DEM,H. Carl McCall,479
Broome,Governor,,DEM,Andrew M. Cuomo,680
Broome,Governor,,DEM,H. Carl McCall,3847
Cattaraugus,Governor,,DEM,Andrew M. Cuomo,248
Cattaraugus,Governor,,DEM,H. Carl McCall,794
Cayuga,Governor,,DEM,Andrew M. Cuomo,238
Cayuga,Governor,,DEM,H. Carl McCall,919
Chautauqua,Governor,,DEM,Andrew M. Cuomo,440
Chautauqua,Governor,,DEM,H. Carl McCall,1641
Chemung,Governor,,DEM,Andrew M. Cuomo,170
Chemung,Governor,,DEM,H. Carl McCall,949
Chenango,Governor,,DEM,Andrew M. Cuomo,84
Chenango,Governor,,DEM,H. Carl McCall,520
Clinton,Governor,,DEM,Andrew M. Cuomo,340
Clinton,Governor,,DEM,H. Carl McCall,994
Columbia,Governor,,DEM,Andrew M. Cuomo,113
Columbia,Governor,,DEM,H. Carl McCall,1233
Cortland,Governor,,DEM,Andrew M. Cuomo,144
Cortland,Governor,,DEM,H. Carl McCall,1037
Delaware,Governor,,DEM,Andrew M. Cuomo,128
Delaware,Governor,,DEM,H. Carl McCall,614
Dutchess,Governor,,DEM,Andrew M. Cuomo,425
Dutchess,Governor,,DEM,H. Carl McCall,4085
Erie,Governor,,DEM,Andrew M. Cuomo,9388
Erie,Governor,,DEM,H. Carl McCall,44153
Essex,Governor,,DEM,Andrew M. Cuomo,194
Essex,Governor,,DEM,H. Carl McCall,671
Franklin,Governor,,DEM,Andrew M. Cuomo,190
Franklin,Governor,,DEM,H. Carl McCall,543
Fulton,Governor,,DEM,Andrew M. Cuomo,94
Fulton,Governor,,DEM,H. Carl McCall,584
Genesee,Governor,,DEM,Andrew M. Cuomo,144
Genesee,Governor,,DEM,H. Carl McCall,407
Greene,Governor,,DEM,Andrew M. Cuomo,76
Greene,Governor,,DEM,H. Carl McCall,578
Hamilton,Governor,,DEM,Andrew M. Cuomo,16
Hamilton,Governor,,DEM,H. Carl McCall,142
Herkimer,Governor,,DEM,Andrew M. Cuomo,224
Herkimer,Governor,,DEM,H. Carl McCall,709
Jefferson,Governor,,DEM,Andrew M. Cuomo,353
Jefferson,Governor,,DEM,H. Carl McCall,1032
Lewis,Governor,,DEM,Andrew M. Cuomo,90
Lewis,Governor,,DEM,H. Carl McCall,314
Livingston,Governor,,DEM,Andrew M. Cuomo,137
Livingston,Governor,,DEM,H. Carl McCall,863
Madison,Governor,,DEM,Andrew M. Cuomo,137
Madison,Governor,,DEM,H. Carl McCall,535
Monroe,Governor,,DEM,Andrew M. Cuomo,2481
Monroe,Governor,,DEM,H. Carl McCall,14505
Montgomery,Governor,,DEM,Andrew M. Cuomo,261
Montgomery,Governor,,DEM,H. Carl McCall,1417
Nassau,Governor,,DEM,Andrew M. Cuomo,4260
Nassau,Governor,,DEM,H. Carl McCall,22922
Niagara,Governor,,DEM,Andrew M. Cuomo,1545
Niagara,Governor,,DEM,H. Carl McCall,5964
Oneida,Governor,,DEM,Andrew M. Cuomo,831
