county,precinct,office,district,party,candidate,votes
Columbia,Ancram-1,Governor,,DEM,Andrew M. Cuomo,124
Columbia,Ancram-2,Governor,,DEM,Andrew M. Cuomo,87
Columbia,Austerlitz-1,Governor,,DEM,Andrew M. Cuomo,108
Columbia,Austerlitz-2,Governor,,DEM,Andrew M. Cuomo,112
Columbia,Canaan-1,Governor,,DEM,Andrew M. Cuomo,127
Columbia,Canaan-2,Governor,,DEM,Andrew M. Cuomo,103
Columbia,Chatham-1,Governor,,DEM,Andrew M. Cuomo,173
Columbia,Chatham-2,Governor,,DEM,Andrew M. Cuomo,140
Columbia,Chatham-3,Governor,,DEM,Andrew M. Cuomo,183
Columbia,Claverack-1,Governor,,DEM,Andrew M. Cuomo,147
Columbia,Claverack-2,Governor,,DEM,Andrew M. Cuomo,143
Columbia,Claverack-3,Governor,,DEM,Andrew M. Cuomo,134
Columbia,Claverack-4,Governor,,DEM,Andrew M. Cuomo,151
Columbia,Claverack-5,Governor,,DEM,Andrew M. Cuomo,66
Columbia,Clermont-1,Governor,,DEM,Andrew M. Cuomo,125
Columbia,Copake-1,Governor,,DEM,Andrew M. Cuomo,229
Columbia,Copake-2,Governor,,DEM,Andrew M. Cuomo,215
Columbia,Gallatin-1,Governor,,DEM,Andrew M. Cuomo,143
Columbia,Germantown-1,Governor,,DEM,Andrew M. Cuomo,110
Columbia,Germantown-2,Governor,,DEM,Andrew M. Cuomo,112
Columbia,Ghent-1,Governor,,DEM,Andrew M. Cuomo,183
Columbia,Ghent-2,Governor,,DEM,Andrew M. Cuomo,203
Columbia,Ghent-3,Governor,,DEM,Andrew M. Cuomo,195
Columbia,Greenport-1,Governor,,DEM,Andrew M. Cuomo,164
Columbia,Greenport-2,Governor,,DEM,Andrew M. Cuomo,132
Columbia,Greenport-3,Governor,,DEM,Andrew M. Cuomo,200
Columbia,Hillsdale-1,Governor,,DEM,Andrew M. Cuomo,129
Columbia,Hillsdale-2,Governor,,DEM,Andrew M. Cuomo,138
