county,precinct,office,district,candidate,party,votes
Richmond,001/61,District Attorney,14,Public Counter,,288
Richmond,001/61,District Attorney,14,Emergency,,0
Richmond,001/61,District Attorney,14,Absentee/Military,,11
Richmond,001/61,District Attorney,14,Affidavit,,1
Richmond,001/61,District Attorney,14,Michael E. McMahon,Democratic,250
Richmond,001/61,District Attorney,14,Joan Illuzzi,Republican,15
Richmond,001/61,District Attorney,14,Joan Illuzzi,Conservative,10
Richmond,001/61,District Attorney,14,Michael E. McMahon,Independence,16
Richmond,001/61,District Attorney,14,Joan Illuzzi,Reform,7
Richmond,001/61,District Attorney,14,Scattered,,1
Richmond,002/61,District Attorney,14,Public Counter,,0
Richmond,002/61,District Attorney,14,Emergency,,0
Richmond,002/61,District Attorney,14,Absentee/Military,,0
Richmond,002/61,District Attorney,14,Affidavit,,0
Richmond,003/61,District Attorney,14,Public Counter,,241
Richmond,003/61,District Attorney,14,Emergency,,0
Richmond,003/61,District Attorney,14,Absentee/Military,,11
Richmond,003/61,District Attorney,14,Affidavit,,1
Richmond,003/61,District Attorney,14,Michael E. McMahon,Democratic,199
Richmond,003/61,District Attorney,14,Joan Illuzzi,Republican,24
Richmond,003/61,District Attorney,14,Joan Illuzzi,Conservative,5
Richmond,003/61,District Attorney,14,Michael E. McMahon,Independence,19
Richmond,003/61,District Attorney,14,Joan Illuzzi,Reform,3
Richmond,003/61,District Attorney,14,Scattered,,1
Richmond,004/61,District Attorney,14,Public Counter,,375
Richmond,004/61,District Attorney,14,Emergency,,0
Richmond,004/61,District Attorney,14,Absentee/Military,,12
Richmond,004/61,District Attorney,14,Affidavit,,4
Richmond,004/61,District Attorney,14,Michael E. McMahon,Democratic,303
Richmond,004/61,District Attorney,14,Joan Illuzzi,Republican,42
Richmond,004/61,District Attorney,14,Joan Illuzzi,Conservative,14
Richmond,004/61,District Attorney,14,Michael E. McMahon,Independence,26
Richmond,004/61,District Attorney,14,Joan Illuzzi,Reform,6
Richmond,005/61,District Attorney,14,Public Counter,,0
Richmond,005/61,District Attorney,14,Emergency,,0
Richmond,005/61,District Attorney,14,Absentee/Military,,0
Richmond,005/61,District Attorney,14,Affidavit,,0
Richmond,006/61,District Attorney,14,Public Counter,,105
Richmond,006/61,District Attorney,14,Emergency,,0
Richmond,006/61,District Attorney,14,Absentee/Military,,32
Richmond,006/61,District Attorney,14,Affidavit,,2
Richmond,006/61,District Attorney,14,Michael E. McMahon,Democratic,96
Richmond,006/61,District Attorney,14,Joan Illuzzi,Republican,20
Richmond,006/61,District Attorney,14,Joan Illuzzi,Conservative,14
Richmond,006/61,District Attorney,14,Michael E. McMahon,Independence,8
Richmond,006/61,District Attorney,14,Joan Illuzzi,Reform,0
Richmond,006/61,District Attorney,14,Scattered,,1
Richmond,007/61,District Attorney,14,Public Counter,,152
Richmond,007/61,District Attorney,14,Emergency,,0
Richmond,007/61,District Attorney,14,Absentee/Military,,8
Richmond,007/61,District Attorney,14,Affidavit,,0
Richmond,007/61,District Attorney,14,Michael E. McMahon,Democratic,144
Richmond,007/61,District Attorney,14,Joan Illuzzi,Republican,6
Richmond,007/61,District Attorney,14,Joan Illuzzi,Conservative,2
Richmond,007/61,District Attorney,14,Michael E. McMahon,Independence,6
Richmond,007/61,District Attorney,14,Joan Illuzzi,Reform,1
Richmond,007/61,District Attorney,14,Scattered,,1
Richmond,008/61,District Attorney,14,Public Counter,,158
Richmond,008/61,District Attorney,14,Emergency,,0
Richmond,008/61,District Attorney,14,Absentee/Military,,5
Richmond,008/61,District Attorney,14,Affidavit,,3
Richmond,008/61,District Attorney,14,Michael E. McMahon,Democratic,142
Richmond,008/61,District Attorney,14,Joan Illuzzi,Republican,9
Richmond,008/61,District Attorney,14,Joan Illuzzi,Conservative,2
Richmond,008/61,District Attorney,14,Michael E. McMahon,Independence,8
Richmond,008/61,District Attorney,14,Joan Illuzzi,Reform,2
Richmond,008/61,District Attorney,14,Scattered,,3
Richmond,009/61,District Attorney,14,Public Counter,,412
Richmond,009/61,District Attorney,14,Emergency,,0
Richmond,009/61,District Attorney,14,Absentee/Military,,39
Richmond,009/61,District Attorney,14,Affidavit,,1
Richmond,009/61,District Attorney,14,Michael E. McMahon,Democratic,330
Richmond,009/61,District Attorney,14,Joan Illuzzi,Republican,59
Richmond,009/61,District Attorney,14,Joan Illuzzi,Conservative,17
Richmond,009/61,District Attorney,14,Michael E. McMahon,Independence,35
Richmond,009/61,District Attorney,14,Joan Illuzzi,Reform,8
Richmond,009/61,District Attorney,14,Scattered,,3
Richmond,010/61,District Attorney,14,Public Counter,,225
Richmond,010/61,District Attorney,14,Emergency,,0
Richmond,010/61,District Attorney,14,Absentee/Military,,10
Richmond,010/61,District Attorney,14,Affidavit,,2
Richmond,010/61,District Attorney,14,Michael E. McMahon,Democratic,196
Richmond,010/61,District Attorney,14,Joan Illuzzi,Republican,17
Richmond,010/61,District Attorney,14,Joan Illuzzi,Conservative,5
Richmond,010/61,District Attorney,14,Michael E. McMahon,Independence,16
Richmond,010/61,District Attorney,14,Joan Illuzzi,Reform,3
Richmond,011/61,District Attorney,14,Public Counter,,0
Richmond,011/61,District Attorney,14,Emergency,,0
Richmond,011/61,District Attorney,14,Absentee/Military,,0
Richmond,011/61,District Attorney,14,Affidavit,,0
Richmond,012/61,District Attorney,14,Public Counter,,350
Richmond,012/61,District Attorney,14,Emergency,,0
Richmond,012/61,District Attorney,14,Absentee/Military,,15
Richmond,012/61,District Attorney,14,Affidavit,,5
Richmond,012/61,District Attorney,14,Michael E. McMahon,Democratic,232
Richmond,012/61,District Attorney,14,Joan Illuzzi,Republican,76
Richmond,012/61,District Attorney,14,Joan Illuzzi,Conservative,18
Richmond,012/61,District Attorney,14,Michael E. McMahon,Independence,36
Richmond,012/61,District Attorney,14,Joan Illuzzi,Reform,7
Richmond,013/61,District Attorney,14,Public Counter,,216
Richmond,013/61,District Attorney,14,Emergency,,0
Richmond,013/61,District Attorney,14,Absentee/Military,,14
Richmond,013/61,District Attorney,14,Affidavit,,0
Richmond,013/61,District Attorney,14,Michael E. McMahon,Democratic,173
Richmond,013/61,District Attorney,14,Joan Illuzzi,Republican,31
Richmond,013/61,District Attorney,14,Joan Illuzzi,Conservative,8
Richmond,013/61,District Attorney,14,Michael E. McMahon,Independence,12
Richmond,013/61,District Attorney,14,Joan Illuzzi,Reform,0
Richmond,013/61,District Attorney,14,Scattered,,5
Richmond,014/61,District Attorney,14,Public Counter,,224
Richmond,014/61,District Attorney,14,Emergency,,0
Richmond,014/61,District Attorney,14,Absentee/Military,,8
Richmond,014/61,District Attorney,14,Affidavit,,2
Richmond,014/61,District Attorney,14,Michael E. McMahon,Democratic,154
Richmond,014/61,District Attorney,14,Joan Illuzzi,Republican,41
Richmond,014/61,District Attorney,14,Joan Illuzzi,Conservative,26
Richmond,014/61,District Attorney,14,Michael E. McMahon,Independence,12
Richmond,014/61,District Attorney,14,Joan Illuzzi,Reform,1
Richmond,015/61,District Attorney,14,Public Counter,,205
Richmond,015/61,District Attorney,14,Emergency,,0
Richmond,015/61,District Attorney,14,Absentee/Military,,9
Richmond,015/61,District Attorney,14,Affidavit,,1
Richmond,015/61,District Attorney,14,Michael E. McMahon,Democratic,143
Richmond,015/61,District Attorney,14,Joan Illuzzi,Republican,34
Richmond,015/61,District Attorney,14,Joan Illuzzi,Conservative,13
Richmond,015/61,District Attorney,14,Michael E. McMahon,Independence,20
Richmond,015/61,District Attorney,14,Joan Illuzzi,Reform,4
Richmond,015/61,District Attorney,14,Scattered,,1
Richmond,016/61,District Attorney,14,Public Counter,,130
Richmond,016/61,District Attorney,14,Emergency,,0
Richmond,016/61,District Attorney,14,Absentee/Military,,7
Richmond,016/61,District Attorney,14,Affidavit,,2
Richmond,016/61,District Attorney,14,Michael E. McMahon,Democratic,128
