county,precinct,office,district,candidate,party,votes
Kings,080/41,Representative in Congress,11,Public Counter,,6
Kings,080/41,Representative in Congress,11,Absentee/Military,,2
Kings,080/41,Representative in Congress,11,Federal,,0
Kings,080/41,Representative in Congress,11,Affidavit,,0
Kings,080/41,Representative in Congress,11,Vincent J. Gentile,Democratic,2
Kings,080/41,Representative in Congress,11,Dan Donovan,Republican,6
Kings,080/41,Representative in Congress,11,Dan Donovan,Conservative,0
Kings,080/41,Representative in Congress,11,James C. Lane,Green,0
Kings,080/41,Representative in Congress,11,Vincent J. Gentile,Working Families,0
Kings,080/41,Representative in Congress,11,Dan Donovan,Independence,0
Kings,007/45,Representative in Congress,11,Public Counter,,0
Kings,007/45,Representative in Congress,11,Absentee/Military,,0
Kings,007/45,Representative in Congress,11,Federal,,0
Kings,007/45,Representative in Congress,11,Affidavit,,0
Kings,008/45,Representative in Congress,11,Public Counter,,53
Kings,008/45,Representative in Congress,11,Absentee/Military,,4
Kings,008/45,Representative in Congress,11,Federal,,1
Kings,008/45,Representative in Congress,11,Affidavit,,0
Kings,008/45,Representative in Congress,11,Vincent J. Gentile,Democratic,17
Kings,008/45,Representative in Congress,11,Dan Donovan,Republican,37
Kings,008/45,Representative in Congress,11,Dan Donovan,Conservative,2
Kings,008/45,Representative in Congress,11,James C. Lane,Green,0
Kings,008/45,Representative in Congress,11,Vincent J. Gentile,Working Families,2
Kings,008/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,009/45,Representative in Congress,11,Public Counter,,66
Kings,009/45,Representative in Congress,11,Absentee/Military,,5
Kings,009/45,Representative in Congress,11,Federal,,0
Kings,009/45,Representative in Congress,11,Affidavit,,1
Kings,009/45,Representative in Congress,11,Vincent J. Gentile,Democratic,19
Kings,009/45,Representative in Congress,11,Dan Donovan,Republican,42
Kings,009/45,Representative in Congress,11,Dan Donovan,Conservative,11
Kings,009/45,Representative in Congress,11,James C. Lane,Green,0
Kings,009/45,Representative in Congress,11,Vincent J. Gentile,Working Families,0
Kings,009/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,010/45,Representative in Congress,11,Public Counter,,0
Kings,010/45,Representative in Congress,11,Absentee/Military,,0
Kings,010/45,Representative in Congress,11,Federal,,0
Kings,010/45,Representative in Congress,11,Affidavit,,0
Kings,011/45,Representative in Congress,11,Public Counter,,38
Kings,011/45,Representative in Congress,11,Absentee/Military,,4
Kings,011/45,Representative in Congress,11,Federal,,0
Kings,011/45,Representative in Congress,11,Affidavit,,0
Kings,011/45,Representative in Congress,11,Vincent J. Gentile,Democratic,8
Kings,011/45,Representative in Congress,11,Dan Donovan,Republican,20
Kings,011/45,Representative in Congress,11,Dan Donovan,Conservative,5
Kings,011/45,Representative in Congress,11,James C. Lane,Green,1
Kings,011/45,Representative in Congress,11,Vincent J. Gentile,Working Families,4
Kings,011/45,Representative in Congress,11,Dan Donovan,Independence,3
Kings,011/45,Representative in Congress,11,Scattered,,1
Kings,013/45,Representative in Congress,11,Public Counter,,38
Kings,013/45,Representative in Congress,11,Absentee/Military,,1
Kings,013/45,Representative in Congress,11,Federal,,0
Kings,013/45,Representative in Congress,11,Affidavit,,0
Kings,013/45,Representative in Congress,11,Vincent J. Gentile,Democratic,23
Kings,013/45,Representative in Congress,11,Dan Donovan,Republican,9
Kings,013/45,Representative in Congress,11,Dan Donovan,Conservative,6
Kings,013/45,Representative in Congress,11,James C. Lane,Green,1
Kings,013/45,Representative in Congress,11,Vincent J. Gentile,Working Families,0
Kings,013/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,014/45,Representative in Congress,11,Public Counter,,72
Kings,014/45,Representative in Congress,11,Absentee/Military,,10
Kings,014/45,Representative in Congress,11,Federal,,0
Kings,014/45,Representative in Congress,11,Affidavit,,0
Kings,014/45,Representative in Congress,11,Vincent J. Gentile,Democratic,27
Kings,014/45,Representative in Congress,11,Dan Donovan,Republican,40
Kings,014/45,Representative in Congress,11,Dan Donovan,Conservative,4
Kings,014/45,Representative in Congress,11,James C. Lane,Green,0
Kings,014/45,Representative in Congress,11,Vincent J. Gentile,Working Families,6
Kings,014/45,Representative in Congress,11,Dan Donovan,Independence,3
Kings,014/45,Representative in Congress,11,Scattered,,1
Kings,015/45,Representative in Congress,11,Public Counter,,0
Kings,015/45,Representative in Congress,11,Absentee/Military,,0
Kings,015/45,Representative in Congress,11,Federal,,0
Kings,015/45,Representative in Congress,11,Affidavit,,0
Kings,016/45,Representative in Congress,11,Public Counter,,44
Kings,016/45,Representative in Congress,11,Absentee/Military,,3
Kings,016/45,Representative in Congress,11,Federal,,0
Kings,016/45,Representative in Congress,11,Affidavit,,3
Kings,016/45,Representative in Congress,11,Vincent J. Gentile,Democratic,14
Kings,016/45,Representative in Congress,11,Dan Donovan,Republican,27
Kings,016/45,Representative in Congress,11,Dan Donovan,Conservative,6
Kings,016/45,Representative in Congress,11,James C. Lane,Green,0
Kings,016/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,016/45,Representative in Congress,11,Dan Donovan,Independence,1
Kings,017/45,Representative in Congress,11,Public Counter,,0
Kings,017/45,Representative in Congress,11,Absentee/Military,,0
Kings,017/45,Representative in Congress,11,Federal,,0
Kings,017/45,Representative in Congress,11,Affidavit,,0
Kings,019/45,Representative in Congress,11,Public Counter,,67
Kings,019/45,Representative in Congress,11,Absentee/Military,,5
Kings,019/45,Representative in Congress,11,Federal,,0
Kings,019/45,Representative in Congress,11,Affidavit,,0
Kings,019/45,Representative in Congress,11,Vincent J. Gentile,Democratic,10
Kings,019/45,Representative in Congress,11,Dan Donovan,Republican,55
Kings,019/45,Representative in Congress,11,Dan Donovan,Conservative,5
Kings,019/45,Representative in Congress,11,James C. Lane,Green,0
Kings,019/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,019/45,Representative in Congress,11,Dan Donovan,Independence,1
Kings,020/45,Representative in Congress,11,Public Counter,,0
Kings,020/45,Representative in Congress,11,Absentee/Military,,0
Kings,020/45,Representative in Congress,11,Federal,,0
Kings,020/45,Representative in Congress,11,Affidavit,,0
Kings,021/45,Representative in Congress,11,Public Counter,,39
Kings,021/45,Representative in Congress,11,Absentee/Military,,2
Kings,021/45,Representative in Congress,11,Federal,,0
Kings,021/45,Representative in Congress,11,Affidavit,,1
Kings,021/45,Representative in Congress,11,Vincent J. Gentile,Democratic,13
Kings,021/45,Representative in Congress,11,Dan Donovan,Republican,26
Kings,021/45,Representative in Congress,11,Dan Donovan,Conservative,1
Kings,021/45,Representative in Congress,11,James C. Lane,Green,1
Kings,021/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,021/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,022/45,Representative in Congress,11,Public Counter,,0
Kings,022/45,Representative in Congress,11,Absentee/Military,,0
Kings,022/45,Representative in Congress,11,Federal,,0
Kings,022/45,Representative in Congress,11,Affidavit,,0
Kings,023/45,Representative in Congress,11,Public Counter,,48
Kings,023/45,Representative in Congress,11,Absentee/Military,,6
Kings,023/45,Representative in Congress,11,Federal,,0
Kings,023/45,Representative in Congress,11,Affidavit,,1
Kings,023/45,Representative in Congress,11,Vincent J. Gentile,Democratic,16
Kings,023/45,Representative in Congress,11,Dan Donovan,Republican,25
Kings,023/45,Representative in Congress,11,Dan Donovan,Conservative,5
Kings,023/45,Representative in Congress,11,James C. Lane,Green,2
Kings,023/45,Representative in Congress,11,Vincent J. Gentile,Working Families,6
Kings,023/45,Representative in Congress,11,Dan Donovan,Independence,1
Kings,026/45,Representative in Congress,11,Public Counter,,20
Kings,026/45,Representative in Congress,11,Absentee/Military,,3
Kings,026/45,Representative in Congress,11,Federal,,1
Kings,026/45,Representative in Congress,11,Affidavit,,0
Kings,026/45,Representative in Congress,11,Vincent J. Gentile,Democratic,12
Kings,026/45,Representative in Congress,11,Dan Donovan,Republican,9
Kings,026/45,Representative in Congress,11,Dan Donovan,Conservative,1
Kings,026/45,Representative in Congress,11,James C. Lane,Green,0
Kings,026/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,026/45,Representative in Congress,11,Dan Donovan,Independence,1
Kings,027/45,Representative in Congress,11,Public Counter,,0
Kings,027/45,Representative in Congress,11,Absentee/Military,,0
Kings,027/45,Representative in Congress,11,Federal,,0
Kings,027/45,Representative in Congress,11,Affidavit,,0
Kings,028/45,Representative in Congress,11,Public Counter,,24
Kings,028/45,Representative in Congress,11,Absentee/Military,,3
Kings,028/45,Representative in Congress,11,Federal,,0
Kings,028/45,Representative in Congress,11,Affidavit,,1
Kings,028/45,Representative in Congress,11,Vincent J. Gentile,Democratic,15
Kings,028/45,Representative in Congress,11,Dan Donovan,Republican,11
Kings,028/45,Representative in Congress,11,Dan Donovan,Conservative,0
Kings,028/45,Representative in Congress,11,James C. Lane,Green,0
Kings,028/45,Representative in Congress,11,Vincent J. Gentile,Working Families,2
Kings,028/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,029/45,Representative in Congress,11,Public Counter,,18
Kings,029/45,Representative in Congress,11,Absentee/Military,,2
Kings,029/45,Representative in Congress,11,Federal,,0
Kings,029/45,Representative in Congress,11,Affidavit,,0
Kings,029/45,Representative in Congress,11,Vincent J. Gentile,Democratic,7
Kings,029/45,Representative in Congress,11,Dan Donovan,Republican,10
Kings,029/45,Representative in Congress,11,Dan Donovan,Conservative,0
Kings,029/45,Representative in Congress,11,James C. Lane,Green,2
Kings,029/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,029/45,Representative in Congress,11,Dan Donovan,Independence,0
Kings,030/45,Representative in Congress,11,Public Counter,,49
Kings,030/45,Representative in Congress,11,Absentee/Military,,1
Kings,030/45,Representative in Congress,11,Federal,,0
Kings,030/45,Representative in Congress,11,Affidavit,,1
Kings,030/45,Representative in Congress,11,Vincent J. Gentile,Democratic,26
Kings,030/45,Representative in Congress,11,Dan Donovan,Republican,17
Kings,030/45,Representative in Congress,11,Dan Donovan,Conservative,3
Kings,030/45,Representative in Congress,11,James C. Lane,Green,1
Kings,030/45,Representative in Congress,11,Vincent J. Gentile,Working Families,1
Kings,030/45,Representative in Congress,11,Dan Donovan,Independence,2
Kings,030/45,Representative in Congress,11,Scattered,,1
Kings,031/45,Representative in Congress,11,Public Counter,,49
Kings,031/45,Representative in Congress,11,Absentee/Military,,8
Kings,031/45,Representative in Congress,11,Federal,,0
Kings,031/45,Representative in Congress,11,Affidavit,,1
Kings,031/45,Representative in Congress,11,Vincent J. Gentile,Democratic,29
Kings,031/45,Representative in Congress,11,Dan Donovan,Republican,23
Kings,031/45,Representative in Congress,11,Dan Donovan,Conservative,3
Kings,031/45,Representative in Congress,11,James C. Lane,Green,0
Kings,031/45,Representative in Congress,11,Vincent J. Gentile,Working Families,0
Kings,031/45,Representative in Congress,11,Dan Donovan,Independence,3
Kings,032/45,Representative in Congress,11,Public Counter,,0
Kings,032/45,Representative in Congress,11,Absentee/Military,,0
Kings,032/45,Representative in Congress,11,Federal,,0
Kings,032/45,Representative in Congress,11,Affidavit,,0
Kings,033/45,Representative in Congress,11,Public Counter,,43
Kings,033/45,Representative in Congress,11,Absentee/Military,,4
Kings,033/45,Representative in Congress,11,Federal,,0
Kings,033/45,Representative in Congress,11,Affidavit,,0
Kings,033/45,Representative in Congress,11,Vincent J. Gentile,Democratic,21
Kings,033/45,Representative in Congress,11,Dan Donovan,Republican,17
Kings,033/45,Representative in Congress,11,Dan Donovan,Conservative,5
Kings,033/45,Representative in Congress,11,James C. Lane,Green,1
Kings,033/45,Representative in Congress,11,Vincent J. Gentile,Working Families,2
Kings,033/45,Representative in Congress,11,Dan Donovan,Independence,1
Kings,034/45,Representative in Congress,11,Public Counter,,26
Kings,034/45,Representative in Congress,11,Absentee/Military,,3
Kings,034/45,Representative in Congress,11,Federal,,0
Kings,034/45,Representative in Congress,11,Affidavit,,0
