county,office,district,party,candidate,votes
Albany,U.S. Senate,,REP,Wendy Long,867
Allegany,U.S. Senate,,REP,Wendy Long,432
Broome,U.S. Senate,,REP,Wendy Long,1665
Cattaraugus,U.S. Senate,,REP,Wendy Long,614
Cayuga,U.S. Senate,,REP,Wendy Long,620
Chautauqua,U.S. Senate,,REP,Wendy Long,1004
Chemung,U.S. Senate,,REP,Wendy Long,775
Chenango,U.S. Senate,,REP,Wendy Long,794
Clinton,U.S. Senate,,REP,Wendy Long,588
Columbia,U.S. Senate,,REP,Wendy Long,600
Cortland,U.S. Senate,,REP,Wendy Long,670
Delaware,U.S. Senate,,REP,Wendy Long,562
Dutchess,U.S. Senate,,REP,Wendy Long,1827
Erie,U.S. Senate,,REP,Wendy Long,7675
Essex,U.S. Senate,,REP,Wendy Long,633
Franklin,U.S. Senate,,REP,Wendy Long,255
Fulton,U.S. Senate,,REP,Wendy Long,695
Genesee,U.S. Senate,,REP,Wendy Long,1044
Greene,U.S. Senate,,REP,Wendy Long,342
Hamilton,U.S. Senate,,REP,Wendy Long,228
Herkimer,U.S. Senate,,REP,Wendy Long,969
Jefferson,U.S. Senate,,REP,Wendy Long,1207
Lewis,U.S. Senate,,REP,Wendy Long,296
Livingston,U.S. Senate,,REP,Wendy Long,1091
Madison,U.S. Senate,,REP,Wendy Long,859
Monroe,U.S. Senate,,REP,Wendy Long,4730
Montgomery,U.S. Senate,,REP,Wendy Long,438
Nassau,U.S. Senate,,REP,Wendy Long,3828
Niagara,U.S. Senate,,REP,Wendy Long,2134
Oneida,U.S. Senate,,REP,Wendy Long,2930
Onondaga,U.S. Senate,,REP,Wendy Long,3197
Ontario,U.S. Senate,,REP,Wendy Long,1068
Orange,U.S. Senate,,REP,Wendy Long,1445
Orleans,U.S. Senate,,REP,Wendy Long,690
Oswego,U.S. Senate,,REP,Wendy Long,1080
Otsego,U.S. Senate,,REP,Wendy Long,561
Putnam,U.S. Senate,,REP,Wendy Long,642
Rensselaer,U.S. Senate,,REP,Wendy Long,791
Rockland,U.S. Senate,,REP,Wendy Long,1064
Saratoga,U.S. Senate,,REP,Wendy Long,2086
Schenectady,U.S. Senate,,REP,Wendy Long,720
Schoharie,U.S. Senate,,REP,Wendy Long,175
Schuyler,U.S. Senate,,REP,Wendy Long,198
Seneca,U.S. Senate,,REP,Wendy Long,352
St. Lawrence,U.S. Senate,,REP,Wendy Long,980
Steuben,U.S. Senate,,REP,Wendy Long,1138
Suffolk,U.S. Senate,,REP,Wendy Long,5990
Sullivan,U.S. Senate,,REP,Wendy Long,240
Tioga,U.S. Senate,,REP,Wendy Long,712
Tompkins,U.S. Senate,,REP,Wendy Long,449
Ulster,U.S. Senate,,REP,Wendy Long,732
Warren,U.S. Senate,,REP,Wendy Long,867
Washington,U.S. Senate,,REP,Wendy Long,632
Wayne,U.S. Senate,,REP,Wendy Long,815
Westchester,U.S. Senate,,REP,Wendy Long,2426
Wyoming,U.S. Senate,,REP,Wendy Long,879
Yates,U.S. Senate,,REP,Wendy Long,399
Total Outside NYC,U.S. Senate,,REP,Wendy Long,70700
Bronx,U.S. Senate,,REP,Wendy Long,446
Kings,U.S. Senate,,REP,Wendy Long,907
New York,U.S. Senate,,REP,Wendy Long,1291
Queens,U.S. Senate,,REP,Wendy Long,1328
Richmond,U.S. Senate,,REP,Wendy Long,1252
Total NYC,U.S. Senate,,REP,Wendy Long,5224
Statewide Total,U.S. Senate,,REP,Wendy Long,75924
Albany,U.S. Senate,,REP,Bob Turner,750
Allegany,U.S. Senate,,REP,Bob Turner,330
Broome,U.S. Senate,,REP,Bob Turner,1173
Cattaraugus,U.S. Senate,,REP,Bob Turner,256
Cayuga,U.S. Senate,,REP,Bob Turner,165
Chautauqua,U.S. Senate,,REP,Bob Turner,374
Chemung,U.S. Senate,,REP,Bob Turner,342
Chenango,U.S. Senate,,REP,Bob Turner,481
Clinton,U.S. Senate,,REP,Bob Turner,285
Columbia,U.S. Senate,,REP,Bob Turner,241
Cortland,U.S. Senate,,REP,Bob Turner,175
Delaware,U.S. Senate,,REP,Bob Turner,277
Dutchess,U.S. Senate,,REP,Bob Turner,1076
Erie,U.S. Senate,,REP,Bob Turner,3628
Essex,U.S. Senate,,REP,Bob Turner,204
Franklin,U.S. Senate,,REP,Bob Turner,151
Fulton,U.S. Senate,,REP,Bob Turner,397
Genesee,U.S. Senate,,REP,Bob Turner,488
Greene,U.S. Senate,,REP,Bob Turner,180
Hamilton,U.S. Senate,,REP,Bob Turner,88
Herkimer,U.S. Senate,,REP,Bob Turner,491
Jefferson,U.S. Senate,,REP,Bob Turner,611
Lewis,U.S. Senate,,REP,Bob Turner,191
Livingston,U.S. Senate,,REP,Bob Turner,423
Madison,U.S. Senate,,REP,Bob Turner,280
Monroe,U.S. Senate,,REP,Bob Turner,1925
Montgomery,U.S. Senate,,REP,Bob Turner,140
Nassau,U.S. Senate,,REP,Bob Turner,6022
Niagara,U.S. Senate,,REP,Bob Turner,883
Oneida,U.S. Senate,,REP,Bob Turner,1528
Onondaga,U.S. Senate,,REP,Bob Turner,641
Ontario,U.S. Senate,,REP,Bob Turner,359
Orange,U.S. Senate,,REP,Bob Turner,1034
Orleans,U.S. Senate,,REP,Bob Turner,245
Oswego,U.S. Senate,,REP,Bob Turner,322
Otsego,U.S. Senate,,REP,Bob Turner,340
Putnam,U.S. Senate,,REP,Bob Turner,340
Rensselaer,U.S. Senate,,REP,Bob Turner,494
Rockland,U.S. Senate,,REP,Bob Turner,1442
Saratoga,U.S. Senate,,REP,Bob Turner,1050
Schenectady,U.S. Senate,,REP,Bob Turner,385
Schoharie,U.S. Senate,,REP,Bob Turner,142
Schuyler,U.S. Senate,,REP,Bob Turner,99
Seneca,U.S. Senate,,REP,Bob Turner,75
St. Lawrence,U.S. Senate,,REP,Bob Turner,448
Steuben,U.S. Senate,,REP,Bob Turner,406
Suffolk,U.S. Senate,,REP,Bob Turner,4707
Sullivan,U.S. Senate,,REP,Bob Turner,201
Tioga,U.S. Senate,,REP,Bob Turner,255
Tompkins,U.S. Senate,,REP,Bob Turner,180
Ulster,U.S. Senate,,REP,Bob Turner,503
Warren,U.S. Senate,,REP,Bob Turner,430
Washington,U.S. Senate,,REP,Bob Turner,367
Wayne,U.S. Senate,,REP,Bob Turner,172
Westchester,U.S. Senate,,REP,Bob Turner,3601
Wyoming,U.S. Senate,,REP,Bob Turner,290
Yates,U.S. Senate,,REP,Bob Turner,83
Total Outside NYC,U.S. Senate,,REP,Bob Turner,42166
Bronx,U.S. Senate,,REP,Bob Turner,450
Kings,U.S. Senate,,REP,Bob Turner,4496
New York,U.S. Senate,,REP,Bob Turner,1446
Queens,U.S. Senate,,REP,Bob Turner,4513
Richmond,U.S. Senate,,REP,Bob Turner,1125
Total NYC,U.S. Senate,,REP,Bob Turner,12030
Statewide Total,U.S. Senate,,REP,Bob Turner,54196
Albany,U.S. Senate,,REP,George Maragos,121
Allegany,U.S. Senate,,REP,George Maragos,82
Broome,U.S. Senate,,REP,George Maragos,301
Cattaraugus,U.S. Senate,,REP,George Maragos,104
Cayuga,U.S. Senate,,REP,George Maragos,39
Chautauqua,U.S. Senate,,REP,George Maragos,100
Chemung,U.S. Senate,,REP,George Maragos,99
Chenango,U.S. Senate,,REP,George Maragos,167
Clinton,U.S. Senate,,REP,George Maragos,156
Columbia,U.S. Senate,,REP,George Maragos,53
Cortland,U.S. Senate,,REP,George Maragos,58
Delaware,U.S. Senate,,REP,George Maragos,97
Dutchess,U.S. Senate,,REP,George Maragos,230
Erie,U.S. Senate,,REP,George Maragos,1140
Essex,U.S. Senate,,REP,George Maragos,64
Franklin,U.S. Senate,,REP,George Maragos,31
Fulton,U.S. Senate,,REP,George Maragos,123
Genesee,U.S. Senate,,REP,George Maragos,138
Greene,U.S. Senate,,REP,George Maragos,33
Hamilton,U.S. Senate,,REP,George Maragos,29
Herkimer,U.S. Senate,,REP,George Maragos,148
Jefferson,U.S. Senate,,REP,George Maragos,163
Lewis,U.S. Senate,,REP,George Maragos,40
Livingston,U.S. Senate,,REP,George Maragos,81
Madison,U.S. Senate,,REP,George Maragos,66
Monroe,U.S. Senate,,REP,George Maragos,545
Montgomery,U.S. Senate,,REP,George Maragos,46
Nassau,U.S. Senate,,REP,George Maragos,7928
Niagara,U.S. Senate,,REP,George Maragos,315
Oneida,U.S. Senate,,REP,George Maragos,338
Onondaga,U.S. Senate,,REP,George Maragos,195
Ontario,U.S. Senate,,REP,George Maragos,75
Orange,U.S. Senate,,REP,George Maragos,216
Orleans,U.S. Senate,,REP,George Maragos,117
Oswego,U.S. Senate,,REP,George Maragos,115
Otsego,U.S. Senate,,REP,George Maragos,78
Putnam,U.S. Senate,,REP,George Maragos,86
Rensselaer,U.S. Senate,,REP,George Maragos,110
Rockland,U.S. Senate,,REP,George Maragos,268
Saratoga,U.S. Senate,,REP,George Maragos,286
Schenectady,U.S. Senate,,REP,George Maragos,96
Schoharie,U.S. Senate,,REP,George Maragos,41
Schuyler,U.S. Senate,,REP,George Maragos,22
Seneca,U.S. Senate,,REP,George Maragos,25
St. Lawrence,U.S. Senate,,REP,George Maragos,129
Steuben,U.S. Senate,,REP,George Maragos,106
Suffolk,U.S. Senate,,REP,George Maragos,2803
Sullivan,U.S. Senate,,REP,George Maragos,55
Tioga,U.S. Senate,,REP,George Maragos,49
Tompkins,U.S. Senate,,REP,George Maragos,90
Ulster,U.S. Senate,,REP,George Maragos,123
Warren,U.S. Senate,,REP,George Maragos,161
Washington,U.S. Senate,,REP,George Maragos,129
Wayne,U.S. Senate,,REP,George Maragos,40
Westchester,U.S. Senate,,REP,George Maragos,918
Wyoming,U.S. Senate,,REP,George Maragos,86
Yates,U.S. Senate,,REP,George Maragos,21
Total Outside NYC,U.S. Senate,,REP,George Maragos,19275
Bronx,U.S. Senate,,REP,George Maragos,147
Kings,U.S. Senate,,REP,George Maragos,318
New York,U.S. Senate,,REP,George Maragos,352
Queens,U.S. Senate,,REP,George Maragos,646
Richmond,U.S. Senate,,REP,George Maragos,264
Total NYC,U.S. Senate,,REP,George Maragos,1727
Statewide Total,U.S. Senate,,REP,George Maragos,21002
Nassau,U.S. House,1,REP,Randy Alschuler,7394
Nassau,U.S. House,1,REP,George G. Demos,1166
Nassau,U.S. House,4,REP,Frank J. Scaturro,5175
Nassau,U.S. House,4,REP,Francis X. Becker Jr.,6357
Nassau,U.S. House,4,CON,Francis X. Becker Jr.,194
Nassau,U.S. House,4,CON,Frank Scaturro,253
Nassau,U.S. House,5,DEM,Joseph R. Marthone,192
Nassau,U.S. House,5,DEM,Mike Scala,153
Nassau,U.S. House,5,DEM,Gregory W. Meeks,519
Nassau,U.S. House,5,DEM,Allan W. Jennings Jr.,169
Queens,U.S. House,5,DEM,Joseph R. Marthone,1135
Queens,U.S. House,5,DEM,Mike Scala,1541
Queens,U.S. House,5,DEM,Gregory W. Meeks,9401
Queens,U.S. House,5,DEM,Allan W. Jennings Jr.,1803
Queens,U.S. House,6,DEM,Rory I. Lancman,7089
Queens,U.S. House,6,DEM,Robert Mittman,1462
Queens,U.S. House,6,DEM,Grace Meng,14825
Queens,U.S. House,6,DEM,Elizabeth S. Crowley,4606
New York,U.S. House,7,DEM,Daniel J. O'Connor,574
New York,U.S. House,7,DEM,George Martinez,149
New York,U.S. House,7,DEM,Nydia M. Velazquez,3146
New York,U.S. House,7,DEM,Erik Martin Dilan,255
Kings,U.S. House,7,DEM,Daniel J. O'Connor,618
Kings,U.S. House,7,DEM,George Martinez,540
Kings,U.S. House,7,DEM,Nydia M. Velazquez,13157
Kings,U.S. House,7,DEM,Erik Martin Dilan,9867
Queens,U.S. House,7,DEM,Daniel J. O'Connor,159
Queens,U.S. House,7,DEM,George Martinez,56
Queens,U.S. House,7,DEM,Nydia M. Velazquez,905
Queens,U.S. House,7,DEM,Erik Martin Dilan,286
Kings,U.S. House,8,DEM,Hakeem S. Jeffries,27504
Kings,U.S. House,8,DEM,Charles Barron,11035
Queens,U.S. House,8,DEM,Hakeem S. Jeffries,767
Queens,U.S. House,8,DEM,Charles Barron,95
Queens,U.S. House,9,DEM,Yvette D. Clarke,15069
Queens,U.S. House,9,DEM,Sylvia G. Kinard,1993
New York,U.S. House,13,DEM,Joyce S. Johnson,849
New York,U.S. House,13,DEM,Craig Schley,532
New York,U.S. House,13,DEM,Charles B. Rangel,16889
New York,U.S. House,13,DEM,Clyde Edward Williams Jr.,3961
New York,U.S. House,13,DEM,Adriano Espaillat,15570
Bronx,U.S. House,13,DEM,Joyce S. Johnson,169
Bronx,U.S. House,13,DEM,Craig Schley,66
Bronx,U.S. House,13,DEM,Charles B. Rangel,2298
Bronx,U.S. House,13,DEM,Clyde Edward Williams Jr.,305
Bronx,U.S. House,13,DEM,Adriano Espaillat,2531
Bronx,U.S. House,16,DEM,Eliot L. Engel,5585
Bronx,U.S. House,16,DEM,Aniello A.M. Grimaldi,1192
Westchester,U.S. House,16,DEM,Eliot L. Engel,7271
Westchester,U.S. House,16,DEM,Aniello A.M. Grimaldi,672
Rockland,U.S. House,17,REP,Jim Russell,887
Rockland,U.S. House,17,REP,Joe Carvin,1881
Westchester,U.S. House,17,REP,Jim Russell,1420
Westchester,U.S. House,17,REP,Joe Carvin,2344
Orange,U.S. House,18,DEM,Sean Patrick Maloney,3641
Orange,U.S. House,18,DEM,Duane Jackson,304
Orange,U.S. House,18,DEM,Richard H. Becker,2466
Orange,U.S. House,18,DEM,Matthew C. Alexander,155
Orange,U.S. House,18,DEM,Thomas Wilson,255
Putnam,U.S. House,18,DEM,Sean Patrick Maloney,1231
Putnam,U.S. House,18,DEM,Duane Jackson,43
Putnam,U.S. House,18,DEM,Richard H. Becker,559
Putnam,U.S. House,18,DEM,Matthew C. Alexander,158
Putnam,U.S. House,18,DEM,Thomas Wilson,16
Dutchess,U.S. House,18,DEM,Sean Patrick Maloney,1635
Dutchess,U.S. House,18,DEM,Duane Jackson,399
Dutchess,U.S. House,18,DEM,Richard H. Becker,929
Dutchess,U.S. House,18,DEM,Matthew C. Alexander,1332
Dutchess,U.S. House,18,DEM,Thomas Wilson,74
Westchester,U.S. House,18,DEM,Sean Patrick Maloney,986
Westchester,U.S. House,18,DEM,Duane Jackson,34
Westchester,U.S. House,18,DEM,Richard H. Becker,1082
Westchester,U.S. House,18,DEM,Matthew C. Alexander,212
Westchester,U.S. House,18,DEM,Thomas Wilson,11
Columbia,U.S. House,19,DEM,Julian Schreibman,960
Columbia,U.S. House,19,DEM,Joel Tyner,417
Delaware,U.S. House,19,DEM,Julian Schreibman,334
Delaware,U.S. House,19,DEM,Joel Tyner,183
Greene,U.S. House,19,DEM,Julian Schreibman,293
Greene,U.S. House,19,DEM,Joel Tyner,156
Otsego,U.S. House,19,DEM,Julian Schreibman,379
Otsego,U.S. House,19,DEM,Joel Tyner,636
Schoharie,U.S. House,19,DEM,Julian Schreibman,150
Schoharie,U.S. House,19,DEM,Joel Tyner,93
Sullivan,U.S. House,19,DEM,Julian Schreibman,830
Sullivan,U.S. House,19,DEM,Joel Tyner,247
Ulster,U.S. House,19,DEM,Julian Schreibman,2494
Ulster,U.S. House,19,DEM,Joel Tyner,1622
Broome,U.S. House,19,DEM,Julian Schreibman,8
Broome,U.S. House,19,DEM,Joel Tyner,3
Dutchess,U.S. House,19,DEM,Julian Schreibman,753
Dutchess,U.S. House,19,DEM,Joel Tyner,1136
Montgomery,U.S. House,19,DEM,Julian Schreibman,84
Montgomery,U.S. House,19,DEM,Joel Tyner,31
Rensselaer,U.S. House,19,DEM,Julian Schreibman,368
Rensselaer,U.S. House,19,DEM,Joel Tyner,133
Clinton,U.S. House,21,REP,Kellie A. Greene,234
Clinton,U.S. House,21,REP,Matthew A. Doheny,860
Essex,U.S. House,21,REP,Kellie A. Greene,278
Essex,U.S. House,21,REP,Matthew A. Doheny,693
Franklin,U.S. House,21,REP,Kellie A. Greene,134
