county,precinct,office,district,Candidate,party,election_day,absentee,votes
Ulster,Olive 2,Governor,,Andrew M. Cuomo ,DEM,177,39,216
Ulster,Olive 3,Governor,,Andrew M. Cuomo ,DEM,189,41,230
Ulster,Olive 4,Governor,,Andrew M. Cuomo ,DEM,194,23,217
Ulster,Olive 5,Governor,,Andrew M. Cuomo ,DEM,220,34,254
Ulster,Plattekill 1,Governor,,Andrew M. Cuomo ,DEM,236,11,247
Ulster,Plattekill 2,Governor,,Andrew M. Cuomo ,DEM,327,27,354
Ulster,Plattekill 3,Governor,,Andrew M. Cuomo ,DEM,143,13,156
Ulster,Plattekill 4,Governor,,Andrew M. Cuomo ,DEM,204,10,214
Ulster,Plattekill 5,Governor,,Andrew M. Cuomo ,DEM,210,21,231
Ulster,Plattekill 6,Governor,,Andrew M. Cuomo ,DEM,207,11,218
Ulster,Rochester 1,Governor,,Andrew M. Cuomo ,DEM,296,57,353
Ulster,Rochester 2,Governor,,Andrew M. Cuomo ,DEM,234,40,274
Ulster,Rochester 3,Governor,,Andrew M. Cuomo ,DEM,234,60,294
Ulster,Rochester 4,Governor,,Andrew M. Cuomo ,DEM,284,37,321
Ulster,Rochester 5,Governor,,Andrew M. Cuomo ,DEM,252,53,305
Ulster,Rosendale 1,Governor,,Andrew M. Cuomo ,DEM,325,27,352
Ulster,Rosendale 2,Governor,,Andrew M. Cuomo ,DEM,204,11,215
Ulster,Rosendale 3,Governor,,Andrew M. Cuomo ,DEM,199,16,215
Ulster,Rosendale 4,Governor,,Andrew M. Cuomo ,DEM,299,30,329
Ulster,Rosendale 5,Governor,,Andrew M. Cuomo ,DEM,279,28,307
Ulster,Saugerties 1,Governor,,Andrew M. Cuomo ,DEM,96,7,103
Ulster,Saugerties 2,Governor,,Andrew M. Cuomo ,DEM,248,24,272
Ulster,Saugerties 3,Governor,,Andrew M. Cuomo ,DEM,156,15,171
Ulster,Saugerties 4,Governor,,Andrew M. Cuomo ,DEM,297,32,329
Ulster,Saugerties 5,Governor,,Andrew M. Cuomo ,DEM,358,59,417
Ulster,Saugerties 6,Governor,,Andrew M. Cuomo ,DEM,234,21,255
Ulster,Saugerties 7,Governor,,Andrew M. Cuomo ,DEM,81,10,91
Ulster,Saugerties 8,Governor,,Andrew M. Cuomo ,DEM,215,29,244
Ulster,Saugerties 9,Governor,,Andrew M. Cuomo ,DEM,196,26,222
Ulster,Saugerties 10,Governor,,Andrew M. Cuomo ,DEM,134,20,154
Ulster,Saugerties 11,Governor,,Andrew M. Cuomo ,DEM,290,26,316
Ulster,Saugerties 12,Governor,,Andrew M. Cuomo ,DEM,195,17,212
Ulster,Saugerties 13,Governor,,Andrew M. Cuomo ,DEM,260,15,275
Ulster,Saugerties 14,Governor,,Andrew M. Cuomo ,DEM,41,2,43
Ulster,Saugerties 15,Governor,,Andrew M. Cuomo ,DEM,240,34,274
Ulster,Saugerties 16,Governor,,Andrew M. Cuomo ,DEM,257,27,284
Ulster,Shandaken 1,Governor,,Andrew M. Cuomo ,DEM,262,58,320
Ulster,Shandaken 2,Governor,,Andrew M. Cuomo ,DEM,104,21,125
Ulster,Shandaken 3,Governor,,Andrew M. Cuomo ,DEM,151,29,180
Ulster,Shandaken 4,Governor,,Andrew M. Cuomo ,DEM,130,23,153
Ulster,Shawangunk 1,Governor,,Andrew M. Cuomo ,DEM,170,4,174
Ulster,Shawangunk 2,Governor,,Andrew M. Cuomo ,DEM,224,18,242
Ulster,Shawangunk 3,Governor,,Andrew M. Cuomo ,DEM,180,13,193
Ulster,Shawangunk 4,Governor,,Andrew M. Cuomo ,DEM,135,13,148
Ulster,Shawangunk 5,Governor,,Andrew M. Cuomo ,DEM,103,8,111
Ulster,Shawangunk 6,Governor,,Andrew M. Cuomo ,DEM,169,14,183
Ulster,Shawangunk 7,Governor,,Andrew M. Cuomo ,DEM,226,10,236
Ulster,Ulster 1,Governor,,Andrew M. Cuomo ,DEM,196,16,212
Ulster,Ulster 2,Governor,,Andrew M. Cuomo ,DEM,191,78,269
Ulster,Ulster 3,Governor,,Andrew M. Cuomo ,DEM,83,8,91
Ulster,Ulster 4,Governor,,Andrew M. Cuomo ,DEM,108,9,117
Ulster,Ulster 5,Governor,,Andrew M. Cuomo ,DEM,113,27,140
Ulster,Ulster 6,Governor,,Andrew M. Cuomo ,DEM,84,14,98
Ulster,Ulster 7,Governor,,Andrew M. Cuomo ,DEM,110,4,114
Ulster,Ulster 8,Governor,,Andrew M. Cuomo ,DEM,82,11,93
Ulster,Ulster 9,Governor,,Andrew M. Cuomo ,DEM,151,24,175
Ulster,Ulster 10,Governor,,Andrew M. Cuomo ,DEM,185,11,196
Ulster,Ulster 11,Governor,,Andrew M. Cuomo ,DEM,156,29,185
Ulster,Ulster 12,Governor,,Andrew M. Cuomo ,DEM,115,8,123
Ulster,Ulster 13,Governor,,Andrew M. Cuomo ,DEM,225,33,258
Ulster,Ulster 14,Governor,,Andrew M. Cuomo ,DEM,118,8,126
Ulster,Wawarsing 1,Governor,,Andrew M. Cuomo ,DEM,112,4,116
Ulster,Wawarsing 2,Governor,,Andrew M. Cuomo ,DEM,222,32,254
Ulster,Wawarsing 3,Governor,,Andrew M. Cuomo ,DEM,184,15,199
Ulster,Wawarsing 4,Governor,,Andrew M. Cuomo ,DEM,137,6,143
Ulster,Wawarsing 5,Governor,,Andrew M. Cuomo ,DEM,75,15,90
Ulster,Wawarsing 6,Governor,,Andrew M. Cuomo ,DEM,81,22,103
Ulster,Wawarsing 7,Governor,,Andrew M. Cuomo ,DEM,95,20,115
Ulster,Wawarsing 8,Governor,,Andrew M. Cuomo ,DEM,211,24,235
Ulster,Wawarsing 9,Governor,,Andrew M. Cuomo ,DEM,82,6,88
Ulster,Wawarsing 10,Governor,,Andrew M. Cuomo ,DEM,109,7,116
Ulster,Wawarsing 11,Governor,,Andrew M. Cuomo ,DEM,48,21,69
Ulster,Wawarsing 12,Governor,,Andrew M. Cuomo ,DEM,159,9,168
Ulster,Woodstock 1,Governor,,Andrew M. Cuomo ,DEM,363,73,436
Ulster,Woodstock 2,Governor,,Andrew M. Cuomo ,DEM,206,42,248
Ulster,Woodstock 3,Governor,,Andrew M. Cuomo ,DEM,310,56,366
Ulster,Woodstock 4,Governor,,Andrew M. Cuomo ,DEM,212,29,241
Ulster,Woodstock 5,Governor,,Andrew M. Cuomo ,DEM,201,38,239
Ulster,Woodstock 6,Governor,,Andrew M. Cuomo ,DEM,245,34,279
Ulster,Woodstock 7,Governor,,Andrew M. Cuomo ,DEM,270,49,319
Ulster,Woodstock 8,Governor,,Andrew M. Cuomo ,DEM,201,40,241
Ulster,Woodstock 9,Governor,,Andrew M. Cuomo ,DEM,261,64,325
Ulster,Total,Governor,,Andrew M. Cuomo ,DEM,33284,3936,37220
Ulster,Kingston Ward 1 -1,Governor,,Marc Molinaro,REP,77,7,84
Ulster,Kingston Ward 1 -2,Governor,,Marc Molinaro,REP,169,11,180
Ulster,Kingston Ward 1 -3,Governor,,Marc Molinaro,REP,112,7,119
Ulster,Kingston Ward 2 -1,Governor,,Marc Molinaro,REP,65,16,81
Ulster,Kingston Ward 2 -2,Governor,,Marc Molinaro,REP,38,5,43
Ulster,Kingston Ward 2 -3,Governor,,Marc Molinaro,REP,95,4,99
Ulster,Kingston Ward 3 -1,Governor,,Marc Molinaro,REP,156,18,174
Ulster,Kingston Ward 3 -2,Governor,,Marc Molinaro,REP,42,5,47
Ulster,Kingston Ward 3 -3,Governor,,Marc Molinaro,REP,135,22,157
Ulster,Kingston Ward 4 -1,Governor,,Marc Molinaro,REP,41,2,43
Ulster,Kingston Ward 4 -2,Governor,,Marc Molinaro,REP,31,0,31
Ulster,Kingston Ward 5 -1,Governor,,Marc Molinaro,REP,57,3,60
Ulster,Kingston Ward 5 -2,Governor,,Marc Molinaro,REP,113,14,127
Ulster,Kingston Ward 5 -3,Governor,,Marc Molinaro,REP,41,7,48
Ulster,Kingston Ward 6 -1,Governor,,Marc Molinaro,REP,152,15,167
Ulster,Kingston Ward 6 -2,Governor,,Marc Molinaro,REP,39,6,45
Ulster,Kingston Ward 6 -3,Governor,,Marc Molinaro,REP,112,12,124
Ulster,Kingston Ward 7 -1,Governor,,Marc Molinaro,REP,137,16,153
Ulster,Kingston Ward 7 -2,Governor,,Marc Molinaro,REP,163,10,173
Ulster,Kingston Ward 7 -3,Governor,,Marc Molinaro,REP,118,6,124
Ulster,Kingston Ward 8 -1,Governor,,Marc Molinaro,REP,43,1,44
Ulster,Kingston Ward 8 -2,Governor,,Marc Molinaro,REP,33,2,35
Ulster,Kingston Ward 8 -3,Governor,,Marc Molinaro,REP,107,12,119
Ulster,Kingston Ward 9 -1,Governor,,Marc Molinaro,REP,109,3,112
Ulster,Kingston Ward 9 -2,Governor,,Marc Molinaro,REP,85,10,95
Ulster,Kingston Ward 9 -3,Governor,,Marc Molinaro,REP,61,4,65
Ulster,Denning 1,Governor,,Marc Molinaro,REP,65,3,68
Ulster,Denning 2,Governor,,Marc Molinaro,REP,55,7,62
Ulster,Esopus 1,Governor,,Marc Molinaro,REP,250,18,268
Ulster,Esopus 2,Governor,,Marc Molinaro,REP,188,8,196
Ulster,Esopus 3,Governor,,Marc Molinaro,REP,221,6,227
Ulster,Esopus 4,Governor,,Marc Molinaro,REP,250,7,257
Ulster,Esopus 5,Governor,,Marc Molinaro,REP,196,15,211
Ulster,Esopus 6,Governor,,Marc Molinaro,REP,238,22,260
Ulster,Esopus 7,Governor,,Marc Molinaro,REP,320,13,333
Ulster,Gardiner 1,Governor,,Marc Molinaro,REP,263,16,279
Ulster,Gardiner 2,Governor,,Marc Molinaro,REP,233,5,238
Ulster,Gardiner 3,Governor,,Marc Molinaro,REP,186,12,198
Ulster,Gardiner 4,Governor,,Marc Molinaro,REP,179,9,188
Ulster,Hardenburgh 1,Governor,,Marc Molinaro,REP,6,3,9
Ulster,Hardenburgh 2,Governor,,Marc Molinaro,REP,36,3,39
Ulster,Hurley 1,Governor,,Marc Molinaro,REP,145,13,158
Ulster,Hurley 2,Governor,,Marc Molinaro,REP,150,7,157
Ulster,Hurley 3,Governor,,Marc Molinaro,REP,189,11,200
Ulster,Hurley 4,Governor,,Marc Molinaro,REP,221,17,238
Ulster,Hurley 5,Governor,,Marc Molinaro,REP,84,3,87
Ulster,Hurley 6,Governor,,Marc Molinaro,REP,138,5,143
Ulster,Hurley 7,Governor,,Marc Molinaro,REP,120,11,131
Ulster,Hurley 8,Governor,,Marc Molinaro,REP,161,8,169
Ulster,"Kingston, Town 1",Governor,,Marc Molinaro,REP,184,10,194
Ulster,Lloyd 1,Governor,,Marc Molinaro,REP,295,16,311
Ulster,Lloyd 2,Governor,,Marc Molinaro,REP,197,7,204
Ulster,Lloyd 3,Governor,,Marc Molinaro,REP,224,5,229
Ulster,Lloyd 4,Governor,,Marc Molinaro,REP,235,27,262
Ulster,Lloyd 5,Governor,,Marc Molinaro,REP,336,29,365
Ulster,Lloyd 6,Governor,,Marc Molinaro,REP,232,7,239
Ulster,Lloyd 7,Governor,,Marc Molinaro,REP,285,15,300
Ulster,Marbletown 1,Governor,,Marc Molinaro,REP,46,4,50
Ulster,Marbletown 2,Governor,,Marc Molinaro,REP,92,1,93
Ulster,Marbletown 3,Governor,,Marc Molinaro,REP,160,12,172
Ulster,Marbletown 4,Governor,,Marc Molinaro,REP,103,5,108
Ulster,Marbletown 5,Governor,,Marc Molinaro,REP,150,8,158
Ulster,Marbletown 6,Governor,,Marc Molinaro,REP,139,10,149
Ulster,Marbletown 7,Governor,,Marc Molinaro,REP,184,8,192
Ulster,Marlborough 1,Governor,,Marc Molinaro,REP,319,10,329
Ulster,Marlborough 2,Governor,,Marc Molinaro,REP,188,8,196
Ulster,Marlborough 3,Governor,,Marc Molinaro,REP,327,19,346
Ulster,Marlborough 4,Governor,,Marc Molinaro,REP,349,19,368
Ulster,Marlborough 5,Governor,,Marc Molinaro,REP,204,10,214
Ulster,Marlborough 6,Governor,,Marc Molinaro,REP,302,8,310
Ulster,New Paltz 1,Governor,,Marc Molinaro,REP,91,16,107
Ulster,New Paltz 2,Governor,,Marc Molinaro,REP,125,7,132
Ulster,New Paltz 3,Governor,,Marc Molinaro,REP,101,6,107
Ulster,New Paltz 4,Governor,,Marc Molinaro,REP,92,5,97
Ulster,New Paltz 5,Governor,,Marc Molinaro,REP,64,9,73
Ulster,New Paltz 6,Governor,,Marc Molinaro,REP,148,12,160
Ulster,New Paltz 7,Governor,,Marc Molinaro,REP,182,4,186
Ulster,New Paltz 8,Governor,,Marc Molinaro,REP,88,4,92
Ulster,New Paltz 9,Governor,,Marc Molinaro,REP,47,2,49
Ulster,New Paltz 10,Governor,,Marc Molinaro,REP,144,2,146
Ulster,Olive 1,Governor,,Marc Molinaro,REP,223,16,239
Ulster,Olive 2,Governor,,Marc Molinaro,REP,140,7,147
Ulster,Olive 3,Governor,,Marc Molinaro,REP,146,9,155
Ulster,Olive 4,Governor,,Marc Molinaro,REP,133,3,136
Ulster,Olive 5,Governor,,Marc Molinaro,REP,124,4,128
Ulster,Plattekill 1,Governor,,Marc Molinaro,REP,344,12,356
Ulster,Plattekill 2,Governor,,Marc Molinaro,REP,269,11,280
Ulster,Plattekill 3,Governor,,Marc Molinaro,REP,223,9,232
Ulster,Plattekill 4,Governor,,Marc Molinaro,REP,335,20,355
Ulster,Plattekill 5,Governor,,Marc Molinaro,REP,271,16,287
Ulster,Plattekill 6,Governor,,Marc Molinaro,REP,313,13,326
Ulster,Rochester 1,Governor,,Marc Molinaro,REP,282,13,295
Ulster,Rochester 2,Governor,,Marc Molinaro,REP,300,12,312
Ulster,Rochester 3,Governor,,Marc Molinaro,REP,301,14,315
Ulster,Rochester 4,Governor,,Marc Molinaro,REP,176,8,184
Ulster,Rochester 5,Governor,,Marc Molinaro,REP,221,13,234
Ulster,Rosendale 1,Governor,,Marc Molinaro,REP,148,16,164
Ulster,Rosendale 2,Governor,,Marc Molinaro,REP,175,14,189
Ulster,Rosendale 3,Governor,,Marc Molinaro,REP,189,10,199
Ulster,Rosendale 4,Governor,,Marc Molinaro,REP,176,12,188
Ulster,Rosendale 5,Governor,,Marc Molinaro,REP,212,16,228
Ulster,Saugerties 1,Governor,,Marc Molinaro,REP,93,5,98
Ulster,Saugerties 2,Governor,,Marc Molinaro,REP,154,12,166
Ulster,Saugerties 3,Governor,,Marc Molinaro,REP,122,10,132
Ulster,Saugerties 4,Governor,,Marc Molinaro,REP,229,19,248
Ulster,Saugerties 5,Governor,,Marc Molinaro,REP,190,9,199
Ulster,Saugerties 6,Governor,,Marc Molinaro,REP,295,11,306
Ulster,Saugerties 7,Governor,,Marc Molinaro,REP,92,6,98
Ulster,Saugerties 8,Governor,,Marc Molinaro,REP,256,18,274
Ulster,Saugerties 9,Governor,,Marc Molinaro,REP,124,5,129
Ulster,Saugerties 10,Governor,,Marc Molinaro,REP,139,3,142
Ulster,Saugerties 11,Governor,,Marc Molinaro,REP,346,28,374
Ulster,Saugerties 12,Governor,,Marc Molinaro,REP,362,12,374
Ulster,Saugerties 13,Governor,,Marc Molinaro,REP,273,26,299
Ulster,Saugerties 14,Governor,,Marc Molinaro,REP,56,5,61
Ulster,Saugerties 15,Governor,,Marc Molinaro,REP,261,15,276
Ulster,Saugerties 16,Governor,,Marc Molinaro,REP,272,12,284
Ulster,Shandaken 1,Governor,,Marc Molinaro,REP,144,16,160
Ulster,Shandaken 2,Governor,,Marc Molinaro,REP,107,6,113
Ulster,Shandaken 3,Governor,,Marc Molinaro,REP,92,6,98
Ulster,Shandaken 4,Governor,,Marc Molinaro,REP,68,4,72
Ulster,Shawangunk 1,Governor,,Marc Molinaro,REP,282,9,291
Ulster,Shawangunk 2,Governor,,Marc Molinaro,REP,402,19,421
Ulster,Shawangunk 3,Governor,,Marc Molinaro,REP,356,15,371
Ulster,Shawangunk 4,Governor,,Marc Molinaro,REP,207,10,217
Ulster,Shawangunk 5,Governor,,Marc Molinaro,REP,231,3,234
Ulster,Shawangunk 6,Governor,,Marc Molinaro,REP,383,5,388
Ulster,Shawangunk 7,Governor,,Marc Molinaro,REP,398,13,411
Ulster,Ulster 1,Governor,,Marc Molinaro,REP,214,7,221
Ulster,Ulster 2,Governor,,Marc Molinaro,REP,195,25,220
Ulster,Ulster 3,Governor,,Marc Molinaro,REP,91,0,91
Ulster,Ulster 4,Governor,,Marc Molinaro,REP,83,6,89
Ulster,Ulster 5,Governor,,Marc Molinaro,REP,89,14,103
Ulster,Ulster 6,Governor,,Marc Molinaro,REP,85,3,88
Ulster,Ulster 7,Governor,,Marc Molinaro,REP,152,10,162
Ulster,Ulster 8,Governor,,Marc Molinaro,REP,76,8,84
Ulster,Ulster 9,Governor,,Marc Molinaro,REP,233,19,252
Ulster,Ulster 10,Governor,,Marc Molinaro,REP,257,12,269
Ulster,Ulster 11,Governor,,Marc Molinaro,REP,125,18,143
Ulster,Ulster 12,Governor,,Marc Molinaro,REP,206,8,214
Ulster,Ulster 13,Governor,,Marc Molinaro,REP,295,16,311
Ulster,Ulster 14,Governor,,Marc Molinaro,REP,215,1,216
Ulster,Wawarsing 1,Governor,,Marc Molinaro,REP,34,3,37
Ulster,Wawarsing 2,Governor,,Marc Molinaro,REP,111,8,119
Ulster,Wawarsing 3,Governor,,Marc Molinaro,REP,97,5,102
Ulster,Wawarsing 4,Governor,,Marc Molinaro,REP,102,6,108
Ulster,Wawarsing 5,Governor,,Marc Molinaro,REP,145,22,167
Ulster,Wawarsing 6,Governor,,Marc Molinaro,REP,183,19,202
Ulster,Wawarsing 7,Governor,,Marc Molinaro,REP,146,16,162
Ulster,Wawarsing 8,Governor,,Marc Molinaro,REP,258,21,279
Ulster,Wawarsing 9,Governor,,Marc Molinaro,REP,73,9,82
Ulster,Wawarsing 10,Governor,,Marc Molinaro,REP,140,10,150
Ulster,Wawarsing 11,Governor,,Marc Molinaro,REP,41,0,41
Ulster,Wawarsing 12,Governor,,Marc Molinaro,REP,148,11,159
Ulster,Woodstock 1,Governor,,Marc Molinaro,REP,46,6,52
Ulster,Woodstock 2,Governor,,Marc Molinaro,REP,75,4,79
Ulster,Woodstock 3,Governor,,Marc Molinaro,REP,99,4,103
Ulster,Woodstock 4,Governor,,Marc Molinaro,REP,50,8,58
Ulster,Woodstock 5,Governor,,Marc Molinaro,REP,38,2,40
Ulster,Woodstock 6,Governor,,Marc Molinaro,REP,85,4,89
Ulster,Woodstock 7,Governor,,Marc Molinaro,REP,45,3,48
Ulster,Woodstock 8,Governor,,Marc Molinaro,REP,27,1,28
Ulster,Woodstock 9,Governor,,Marc Molinaro,REP,55,4,59
Ulster,Total,Governor,,Marc Molinaro,REP,26807,1608,28415
Ulster,Kingston Ward 1 -1,Governor,,Marc Molinaro,CON,7,0,7
Ulster,Kingston Ward 1 -2,Governor,,Marc Molinaro,CON,21,1,22
Ulster,Kingston Ward 1 -3,Governor,,Marc Molinaro,CON,26,1,27
Ulster,Kingston Ward 2 -1,Governor,,Marc Molinaro,CON,15,4,19
Ulster,Kingston Ward 2 -2,Governor,,Marc Molinaro,CON,7,0,7
Ulster,Kingston Ward 2 -3,Governor,,Marc Molinaro,CON,17,4,21
Ulster,Kingston Ward 3 -1,Governor,,Marc Molinaro,CON,19,2,21
Ulster,Kingston Ward 3 -2,Governor,,Marc Molinaro,CON,12,2,14
Ulster,Kingston Ward 3 -3,Governor,,Marc Molinaro,CON,34,3,37
Ulster,Kingston Ward 4 -1,Governor,,Marc Molinaro,CON,6,1,7
Ulster,Kingston Ward 4 -2,Governor,,Marc Molinaro,CON,7,0,7
Ulster,Kingston Ward 5 -1,Governor,,Marc Molinaro,CON,8,0,8
Ulster,Kingston Ward 5 -2,Governor,,Marc Molinaro,CON,20,2,22
Ulster,Kingston Ward 5 -3,Governor,,Marc Molinaro,CON,6,2,8
Ulster,Kingston Ward 6 -1,Governor,,Marc Molinaro,CON,24,1,25
Ulster,Kingston Ward 6 -2,Governor,,Marc Molinaro,CON,3,3,6
Ulster,Kingston Ward 6 -3,Governor,,Marc Molinaro,CON,22,0,22
Ulster,Kingston Ward 7 -1,Governor,,Marc Molinaro,CON,32,0,32
Ulster,Kingston Ward 7 -2,Governor,,Marc Molinaro,CON,30,2,32
Ulster,Kingston Ward 7 -3,Governor,,Marc Molinaro,CON,20,4,24
Ulster,Kingston Ward 8 -1,Governor,,Marc Molinaro,CON,5,0,5
Ulster,Kingston Ward 8 -2,Governor,,Marc Molinaro,CON,5,0,5
Ulster,Kingston Ward 8 -3,Governor,,Marc Molinaro,CON,10,1,11
Ulster,Kingston Ward 9 -1,Governor,,Marc Molinaro,CON,21,0,21
Ulster,Kingston Ward 9 -2,Governor,,Marc Molinaro,CON,16,0,16
Ulster,Kingston Ward 9 -3,Governor,,Marc Molinaro,CON,10,0,10
Ulster,Denning 1,Governor,,Marc Molinaro,CON,6,0,6
