county,office,district,party,candidate,votes
Albany,Governor,,DEM,Cynthia E. Nixon,13484
Allegany,Governor,,DEM,Cynthia E. Nixon,615
Broome,Governor,,DEM,Cynthia E. Nixon,4465
Cattaraugus,Governor,,DEM,Cynthia E. Nixon,1001
Cayuga,Governor,,DEM,Cynthia E. Nixon,1619
Chautauqua,Governor,,DEM,Cynthia E. Nixon,1781
Chemung,Governor,,DEM,Cynthia E. Nixon,1369
Chenango,Governor,,DEM,Cynthia E. Nixon,668
Clinton,Governor,,DEM,Cynthia E. Nixon,1258
Columbia,Governor,,DEM,Cynthia E. Nixon,3239
Cortland,Governor,,DEM,Cynthia E. Nixon,892
Delaware,Governor,,DEM,Cynthia E. Nixon,1030
Dutchess,Governor,,DEM,Cynthia E. Nixon,7431
Erie,Governor,,DEM,Cynthia E. Nixon,26773
Essex,Governor,,DEM,Cynthia E. Nixon,672
Franklin,Governor,,DEM,Cynthia E. Nixon,919
Fulton,Governor,,DEM,Cynthia E. Nixon,822
Genesee,Governor,,DEM,Cynthia E. Nixon,695
Greene,Governor,,DEM,Cynthia E. Nixon,1224
Hamilton,Governor,,DEM,Cynthia E. Nixon,155
Herkimer,Governor,,DEM,Cynthia E. Nixon,795
Jefferson,Governor,,DEM,Cynthia E. Nixon,1174
Lewis,Governor,,DEM,Cynthia E. Nixon,291
Livingston,Governor,,DEM,Cynthia E. Nixon,1143
Madison,Governor,,DEM,Cynthia E. Nixon,1447
Monroe,Governor,,DEM,Cynthia E. Nixon,18364
Montgomery,Governor,,DEM,Cynthia E. Nixon,818
Nassau,Governor,,DEM,Cynthia E. Nixon,17378
Niagara,Governor,,DEM,Cynthia E. Nixon,3933
Oneida,Governor,,DEM,Cynthia E. Nixon,3550
Onondaga,Governor,,DEM,Cynthia E. Nixon,10777
Ontario,Governor,,DEM,Cynthia E. Nixon,2332
Orange,Governor,,DEM,Cynthia E. Nixon,7635
Orleans,Governor,,DEM,Cynthia E. Nixon,361
Oswego,Governor,,DEM,Cynthia E. Nixon,1634
Otsego,Governor,,DEM,Cynthia E. Nixon,1702
Putnam,Governor,,DEM,Cynthia E. Nixon,2115
Rensselaer,Governor,,DEM,Cynthia E. Nixon,4555
Rockland,Governor,,DEM,Cynthia E. Nixon,7356
St. Lawrence,Governor,,DEM,Cynthia E. Nixon,1977
Saratoga,Governor,,DEM,Cynthia E. Nixon,5455
Schenectady,Governor,,DEM,Cynthia E. Nixon,4443
Schoharie,Governor,,DEM,Cynthia E. Nixon,699
Schuyler,Governor,,DEM,Cynthia E. Nixon,405
Seneca,Governor,,DEM,Cynthia E. Nixon,859
Steuben,Governor,,DEM,Cynthia E. Nixon,1357
Suffolk,Governor,,DEM,Cynthia E. Nixon,17857
Sullivan,Governor,,DEM,Cynthia E. Nixon,1741
Tioga,Governor,,DEM,Cynthia E. Nixon,795
Tompkins,Governor,,DEM,Cynthia E. Nixon,6313
Ulster,Governor,,DEM,Cynthia E. Nixon,8771
Warren,Governor,,DEM,Cynthia E. Nixon,1256
Washington,Governor,,DEM,Cynthia E. Nixon,1148
Wayne,Governor,,DEM,Cynthia E. Nixon,1041
Westchester,Governor,,DEM,Cynthia E. Nixon,24889
Wyoming,Governor,,DEM,Cynthia E. Nixon,413
Yates,Governor,,DEM,Cynthia E. Nixon,387
Bronx,Governor,,DEM,Cynthia E. Nixon,23053
Kings,Governor,,DEM,Cynthia E. Nixon,116564
New York,Governor,,DEM,Cynthia E. Nixon,101887
Queens,Governor,,DEM,Cynthia E. Nixon,51380
Richmond,Governor,,DEM,Cynthia E. Nixon,7030
Albany,Governor,,DEM,Andrew M. Cuomo,13539
Allegany,Governor,,DEM,Andrew M. Cuomo,717
Broome,Governor,,DEM,Andrew M. Cuomo,6224
Cattaraugus,Governor,,DEM,Andrew M. Cuomo,1365
Cayuga,Governor,,DEM,Andrew M. Cuomo,2039
Chautauqua,Governor,,DEM,Andrew M. Cuomo,3252
Chemung,Governor,,DEM,Andrew M. Cuomo,2115
Chenango,Governor,,DEM,Andrew M. Cuomo,886
Clinton,Governor,,DEM,Andrew M. Cuomo,1379
Columbia,Governor,,DEM,Andrew M. Cuomo,2678
Cortland,Governor,,DEM,Andrew M. Cuomo,1061
Delaware,Governor,,DEM,Andrew M. Cuomo,1135
Dutchess,Governor,,DEM,Andrew M. Cuomo,12423
Erie,Governor,,DEM,Andrew M. Cuomo,50595
Essex,Governor,,DEM,Andrew M. Cuomo,1009
Franklin,Governor,,DEM,Andrew M. Cuomo,1038
Fulton,Governor,,DEM,Andrew M. Cuomo,703
Genesee,Governor,,DEM,Andrew M. Cuomo,889
Greene,Governor,,DEM,Andrew M. Cuomo,1040
Hamilton,Governor,,DEM,Andrew M. Cuomo,121
Herkimer,Governor,,DEM,Andrew M. Cuomo,850
Jefferson,Governor,,DEM,Andrew M. Cuomo,1251
Lewis,Governor,,DEM,Andrew M. Cuomo,245
Livingston,Governor,,DEM,Andrew M. Cuomo,1233
Madison,Governor,,DEM,Andrew M. Cuomo,1784
Monroe,Governor,,DEM,Andrew M. Cuomo,28775
Montgomery,Governor,,DEM,Andrew M. Cuomo,817
Nassau,Governor,,DEM,Andrew M. Cuomo,62528
Niagara,Governor,,DEM,Andrew M. Cuomo,6407
Oneida,Governor,,DEM,Andrew M. Cuomo,4196
Onondaga,Governor,,DEM,Andrew M. Cuomo,14794
Ontario,Governor,,DEM,Andrew M. Cuomo,2763
Orange,Governor,,DEM,Andrew M. Cuomo,12139
Orleans,Governor,,DEM,Andrew M. Cuomo,538
Oswego,Governor,,DEM,Andrew M. Cuomo,1741
Otsego,Governor,,DEM,Andrew M. Cuomo,1666
Putnam,Governor,,DEM,Andrew M. Cuomo,3523
Rensselaer,Governor,,DEM,Andrew M. Cuomo,3818
Rockland,Governor,,DEM,Andrew M. Cuomo,16128
St. Lawrence,Governor,,DEM,Andrew M. Cuomo,2103
Saratoga,Governor,,DEM,Andrew M. Cuomo,5036
Schenectady,Governor,,DEM,Andrew M. Cuomo,4084
Schoharie,Governor,,DEM,Andrew M. Cuomo,584
Schuyler,Governor,,DEM,Andrew M. Cuomo,511
Seneca,Governor,,DEM,Andrew M. Cuomo,898
Steuben,Governor,,DEM,Andrew M. Cuomo,1655
Suffolk,Governor,,DEM,Andrew M. Cuomo,51387
Sullivan,Governor,,DEM,Andrew M. Cuomo,2393
Tioga,Governor,,DEM,Andrew M. Cuomo,1126
Tompkins,Governor,,DEM,Andrew M. Cuomo,4924
Ulster,Governor,,DEM,Andrew M. Cuomo,9137
Warren,Governor,,DEM,Andrew M. Cuomo,1359
Washington,Governor,,DEM,Andrew M. Cuomo,1016
Wayne,Governor,,DEM,Andrew M. Cuomo,1348
Westchester,Governor,,DEM,Andrew M. Cuomo,65149
Wyoming,Governor,,DEM,Andrew M. Cuomo,474
Yates,Governor,,DEM,Andrew M. Cuomo,527
Bronx,Governor,,DEM,Andrew M. Cuomo,109951
Kings,Governor,,DEM,Andrew M. Cuomo,187831
New York,Governor,,DEM,Andrew M. Cuomo,142739
Queens,Governor,,DEM,Andrew M. Cuomo,137692
Richmond,Governor,,DEM,Andrew M. Cuomo,19832
Albany,Lieutenant Governor,,DEM,Kathy C. Hochul,14936
Allegany,Lieutenant Governor,,DEM,Kathy C. Hochul,801
Broome,Lieutenant Governor,,DEM,Kathy C. Hochul,6093
Cattaraugus,Lieutenant Governor,,DEM,Kathy C. Hochul,1752
Cayuga,Lieutenant Governor,,DEM,Kathy C. Hochul,2094
Chautauqua,Lieutenant Governor,,DEM,Kathy C. Hochul,3869
Chemung,Lieutenant Governor,,DEM,Kathy C. Hochul,1939
Chenango,Lieutenant Governor,,DEM,Kathy C. Hochul,879
Clinton,Lieutenant Governor,,DEM,Kathy C. Hochul,1429
Columbia,Lieutenant Governor,,DEM,Kathy C. Hochul,2702
Cortland,Lieutenant Governor,,DEM,Kathy C. Hochul,1149
Delaware,Lieutenant Governor,,DEM,Kathy C. Hochul,1118
Dutchess,Lieutenant Governor,,DEM,Kathy C. Hochul,10743
Erie,Lieutenant Governor,,DEM,Kathy C. Hochul,59608
Essex,Lieutenant Governor,,DEM,Kathy C. Hochul,870
Franklin,Lieutenant Governor,,DEM,Kathy C. Hochul,1163
Fulton,Lieutenant Governor,,DEM,Kathy C. Hochul,870
Genesee,Lieutenant Governor,,DEM,Kathy C. Hochul,1153
Greene,Lieutenant Governor,,DEM,Kathy C. Hochul,1133
Hamilton,Lieutenant Governor,,DEM,Kathy C. Hochul,172
Herkimer,Lieutenant Governor,,DEM,Kathy C. Hochul,866
Jefferson,Lieutenant Governor,,DEM,Kathy C. Hochul,1419
Lewis,Lieutenant Governor,,DEM,Kathy C. Hochul,295
Livingston,Lieutenant Governor,,DEM,Kathy C. Hochul,1689
Madison,Lieutenant Governor,,DEM,Kathy C. Hochul,1889
Monroe,Lieutenant Governor,,DEM,Kathy C. Hochul,29548
Montgomery,Lieutenant Governor,,DEM,Kathy C. Hochul,972
Nassau,Lieutenant Governor,,DEM,Kathy C. Hochul,50022
Niagara,Lieutenant Governor,,DEM,Kathy C. Hochul,7827
Oneida,Lieutenant Governor,,DEM,Kathy C. Hochul,4306
Onondaga,Lieutenant Governor,,DEM,Kathy C. Hochul,13939
Ontario,Lieutenant Governor,,DEM,Kathy C. Hochul,3375
Orange,Lieutenant Governor,,DEM,Kathy C. Hochul,11044
Orleans,Lieutenant Governor,,DEM,Kathy C. Hochul,675
Oswego,Lieutenant Governor,,DEM,Kathy C. Hochul,1982
Otsego,Lieutenant Governor,,DEM,Kathy C. Hochul,1779
Putnam,Lieutenant Governor,,DEM,Kathy C. Hochul,2989
Rensselaer,Lieutenant Governor,,DEM,Kathy C. Hochul,4332
Rockland,Lieutenant Governor,,DEM,Kathy C. Hochul,13776
St. Lawrence,Lieutenant Governor,,DEM,Kathy C. Hochul,2103
