county,precinct,office,district,party,candidate,votes
Genesee,"City of Batavia, Ward 1 1",President,,WOR,Kamala D. Harris,8
Genesee,"City of Batavia, Ward 1 1",President,,DEM,Kamala D. Harris,228
Genesee,"City of Batavia, Ward 1 1",President,,REP,Donald J. Trump,245
Genesee,"City of Batavia, Ward 1 1",President,,CON,Donald J. Trump,32
Genesee,"City of Batavia, Ward 1 1",President,,,Write-in,2
Genesee,"City of Batavia, Ward 1 2",President,,WOR,Kamala D. Harris,11
Genesee,"City of Batavia, Ward 1 2",President,,DEM,Kamala D. Harris,151
Genesee,"City of Batavia, Ward 1 2",President,,REP,Donald J. Trump,211
Genesee,"City of Batavia, Ward 1 2",President,,CON,Donald J. Trump,18
Genesee,"City of Batavia, Ward 1 2",President,,,Write-in,7
Genesee,"City of Batavia, Ward 1 3",President,,WOR,Kamala D. Harris,6
Genesee,"City of Batavia, Ward 1 3",President,,DEM,Kamala D. Harris,132
Genesee,"City of Batavia, Ward 1 3",President,,REP,Donald J. Trump,186
Genesee,"City of Batavia, Ward 1 3",President,,CON,Donald J. Trump,26
Genesee,"City of Batavia, Ward 1 3",President,,,Write-in,0
Genesee,"City of Batavia, Ward 2 1",President,,WOR,Kamala D. Harris,5
Genesee,"City of Batavia, Ward 2 1",President,,DEM,Kamala D. Harris,132
Genesee,"City of Batavia, Ward 2 1",President,,REP,Donald J. Trump,196
Genesee,"City of Batavia, Ward 2 1",President,,CON,Donald J. Trump,19
Genesee,"City of Batavia, Ward 2 1",President,,,Write-in,1
Genesee,"City of Batavia, Ward 2 2",President,,WOR,Kamala D. Harris,14
Genesee,"City of Batavia, Ward 2 2",President,,DEM,Kamala D. Harris,275
Genesee,"City of Batavia, Ward 2 2",President,,REP,Donald J. Trump,245
Genesee,"City of Batavia, Ward 2 2",President,,CON,Donald J. Trump,27
Genesee,"City of Batavia, Ward 2 2",President,,,Write-in,0
Genesee,"City of Batavia, Ward 3 1",President,,WOR,Kamala D. Harris,17
Genesee,"City of Batavia, Ward 3 1",President,,DEM,Kamala D. Harris,288
Genesee,"City of Batavia, Ward 3 1",President,,REP,Donald J. Trump,282
Genesee,"City of Batavia, Ward 3 1",President,,CON,Donald J. Trump,24
Genesee,"City of Batavia, Ward 3 1",President,,,Write-in,9
Genesee,"City of Batavia, Ward 3 2",President,,WOR,Kamala D. Harris,8
Genesee,"City of Batavia, Ward 3 2",President,,DEM,Kamala D. Harris,214
Genesee,"City of Batavia, Ward 3 2",President,,REP,Donald J. Trump,187
Genesee,"City of Batavia, Ward 3 2",President,,CON,Donald J. Trump,25
Genesee,"City of Batavia, Ward 3 2",President,,,Write-in,2
Genesee,"City of Batavia, Ward 4 1",President,,WOR,Kamala D. Harris,8
Genesee,"City of Batavia, Ward 4 1",President,,DEM,Kamala D. Harris,145
Genesee,"City of Batavia, Ward 4 1",President,,REP,Donald J. Trump,148
Genesee,"City of Batavia, Ward 4 1",President,,CON,Donald J. Trump,33
Genesee,"City of Batavia, Ward 4 1",President,,,Write-in,3
Genesee,"City of Batavia, Ward 4 2",President,,WOR,Kamala D. Harris,6
Genesee,"City of Batavia, Ward 4 2",President,,DEM,Kamala D. Harris,199
Genesee,"City of Batavia, Ward 4 2",President,,REP,Donald J. Trump,215
Genesee,"City of Batavia, Ward 4 2",President,,CON,Donald J. Trump,20
Genesee,"City of Batavia, Ward 4 2",President,,,Write-in,4
Genesee,"City of Batavia, Ward 4 3",President,,WOR,Kamala D. Harris,8
Genesee,"City of Batavia, Ward 4 3",President,,DEM,Kamala D. Harris,167
Genesee,"City of Batavia, Ward 4 3",President,,REP,Donald J. Trump,219
Genesee,"City of Batavia, Ward 4 3",President,,CON,Donald J. Trump,21
Genesee,"City of Batavia, Ward 4 3",President,,,Write-in,2
Genesee,"City of Batavia, Ward 5 1",President,,WOR,Kamala D. Harris,10
Genesee,"City of Batavia, Ward 5 1",President,,DEM,Kamala D. Harris,151
Genesee,"City of Batavia, Ward 5 1",President,,REP,Donald J. Trump,169
Genesee,"City of Batavia, Ward 5 1",President,,CON,Donald J. Trump,16
Genesee,"City of Batavia, Ward 5 1",President,,,Write-in,1
Genesee,"City of Batavia, Ward 5 2",President,,WOR,Kamala D. Harris,8
Genesee,"City of Batavia, Ward 5 2",President,,DEM,Kamala D. Harris,101
Genesee,"City of Batavia, Ward 5 2",President,,REP,Donald J. Trump,155
Genesee,"City of Batavia, Ward 5 2",President,,CON,Donald J. Trump,19
Genesee,"City of Batavia, Ward 5 2",President,,,Write-in,2
Genesee,"City of Batavia, Ward 5 3",President,,WOR,Kamala D. Harris,6
Genesee,"City of Batavia, Ward 5 3",President,,DEM,Kamala D. Harris,103
Genesee,"City of Batavia, Ward 5 3",President,,REP,Donald J. Trump,130
