county,precinct,office,district,party,candidate,votes,election_day,absentee
Seneca,Town of Covert 1 LD 1,President,,DEM,Hillary Clinton,300,272,28
Seneca,Town of Covert 2 LD 1,President,,DEM,Hillary Clinton,214,193,21
Seneca,Town of Fayette 1 LD 1,President,,DEM,Hillary Clinton,170,148,22
Seneca,Town of Fayette 2 LD 1,President,,DEM,Hillary Clinton,247,225,22
Seneca,Town of Fayette 3 LD 1,President,,DEM,Hillary Clinton,232,214,18
Seneca,Town of Junius 1 LD 1,President,,DEM,Hillary Clinton,123,113,10
Seneca,Town of Lodi 1 LD 1,President,,DEM,Hillary Clinton,250,223,27
Seneca,Town of Ovid 1 LD 1,President,,DEM,Hillary Clinton,181,172,9
Seneca,Town of Ovid 2 LD 1,President,,DEM,Hillary Clinton,191,175,16
Seneca,Town of Romulus 1 LD 1,President,,DEM,Hillary Clinton,83,74,9
Seneca,Town of Romulus 2 LD 1,President,,DEM,Hillary Clinton,133,123,10
Seneca,Town of Romulus 3 LD 1,President,,DEM,Hillary Clinton,80,74,6
Seneca,Town of Seneca Falls 1 LD 1,President,,DEM,Hillary Clinton,245,211,34
Seneca,Town of Seneca Falls 2 LD 1,President,,DEM,Hillary Clinton,281,263,18
Seneca,Town of Seneca Falls 3 LD 1,President,,DEM,Hillary Clinton,147,140,7
Seneca,Town of Seneca Falls 4 LD 1,President,,DEM,Hillary Clinton,275,254,21
Seneca,Town of Seneca Falls 5 LD 1,President,,DEM,Hillary Clinton,168,156,12
Seneca,Town of Seneca Falls 6 LD 1,President,,DEM,Hillary Clinton,283,251,32
Seneca,Town of Seneca Falls 7 LD 1,President,,DEM,Hillary Clinton,122,108,14
Seneca,Town of Seneca Falls 8 LD 1,President,,DEM,Hillary Clinton,283,261,22
Seneca,Town of Tyre 1 LD 1,President,,DEM,Hillary Clinton,117,103,14
Seneca,Town of Varick 1 LD 1,President,,DEM,Hillary Clinton,212,183,29
Seneca,Town of Waterloo 1 LD 1,President,,DEM,Hillary Clinton,212,199,13
Seneca,Town of Waterloo 2 LD 1,President,,DEM,Hillary Clinton,207,185,22
Seneca,Town of Waterloo 3 LD 1,President,,DEM,Hillary Clinton,159,151,8
Seneca,Town of Waterloo 4 LD 1,President,,DEM,Hillary Clinton,257,240,17
Seneca,Town of Waterloo 5 LD 1,President,,DEM,Hillary Clinton,178,147,31
Seneca,Town of Covert 1 LD 1,President,,REP,Donald J. Trump,244,227,17
Seneca,Town of Covert 2 LD 1,President,,REP,Donald J. Trump,202,192,10
Seneca,Town of Fayette 1 LD 1,President,,REP,Donald J. Trump,226,212,14
Seneca,Town of Fayette 2 LD 1,President,,REP,Donald J. Trump,292,277,15
Seneca,Town of Fayette 3 LD 1,President,,REP,Donald J. Trump,319,286,33
Seneca,Town of Junius 1 LD 1,President,,REP,Donald J. Trump,325,311,14
Seneca,Town of Lodi 1 LD 1,President,,REP,Donald J. Trump,364,341,23
Seneca,Town of Ovid 1 LD 1,President,,REP,Donald J. Trump,210,191,19
Seneca,Town of Ovid 2 LD 1,President,,REP,Donald J. Trump,207,187,20
Seneca,Town of Romulus 1 LD 1,President,,REP,Donald J. Trump,145,137,8
Seneca,Town of Romulus 2 LD 1,President,,REP,Donald J. Trump,140,131,9
Seneca,Town of Romulus 3 LD 1,President,,REP,Donald J. Trump,132,124,8
Seneca,Town of Seneca Falls 1 LD 1,President,,REP,Donald J. Trump,169,151,18
Seneca,Town of Seneca Falls 2 LD 1,President,,REP,Donald J. Trump,218,208,10
Seneca,Town of Seneca Falls 3 LD 1,President,,REP,Donald J. Trump,123,114,9
Seneca,Town of Seneca Falls 4 LD 1,President,,REP,Donald J. Trump,277,266,11
Seneca,Town of Seneca Falls 5 LD 1,President,,REP,Donald J. Trump,206,186,20
Seneca,Town of Seneca Falls 6 LD 1,President,,REP,Donald J. Trump,181,171,10
Seneca,Town of Seneca Falls 7 LD 1,President,,REP,Donald J. Trump,135,115,20
Seneca,Town of Seneca Falls 8 LD 1,President,,REP,Donald J. Trump,306,284,22
Seneca,Town of Tyre 1 LD 1,President,,REP,Donald J. Trump,223,209,14
Seneca,Town of Varick 1 LD 1,President,,REP,Donald J. Trump,363,329,34
Seneca,Town of Waterloo 1 LD 1,President,,REP,Donald J. Trump,322,302,20
Seneca,Town of Waterloo 2 LD 1,President,,REP,Donald J. Trump,278,260,18
Seneca,Town of Waterloo 3 LD 1,President,,REP,Donald J. Trump,209,200,9
Seneca,Town of Waterloo 4 LD 1,President,,REP,Donald J. Trump,450,422,28
Seneca,Town of Waterloo 5 LD 1,President,,REP,Donald J. Trump,221,199,22
Seneca,Town of Covert 1 LD 1,President,,CON,Donald J. Trump,30,25,5
Seneca,Town of Covert 2 LD 1,President,,CON,Donald J. Trump,23,22,1
Seneca,Town of Fayette 1 LD 1,President,,CON,Donald J. Trump,26,25,1
Seneca,Town of Fayette 2 LD 1,President,,CON,Donald J. Trump,38,36,2
Seneca,Town of Fayette 3 LD 1,President,,CON,Donald J. Trump,45,39,6
Seneca,Town of Junius 1 LD 1,President,,CON,Donald J. Trump,22,19,3
Seneca,Town of Lodi 1 LD 1,President,,CON,Donald J. Trump,38,35,3
Seneca,Town of Ovid 1 LD 1,President,,CON,Donald J. Trump,13,12,1
Seneca,Town of Ovid 2 LD 1,President,,CON,Donald J. Trump,27,26,1
Seneca,Town of Romulus 1 LD 1,President,,CON,Donald J. Trump,20,17,3
Seneca,Town of Romulus 2 LD 1,President,,CON,Donald J. Trump,16,15,1
Seneca,Town of Romulus 3 LD 1,President,,CON,Donald J. Trump,11,11,0
Seneca,Town of Seneca Falls 1 LD 1,President,,CON,Donald J. Trump,21,20,1
Seneca,Town of Seneca Falls 2 LD 1,President,,CON,Donald J. Trump,21,20,1
Seneca,Town of Seneca Falls 3 LD 1,President,,CON,Donald J. Trump,13,11,2
Seneca,Town of Seneca Falls 4 LD 1,President,,CON,Donald J. Trump,31,27,4
Seneca,Town of Seneca Falls 5 LD 1,President,,CON,Donald J. Trump,20,20,0
Seneca,Town of Seneca Falls 6 LD 1,President,,CON,Donald J. Trump,21,18,3
Seneca,Town of Seneca Falls 7 LD 1,President,,CON,Donald J. Trump,18,14,4
Seneca,Town of Seneca Falls 8 LD 1,President,,CON,Donald J. Trump,43,41,2
Seneca,Town of Tyre 1 LD 1,President,,CON,Donald J. Trump,18,14,4
Seneca,Town of Varick 1 LD 1,President,,CON,Donald J. Trump,36,33,3
Seneca,Town of Waterloo 1 LD 1,President,,CON,Donald J. Trump,34,31,3
Seneca,Town of Waterloo 2 LD 1,President,,CON,Donald J. Trump,39,39,0
Seneca,Town of Waterloo 3 LD 1,President,,CON,Donald J. Trump,26,22,4
Seneca,Town of Waterloo 4 LD 1,President,,CON,Donald J. Trump,62,62,0
Seneca,Town of Waterloo 5 LD 1,President,,CON,Donald J. Trump,36,34,2
Seneca,Town of Covert 1 LD 1,President,,GRN,Jill Stein,19,18,1
Seneca,Town of Covert 2 LD 1,President,,GRN,Jill Stein,32,32,0
Seneca,Town of Fayette 1 LD 1,President,,GRN,Jill Stein,11,11,0
Seneca,Town of Fayette 2 LD 1,President,,GRN,Jill Stein,7,7,0
Seneca,Town of Fayette 3 LD 1,President,,GRN,Jill Stein,20,19,1
Seneca,Town of Junius 1 LD 1,President,,GRN,Jill Stein,4,3,1
Seneca,Town of Lodi 1 LD 1,President,,GRN,Jill Stein,27,25,2
Seneca,Town of Ovid 1 LD 1,President,,GRN,Jill Stein,7,7,0
Seneca,Town of Ovid 2 LD 1,President,,GRN,Jill Stein,3,2,1
Seneca,Town of Romulus 1 LD 1,President,,GRN,Jill Stein,2,2,0
Seneca,Town of Romulus 2 LD 1,President,,GRN,Jill Stein,2,2,0
Seneca,Town of Romulus 3 LD 1,President,,GRN,Jill Stein,5,3,2
Seneca,Town of Seneca Falls 1 LD 1,President,,GRN,Jill Stein,9,9,0
Seneca,Town of Seneca Falls 2 LD 1,President,,GRN,Jill Stein,11,11,0
Seneca,Town of Seneca Falls 3 LD 1,President,,GRN,Jill Stein,7,7,0
Seneca,Town of Seneca Falls 4 LD 1,President,,GRN,Jill Stein,13,12,1
Seneca,Town of Seneca Falls 5 LD 1,President,,GRN,Jill Stein,3,3,0
Seneca,Town of Seneca Falls 6 LD 1,President,,GRN,Jill Stein,1,1,0
Seneca,Town of Seneca Falls 7 LD 1,President,,GRN,Jill Stein,3,3,0
Seneca,Town of Seneca Falls 8 LD 1,President,,GRN,Jill Stein,12,12,0
Seneca,Town of Tyre 1 LD 1,President,,GRN,Jill Stein,2,2,0
Seneca,Town of Varick 1 LD 1,President,,GRN,Jill Stein,12,9,3
Seneca,Town of Waterloo 1 LD 1,President,,GRN,Jill Stein,13,11,2
Seneca,Town of Waterloo 2 LD 1,President,,GRN,Jill Stein,9,9,0
Seneca,Town of Waterloo 3 LD 1,President,,GRN,Jill Stein,9,9,0
Seneca,Town of Waterloo 4 LD 1,President,,GRN,Jill Stein,12,11,1
Seneca,Town of Waterloo 5 LD 1,President,,GRN,Jill Stein,4,4,0
