county,office,district,party,candidate,votes
Albany,President,,D,Bernie Sanders,21798
Allegany,President,,D,Bernie Sanders,1209
Broome,President,,D,Bernie Sanders,10151
Cattaraugus,President,,D,Bernie Sanders,2481
Cayuga,President,,D,Bernie Sanders,2805
Chautauqua,President,,D,Bernie Sanders,4431
Chemung,President,,D,Bernie Sanders,2752
Chenango,President,,D,Bernie Sanders,1613
Clinton,President,,D,Bernie Sanders,4797
Columbia,President,,D,Bernie Sanders,3660
Cortland,President,,D,Bernie Sanders,2037
Delaware,President,,D,Bernie Sanders,1813
Dutchess,President,,D,Bernie Sanders,12395
Erie,President,,D,Bernie Sanders,52473
Essex,President,,D,Bernie Sanders,2145
Franklin,President,,D,Bernie Sanders,2512
Fulton,President,,D,Bernie Sanders,1475
Genesee,President,,D,Bernie Sanders,1622
Greene,President,,D,Bernie Sanders,1566
Hamilton,President,,D,Bernie Sanders,245
Herkimer,President,,D,Bernie Sanders,1873
Jefferson,President,,D,Bernie Sanders,2656
Lewis,President,,D,Bernie Sanders,703
Livingston,President,,D,Bernie Sanders,2516
Madison,President,,D,Bernie Sanders,2528
Monroe,President,,D,Bernie Sanders,36490
Montgomery,President,,D,Bernie Sanders,1732
Nassau,President,,D,Bernie Sanders,44731
Niagara,President,,D,Bernie Sanders,9294
Oneida,President,,D,Bernie Sanders,7739
Onondaga,President,,D,Bernie Sanders,19186
Ontario,President,,D,Bernie Sanders,4445
Orange,President,,D,Bernie Sanders,12077
Orleans,President,,D,Bernie Sanders,923
Oswego,President,,D,Bernie Sanders,3273
Otsego,President,,D,Bernie Sanders,2868
Putnam,President,,D,Bernie Sanders,3832
Rensselaer,President,,D,Bernie Sanders,7003
Rockland,President,,D,Bernie Sanders,11790
St. Lawrence,President,,D,Bernie Sanders,4425
Saratoga,President,,D,Bernie Sanders,9694
Schenectady,President,,D,Bernie Sanders,7241
Schoharie,President,,D,Bernie Sanders,1216
Schuyler,President,,D,Bernie Sanders,876
Seneca,President,,D,Bernie Sanders,1247
Steuben,President,,D,Bernie Sanders,2926
Suffolk,President,,D,Bernie Sanders,44033
Sullivan,President,,D,Bernie Sanders,2958
Tioga,President,,D,Bernie Sanders,1936
Tompkins,President,,D,Bernie Sanders,10130
Ulster,President,,D,Bernie Sanders,12435
Warren,President,,D,Bernie Sanders,2871
Washington,President,,D,Bernie Sanders,2274
Wayne,President,,D,Bernie Sanders,2436
Westchester,President,,D,Bernie Sanders,36753
Wyoming,President,,D,Bernie Sanders,958
Yates,President,,D,Bernie Sanders,720
Bronx,President,,D,Bernie Sanders,46189
Kings,President,,D,Bernie Sanders,123872
New York,President,,D,Bernie Sanders,98194
Queens,President,,D,Bernie Sanders,81762
Richmond,President,,D,Bernie Sanders,15471
Albany,President,,D,Hillary Clinton,19914
Allegany,President,,D,Hillary Clinton,847
Broome,President,,D,Hillary Clinton,7641
Cattaraugus,President,,D,Hillary Clinton,1844
Cayuga,President,,D,Hillary Clinton,2592
Chautauqua,President,,D,Hillary Clinton,3865
Chemung,President,,D,Hillary Clinton,2740
Chenango,President,,D,Hillary Clinton,1062
Clinton,President,,D,Hillary Clinton,1774
Columbia,President,,D,Hillary Clinton,3039
Cortland,President,,D,Hillary Clinton,1515
Delaware,President,,D,Hillary Clinton,1172
Dutchess,President,,D,Hillary Clinton,11701
Erie,President,,D,Hillary Clinton,54279
Essex,President,,D,Hillary Clinton,838
Franklin,President,,D,Hillary Clinton,1076
Fulton,President,,D,Hillary Clinton,1010
Genesee,President,,D,Hillary Clinton,1393
Greene,President,,D,Hillary Clinton,1195
Hamilton,President,,D,Hillary Clinton,141
Herkimer,President,,D,Hillary Clinton,1507
Jefferson,President,,D,Hillary Clinton,2579
Lewis,President,,D,Hillary Clinton,492
Livingston,President,,D,Hillary Clinton,1685
Madison,President,,D,Hillary Clinton,2039
Monroe,President,,D,Hillary Clinton,39310
Montgomery,President,,D,Hillary Clinton,1298
Nassau,President,,D,Hillary Clinton,74870
Niagara,President,,D,Hillary Clinton,8202
Oneida,President,,D,Hillary Clinton,6586
Onondaga,President,,D,Hillary Clinton,21786
Ontario,President,,D,Hillary Clinton,4040
Orange,President,,D,Hillary Clinton,12855
Orleans,President,,D,Hillary Clinton,725
Oswego,President,,D,Hillary Clinton,2631
Otsego,President,,D,Hillary Clinton,1995
Putnam,President,,D,Hillary Clinton,3718
Rensselaer,President,,D,Hillary Clinton,5068
Rockland,President,,D,Hillary Clinton,17868
St. Lawrence,President,,D,Hillary Clinton,3142
Saratoga,President,,D,Hillary Clinton,7672
Schenectady,President,,D,Hillary Clinton,6526
Schoharie,President,,D,Hillary Clinton,706
Schuyler,President,,D,Hillary Clinton,548
Seneca,President,,D,Hillary Clinton,1125
Steuben,President,,D,Hillary Clinton,2149
Suffolk,President,,D,Hillary Clinton,53420
Sullivan,President,,D,Hillary Clinton,2369
Tioga,President,,D,Hillary Clinton,1318
