county,precinct,office,district,candidate,party,votes
New York,086/67,State Senator,30,Dawn Simmons,Republican,0
New York,086/67,State Senator,30,Affidavit,,1
New York,086/67,State Senator,30,Manually Counted Emergency,,0
New York,086/67,State Senator,30,Public Counter,,57
New York,086/67,State Senator,30,Absentee / Military,,3
New York,086/67,State Senator,30,Scattered,,4
New York,086/67,State Senator,30,Ruben D. Vargas,Reform,0
New York,086/67,State Senator,30,Brian Benjamin,Democratic,57
New York,084/68,State Senator,30,Dawn Simmons,Republican,0
New York,024/68,State Senator,30,Affidavit,,0
New York,029/68,State Senator,30,Absentee / Military,,2
New York,066/68,State Senator,30,Ruben D. Vargas,Reform,0
New York,108/68,State Senator,30,Public Counter,,0
New York,031/68,State Senator,30,Affidavit,,0
New York,048/68,State Senator,30,Absentee / Military,,2
New York,078/68,State Senator,30,Affidavit,,0
New York,028/68,State Senator,30,Scattered,,1
New York,030/68,State Senator,30,Manually Counted Emergency,,0
New York,029/68,State Senator,30,Brian Benjamin,Democratic,27
New York,108/68,State Senator,30,Absentee / Military,,0
New York,098/68,State Senator,30,Manually Counted Emergency,,0
New York,091/68,State Senator,30,Public Counter,,0
New York,092/68,State Senator,30,Brian Benjamin,Democratic,11
New York,034/68,State Senator,30,Affidavit,,0
New York,034/68,State Senator,30,Absentee / Military,,5
New York,085/68,State Senator,30,Brian Benjamin,Democratic,37
New York,035/68,State Senator,30,Affidavit,,0
New York,065/68,State Senator,30,Absentee / Military,,1
New York,060/68,State Senator,30,Affidavit,,0
New York,079/68,State Senator,30,Scattered,,1
New York,088/68,State Senator,30,Manually Counted Emergency,,0
New York,030/68,State Senator,30,Absentee / Military,,21
New York,061/68,State Senator,30,Manually Counted Emergency,,0
New York,047/68,State Senator,30,Manually Counted Emergency,,0
New York,036/68,State Senator,30,Manually Counted Emergency,,0
New York,098/68,State Senator,30,Absentee / Military,,0
New York,080/68,State Senator,30,Brian Benjamin,Democratic,87
New York,093/68,State Senator,30,Dawn Simmons,Republican,1
New York,029/68,State Senator,30,Manually Counted Emergency,,0
New York,063/68,State Senator,30,Brian Benjamin,Democratic,43
New York,079/68,State Senator,30,Dawn Simmons,Republican,5
New York,090/68,State Senator,30,Public Counter,,15
New York,052/68,State Senator,30,Brian Benjamin,Democratic,92
New York,074/68,State Senator,30,Manually Counted Emergency,,0
New York,058/68,State Senator,30,Public Counter,,26
New York,080/68,State Senator,30,Scattered,,6
New York,062/68,State Senator,30,Affidavit,,0
New York,063/68,State Senator,30,Affidavit,,0
New York,083/68,State Senator,30,Public Counter,,84
New York,090/68,State Senator,30,Dawn Simmons,Republican,0
New York,083/68,State Senator,30,Absentee / Military,,3
New York,058/68,State Senator,30,Affidavit,,0
New York,030/68,State Senator,30,Brian Benjamin,Democratic,57
New York,085/68,State Senator,30,Ruben D. Vargas,Reform,0
New York,089/68,State Senator,30,Dawn Simmons,Republican,1
New York,084/68,State Senator,30,Ruben D. Vargas,Reform,0
New York,062/68,State Senator,30,Manually Counted Emergency,,0
New York,034/68,State Senator,30,Dawn Simmons,Republican,0
New York,029/68,State Senator,30,Ruben D. Vargas,Reform,3
New York,074/68,State Senator,30,Absentee / Military,,0
New York,050/68,State Senator,30,Public Counter,,94
New York,081/68,State Senator,30,Absentee / Military,,0
New York,013/68,State Senator,30,Absentee / Military,,3
New York,049/68,State Senator,30,Affidavit,,0
